x	y	r	phi
-0.0784	0.4860	0.4923	1.7307
-0.0757	0.4840	0.4899	1.7260
-0.0726	0.4810	0.4864	1.7207
-0.0700	0.4779	0.4830	1.7163
-0.0675	0.4749	0.4796	1.7120
-0.0646	0.4718	0.4762	1.7070
-0.0621	0.4697	0.4738	1.7023
-0.0597	0.4666	0.4704	1.6980
-0.0573	0.4635	0.4670	1.6937
-0.0545	0.4614	0.4646	1.6884
-0.0521	0.4582	0.4612	1.6841
-0.0498	0.4561	0.4588	1.6795
-0.0470	0.4529	0.4553	1.6741
-0.0447	0.4507	0.4529	1.6696
-0.0425	0.4475	0.4495	1.6654
-0.0398	0.4453	0.4471	1.6599
-0.0376	0.4431	0.4447	1.6554
-0.0353	0.4409	0.4423	1.6508
-0.0333	0.4376	0.4389	1.6467
-0.0307	0.4354	0.4364	1.6413
-0.0286	0.4331	0.4340	1.6367
-0.0265	0.4308	0.4316	1.6321
-0.0244	0.4286	0.4293	1.6276
-0.0218	0.4262	0.4268	1.6220
-0.0198	0.4239	0.4244	1.6174
-0.0177	0.4216	0.4220	1.6128
-0.0159	0.4193	0.4196	1.6086
-0.0134	0.4169	0.4171	1.6030
-0.0115	0.4146	0.4147	1.5985
-0.0095	0.4122	0.4123	1.5939
-0.0075	0.4109	0.4109	1.5890
-0.0053	0.4084	0.4085	1.5837
-0.0034	0.4061	0.4061	1.5791
-0.0014	0.4047	0.4047	1.5742
0.0005	0.4023	0.4023	1.5696
0.0027	0.3998	0.3998	1.5641
0.0045	0.3974	0.3974	1.5596
0.0064	0.3959	0.3960	1.5546
0.0084	0.3945	0.3946	1.5496
0.0104	0.3920	0.3921	1.5443
0.0122	0.3895	0.3897	1.5395
0.0141	0.3881	0.3883	1.5345
0.0159	0.3866	0.3869	1.5296
0.0180	0.3840	0.3844	1.5240
0.0198	0.3825	0.3830	1.5190
0.0214	0.3800	0.3806	1.5145
0.0233	0.3785	0.3792	1.5093
0.0251	0.3770	0.3778	1.5043
0.0270	0.3743	0.3753	1.4988
0.0288	0.3728	0.3739	1.4938
0.0305	0.3712	0.3725	1.4887
0.0323	0.3697	0.3711	1.4837
0.0340	0.3681	0.3697	1.4787
0.0358	0.3655	0.3672	1.4732
0.0375	0.3639	0.3658	1.4681
0.0390	0.3613	0.3634	1.4634
0.0406	0.3597	0.3620	1.4584
0.0426	0.3591	0.3616	1.4528
0.0446	0.3573	0.3601	1.4466
0.0462	0.3557	0.3587	1.4416
0.0475	0.3531	0.3563	1.4371
0.0491	0.3515	0.3549	1.4321
0.0507	0.3498	0.3535	1.4269
0.0526	0.3481	0.3520	1.4209
0.0542	0.3464	0.3506	1.4157
0.0557	0.3447	0.3492	1.4106
0.0572	0.3430	0.3478	1.4055
0.0587	0.3414	0.3464	1.4005
0.0606	0.3395	0.3449	1.3943
0.0620	0.3378	0.3435	1.3892
0.0635	0.3361	0.3421	1.3842
0.0650	0.3344	0.3407	1.3788
0.0664	0.3327	0.3393	1.3737
0.0678	0.3310	0.3379	1.3686
0.0697	0.3302	0.3374	1.3629
0.0714	0.3283	0.3360	1.3567
0.0728	0.3266	0.3346	1.3516
0.0742	0.3248	0.3332	1.3463
0.0760	0.3240	0.3327	1.3405
0.0773	0.3222	0.3313	1.3354
0.0786	0.3205	0.3299	1.3303
0.0802	0.3185	0.3285	1.3240
0.0815	0.3168	0.3271	1.3189
0.0833	0.3159	0.3267	1.3131
0.0846	0.3141	0.3253	1.3076
0.0863	0.3132	0.3248	1.3018
0.0876	0.3114	0.3234	1.2967
0.0888	0.3096	0.3221	1.2915
0.0904	0.3087	0.3216	1.2858
0.0920	0.3067	0.3202	1.2794
0.0932	0.3049	0.3188	1.2742
0.0949	0.3039	0.3184	1.2681
0.0961	0.3021	0.3170	1.2629
0.0972	0.3002	0.3156	1.2577
0.0988	0.2993	0.3152	1.2518
0.1000	0.2974	0.3138	1.2466
0.1017	0.2964	0.3134	1.2404
0.1030	0.2944	0.3119	1.2343
0.1041	0.2925	0.3105	1.2288
0.1052	0.2907	0.3091	1.2235
0.1073	0.2905	0.3097	1.2169
0.1089	0.2895	0.3093	1.2111
0.1099	0.2876	0.3079	1.2058
0.1110	0.2857	0.3065	1.2002
0.1126	0.2847	0.3061	1.1942
0.1141	0.2836	0.3057	1.1882
0.1151	0.2817	0.3044	1.1829
0.1167	0.2806	0.3039	1.1767
0.1182	0.2796	0.3035	1.1707
0.1195	0.2775	0.3021	1.1641
0.1204	0.2756	0.3007	1.1588
0.1219	0.2745	0.3003	1.1529
0.1234	0.2734	0.2999	1.1468
0.1243	0.2715	0.2986	1.1415
0.1258	0.2703	0.2982	1.1351
0.1273	0.2692	0.2978	1.1290
0.1282	0.2673	0.2964	1.1236
0.1296	0.2661	0.2960	1.1175
0.1304	0.2642	0.2947	1.1122
0.1320	0.2630	0.2943	1.1058
0.1334	0.2619	0.2939	1.0997
0.1348	0.2607	0.2935	1.0935
0.1362	0.2595	0.2931	1.0874
0.1373	0.2573	0.2917	1.0808
0.1387	0.2562	0.2913	1.0746
0.1401	0.2550	0.2909	1.0684
0.1415	0.2537	0.2905	1.0619
0.1429	0.2525	0.2901	1.0557
0.1436	0.2506	0.2888	1.0503
0.1443	0.2486	0.2874	1.0448
0.1463	0.2481	0.2881	1.0379
0.1478	0.2468	0.2877	1.0313
0.1491	0.2456	0.2873	1.0251
