x	y	r	phi
-0.8380	0.0006	0.8380	3.1408
-0.8340	0.0041	0.8340	3.1367
-0.8320	0.0073	0.8320	3.1329
-0.8319	0.0104	0.8320	3.1291
-0.8339	0.0136	0.8340	3.1253
-0.8318	0.0170	0.8320	3.1212
-0.8298	0.0201	0.8300	3.1173
-0.8317	0.0233	0.8320	3.1136
-0.8296	0.0264	0.8300	3.1098
-0.8275	0.0298	0.8280	3.1056
-0.8293	0.0330	0.8300	3.1018
-0.8252	0.0360	0.8260	3.0980
-0.8211	0.0389	0.8220	3.0942
-0.8189	0.0422	0.8200	3.0901
-0.8147	0.0457	0.8160	3.0855
-0.8186	0.0485	0.8200	3.0824
-0.8204	0.0517	0.8220	3.0786
-0.8182	0.0549	0.8200	3.0746
-0.8159	0.0586	0.8180	3.0699
-0.8117	0.0616	0.8140	3.0659
-0.8094	0.0645	0.8120	3.0620
-0.8112	0.0678	0.8140	3.0582
-0.8109	0.0709	0.8140	3.0543
-0.8106	0.0742	0.8140	3.0503
-0.8063	0.0769	0.8100	3.0465
-0.8080	0.0802	0.8120	3.0427
-0.8117	0.0837	0.8160	3.0388
-0.8094	0.0869	0.8140	3.0347
-0.8050	0.0894	0.8100	3.0310
-0.8047	0.0925	0.8100	3.0271
-0.8043	0.0956	0.8100	3.0233
-0.8020	0.0987	0.8080	3.0192
-0.8016	0.1017	0.8080	3.0154
-0.7992	0.1045	0.8060	3.0116
-0.7968	0.1073	0.8040	3.0078
-0.7964	0.1106	0.8040	3.0036
-0.7959	0.1136	0.8040	2.9998
-0.7975	0.1169	0.8060	2.9961
-0.7950	0.1196	0.8040	2.9922
-0.7945	0.1229	0.8040	2.9881
-0.7960	0.1263	0.8060	2.9843
-0.7955	0.1295	0.8060	2.9802
-0.7911	0.1319	0.8020	2.9764
-0.7846	0.1341	0.7960	2.9723
-0.7841	0.1374	0.7960	2.9682
-0.7855	0.1409	0.7980	2.9641
-0.7849	0.1439	0.7980	2.9603
-0.7843	0.1471	0.7980	2.9562
-0.7857	0.1507	0.8000	2.9521
-0.7851	0.1537	0.8000	2.9483
-0.7845	0.1569	0.8000	2.9442
-0.7838	0.1601	0.8000	2.9401
-0.7832	0.1633	0.8000	2.9360
-0.7786	0.1655	0.7960	2.9322
-0.7738	0.1686	0.7920	2.9270
-0.7732	0.1716	0.7920	2.9232
-0.7746	0.1743	0.7940	2.9202
-0.7758	0.1780	0.7960	2.9161
-0.7771	0.1816	0.7980	2.9120
-0.7724	0.1838	0.7940	2.9079
-0.7676	0.1867	0.7900	2.9031
-0.7688	0.1903	0.7920	2.8989
-0.7702	0.1931	0.7940	2.8960
-0.7714	0.1965	0.7960	2.8921
-0.7705	0.1997	0.7960	2.8880
-0.7697	0.2029	0.7960	2.8839
-0.7689	0.2060	0.7960	2.8799
-0.7662	0.2084	0.7940	2.8760
-0.7631	0.2118	0.7920	2.8708
-0.7623	0.2147	0.7920	2.8670
-0.7614	0.2179	0.7920	2.8629
-0.7586	0.2204	0.7900	2.8589
-0.7558	0.2230	0.7880	2.8547
-0.7530	0.2253	0.7860	2.8509
-0.7521	0.2283	0.7860	2.8469
-0.7512	0.2314	0.7860	2.8428
-0.7522	0.2349	0.7880	2.8389
-0.7512	0.2380	0.7880	2.8348
-0.7521	0.2416	0.7900	2.8308
-0.7530	0.2453	0.7920	2.8266
-0.7521	0.2482	0.7920	2.8228
-0.7492	0.2506	0.7900	2.8188
-0.7463	0.2531	0.7880	2.8147
-0.7453	0.2559	0.7880	2.8108
-0.7461	0.2596	0.7900	2.8068
-0.7451	0.2626	0.7900	2.8027
-0.7440	0.2657	0.7900	2.7986
-0.7448	0.2692	0.7920	2.7947
-0.7459	0.2721	0.7940	2.7917
-0.7467	0.2759	0.7960	2.7876
-0.7415	0.2782	0.7920	2.7827
-0.7386	0.2804	0.7900	2.7787
-0.7374	0.2835	0.7900	2.7746
-0.7381	0.2872	0.7920	2.7705
-0.7351	0.2893	0.7900	2.7666
-0.7321	0.2915	0.7880	2.7626
-0.7346	0.2961	0.7920	2.7585
-0.7356	0.2990	0.7940	2.7555
-0.7322	0.3018	0.7920	2.7506
-0.7310	0.3048	0.7920	2.7465
-0.7319	0.3078	0.7940	2.7435
-0.7285	0.3106	0.7920	2.7385
-0.7273	0.3136	0.7920	2.7345
-0.7300	0.3174	0.7960	2.7314
-0.7269	0.3195	0.7940	2.7274
-0.7216	0.3215	0.7900	2.7225
-0.7221	0.3252	0.7920	2.7184
-0.7248	0.3290	0.7960	2.7154
-0.7253	0.3329	0.7980	2.7113
-0.7221	0.3350	0.7960	2.7072
-0.7190	0.3369	0.7940	2.7034
-0.7194	0.3407	0.7960	2.6993
-0.7198	0.3445	0.7980	2.6952
-0.7167	0.3464	0.7960	2.6914
-0.7135	0.3484	0.7940	2.6873
-0.7138	0.3522	0.7960	2.6832
-0.7142	0.3561	0.7980	2.6791
-0.7146	0.3597	0.8000	2.6753
-0.7131	0.3626	0.8000	2.6712
-0.7116	0.3655	0.8000	2.6671
-0.7102	0.3682	0.8000	2.6633
-0.7087	0.3711	0.8000	2.6593
-0.7090	0.3749	0.8020	2.6551
-0.7074	0.3779	0.8020	2.6510
-0.7060	0.3805	0.8020	2.6473
-0.7027	0.3825	0.8000	2.6431
-0.7011	0.3853	0.8000	2.6390
-0.7013	0.3890	0.8020	2.6352
-0.7015	0.3928	0.8040	2.6312
-0.7034	0.3977	0.8080	2.6270
-0.7035	0.4015	0.8100	2.6229
-0.7020	0.4042	0.8100	2.6192
-0.6968	0.4051	0.8060	2.6151
-0.6934	0.4069	0.8040	2.6109
-0.6987	0.4138	0.8120	2.6069
-0.6971	0.4164	0.8120	2.6031
-0.6885	0.4152	0.8040	2.5989
-0.6851	0.4170	0.8020	2.5948
-0.6868	0.4218	0.8060	2.5908
-0.6885	0.4268	0.8100	2.5867
-0.6884	0.4307	0.8120	2.5826
-0.6883	0.4345	0.8140	2.5785
-0.6865	0.4373	0.8140	2.5744
-0.6863	0.4414	0.8160	2.5701
-0.6845	0.4442	0.8160	2.5660
-0.6827	0.4470	0.8160	2.5618
-0.6825	0.4509	0.8180	2.5578
-0.6861	0.4563	0.8240	2.5547
-0.6860	0.4602	0.8260	2.5507
-0.6824	0.4619	0.8240	2.5466
-0.6750	0.4620	0.8180	2.5414
-0.6731	0.4648	0.8180	2.5373
-0.6713	0.4675	0.8180	2.5333
-0.6730	0.4720	0.8220	2.5299
-0.6711	0.4747	0.8220	2.5259
-0.6691	0.4775	0.8220	2.5218
-0.6671	0.4802	0.8220	2.5176
-0.6684	0.4853	0.8260	2.5136
-0.6680	0.4892	0.8280	2.5095
-0.6676	0.4932	0.8300	2.5054
-0.6672	0.4970	0.8320	2.5013
-0.6652	0.4998	0.8320	2.4972
-0.6630	0.5026	0.8320	2.4929
-0.6625	0.5066	0.8340	2.4888
-0.6636	0.5118	0.8380	2.4847
-0.6631	0.5157	0.8400	2.4806
-0.6578	0.5159	0.8360	2.4765
-0.6541	0.5174	0.8340	2.4724
-0.6536	0.5213	0.8360	2.4684
-0.6546	0.5265	0.8400	2.4642
-0.6539	0.5304	0.8420	2.4601
-0.6518	0.5330	0.8420	2.4561
-0.6511	0.5370	0.8440	2.4520
-0.6505	0.5409	0.8460	2.4478
-0.6518	0.5456	0.8500	2.4446
-0.6510	0.5496	0.8520	2.4405
-0.6473	0.5509	0.8500	2.4364
-0.6450	0.5536	0.8500	2.4323
-0.6427	0.5562	0.8500	2.4282
-0.6420	0.5601	0.8520	2.4242
-0.6412	0.5641	0.8540	2.4200
-0.6402	0.5682	0.8560	2.4157
-0.6394	0.5722	0.8580	2.4116
-0.6385	0.5761	0.8600	2.4075
-0.6362	0.5787	0.8600	2.4035
-0.6352	0.5827	0.8620	2.3993
-0.6343	0.5866	0.8640	2.3952
-0.6319	0.5892	0.8640	2.3912
-0.6295	0.5918	0.8640	2.3871
-0.6285	0.5958	0.8660	2.3829
-0.6276	0.5997	0.8680	2.3789
-0.6265	0.6036	0.8700	2.3748
