x	y	r	phi
0.4013	0.8167	0.9100	1.1141
0.3958	0.7971	0.8900	1.1099
0.3900	0.7754	0.8680	1.1048
0.3850	0.7578	0.8500	1.1007
0.3807	0.7398	0.8320	1.0955
0.3761	0.7219	0.8140	1.0906
0.3706	0.7045	0.7960	1.0865
0.3667	0.6884	0.7800	1.0814
0.3625	0.6725	0.7640	1.0765
0.3585	0.6587	0.7500	1.0723
0.3552	0.6446	0.7360	1.0672
0.3515	0.6306	0.7220	1.0623
0.3473	0.6170	0.7080	1.0582
0.3445	0.6048	0.6960	1.0530
0.3405	0.5909	0.6820	1.0481
0.3369	0.5792	0.6700	1.0440
0.3338	0.5671	0.6580	1.0388
0.3306	0.5550	0.6460	1.0336
0.3277	0.5451	0.6360	1.0295
0.3252	0.5349	0.6260	1.0246
0.3221	0.5251	0.6160	1.0205
0.3196	0.5149	0.6060	1.0153
0.3168	0.5048	0.5960	1.0104
0.3135	0.4951	0.5860	1.0063
0.3118	0.4867	0.5780	1.0011
0.3099	0.4784	0.5700	0.9959
0.3075	0.4704	0.5620	0.9919
0.3054	0.4623	0.5540	0.9870
0.3033	0.4540	0.5460	0.9817
0.3007	0.4461	0.5380	0.9777
0.2984	0.4380	0.5300	0.9728
0.2968	0.4319	0.5240	0.9687
0.2944	0.4237	0.5160	0.9635
0.2932	0.4173	0.5100	0.9584
0.2909	0.4104	0.5030	0.9542
0.2888	0.4033	0.4960	0.9493
0.2873	0.3969	0.4900	0.9442
0.2854	0.3909	0.4840	0.9400
0.2838	0.3846	0.4780	0.9352
0.2822	0.3784	0.4720	0.9300
0.2807	0.3732	0.4670	0.9259
0.2790	0.3670	0.4610	0.9207
0.2772	0.3608	0.4550	0.9158
0.2756	0.3557	0.4500	0.9117
0.2743	0.3504	0.4450	0.9065
0.2727	0.3453	0.4400	0.9025
0.2719	0.3409	0.4360	0.8976
0.2705	0.3356	0.4310	0.8924
0.2687	0.3306	0.4260	0.8883
0.2672	0.3253	0.4210	0.8831
0.2660	0.3211	0.4170	0.8790
0.2650	0.3168	0.4130	0.8741
0.2634	0.3116	0.4080	0.8689
0.2621	0.3074	0.4040	0.8648
0.2617	0.3039	0.4010	0.8599
0.2599	0.2987	0.3960	0.8547
0.2592	0.2954	0.3930	0.8506
0.2581	0.2911	0.3890	0.8454
0.2572	0.2878	0.3860	0.8414
0.2560	0.2835	0.3820	0.8364
0.2551	0.2803	0.3790	0.8324
0.2532	0.2753	0.3740	0.8272
0.2518	0.2711	0.3700	0.8222
0.2512	0.2676	0.3670	0.8170
0.2509	0.2651	0.3650	0.8130
0.2499	0.2619	0.3620	0.8089
0.2492	0.2585	0.3590	0.8037
0.2476	0.2544	0.3550	0.7988
0.2466	0.2512	0.3520	0.7947
0.2458	0.2478	0.3490	0.7895
0.2448	0.2445	0.3460	0.7846
0.2438	0.2413	0.3430	0.7802
0.2435	0.2387	0.3410	0.7753
0.2423	0.2356	0.3380	0.7713
0.2414	0.2323	0.3350	0.7661
