x	y	r	phi
-0.5860	0.0022	0.5860	3.1379
-0.5880	0.0052	0.5880	3.1327
-0.5919	0.0083	0.5920	3.1275
-0.5939	0.0116	0.5940	3.1220
-0.5978	0.0148	0.5980	3.1169
-0.5998	0.0173	0.6000	3.1127
-0.6037	0.0206	0.6040	3.1076
-0.6055	0.0239	0.6060	3.1021
-0.6094	0.0272	0.6100	3.0969
-0.6132	0.0306	0.6140	3.0917
-0.6151	0.0334	0.6160	3.0873
-0.6189	0.0368	0.6200	3.0822
-0.6227	0.0403	0.6240	3.0770
-0.6265	0.0438	0.6280	3.0718
-0.6303	0.0468	0.6320	3.0675
-0.6340	0.0504	0.6360	3.0623
-0.6377	0.0540	0.6400	3.0571
-0.6394	0.0575	0.6420	3.0520
-0.6451	0.0609	0.6480	3.0475
-0.6488	0.0646	0.6520	3.0424
-0.6504	0.0682	0.6540	3.0372
-0.6541	0.0720	0.6580	3.0320
-0.6596	0.0760	0.6640	3.0268
-0.6633	0.0794	0.6680	3.0224
-0.6668	0.0833	0.6720	3.0172
-0.6703	0.0873	0.6760	3.0121
-0.6738	0.0913	0.6800	3.0069
-0.6774	0.0948	0.6840	3.0026
-0.6828	0.0991	0.6900	2.9974
-0.6863	0.1033	0.6940	2.9922
-0.6897	0.1074	0.6980	2.9870
-0.6951	0.1114	0.7040	2.9826
-0.6985	0.1157	0.7080	2.9775
-0.7038	0.1203	0.7140	2.9723
-0.7071	0.1249	0.7180	2.9668
-0.7125	0.1288	0.7240	2.9628
-0.7157	0.1333	0.7280	2.9575
-0.7209	0.1381	0.7340	2.9523
-0.7260	0.1431	0.7400	2.9470
-0.7313	0.1473	0.7460	2.9428
-0.7345	0.1519	0.7500	2.9377
-0.7414	0.1576	0.7580	2.9322
-0.7465	0.1627	0.7640	2.9270
-0.7495	0.1674	0.7680	2.9218
-0.7566	0.1723	0.7760	2.9177
-0.7615	0.1778	0.7820	2.9123
-0.7645	0.1826	0.7860	2.9071
-0.7715	0.1876	0.7940	2.9031
-0.7782	0.1938	0.8020	2.8976
