x	y	r	phi
-0.4880	0.0001	0.4880	3.1414
-0.4910	0.0028	0.4910	3.1359
-0.4930	0.0051	0.4930	3.1312
-0.4959	0.0078	0.4960	3.1259
-0.4989	0.0107	0.4990	3.1201
-0.5018	0.0131	0.5020	3.1154
-0.5047	0.0159	0.5050	3.1101
-0.5067	0.0188	0.5070	3.1046
-0.5105	0.0218	0.5110	3.0988
-0.5134	0.0242	0.5140	3.0944
-0.5153	0.0272	0.5160	3.0888
-0.5191	0.0303	0.5200	3.0833
-0.5209	0.0333	0.5220	3.0778
-0.5248	0.0359	0.5260	3.0732
-0.5286	0.0391	0.5300	3.0678
-0.5303	0.0423	0.5320	3.0620
-0.5341	0.0451	0.5360	3.0574
-0.5378	0.0483	0.5400	3.0520
-0.5415	0.0517	0.5440	3.0465
-0.5453	0.0546	0.5480	3.0418
-0.5470	0.0577	0.5500	3.0364
-0.5506	0.0613	0.5540	3.0307
-0.5542	0.0648	0.5580	3.0252
-0.5579	0.0678	0.5620	3.0206
-0.5615	0.0714	0.5660	3.0151
-0.5650	0.0750	0.5700	3.0097
-0.5667	0.0779	0.5720	3.0050
-0.5702	0.0817	0.5760	2.9993
-0.5737	0.0854	0.5800	2.9939
-0.5772	0.0891	0.5840	2.9884
-0.5827	0.0927	0.5900	2.9838
-0.5861	0.0966	0.5940	2.9783
-0.5895	0.1006	0.5980	2.9726
-0.5949	0.1042	0.6040	2.9682
-0.5983	0.1083	0.6080	2.9625
-0.6016	0.1123	0.6120	2.9570
-0.6070	0.1163	0.6180	2.9523
-0.6103	0.1203	0.6220	2.9470
-0.6135	0.1246	0.6260	2.9412
-0.6188	0.1285	0.6320	2.9368
-0.6239	0.1333	0.6380	2.9311
-0.6290	0.1380	0.6440	2.9257
-0.6323	0.1418	0.6480	2.9210
-0.6374	0.1466	0.6540	2.9155
-0.6424	0.1514	0.6600	2.9102
-0.6495	0.1563	0.6680	2.9055
-0.6524	0.1610	0.6720	2.8997
-0.6574	0.1659	0.6780	2.8943
-0.6643	0.1710	0.6860	2.8896
-0.6692	0.1762	0.6920	2.8842
-0.6740	0.1814	0.6980	2.8787
-0.6809	0.1866	0.7060	2.8741
-0.6856	0.1921	0.7120	2.8684
-0.6903	0.1975	0.7180	2.8629
-0.6951	0.2024	0.7240	2.8583
-0.7017	0.2085	0.7320	2.8528
-0.7082	0.2146	0.7400	2.8474
-0.7148	0.2202	0.7480	2.8428
-0.7213	0.2265	0.7560	2.8373
-0.7276	0.2331	0.7640	2.8315
-0.7341	0.2389	0.7720	2.8269
-0.7404	0.2455	0.7800	2.8215
-0.7466	0.2521	0.7880	2.8160
-0.7530	0.2581	0.7960	2.8114
-0.7610	0.2655	0.8060	2.8059
-0.7689	0.2732	0.8160	2.8002
-0.7771	0.2799	0.8260	2.7959
-0.7830	0.2871	0.8340	2.7901
