x	y	r	phi
-0.8100	0.0017	0.8100	3.1395
-0.8180	0.0051	0.8180	3.1354
-0.8280	0.0076	0.8280	3.1324
-0.8379	0.0112	0.8380	3.1283
-0.8479	0.0138	0.8480	3.1253
-0.8558	0.0172	0.8560	3.1215
-0.8657	0.0210	0.8660	3.1173
-0.8757	0.0245	0.8760	3.1136
-0.8876	0.0276	0.8880	3.1105
-0.8974	0.0315	0.8980	3.1065
-0.9093	0.0354	0.9100	3.1027
-0.9212	0.0387	0.9220	3.0996
-0.9330	0.0430	0.9340	3.0956
-0.9449	0.0461	0.9460	3.0928
-0.9567	0.0506	0.9580	3.0888
-0.9704	0.0550	0.9720	3.0849
-0.9823	0.0586	0.9840	3.0820
-0.9960	0.0636	0.9980	3.0778
-0.8316	0.5260	0.9840	2.5777
-0.8137	0.5206	0.9660	2.5725
-0.7981	0.5152	0.9500	2.5684
-0.7821	0.5106	0.9340	2.5632
-0.7666	0.5050	0.9180	2.5592
-0.7525	0.5009	0.9040	2.5543
-0.7387	0.4964	0.8900	2.5499
-0.7247	0.4922	0.8760	2.5450
-0.7111	0.4873	0.8620	2.5408
-0.6992	0.4833	0.8500	2.5368
-0.6868	0.4801	0.8380	2.5315
-0.6751	0.4759	0.8260	2.5275
-0.6629	0.4725	0.8140	2.5223
-0.6495	0.4670	0.8000	2.5182
-0.6427	0.4662	0.7940	2.5141
-0.6441	0.4711	0.7980	2.5101
-0.6421	0.4738	0.7980	2.5059
-0.6402	0.4764	0.7980	2.5018
-0.6399	0.4802	0.8000	2.4978
-0.6395	0.4840	0.8020	2.4937
-0.6437	0.4916	0.8100	2.4894
0.1763	0.9782	0.9940	1.3925
0.1806	0.9795	0.9960	1.3884
0.1847	0.9808	0.9980	1.3846
0.1888	0.9800	0.9980	1.3805
0.1928	0.9792	0.9980	1.3764
0.2048	0.9768	0.9980	1.3641
0.2083	0.9740	0.9960	1.3601
0.2124	0.9731	0.9960	1.3559
0.2164	0.9722	0.9960	1.3518
0.2203	0.9713	0.9960	1.3478
0.2247	0.9724	0.9980	1.3437
0.2283	0.9695	0.9960	1.3395
0.2326	0.9705	0.9980	1.3355
0.2402	0.9666	0.9960	1.3273
0.2431	0.9618	0.9920	1.3233
0.2463	0.9589	0.9900	1.3194
0.2502	0.9579	0.9900	1.3153
0.2535	0.9549	0.9880	1.3113
0.2575	0.9539	0.9880	1.3071
0.2609	0.9509	0.9860	1.3030
0.2642	0.9479	0.9840	1.2990
0.2692	0.9506	0.9880	1.2949
0.2736	0.9514	0.9900	1.2907
0.2775	0.9503	0.9900	1.2867
0.2814	0.9492	0.9900	1.2826
0.2853	0.9480	0.9900	1.2785
0.2897	0.9488	0.9920	1.2745
0.2936	0.9476	0.9920	1.2703
0.2969	0.9444	0.9900	1.2662
0.3007	0.9432	0.9900	1.2622
0.3046	0.9420	0.9900	1.2581
0.3082	0.9408	0.9900	1.2542
0.3114	0.9376	0.9880	1.2501
0.3159	0.9383	0.9900	1.2461
0.3204	0.9388	0.9920	1.2419
0.3236	0.9356	0.9900	1.2378
0.3273	0.9343	0.9900	1.2338
0.3312	0.9330	0.9900	1.2297
0.3350	0.9316	0.9900	1.2256
0.3388	0.9302	0.9900	1.2215
0.3433	0.9307	0.9920	1.2174
0.3471	0.9293	0.9920	1.2133
0.3502	0.9260	0.9900	1.2093
0.3547	0.9264	0.9920	1.2051
0.3585	0.9249	0.9920	1.2010
0.3622	0.9235	0.9920	1.1970
0.3660	0.9220	0.9920	1.1929
0.3696	0.9206	0.9920	1.1890
0.3740	0.9209	0.9940	1.1850
0.3778	0.9194	0.9940	1.1809
0.3821	0.9198	0.9960	1.1770
0.3859	0.9182	0.9960	1.1729
0.3904	0.9185	0.9980	1.1689
0.3939	0.9170	0.9980	1.1651
