x	y	r	phi
-0.2650	0.0019	0.2650	3.1343
-0.2645	0.0167	0.2650	3.0784
-0.2634	0.0180	0.2640	3.0732
-0.2623	0.0191	0.2630	3.0688
-0.2612	0.0202	0.2620	3.0645
-0.2601	0.0215	0.2610	3.0592
-0.2590	0.0225	0.2600	3.0549
-0.2579	0.0236	0.2590	3.0505
-0.2568	0.0248	0.2580	3.0453
-0.2557	0.0258	0.2570	3.0410
-0.2556	0.0269	0.2570	3.0366
-0.2544	0.0281	0.2560	3.0314
-0.2533	0.0291	0.2550	3.0271
-0.2522	0.0301	0.2540	3.0227
-0.2511	0.0313	0.2530	3.0175
-0.2499	0.0323	0.2520	3.0132
-0.2488	0.0332	0.2510	3.0091
-0.2487	0.0342	0.2510	3.0048
-0.2475	0.0354	0.2500	2.9993
-0.2463	0.0363	0.2490	2.9952
-0.2451	0.0375	0.2480	2.9897
-0.2450	0.0386	0.2480	2.9854
-0.2438	0.0394	0.2470	2.9813
-0.2427	0.0403	0.2460	2.9769
-0.2415	0.0415	0.2450	2.9715
-0.2413	0.0425	0.2450	2.9674
-0.2401	0.0434	0.2440	2.9630
-0.2389	0.0444	0.2430	2.9578
-0.2387	0.0454	0.2430	2.9535
-0.2375	0.0463	0.2420	2.9491
-0.2363	0.0473	0.2410	2.9439
-0.2351	0.0482	0.2400	2.9396
-0.2349	0.0492	0.2400	2.9352
-0.2337	0.0500	0.2390	2.9309
-0.2335	0.0510	0.2390	2.9265
-0.2322	0.0520	0.2380	2.9213
-0.2320	0.0530	0.2380	2.9170
-0.2308	0.0538	0.2370	2.9126
-0.2306	0.0548	0.2370	2.9082
-0.2293	0.0558	0.2360	2.9031
-0.2281	0.0565	0.2350	2.8986
-0.2268	0.0575	0.2340	2.8935
-0.2266	0.0584	0.2340	2.8892
-0.2263	0.0594	0.2340	2.8847
-0.2251	0.0602	0.2330	2.8804
-0.2239	0.0609	0.2320	2.8760
-0.2236	0.0618	0.2320	2.8719
-0.2233	0.0628	0.2320	2.8676
-0.2220	0.0637	0.2310	2.8621
-0.2208	0.0644	0.2300	2.8577
-0.2195	0.0653	0.2290	2.8525
-0.2192	0.0662	0.2290	2.8482
-0.2189	0.0672	0.2290	2.8438
-0.2186	0.0681	0.2290	2.8395
-0.2174	0.0687	0.2280	2.8354
-0.2171	0.0697	0.2280	2.8311
-0.2158	0.0705	0.2270	2.8256
-0.2145	0.0711	0.2260	2.8215
-0.2142	0.0720	0.2260	2.8172
-0.2139	0.0730	0.2260	2.8127
-0.2136	0.0739	0.2260	2.8084
-0.2122	0.0747	0.2250	2.8033
-0.2110	0.0753	0.2240	2.7988
-0.2106	0.0762	0.2240	2.7945
-0.2093	0.0770	0.2230	2.7893
-0.2090	0.0779	0.2230	2.7849
-0.2086	0.0788	0.2230	2.7805
-0.2083	0.0797	0.2230	2.7762
-0.2079	0.0806	0.2230	2.7718
-0.2066	0.0811	0.2220	2.7675
-0.2063	0.0820	0.2220	2.7634
-0.2049	0.0827	0.2210	2.7579
-0.2046	0.0836	0.2210	2.7536
-0.2042	0.0845	0.2210	2.7492
-0.2029	0.0849	0.2200	2.7452
-0.2026	0.0858	0.2200	2.7407
-0.2022	0.0867	0.2200	2.7364
-0.2008	0.0874	0.2190	2.7310
-0.2004	0.0882	0.2190	2.7268
-0.2000	0.0891	0.2190	2.7225
-0.1987	0.0896	0.2180	2.7181
-0.1984	0.0904	0.2180	2.7138
-0.1980	0.0913	0.2180	2.7094
-0.1976	0.0922	0.2180	2.7051
-0.1962	0.0928	0.2170	2.6998
-0.1958	0.0936	0.2170	2.6955
-0.1953	0.0945	0.2170	2.6911
-0.1941	0.0948	0.2160	2.6871
-0.1936	0.0957	0.2160	2.6826
-0.1932	0.0965	0.2160	2.6783
-0.1928	0.0974	0.2160	2.6739
-0.1924	0.0982	0.2160	2.6696
-0.1919	0.0991	0.2160	2.6652
-0.1905	0.0996	0.2150	2.6600
-0.1901	0.1004	0.2150	2.6557
-0.1897	0.1012	0.2150	2.6513
-0.1892	0.1021	0.2150	2.6470
-0.1888	0.1028	0.2150	2.6429
-0.1875	0.1032	0.2140	2.6384
-0.1870	0.1040	0.2140	2.6341
-0.1866	0.1048	0.2140	2.6297
-0.1852	0.1053	0.2130	2.6245
-0.1847	0.1061	0.2130	2.6202
-0.1842	0.1069	0.2130	2.6158
-0.1838	0.1077	0.2130	2.6115
-0.1833	0.1085	0.2130	2.6071
-0.1829	0.1092	0.2130	2.6031
-0.1824	0.1100	0.2130	2.5987
-0.1819	0.1108	0.2130	2.5943
-0.1814	0.1116	0.2130	2.5899
-0.1801	0.1119	0.2120	2.5856
