x	y	r	phi
-0.5460	0.0013	0.5460	3.1392
-0.5460	0.0036	0.5460	3.1351
-0.5440	0.0057	0.5440	3.1310
-0.5419	0.0078	0.5420	3.1272
-0.5439	0.0101	0.5440	3.1231
-0.5439	0.0123	0.5440	3.1190
-0.5398	0.0142	0.5400	3.1152
-0.5358	0.0163	0.5360	3.1111
-0.5317	0.0188	0.5320	3.1062
-0.5276	0.0209	0.5280	3.1021
-0.5275	0.0230	0.5280	3.0980
-0.5294	0.0251	0.5300	3.0942
-0.5293	0.0273	0.5300	3.0901
-0.5272	0.0293	0.5280	3.0860
-0.5251	0.0313	0.5260	3.0820
-0.5249	0.0334	0.5260	3.0781
-0.5268	0.0357	0.5280	3.0740
-0.5266	0.0378	0.5280	3.0699
-0.5225	0.0395	0.5240	3.0661
-0.5183	0.0419	0.5200	3.0610
-0.5142	0.0435	0.5160	3.0571
-0.5120	0.0455	0.5140	3.0530
-0.5118	0.0476	0.5140	3.0489
-0.5156	0.0499	0.5180	3.0451
-0.5174	0.0522	0.5200	3.0410
-0.5132	0.0539	0.5160	3.0369
-0.5089	0.0560	0.5120	3.0320
-0.5047	0.0576	0.5080	3.0279
-0.5035	0.0594	0.5070	3.0241
-0.5052	0.0617	0.5090	3.0200
-0.5060	0.0639	0.5100	3.0159
-0.5047	0.0657	0.5090	3.0121
-0.5015	0.0674	0.5060	3.0080
-0.4992	0.0692	0.5040	3.0039
-0.4970	0.0708	0.5020	3.0001
-0.4946	0.0731	0.5000	2.9949
-0.4934	0.0748	0.4990	2.9911
-0.4931	0.0768	0.4990	2.9870
-0.4927	0.0788	0.4990	2.9829
-0.4914	0.0806	0.4980	2.9791
-0.4911	0.0826	0.4980	2.9751
-0.4898	0.0844	0.4970	2.9709
-0.4884	0.0862	0.4960	2.9668
-0.4871	0.0879	0.4950	2.9630
-0.4868	0.0899	0.4950	2.9590
-0.4854	0.0917	0.4940	2.9548
-0.4831	0.0932	0.4920	2.9510
-0.4816	0.0955	0.4910	2.9458
-0.4813	0.0974	0.4910	2.9420
-0.4799	0.0991	0.4900	2.9380
-0.4785	0.1009	0.4890	2.9338
-0.4781	0.1027	0.4890	2.9300
-0.4796	0.1051	0.4910	2.9260
-0.4782	0.1068	0.4900	2.9218
-0.4749	0.1080	0.4870	2.9180
-0.4705	0.1090	0.4830	2.9139
-0.4680	0.1109	0.4810	2.9090
-0.4676	0.1128	0.4810	2.9050
