x	y	r	phi
-0.1744	0.9826	0.9980	1.7464
-0.1701	0.9814	0.9960	1.7424
-0.1654	0.9781	0.9920	1.7383
-0.1613	0.9788	0.9920	1.7342
-0.1568	0.9755	0.9880	1.7301
-0.1524	0.9741	0.9860	1.7260
-0.1481	0.9728	0.9840	1.7219
-0.1425	0.9696	0.9800	1.7167
-0.1383	0.9682	0.9780	1.7127
-0.1335	0.9648	0.9740	1.7083
-0.1292	0.9634	0.9720	1.7042
-0.1254	0.9639	0.9720	1.7001
-0.1211	0.9624	0.9700	1.6960
-0.1169	0.9609	0.9680	1.6919
-0.1126	0.9574	0.9640	1.6879
-0.1084	0.9559	0.9620	1.6837
-0.1041	0.9543	0.9600	1.6794
-0.0999	0.9528	0.9580	1.6753
-0.0958	0.9512	0.9560	1.6712
-0.0918	0.9496	0.9540	1.6671
-0.0875	0.9460	0.9500	1.6630
-0.0834	0.9443	0.9480	1.6589
-0.0794	0.9427	0.9460	1.6549
-0.0744	0.9411	0.9440	1.6497
-0.0705	0.9414	0.9440	1.6456
-0.0664	0.9377	0.9400	1.6415
-0.0622	0.9359	0.9380	1.6371
-0.0582	0.9342	0.9360	1.6330
-0.0544	0.9344	0.9360	1.6289
-0.0505	0.9326	0.9340	1.6249
-0.0465	0.9308	0.9320	1.6207
-0.0426	0.9290	0.9300	1.6166
-0.0388	0.9272	0.9280	1.6126
-0.0347	0.9274	0.9280	1.6082
-0.0309	0.9255	0.9260	1.6042
-0.0270	0.9236	0.9240	1.6000
-0.0232	0.9217	0.9220	1.5959
-0.0194	0.9198	0.9200	1.5919
-0.0156	0.9199	0.9200	1.5878
-0.0118	0.9219	0.9220	1.5836
-0.0079	0.9220	0.9220	1.5793
-0.0040	0.9180	0.9180	1.5752
-0.0003	0.9140	0.9140	1.5711
0.0034	0.9120	0.9120	1.5671
0.0081	0.9080	0.9080	1.5619
0.0118	0.9059	0.9060	1.5578
0.0155	0.9019	0.9020	1.5536
0.0190	0.8978	0.8980	1.5496
0.0227	0.8977	0.8980	1.5455
0.0265	0.8996	0.9000	1.5414
0.0304	0.8995	0.9000	1.5370
0.0340	0.8974	0.8980	1.5329
0.0377	0.8972	0.8980	1.5288
0.0412	0.8951	0.8960	1.5248
0.0449	0.8949	0.8960	1.5207
0.0485	0.8927	0.8940	1.5165
0.0522	0.8905	0.8920	1.5122
0.0559	0.8902	0.8920	1.5081
0.0593	0.8880	0.8900	1.5041
0.0630	0.8878	0.8900	1.4999
0.0665	0.8855	0.8880	1.4958
0.0699	0.8832	0.8860	1.4918
0.0734	0.8809	0.8840	1.4877
0.0773	0.8806	0.8840	1.4833
0.0806	0.8783	0.8820	1.4792
0.0841	0.8760	0.8800	1.4751
0.0877	0.8756	0.8800	1.4710
0.0920	0.8732	0.8780	1.4658
0.0955	0.8728	0.8780	1.4618
0.0984	0.8745	0.8800	1.4587
0.1022	0.8740	0.8800	1.4544
0.1060	0.8696	0.8760	1.4495
0.1091	0.8652	0.8720	1.4454
0.1125	0.8627	0.8700	1.4411
0.1161	0.8622	0.8700	1.4370
0.1196	0.8617	0.8700	1.4328
0.1231	0.8612	0.8700	1.4288
0.1264	0.8588	0.8680	1.4247
0.1299	0.8582	0.8680	1.4206
0.1331	0.8557	0.8660	1.4165
0.1365	0.8531	0.8640	1.4121
0.1400	0.8526	0.8640	1.4080
0.1435	0.8520	0.8640	1.4040
0.1470	0.8514	0.8640	1.3999
0.1505	0.8508	0.8640	1.3957
0.1536	0.8482	0.8620	1.3917
0.1570	0.8476	0.8620	1.3876
0.1603	0.8449	0.8600	1.3833
0.1638	0.8443	0.8600	1.3791
0.1669	0.8416	0.8580	1.3750
0.1703	0.8409	0.8580	1.3710
0.1738	0.8402	0.8580	1.3669
0.1772	0.8395	0.8580	1.3628
0.1802	0.8368	0.8560	1.3587
0.1839	0.8360	0.8560	1.3543
0.1873	0.8353	0.8560	1.3502
0.1900	0.8326	0.8540	1.3465
0.1932	0.8319	0.8540	1.3426
0.1966	0.8311	0.8540	1.3385
0.1993	0.8284	0.8520	1.3347
0.2025	0.8276	0.8520	1.3308
0.2053	0.8248	0.8500	1.3268
0.2085	0.8240	0.8500	1.3230
0.2112	0.8213	0.8480	1.3191
0.2146	0.8204	0.8480	1.3150
0.2176	0.8196	0.8480	1.3113
0.2208	0.8188	0.8480	1.3074
0.2242	0.8157	0.8460	1.3025
0.2274	0.8149	0.8460	1.2987
0.2307	0.8139	0.8460	1.2946
0.2333	0.8111	0.8440	1.2907
0.2364	0.8102	0.8440	1.2869
0.2397	0.8093	0.8440	1.2829
0.2428	0.8083	0.8440	1.2791
0.2459	0.8074	0.8440	1.2752
0.2489	0.8065	0.8440	1.2714
0.2522	0.8054	0.8440	1.2674
0.2553	0.8045	0.8440	1.2635
0.2577	0.8016	0.8420	1.2597
0.2611	0.8005	0.8420	1.2556
0.2641	0.7995	0.8420	1.2517
0.2671	0.7985	0.8420	1.2480
0.2698	0.7955	0.8400	1.2439
0.2728	0.7945	0.8400	1.2400
0.2758	0.7934	0.8400	1.2362
0.2788	0.7924	0.8400	1.2325
