x	y	r	phi
-0.9000	0.0016	0.9000	3.1398
-0.9040	0.0059	0.9040	3.1351
-0.9120	0.0092	0.9120	3.1315
-0.9159	0.0134	0.9160	3.1269
-0.9218	0.0178	0.9220	3.1223
-0.9297	0.0223	0.9300	3.1176
-0.9356	0.0267	0.9360	3.1130
-0.9455	0.0304	0.9460	3.1095
-0.9494	0.0350	0.9500	3.1048
-0.9512	0.0394	0.9520	3.1002
-0.9590	0.0442	0.9600	3.0956
-0.9668	0.0491	0.9680	3.0909
-0.9745	0.0537	0.9760	3.0866
-0.9803	0.0583	0.9820	3.0822
-0.9880	0.0623	0.9900	3.0786
-0.9957	0.0671	0.9980	3.0743
-0.3036	0.4271	0.5240	2.1888
-0.3001	0.4271	0.5220	2.1833
-0.2947	0.4235	0.5160	2.1787
-0.2879	0.4186	0.5080	2.1733
-0.2826	0.4149	0.5020	2.1687
-0.2769	0.4115	0.4960	2.1632
-0.2714	0.4080	0.4900	2.1577
-0.2663	0.4042	0.4840	2.1533
-0.2613	0.4014	0.4790	2.1479
-0.2562	0.3976	0.4730	2.1433
-0.2508	0.3939	0.4670	2.1378
-0.2460	0.3911	0.4620	2.1323
-0.2410	0.3871	0.4560	2.1277
-0.2363	0.3841	0.4510	2.1223
-0.2316	0.3812	0.4460	2.1168
-0.2274	0.3779	0.4410	2.1125
-0.2226	0.3749	0.4360	2.1067
-0.2181	0.3718	0.4310	2.1013
-0.2144	0.3693	0.4270	2.0969
-0.2104	0.3669	0.4230	2.0915
-0.2062	0.3636	0.4180	2.0868
-0.2023	0.3612	0.4140	2.0813
-0.1988	0.3586	0.4100	2.0770
-0.1948	0.3562	0.4060	2.0713
-0.1910	0.3537	0.4020	2.0658
-0.1875	0.3510	0.3980	2.0615
-0.1838	0.3485	0.3940	2.0560
-0.1807	0.3467	0.3910	2.0513
-0.1770	0.3441	0.3870	2.0459
-0.1738	0.3424	0.3840	2.0405
-0.1704	0.3397	0.3800	2.0358
-0.1672	0.3379	0.3770	2.0303
-0.1640	0.3350	0.3730	2.0260
-0.1609	0.3332	0.3700	2.0205
-0.1577	0.3314	0.3670	2.0151
-0.1549	0.3294	0.3640	2.0105
-0.1519	0.3275	0.3610	2.0050
-0.1491	0.3255	0.3580	2.0003
-0.1461	0.3235	0.3550	1.9949
-0.1434	0.3214	0.3520	1.9905
-0.1405	0.3195	0.3490	1.9851
-0.1382	0.3183	0.3470	1.9805
-0.1353	0.3163	0.3440	1.9750
-0.1331	0.3150	0.3420	1.9706
-0.1302	0.3130	0.3390	1.9649
-0.1280	0.3117	0.3370	1.9605
-0.1252	0.3096	0.3340	1.9551
-0.1228	0.3085	0.3320	1.9496
-0.1203	0.3062	0.3290	1.9450
-0.1179	0.3050	0.3270	1.9395
-0.1158	0.3037	0.3250	1.9352
-0.1134	0.3024	0.3230	1.9295
-0.1110	0.3001	0.3200	1.9251
-0.1087	0.2988	0.3180	1.9197
-0.1066	0.2975	0.3160	1.9150
-0.1043	0.2962	0.3140	1.9095
-0.1024	0.2947	0.3120	1.9052
-0.1001	0.2934	0.3100	1.8997
-0.0985	0.2929	0.3090	1.8951
-0.0962	0.2915	0.3070	1.8897
-0.0943	0.2901	0.3050	1.8850
