x	y	r	phi
-0.7360	0.0025	0.7360	3.1381
-0.7340	0.0053	0.7340	3.1343
-0.7340	0.0084	0.7340	3.1302
-0.7299	0.0111	0.7300	3.1263
-0.7299	0.0139	0.7300	3.1225
-0.7278	0.0168	0.7280	3.1185
-0.7257	0.0196	0.7260	3.1147
-0.7237	0.0223	0.7240	3.1108
-0.7215	0.0257	0.7220	3.1059
-0.7194	0.0284	0.7200	3.1021
-0.7173	0.0313	0.7180	3.0980
-0.7172	0.0340	0.7180	3.0942
-0.7151	0.0366	0.7160	3.0904
-0.7129	0.0395	0.7140	3.0863
-0.7128	0.0422	0.7140	3.0824
-0.7106	0.0448	0.7120	3.0786
-0.7084	0.0473	0.7100	3.0749
-0.7062	0.0501	0.7080	3.0707
-0.7060	0.0528	0.7080	3.0669
-0.7038	0.0554	0.7060	3.0631
-0.7016	0.0580	0.7040	3.0590
-0.7014	0.0607	0.7040	3.0552
-0.6991	0.0640	0.7020	3.0503
-0.6968	0.0665	0.7000	3.0465
-0.6946	0.0689	0.6980	3.0427
-0.6943	0.0716	0.6980	3.0388
-0.6921	0.0739	0.6960	3.0353
-0.6918	0.0765	0.6960	3.0314
-0.6895	0.0789	0.6940	3.0277
-0.6872	0.0813	0.6920	3.0239
-0.6849	0.0837	0.6900	3.0200
-0.6846	0.0863	0.6900	3.0162
-0.6823	0.0887	0.6880	3.0124
-0.6799	0.0910	0.6860	3.0085
-0.6796	0.0934	0.6860	3.0050
-0.6793	0.0960	0.6860	3.0012
-0.6769	0.0983	0.6840	2.9974
-0.6744	0.1013	0.6820	2.9925
-0.6740	0.1039	0.6820	2.9887
-0.6717	0.1060	0.6800	2.9851
-0.6693	0.1082	0.6780	2.9813
-0.6689	0.1108	0.6780	2.9775
-0.6665	0.1130	0.6760	2.9736
-0.6660	0.1156	0.6760	2.9698
-0.6636	0.1177	0.6740	2.9660
-0.6632	0.1203	0.6740	2.9622
-0.6608	0.1224	0.6720	2.9584
-0.6603	0.1250	0.6720	2.9545
-0.6579	0.1269	0.6700	2.9510
-0.6574	0.1295	0.6700	2.9472
-0.6569	0.1319	0.6700	2.9434
-0.6544	0.1340	0.6680	2.9396
-0.6519	0.1361	0.6660	2.9358
-0.6514	0.1386	0.6660	2.9319
-0.6509	0.1411	0.6660	2.9281
-0.6483	0.1437	0.6640	2.9235
-0.6458	0.1457	0.6620	2.9196
-0.6452	0.1482	0.6620	2.9158
-0.6446	0.1507	0.6620	2.9120
-0.6421	0.1526	0.6600	2.9082
-0.6415	0.1551	0.6600	2.9044
-0.6390	0.1571	0.6580	2.9006
-0.6384	0.1593	0.6580	2.8970
-0.6378	0.1618	0.6580	2.8932
-0.6372	0.1642	0.6580	2.8893
-0.6346	0.1661	0.6560	2.8856
-0.6320	0.1680	0.6540	2.8818
-0.6314	0.1704	0.6540	2.8779
-0.6307	0.1729	0.6540	2.8741
-0.6281	0.1747	0.6520	2.8703
-0.6275	0.1770	0.6520	2.8667
-0.6268	0.1794	0.6520	2.8629
-0.6242	0.1812	0.6500	2.8591
-0.6235	0.1836	0.6500	2.8553
-0.6228	0.1859	0.6500	2.8515
-0.6221	0.1883	0.6500	2.8476
-0.6195	0.1901	0.6480	2.8438
-0.6188	0.1924	0.6480	2.8401
-0.6159	0.1947	0.6460	2.8354
-0.6152	0.1971	0.6460	2.8315
-0.6145	0.1994	0.6460	2.8278
-0.6137	0.2018	0.6460	2.8240
-0.6110	0.2035	0.6440	2.8201
-0.6102	0.2058	0.6440	2.8163
-0.6095	0.2080	0.6440	2.8127
-0.6087	0.2103	0.6440	2.8089
-0.6060	0.2120	0.6420	2.8051
-0.6052	0.2143	0.6420	2.8013
-0.6044	0.2166	0.6420	2.7975
-0.6035	0.2189	0.6420	2.7937
-0.6027	0.2212	0.6420	2.7898
-0.6018	0.2235	0.6420	2.7860
-0.5991	0.2251	0.6400	2.7823
-0.5983	0.2272	0.6400	2.7787
-0.5974	0.2295	0.6400	2.7749
-0.5966	0.2318	0.6400	2.7710
-0.5938	0.2333	0.6380	2.7672
-0.5929	0.2356	0.6380	2.7634
-0.5920	0.2379	0.6380	2.7595
-0.5911	0.2401	0.6380	2.7558
-0.5902	0.2423	0.6380	2.7520
-0.5892	0.2446	0.6380	2.7481
-0.5884	0.2467	0.6380	2.7446
-0.5874	0.2489	0.6380	2.7407
-0.5846	0.2504	0.6360	2.7369
-0.5837	0.2526	0.6360	2.7332
-0.5827	0.2548	0.6360	2.7293
-0.5817	0.2571	0.6360	2.7255
-0.5807	0.2593	0.6360	2.7217
-0.5797	0.2615	0.6360	2.7178
-0.5770	0.2627	0.6340	2.7143
-0.5760	0.2650	0.6340	2.7104
-0.5768	0.2679	0.6360	2.7067
-0.5740	0.2693	0.6340	2.7029
-0.5711	0.2707	0.6320	2.6990
-0.5719	0.2737	0.6340	2.6952
-0.5708	0.2759	0.6340	2.6914
-0.5698	0.2781	0.6340	2.6875
-0.5687	0.2802	0.6340	2.6838
-0.5676	0.2824	0.6340	2.6800
-0.5665	0.2846	0.6340	2.6761
-0.5655	0.2867	0.6340	2.6723
-0.5644	0.2889	0.6340	2.6685
-0.5632	0.2912	0.6340	2.6644
-0.5621	0.2933	0.6340	2.6606
-0.5609	0.2955	0.6340	2.6568
-0.5598	0.2976	0.6340	2.6529
-0.5587	0.2998	0.6340	2.6491
-0.5574	0.3020	0.6340	2.6451
-0.5545	0.3032	0.6320	2.6412
-0.5534	0.3053	0.6320	2.6374
-0.5539	0.3084	0.6340	2.6336
-0.5527	0.3105	0.6340	2.6297
-0.5515	0.3128	0.6340	2.6257
-0.5503	0.3149	0.6340	2.6219
-0.5491	0.3170	0.6340	2.6180
-0.5479	0.3191	0.6340	2.6142
-0.5467	0.3211	0.6340	2.6105
-0.5453	0.3234	0.6340	2.6063
-0.5441	0.3255	0.6340	2.6025
-0.5428	0.3276	0.6340	2.5987
-0.5416	0.3296	0.6340	2.5948
-0.5403	0.3317	0.6340	2.5911
-0.5390	0.3339	0.6340	2.5870
-0.5377	0.3359	0.6340	2.5831
-0.5364	0.3380	0.6340	2.5793
-0.5351	0.3401	0.6340	2.5755
-0.5355	0.3431	0.6360	2.5717
-0.5341	0.3453	0.6360	2.5676
-0.5327	0.3474	0.6360	2.5638
-0.5314	0.3494	0.6360	2.5599
-0.5301	0.3515	0.6360	2.5561
-0.5287	0.3534	0.6360	2.5524
-0.5273	0.3556	0.6360	2.5482
-0.5259	0.3576	0.6360	2.5444
-0.5262	0.3608	0.6380	2.5406
-0.5248	0.3628	0.6380	2.5368
-0.5218	0.3636	0.6360	2.5330
-0.5204	0.3656	0.6360	2.5292
-0.5205	0.3689	0.6380	2.5250
-0.5191	0.3709	0.6380	2.5212
-0.5177	0.3728	0.6380	2.5175
-0.5179	0.3760	0.6400	2.5136
-0.5165	0.3780	0.6400	2.5098
-0.5149	0.3801	0.6400	2.5057
-0.5134	0.3821	0.6400	2.5018
-0.5120	0.3840	0.6400	2.4981
-0.5105	0.3860	0.6400	2.4943
-0.5106	0.3891	0.6420	2.4904
-0.5090	0.3912	0.6420	2.4863
-0.5075	0.3932	0.6420	2.4825
-0.5060	0.3951	0.6420	2.4787
-0.5061	0.3983	0.6440	2.4749
-0.5046	0.4002	0.6440	2.4711
-0.5029	0.4023	0.6440	2.4669
-0.5014	0.4041	0.6440	2.4632
-0.4998	0.4061	0.6440	2.4594
-0.4998	0.4092	0.6460	2.4555
-0.4983	0.4112	0.6460	2.4517
-0.4966	0.4132	0.6460	2.4476
-0.4950	0.4151	0.6460	2.4438
-0.4954	0.4177	0.6480	2.4410
-0.4937	0.4198	0.6480	2.4369
-0.4921	0.4216	0.6480	2.4332
-0.4905	0.4235	0.6480	2.4293
-0.4903	0.4267	0.6500	2.4255
-0.4887	0.4286	0.6500	2.4217
-0.4869	0.4306	0.6500	2.4176
-0.4868	0.4337	0.6520	2.4138
-0.4852	0.4356	0.6520	2.4100
-0.4835	0.4374	0.6520	2.4061
-0.4798	0.4444	0.6540	2.3944
-0.4563	0.4344	0.6300	2.3807
-0.4580	0.4384	0.6340	2.3781
-0.4487	0.4337	0.6240	2.3732
-0.4413	0.4298	0.6160	2.3693
-0.4335	0.4264	0.6080	2.3644
-0.4261	0.4224	0.6000	2.3606
-0.4170	0.4174	0.5900	2.3557
-0.4093	0.4137	0.5820	2.3508
-0.4021	0.4096	0.5740	2.3470
-0.3945	0.4058	0.5660	2.3421
-0.3871	0.4019	0.5580	2.3374
-0.3813	0.3991	0.5520	2.3334
-0.3739	0.3951	0.5440	2.3287
-0.3669	0.3908	0.5360	2.3247
-0.3609	0.3881	0.5300	2.3200
-0.3553	0.3851	0.5240	2.3159
-0.3494	0.3824	0.5180	2.3112
-0.3435	0.3796	0.5120	2.3063
-0.3387	0.3772	0.5070	2.3025
-0.3328	0.3745	0.5010	2.2973
-0.3267	0.3705	0.4940	2.2935
-0.3210	0.3676	0.4880	2.2886
-0.3162	0.3651	0.4830	2.2845
-0.3111	0.3629	0.4780	2.2796
-0.3065	0.3603	0.4730	2.2758
-0.3014	0.3580	0.4680	2.2706
-0.2965	0.3556	0.4630	2.2657
-0.2919	0.3529	0.4580	2.2619
-0.2876	0.3513	0.4540	2.2570
-0.2830	0.3486	0.4490	2.2528
