x	y	r	phi
-0.1896	0.9798	0.9980	1.7620
-0.1846	0.9747	0.9920	1.7579
-0.1788	0.9676	0.9840	1.7535
-0.1727	0.9626	0.9780	1.7484
-0.1676	0.9574	0.9720	1.7440
-0.1626	0.9522	0.9660	1.7399
-0.1580	0.9489	0.9620	1.7358
-0.1535	0.9436	0.9560	1.7321
-0.1487	0.9383	0.9500	1.7279
-0.1432	0.9331	0.9440	1.7230
-0.1384	0.9277	0.9380	1.7189
-0.1340	0.9243	0.9340	1.7148
-0.1297	0.9189	0.9280	1.7111
-0.1251	0.9135	0.9220	1.7069
-0.1208	0.9080	0.9160	1.7031
-0.1166	0.9045	0.9120	1.6990
-0.1114	0.8991	0.9060	1.6941
-0.1071	0.8936	0.9000	1.6901
-0.1029	0.8901	0.8960	1.6859
-0.0991	0.8865	0.8920	1.6821
-0.0948	0.8809	0.8860	1.6780
-0.0908	0.8773	0.8820	1.6740
-0.0861	0.8738	0.8780	1.6690
-0.0822	0.8681	0.8720	1.6652
-0.0783	0.8645	0.8680	1.6611
-0.0744	0.8608	0.8640	1.6570
-0.0708	0.8571	0.8600	1.6532
-0.0668	0.8514	0.8540	1.6491
-0.0630	0.8477	0.8500	1.6450
-0.0586	0.8440	0.8460	1.6401
-0.0549	0.8402	0.8420	1.6360
-0.0514	0.8364	0.8380	1.6322
-0.0478	0.8326	0.8340	1.6281
-0.0443	0.8268	0.8280	1.6243
-0.0407	0.8230	0.8240	1.6202
-0.0372	0.8192	0.8200	1.6161
-0.0329	0.8153	0.8160	1.6112
-0.0296	0.8135	0.8140	1.6071
-0.0263	0.8076	0.8080	1.6033
-0.0229	0.8057	0.8060	1.5992
-0.0195	0.8018	0.8020	1.5951
-0.0164	0.7978	0.7980	1.5913
-0.0130	0.7939	0.7940	1.5872
-0.0091	0.7899	0.7900	1.5823
-0.0058	0.7860	0.7860	1.5782
-0.0028	0.7840	0.7840	1.5743
0.0004	0.7800	0.7800	1.5703
0.0036	0.7780	0.7780	1.5662
0.0065	0.7740	0.7740	1.5624
0.0096	0.7699	0.7700	1.5583
0.0134	0.7679	0.7680	1.5533
0.0164	0.7638	0.7640	1.5493
0.0193	0.7618	0.7620	1.5455
0.0223	0.7577	0.7580	1.5414
0.0252	0.7536	0.7540	1.5373
0.0280	0.7515	0.7520	1.5335
0.0310	0.7474	0.7480	1.5294
0.0340	0.7452	0.7460	1.5253
0.0374	0.7411	0.7420	1.5204
0.0403	0.7389	0.7400	1.5163
0.0430	0.7367	0.7380	1.5125
0.0458	0.7326	0.7340	1.5084
0.0485	0.7304	0.7320	1.5045
0.0511	0.7262	0.7280	1.5005
0.0540	0.7240	0.7260	1.4964
0.0572	0.7197	0.7220	1.4915
0.0602	0.7195	0.7220	1.4874
0.0629	0.7193	0.7220	1.4836
0.0654	0.7150	0.7180	1.4795
0.0678	0.7088	0.7120	1.4754
0.0703	0.7065	0.7100	1.4716
0.0728	0.7022	0.7060	1.4674
0.0754	0.6999	0.7040	1.4634
0.0786	0.6976	0.7020	1.4585
0.0811	0.6953	0.7000	1.4547
0.0837	0.6930	0.6980	1.4506
0.0861	0.6886	0.6940	1.4464
0.0886	0.6883	0.6940	1.4427
0.0912	0.6860	0.6920	1.4386
0.0941	0.6856	0.6920	1.4345
0.0964	0.6832	0.6900	1.4306
0.0986	0.6789	0.6860	1.4266
0.1011	0.6765	0.6840	1.4225
0.1041	0.6740	0.6820	1.4176
0.1060	0.6697	0.6780	1.4138
0.1082	0.6653	0.6740	1.4096
0.1105	0.6629	0.6720	1.4056
0.1130	0.6624	0.6720	1.4018
0.1154	0.6600	0.6700	1.3976
0.1177	0.6575	0.6680	1.3936
0.1203	0.6571	0.6680	1.3898
0.1226	0.6546	0.6660	1.3857
0.1254	0.6520	0.6640	1.3808
0.1277	0.6496	0.6620	1.3767
0.1298	0.6471	0.6600	1.3728
0.1320	0.6446	0.6580	1.3688
0.1343	0.6421	0.6560	1.3647
0.1363	0.6396	0.6540	1.3608
0.1389	0.6391	0.6540	1.3568
0.1411	0.6366	0.6520	1.3527
0.1431	0.6341	0.6500	1.3488
0.1452	0.6315	0.6480	1.3447
0.1481	0.6288	0.6460	1.3395
0.1501	0.6263	0.6440	1.3355
0.1524	0.6236	0.6420	1.3311
0.1549	0.6230	0.6420	1.3271
0.1572	0.6204	0.6400	1.3227
0.1592	0.6178	0.6380	1.3186
0.1614	0.6152	0.6360	1.3142
0.1634	0.6126	0.6340	1.3101
0.1653	0.6100	0.6320	1.3061
0.1680	0.6093	0.6320	1.3017
0.1706	0.6064	0.6300	1.2965
0.1726	0.6038	0.6280	1.2924
0.1746	0.6011	0.6260	1.2881
0.1771	0.6004	0.6260	1.2839
0.1791	0.5977	0.6240	1.2796
0.1810	0.5951	0.6220	1.2755
0.1835	0.5943	0.6220	1.2714
0.1854	0.5916	0.6200	1.2671
0.1873	0.5889	0.6180	1.2629
0.1898	0.5881	0.6180	1.2586
0.1916	0.5854	0.6160	1.2545
0.1940	0.5825	0.6140	1.2493
0.1966	0.5817	0.6140	1.2449
0.1983	0.5790	0.6120	1.2409
0.2000	0.5763	0.6100	1.2368
0.2025	0.5754	0.6100	1.2325
0.2042	0.5727	0.6080	1.2283
0.2067	0.5718	0.6080	1.2239
0.2083	0.5691	0.6060	1.2199
0.2101	0.5663	0.6040	1.2155
0.2124	0.5654	0.6040	1.2115
0.2140	0.5627	0.6020	1.2073
0.2165	0.5617	0.6020	1.2029
0.2188	0.5608	0.6020	1.1989
0.2220	0.5617	0.6040	1.1945
0.2250	0.5627	0.6060	1.1904
0.2267	0.5598	0.6040	1.1861
0.2298	0.5608	0.6060	1.1819
0.2335	0.5635	0.6100	1.1779
0.2376	0.5662	0.6140	1.1735
0.2410	0.5691	0.6180	1.1702
0.2457	0.5736	0.6240	1.1661
0.2497	0.5762	0.6280	1.1618
0.2572	0.5817	0.6360	1.1544
0.3080	0.6838	0.7500	1.1476
0.3100	0.6807	0.7480	1.1435
0.3127	0.6795	0.7480	1.1395
0.3149	0.6763	0.7460	1.1350
0.3177	0.6750	0.7460	1.1309
0.3203	0.6715	0.7440	1.1258
0.3223	0.6683	0.7420	1.1214
0.3251	0.6670	0.7420	1.1173
0.3271	0.6638	0.7400	1.1130
0.3289	0.6607	0.7380	1.1089
0.3316	0.6593	0.7380	1.1048
0.3336	0.6561	0.7360	1.1004
0.3363	0.6547	0.7360	1.0963
0.3382	0.6515	0.7340	1.0920
0.3408	0.6501	0.7340	1.0879
0.3428	0.6468	0.7320	1.0835
0.3444	0.6436	0.7300	1.0794
0.3471	0.6422	0.7300	1.0753
0.3498	0.6407	0.7300	1.0710
0.3515	0.6375	0.7280	1.0669
0.3534	0.6342	0.7260	1.0625
0.3559	0.6328	0.7260	1.0584
0.3577	0.6295	0.7240	1.0540
0.3602	0.6280	0.7240	1.0500
0.3625	0.6244	0.7220	1.0448
0.3650	0.6229	0.7220	1.0407
0.3668	0.6196	0.7200	1.0363
0.3693	0.6181	0.7200	1.0323
0.3710	0.6147	0.7180	1.0279
0.3734	0.6133	0.7180	1.0238
0.3761	0.6116	0.7180	1.0194
0.3776	0.6083	0.7160	1.0153
0.3790	0.6051	0.7140	1.0113
0.3816	0.6034	0.7140	1.0069
0.3841	0.6019	0.7140	1.0028
0.3856	0.5985	0.7120	0.9984
0.3881	0.5969	0.7120	0.9943
0.3896	0.5936	0.7100	0.9900
0.3920	0.5920	0.7100	0.9859
0.3945	0.5903	0.7100	0.9817
0.3959	0.5870	0.7080	0.9774
0.3983	0.5853	0.7080	0.9733
0.3997	0.5820	0.7060	0.9690
0.4021	0.5803	0.7060	0.9649
0.4034	0.5769	0.7040	0.9606
0.4058	0.5753	0.7040	0.9564
0.4082	0.5736	0.7040	0.9523
0.4100	0.5698	0.7020	0.9471
0.4124	0.5681	0.7020	0.9428
0.4148	0.5664	0.7020	0.9387
0.4172	0.5646	0.7020	0.9344
0.4183	0.5612	0.7000	0.9303
0.4206	0.5595	0.7000	0.9261
0.4231	0.5577	0.7000	0.9218
0.4254	0.5559	0.7000	0.9177
0.4264	0.5526	0.6980	0.9136
0.4276	0.5492	0.6960	0.9093
0.4311	0.5490	0.6980	0.9051
0.3831	0.4747	0.6100	0.8918
0.3838	0.4716	0.6080	0.8877
0.3845	0.4684	0.6060	0.8834
0.3839	0.4637	0.6020	0.8793
0.3858	0.4621	0.6020	0.8751
0.3865	0.4589	0.6000	0.8708
0.3876	0.4554	0.5980	0.8656
0.3895	0.4538	0.5980	0.8615
0.3913	0.4522	0.5980	0.8574
0.3941	0.4524	0.6000	0.8541
0.3961	0.4507	0.6000	0.8498
0.3979	0.4491	0.6000	0.8457
0.4017	0.4457	0.6000	0.8373
0.2968	0.3139	0.4320	0.8133
0.2988	0.3134	0.4330	0.8092
0.3002	0.3120	0.4330	0.8048
0.3021	0.3116	0.4340	0.8007
0.3027	0.3096	0.4330	0.7966
0.3041	0.3083	0.4330	0.7923
0.3053	0.3070	0.4330	0.7882
0.3059	0.3051	0.4320	0.7841
0.3072	0.3037	0.4320	0.7797
0.3092	0.3032	0.4330	0.7756
