x	y	r	phi
-0.4924	0.8681	0.9980	2.0868
-0.4860	0.8648	0.9920	2.0828
-0.4795	0.8616	0.9860	2.0786
-0.4712	0.8570	0.9780	2.0735
-0.4648	0.8537	0.9720	2.0693
-0.4584	0.8503	0.9660	2.0652
-0.4531	0.8486	0.9620	2.0612
-0.4468	0.8452	0.9560	2.0571
-0.4403	0.8418	0.9500	2.0528
-0.4334	0.8386	0.9440	2.0478
-0.4273	0.8350	0.9380	2.0437
-0.4218	0.8333	0.9340	2.0393
-0.4157	0.8297	0.9280	2.0353
-0.4096	0.8260	0.9220	2.0312
-0.4036	0.8223	0.9160	2.0271
-0.3985	0.8203	0.9120	2.0230
-0.3917	0.8170	0.9060	2.0179
-0.3866	0.8150	0.9020	2.0137
-0.3807	0.8111	0.8960	2.0096
-0.3755	0.8091	0.8920	2.0053
-0.3705	0.8070	0.8880	2.0012
-0.3647	0.8031	0.8820	1.9971
-0.3589	0.8013	0.8780	1.9919
-0.3540	0.7991	0.8740	1.9878
-0.3483	0.7950	0.8680	1.9837
-0.3435	0.7928	0.8640	1.9796
-0.3387	0.7905	0.8600	1.9756
-0.3331	0.7864	0.8540	1.9715
-0.3281	0.7841	0.8500	1.9670
-0.3227	0.7820	0.8460	1.9622
-0.3178	0.7797	0.8420	1.9578
-0.3131	0.7773	0.8380	1.9537
-0.3084	0.7749	0.8340	1.9496
-0.3038	0.7724	0.8300	1.9456
-0.2992	0.7699	0.8260	1.9414
-0.2946	0.7674	0.8220	1.9373
-0.2892	0.7652	0.8180	1.9321
-0.2847	0.7626	0.8140	1.9281
-0.2802	0.7600	0.8100	1.9240
-0.2755	0.7574	0.8060	1.9197
-0.2711	0.7548	0.8020	1.9156
-0.2666	0.7521	0.7980	1.9114
-0.2623	0.7494	0.7940	1.9074
-0.2570	0.7470	0.7900	1.9021
-0.2533	0.7462	0.7880	1.8981
-0.2490	0.7434	0.7840	1.8940
-0.2447	0.7406	0.7800	1.8899
-0.2404	0.7378	0.7760	1.8858
-0.2366	0.7370	0.7740	1.8814
-0.2324	0.7341	0.7700	1.8774
-0.2280	0.7334	0.7680	1.8722
-0.2238	0.7305	0.7640	1.8681
-0.2196	0.7276	0.7600	1.8640
-0.2161	0.7265	0.7580	1.8600
-0.2120	0.7236	0.7540	1.8558
-0.2079	0.7206	0.7500	1.8517
-0.2043	0.7196	0.7480	1.8474
-0.1997	0.7167	0.7440	1.8425
-0.1962	0.7156	0.7420	1.8384
-0.1920	0.7126	0.7380	1.8340
-0.1886	0.7114	0.7360	1.8299
-0.1847	0.7083	0.7320	1.8258
-0.1812	0.7071	0.7300	1.8217
-0.1774	0.7040	0.7260	1.8177
-0.1740	0.7028	0.7240	1.8135
-0.1694	0.6998	0.7200	1.8084
-0.1661	0.6985	0.7180	1.8042
-0.1628	0.6972	0.7160	1.8002
-0.1602	0.6979	0.7160	1.7964
-0.1564	0.6946	0.7120	1.7923
-0.1527	0.6913	0.7080	1.7882
-0.1490	0.6880	0.7040	1.7841
-0.1448	0.6848	0.7000	1.7792
-0.1416	0.6835	0.6980	1.7751
-0.1386	0.6821	0.6960	1.7713
-0.1354	0.6807	0.6940	1.7671
-0.1323	0.6792	0.6920	1.7631
-0.1293	0.6778	0.6900	1.7593
-0.1261	0.6763	0.6880	1.7552
-0.1230	0.6749	0.6860	1.7511
-0.1203	0.6754	0.6860	1.7470
-0.1173	0.6739	0.6840	1.7432
-0.1128	0.6685	0.6780	1.7380
-0.1099	0.6670	0.6760	1.7342
-0.1069	0.6655	0.6740	1.7301
-0.1036	0.6619	0.6700	1.7260
-0.1005	0.6604	0.6680	1.7219
-0.0977	0.6588	0.6660	1.7181
-0.0951	0.6592	0.6660	1.7140
-0.0916	0.6577	0.6640	1.7091
-0.0886	0.6560	0.6620	1.7050
-0.0856	0.6544	0.6600	1.7009
-0.0829	0.6528	0.6580	1.6971
-0.0800	0.6511	0.6560	1.6930
-0.0771	0.6494	0.6540	1.6889
-0.0742	0.6478	0.6520	1.6848
-0.0715	0.6461	0.6500	1.6811
-0.0686	0.6444	0.6480	1.6769
-0.0660	0.6446	0.6480	1.6728
-0.0626	0.6430	0.6460	1.6679
-0.0598	0.6412	0.6440	1.6638
-0.0572	0.6394	0.6420	1.6601
-0.0544	0.6377	0.6400	1.6559
-0.0516	0.6359	0.6380	1.6518
-0.0489	0.6341	0.6360	1.6478
-0.0463	0.6323	0.6340	1.6439
-0.0436	0.6305	0.6320	1.6398
-0.0410	0.6307	0.6320	1.6357
-0.0378	0.6289	0.6300	1.6308
-0.0351	0.6270	0.6280	1.6268
-0.0325	0.6252	0.6260	1.6227
-0.0300	0.6233	0.6240	1.6188
-0.0274	0.6234	0.6240	1.6147
-0.0248	0.6215	0.6220	1.6107
-0.0223	0.6196	0.6200	1.6068
-0.0197	0.6177	0.6180	1.6027
-0.0172	0.6178	0.6180	1.5987
-0.0146	0.6158	0.6160	1.5946
-0.0116	0.6139	0.6140	1.5897
-0.0091	0.6139	0.6140	1.5856
-0.0067	0.6120	0.6120	1.5817
-0.0042	0.6100	0.6100	1.5777
-0.0017	0.6080	0.6080	1.5736
0.0006	0.6080	0.6080	1.5697
0.0031	0.6060	0.6060	1.5656
0.0056	0.6040	0.6040	1.5616
0.0080	0.6039	0.6040	1.5575
0.0103	0.6019	0.6020	1.5536
0.0128	0.6019	0.6020	1.5496
