x	y	r	phi
-0.8489	0.4775	0.9740	2.6292
-0.8487	0.4820	0.9760	2.6251
-0.8484	0.4865	0.9780	2.6210
-0.8465	0.4899	0.9780	2.6170
-0.8462	0.4944	0.9800	2.6128
-0.8509	0.5100	0.9920	2.6016
-0.0588	0.9963	0.9980	1.6298
-0.0547	0.9965	0.9980	1.6256
-0.0507	0.9967	0.9980	1.6216
-0.0465	0.9949	0.9960	1.6175
-0.0423	0.9931	0.9940	1.6134
-0.0383	0.9933	0.9940	1.6093
-0.0342	0.9934	0.9940	1.6052
-0.0300	0.9895	0.9900	1.6011
-0.0258	0.9837	0.9840	1.5971
-0.0218	0.9838	0.9840	1.5929
-0.0178	0.9878	0.9880	1.5888
-0.0138	0.9859	0.9860	1.5848
-0.0087	0.9820	0.9820	1.5796
-0.0046	0.9820	0.9820	1.5755
-0.0006	0.9820	0.9820	1.5714
0.0034	0.9820	0.9820	1.5673
0.0074	0.9800	0.9800	1.5632
0.0114	0.9779	0.9780	1.5591
0.0153	0.9759	0.9760	1.5551
0.0194	0.9758	0.9760	1.5510
0.0234	0.9757	0.9760	1.5468
0.0273	0.9736	0.9740	1.5428
0.0313	0.9735	0.9740	1.5387
0.0353	0.9734	0.9740	1.5346
0.0390	0.9692	0.9700	1.5305
0.0426	0.9651	0.9660	1.5267
0.0465	0.9629	0.9640	1.5226
0.0503	0.9607	0.9620	1.5184
0.0541	0.9585	0.9600	1.5144
0.0580	0.9582	0.9600	1.5103
0.0617	0.9540	0.9560	1.5062
0.0656	0.9537	0.9560	1.5022
0.0697	0.9555	0.9580	1.4980
0.0733	0.9552	0.9580	1.4942
0.0770	0.9529	0.9560	1.4902
0.0808	0.9506	0.9540	1.4860
0.0847	0.9502	0.9540	1.4819
0.0885	0.9499	0.9540	1.4779
0.0924	0.9495	0.9540	1.4738
0.0961	0.9471	0.9520	1.4696
0.0999	0.9467	0.9520	1.4656
0.1034	0.9444	0.9500	1.4618
0.1072	0.9439	0.9500	1.4577
0.1109	0.9415	0.9480	1.4535
0.1147	0.9410	0.9480	1.4495
0.1183	0.9386	0.9460	1.4454
0.1226	0.9360	0.9440	1.4405
0.1265	0.9355	0.9440	1.4364
0.1303	0.9350	0.9440	1.4324
0.1338	0.9324	0.9420	1.4282
0.1377	0.9319	0.9420	1.4241
0.1417	0.9333	0.9440	1.4201
0.1453	0.9307	0.9420	1.4160
0.1488	0.9281	0.9400	1.4118
0.1524	0.9276	0.9400	1.4080
0.1561	0.9270	0.9400	1.4040
0.1599	0.9263	0.9400	1.3999
0.1634	0.9237	0.9380	1.3957
0.1667	0.9210	0.9360	1.3917
0.1709	0.9223	0.9380	1.3876
0.1747	0.9216	0.9380	1.3835
0.1788	0.9228	0.9400	1.3794
0.1827	0.9241	0.9420	1.3756
0.1861	0.9214	0.9400	1.3715
0.1886	0.9148	0.9340	1.3674
0.1924	0.9140	0.9340	1.3633
0.1970	0.9171	0.9380	1.3592
0.1998	0.9124	0.9340	1.3552
0.2023	0.9057	0.9280	1.3511
0.2060	0.9048	0.9280	1.3469
0.2095	0.9040	0.9280	1.3431
0.2136	0.9051	0.9300	1.3391
0.2178	0.9062	0.9320	1.3349
0.2215	0.9053	0.9320	1.3308
0.2252	0.9044	0.9320	1.3268
0.2284	0.9015	0.9300	1.3227
0.2321	0.9006	0.9300	1.3186
0.2357	0.8996	0.9300	1.3145
0.2387	0.8968	0.9280	1.3107
0.2424	0.8958	0.9280	1.3066
0.2460	0.8948	0.9280	1.3025
0.2502	0.8957	0.9300	1.2984
0.2544	0.8966	0.9320	1.2943
0.2580	0.8956	0.9320	1.2903
0.2612	0.8926	0.9300	1.2861
0.2643	0.8896	0.9280	1.2820
0.2677	0.8886	0.9280	1.2782
0.2713	0.8875	0.9280	1.2742
0.2749	0.8863	0.9280	1.2700
0.2786	0.8852	0.9280	1.2659
0.2833	0.8879	0.9320	1.2619
0.2882	0.8905	0.9360	1.2578
0.2907	0.8855	0.9320	1.2536
0.2904	0.8730	0.9200	1.2496
0.2931	0.8699	0.9180	1.2458
0.2993	0.8763	0.9260	1.2417
0.3035	0.8770	0.9280	1.2376
0.3071	0.8757	0.9280	1.2335
0.3107	0.8744	0.9280	1.2294
0.3142	0.8732	0.9280	1.2254
0.3185	0.8738	0.9300	1.2212
0.3214	0.8706	0.9280	1.2171
0.3254	0.8712	0.9300	1.2133
0.3290	0.8699	0.9300	1.2093
0.3325	0.8685	0.9300	1.2051
0.3361	0.8671	0.9300	1.2010
0.3396	0.8658	0.9300	1.1970
0.3432	0.8644	0.9300	1.1929
0.3467	0.8629	0.9300	1.1887
0.3502	0.8615	0.9300	1.1847
0.3535	0.8602	0.9300	1.1809
0.3570	0.8587	0.9300	1.1768
0.3605	0.8573	0.9300	1.1727
0.3640	0.8558	0.9300	1.1686
0.3676	0.8543	0.9300	1.1645
0.3710	0.8528	0.9300	1.1605
0.3745	0.8513	0.9300	1.1563
0.3778	0.8498	0.9300	1.1525
0.3821	0.8501	0.9320	1.1484
0.3861	0.8505	0.9340	1.1446
0.3888	0.8470	0.9320	1.1405
0.3920	0.8455	0.9320	1.1367
0.3963	0.8457	0.9340	1.1326
0.3995	0.8442	0.9340	1.1288
0.4030	0.8426	0.9340	1.1247
0.4071	0.8428	0.9360	1.1209
0.4105	0.8412	0.9360	1.1167
0.4137	0.8396	0.9360	1.1130
0.4171	0.8379	0.9360	1.1089
0.4204	0.8363	0.9360	1.1050
0.4246	0.8364	0.9380	1.1010
0.4287	0.8365	0.9400	1.0972
0.4322	0.8348	0.9400	1.0931
0.4354	0.8331	0.9400	1.0892
0.4378	0.8296	0.9380	1.0852
0.4412	0.8278	0.9380	1.0811
0.4473	0.8336	0.9460	1.0783
0.4526	0.8353	0.9500	1.0743
0.4528	0.8260	0.9420	1.0694
0.4533	0.8189	0.9360	1.0653
0.4594	0.8224	0.9420	1.0614
0.4637	0.8223	0.9440	1.0573
0.4668	0.8205	0.9440	1.0536
0.4703	0.8208	0.9460	1.0505
0.4736	0.8189	0.9460	1.0465
0.4777	0.8188	0.9480	1.0426
0.4811	0.8168	0.9480	1.0385
0.4853	0.8167	0.9500	1.0347
0.4886	0.8147	0.9500	1.0306
0.4927	0.8146	0.9520	1.0268
0.4961	0.8125	0.9520	1.0227
0.4992	0.8106	0.9520	1.0189
0.5024	0.8086	0.9520	1.0148
0.5066	0.8084	0.9540	1.0110
0.5099	0.8063	0.9540	1.0069
0.5141	0.8060	0.9560	1.0030
0.5173	0.8039	0.9560	0.9990
0.5215	0.8036	0.9580	0.9952
0.5259	0.8031	0.9600	0.9910
0.5290	0.8011	0.9600	0.9872
0.5322	0.7990	0.9600	0.9832
0.5364	0.7986	0.9620	0.9794
0.5397	0.7964	0.9620	0.9752
0.5440	0.7958	0.9640	0.9712
0.5482	0.7954	0.9660	0.9674
0.5515	0.7931	0.9660	0.9632
0.5556	0.7926	0.9680	0.9594
0.5588	0.7904	0.9680	0.9554
0.5630	0.7899	0.9700	0.9515
0.5663	0.7876	0.9700	0.9474
0.5705	0.7870	0.9720	0.9436
0.5748	0.7863	0.9740	0.9396
0.5778	0.7841	0.9740	0.9357
0.5822	0.7833	0.9760	0.9316
0.5864	0.7827	0.9780	0.9278
0.5908	0.7819	0.9800	0.9237
0.5938	0.7796	0.9800	0.9199
0.5982	0.7788	0.9820	0.9158
0.6017	0.7786	0.9840	0.9128
0.6047	0.7763	0.9840	0.9090
0.6091	0.7753	0.9860	0.9049
0.6120	0.7730	0.9860	0.9011
0.6165	0.7721	0.9880	0.8970
0.6207	0.7713	0.9900	0.8932
0.6251	0.7703	0.9920	0.8890
0.6293	0.7695	0.9940	0.8853
0.6337	0.7684	0.9960	0.8812
0.6366	0.7660	0.9960	0.8773
0.6411	0.7649	0.9980	0.8732
0.6439	0.7625	0.9980	0.8695
0.2698	-0.4006	0.4830	-0.9782
0.2715	-0.4067	0.4890	-0.9822
0.2698	-0.4078	0.4890	-0.9863
0.2669	-0.4073	0.4870	-0.9907
0.2636	-0.4059	0.4840	-0.9948
0.2604	-0.4056	0.4820	-1.0000
0.2572	-0.4041	0.4790	-1.0041
0.2543	-0.4035	0.4770	-1.0084
0.2516	-0.4029	0.4750	-1.0125
0.2480	-0.4016	0.4720	-1.0177
0.2453	-0.4009	0.4700	-1.0218
0.2425	-0.4003	0.4680	-1.0261
0.2398	-0.3996	0.4660	-1.0303
0.2371	-0.3989	0.4640	-1.0346
0.2335	-0.3975	0.4610	-1.0398
0.2308	-0.3967	0.4590	-1.0439
0.2277	-0.3951	0.4560	-1.0480
0.2246	-0.3945	0.4540	-1.0532
0.2220	-0.3937	0.4520	-1.0575
0.2194	-0.3929	0.4500	-1.0616
0.2173	-0.3929	0.4490	-1.0657
0.2143	-0.3923	0.4470	-1.0709
0.2111	-0.3906	0.4440	-1.0752
0.2086	-0.3897	0.4420	-1.0793
0.2065	-0.3896	0.4410	-1.0834
0.2036	-0.3890	0.4390	-1.0886
0.2010	-0.3881	0.4370	-1.0930
0.1984	-0.3871	0.4350	-1.0971
0.1960	-0.3861	0.4330	-1.1011
0.1931	-0.3853	0.4310	-1.1063
0.1905	-0.3844	0.4290	-1.1107
0.1880	-0.3834	0.4270	-1.1148
0.1860	-0.3832	0.4260	-1.1188
0.1835	-0.3822	0.4240	-1.1233
0.1806	-0.3814	0.4220	-1.1284
0.1787	-0.3812	0.4210	-1.1325
0.1763	-0.3801	0.4190	-1.1366
0.1738	-0.3791	0.4170	-1.1410
0.1710	-0.3781	0.4150	-1.1462
0.1690	-0.3779	0.4140	-1.1502
0.1666	-0.3768	0.4120	-1.1546
0.1642	-0.3757	0.4100	-1.1587
0.1619	-0.3756	0.4090	-1.1639
0.1596	-0.3744	0.4070	-1.1679
0.1575	-0.3742	0.4060	-1.1723
0.1556	-0.3739	0.4050	-1.1764
0.1529	-0.3729	0.4030	-1.1815
0.1506	-0.3716	0.4010	-1.1857
0.1483	-0.3704	0.3990	-1.1901
0.1464	-0.3701	0.3980	-1.1941
0.1445	-0.3698	0.3970	-1.1982
0.1422	-0.3696	0.3960	-1.2034
0.1399	-0.3683	0.3940	-1.2078
0.1381	-0.3680	0.3930	-1.2118
0.1360	-0.3666	0.3910	-1.2157
0.1337	-0.3664	0.3900	-1.2209
0.1315	-0.3650	0.3880	-1.2250
0.1297	-0.3646	0.3870	-1.2290
0.1279	-0.3642	0.3860	-1.2331
0.1262	-0.3637	0.3850	-1.2370
0.1236	-0.3625	0.3830	-1.2421
0.1218	-0.3621	0.3820	-1.2463
0.1200	-0.3616	0.3810	-1.2503
0.1182	-0.3611	0.3800	-1.2544
0.1165	-0.3606	0.3790	-1.2582
0.1141	-0.3593	0.3770	-1.2634
0.1123	-0.3588	0.3760	-1.2675
0.1105	-0.3583	0.3750	-1.2716
0.1088	-0.3578	0.3740	-1.2757
0.1071	-0.3573	0.3730	-1.2795
0.1050	-0.3569	0.3720	-1.2847
0.1033	-0.3563	0.3710	-1.2887
0.1015	-0.3558	0.3700	-1.2929
0.0995	-0.3543	0.3680	-1.2970
0.0975	-0.3538	0.3670	-1.3019
0.0958	-0.3532	0.3660	-1.3060
0.0941	-0.3527	0.3650	-1.3100
0.0924	-0.3521	0.3640	-1.3141
0.0907	-0.3515	0.3630	-1.3183
0.0893	-0.3518	0.3630	-1.3223
0.0877	-0.3512	0.3620	-1.3261
0.0854	-0.3497	0.3600	-1.3313
0.0837	-0.3491	0.3590	-1.3354
0.0821	-0.3485	0.3580	-1.3395
0.0804	-0.3478	0.3570	-1.3436
0.0791	-0.3481	0.3570	-1.3474
0.0771	-0.3476	0.3560	-1.3526
0.0754	-0.3469	0.3550	-1.3567
0.0740	-0.3472	0.3550	-1.3607
0.0722	-0.3455	0.3530	-1.3649
0.0707	-0.3448	0.3520	-1.3687
0.0687	-0.3442	0.3510	-1.3739
0.0671	-0.3435	0.3500	-1.3779
0.0657	-0.3438	0.3500	-1.3820
0.0641	-0.3431	0.3490	-1.3861
0.0626	-0.3423	0.3480	-1.3900
0.0610	-0.3416	0.3470	-1.3940
0.0591	-0.3409	0.3460	-1.3992
0.0577	-0.3412	0.3460	-1.4033
0.0561	-0.3404	0.3450	-1.4074
0.0546	-0.3396	0.3440	-1.4113
0.0533	-0.3398	0.3440	-1.4153
0.0519	-0.3401	0.3440	-1.4194
0.0506	-0.3413	0.3450	-1.4235
0.0491	-0.3405	0.3440	-1.4276
0.0470	-0.3377	0.3410	-1.4325
0.0452	-0.3350	0.3380	-1.4366
0.0439	-0.3351	0.3380	-1.4407
0.0426	-0.3363	0.3390	-1.4447
0.0412	-0.3365	0.3390	-1.4488
0.0397	-0.3357	0.3380	-1.4530
0.0383	-0.3348	0.3370	-1.4570
0.0365	-0.3340	0.3360	-1.4620
0.0351	-0.3342	0.3360	-1.4660
0.0337	-0.3333	0.3350	-1.4701
0.0323	-0.3334	0.3350	-1.4743
0.0309	-0.3326	0.3340	-1.4783
0.0295	-0.3327	0.3340	-1.4824
0.0280	-0.3318	0.3330	-1.4865
0.0268	-0.3319	0.3330	-1.4903
0.0250	-0.3311	0.3320	-1.4954
0.0236	-0.3312	0.3320	-1.4996
0.0223	-0.3313	0.3320	-1.5037
0.0209	-0.3303	0.3310	-1.5077
0.0195	-0.3294	0.3300	-1.5115
0.0181	-0.3285	0.3290	-1.5157
0.0168	-0.3286	0.3290	-1.5198
0.0154	-0.3276	0.3280	-1.5238
0.0141	-0.3277	0.3280	-1.5279
0.0127	-0.3278	0.3280	-1.5321
0.0111	-0.3268	0.3270	-1.5370
