x	y	r	phi
-0.6960	0.0026	0.6960	3.1379
-0.7000	0.0059	0.7000	3.1332
-0.7039	0.0086	0.7040	3.1293
-0.7079	0.0119	0.7080	3.1247
-0.7098	0.0155	0.7100	3.1198
-0.7138	0.0188	0.7140	3.1152
-0.7177	0.0223	0.7180	3.1105
-0.7215	0.0260	0.7220	3.1056
-0.7234	0.0286	0.7240	3.1021
-0.7273	0.0323	0.7280	3.0972
-0.7311	0.0359	0.7320	3.0925
-0.7349	0.0397	0.7360	3.0876
-0.7387	0.0433	0.7400	3.0830
-0.7425	0.0470	0.7440	3.0784
-0.7463	0.0501	0.7480	3.0746
-0.7501	0.0539	0.7520	3.0699
-0.7538	0.0579	0.7560	3.0650
-0.7575	0.0616	0.7600	3.0604
-0.7612	0.0657	0.7640	3.0555
-0.7628	0.0695	0.7660	3.0508
-0.7685	0.0729	0.7720	3.0470
-0.7722	0.0769	0.7760	3.0424
-0.7758	0.0808	0.7800	3.0378
-0.7794	0.0851	0.7840	3.0329
-0.7829	0.0892	0.7880	3.0282
-0.7885	0.0929	0.7940	3.0243
-0.7941	0.0972	0.8000	3.0197
-0.7956	0.1014	0.8020	3.0148
-0.7990	0.1056	0.8060	3.0101
-0.8065	0.1104	0.8140	3.0055
-0.8120	0.1143	0.8200	3.0017
-0.8154	0.1186	0.8240	2.9971
-0.8188	0.1232	0.8280	2.9922
-0.8221	0.1277	0.8320	2.9875
-0.8274	0.1326	0.8380	2.9826
-0.8327	0.1374	0.8440	2.9780
-0.8381	0.1416	0.8500	2.9742
-0.8434	0.1465	0.8560	2.9696
-0.8486	0.1515	0.8620	2.9649
-0.8537	0.1568	0.8680	2.9600
-0.8589	0.1618	0.8740	2.9554
-0.8642	0.1662	0.8800	2.9516
-0.8673	0.1710	0.8840	2.9470
-0.8723	0.1765	0.8900	2.9420
-0.8793	0.1821	0.8980	2.9374
-0.8844	0.1874	0.9040	2.9328
-0.8915	0.1925	0.9120	2.9289
-0.8964	0.1981	0.9180	2.9241
-0.8974	0.2028	0.9200	2.9194
-0.9042	0.2087	0.9280	2.9148
-0.9129	0.2154	0.9380	2.9099
-0.9177	0.2211	0.9440	2.9052
-0.9247	0.2264	0.9520	2.9014
-0.9294	0.2322	0.9580	2.8967
-0.9380	0.2393	0.9680	2.8918
-0.9427	0.2451	0.9740	2.8872
-0.9492	0.2516	0.9820	2.8825
-0.9579	0.2578	0.9920	2.8787
-0.9625	0.2638	0.9980	2.8741
-0.1644	0.4817	0.5090	1.8997
-0.1603	0.4768	0.5030	1.8951
-0.1560	0.4729	0.4980	1.8894
-0.1518	0.4680	0.4920	1.8845
-0.1476	0.4641	0.4870	1.8787
-0.1435	0.4602	0.4820	1.8730
-0.1399	0.4560	0.4770	1.8684
-0.1366	0.4529	0.4730	1.8637
-0.1326	0.4488	0.4680	1.8580
-0.1286	0.4448	0.4630	1.8523
-0.1252	0.4406	0.4580	1.8477
-0.1216	0.4374	0.4540	1.8419
-0.1184	0.4341	0.4500	1.8370
-0.1146	0.4300	0.4450	1.8313
-0.1116	0.4266	0.4410	1.8267
-0.1082	0.4234	0.4370	1.8209
-0.1052	0.4200	0.4330	1.8162
-0.1019	0.4167	0.4290	1.8106
-0.0990	0.4133	0.4250	1.8059
-0.0960	0.4109	0.4220	1.8002
-0.0930	0.4075	0.4180	1.7952
-0.0901	0.4051	0.4150	1.7896
-0.0873	0.4016	0.4110	1.7849
-0.0844	0.3992	0.4080	1.7792
-0.0819	0.3966	0.4050	1.7745
-0.0789	0.3932	0.4010	1.7689
-0.0765	0.3906	0.3980	1.7642
-0.0737	0.3881	0.3950	1.7584
-0.0712	0.3855	0.3920	1.7535
-0.0685	0.3829	0.3890	1.7479
-0.0661	0.3803	0.3860	1.7429
-0.0635	0.3777	0.3830	1.7372
-0.0611	0.3751	0.3800	1.7322
-0.0585	0.3724	0.3770	1.7266
-0.0563	0.3707	0.3750	1.7216
-0.0538	0.3681	0.3720	1.7159
-0.0516	0.3654	0.3690	1.7111
-0.0492	0.3637	0.3670	1.7053
-0.0472	0.3619	0.3650	1.7004
-0.0451	0.3592	0.3620	1.6957
-0.0427	0.3575	0.3600	1.6898
-0.0407	0.3547	0.3570	1.6851
-0.0384	0.3529	0.3550	1.6791
-0.0364	0.3501	0.3520	1.6744
-0.0341	0.3483	0.3500	1.6685
-0.0323	0.3465	0.3480	1.6638
-0.0301	0.3447	0.3460	1.6578
-0.0283	0.3428	0.3440	1.6532
-0.0260	0.3400	0.3410	1.6472
-0.0243	0.3381	0.3390	1.6426
-0.0225	0.3362	0.3370	1.6376
-0.0205	0.3354	0.3360	1.6320
-0.0188	0.3335	0.3340	1.6270
-0.0168	0.3316	0.3320	1.6213
-0.0151	0.3297	0.3300	1.6164
-0.0133	0.3277	0.3280	1.6114
-0.0114	0.3258	0.3260	1.6058
-0.0097	0.3239	0.3240	1.6008
-0.0078	0.3219	0.3220	1.5951
-0.0062	0.3209	0.3210	1.5902
-0.0044	0.3190	0.3190	1.5845
-0.0028	0.3180	0.3180	1.5796
-0.0012	0.3160	0.3160	1.5746
0.0006	0.3140	0.3140	1.5690
0.0021	0.3130	0.3130	1.5640
0.0039	0.3110	0.3110	1.5583
0.0054	0.3100	0.3100	1.5533
0.0068	0.3079	0.3080	1.5487
0.0086	0.3059	0.3060	1.5428
0.0100	0.3048	0.3050	1.5381
0.0114	0.3038	0.3040	1.5332
0.0131	0.3017	0.3020	1.5275
0.0145	0.3007	0.3010	1.5226
0.0161	0.2986	0.2990	1.5168
0.0175	0.2975	0.2980	1.5119
0.0189	0.2964	0.2970	1.5070
0.0205	0.2943	0.2950	1.5013
0.0219	0.2932	0.2940	1.4964
0.0231	0.2921	0.2930	1.4918
0.0247	0.2899	0.2910	1.4858
0.0260	0.2888	0.2900	1.4812
0.0276	0.2877	0.2890	1.4751
0.0288	0.2866	0.2880	1.4705
0.0300	0.2844	0.2860	1.4656
0.0315	0.2832	0.2850	1.4599
0.0328	0.2821	0.2840	1.4550
0.0341	0.2809	0.2830	1.4500
0.0356	0.2797	0.2820	1.4443
0.0368	0.2786	0.2810	1.4394
0.0381	0.2774	0.2800	1.4345
0.0395	0.2762	0.2790	1.4288
0.0406	0.2740	0.2770	1.4238
0.0420	0.2728	0.2760	1.4182
0.0433	0.2726	0.2760	1.4132
0.0444	0.2714	0.2750	1.4086
0.0456	0.2702	0.2740	1.4037
0.0470	0.2689	0.2730	1.3979
0.0481	0.2677	0.2720	1.3930
0.0492	0.2665	0.2710	1.3882
0.0506	0.2652	0.2700	1.3824
0.0517	0.2640	0.2690	1.3775
0.0527	0.2628	0.2680	1.3728
0.0541	0.2615	0.2670	1.3669
0.0551	0.2602	0.2660	1.3622
0.0562	0.2590	0.2650	1.3573
0.0575	0.2577	0.2640	1.3513
0.0587	0.2574	0.2640	1.3466
0.0597	0.2561	0.2630	1.3418
0.0607	0.2549	0.2620	1.3369
0.0620	0.2535	0.2610	1.3311
0.0630	0.2523	0.2600	1.3262
0.0639	0.2510	0.2590	1.3216
0.0651	0.2496	0.2580	1.3156
0.0660	0.2484	0.2570	1.3110
0.0673	0.2470	0.2560	1.3049
0.0684	0.2467	0.2560	1.3003
0.0693	0.2454	0.2550	1.2954
0.0703	0.2441	0.2540	1.2905
0.0715	0.2437	0.2540	1.2856
0.0726	0.2424	0.2530	1.2798
0.0735	0.2411	0.2520	1.2749
0.0746	0.2407	0.2520	1.2703
0.0755	0.2394	0.2510	1.2654
0.0765	0.2380	0.2500	1.2597
0.0777	0.2376	0.2500	1.2548
0.0785	0.2363	0.2490	1.2501
0.0796	0.2359	0.2490	1.2452
0.0807	0.2345	0.2480	1.2395
0.0815	0.2332	0.2470	1.2346
0.0822	0.2318	0.2460	1.2300
0.0834	0.2314	0.2460	1.2251
0.0843	0.2300	0.2450	1.2193
0.0854	0.2296	0.2450	1.2147
0.0862	0.2283	0.2440	1.2097
0.0872	0.2279	0.2440	1.2051
0.0882	0.2264	0.2430	1.1994
0.0889	0.2251	0.2420	1.1945
0.0899	0.2236	0.2410	1.1887
0.0909	0.2232	0.2410	1.1841
0.0920	0.2228	0.2410	1.1792
0.0926	0.2214	0.2400	1.1746
0.0937	0.2209	0.2400	1.1697
0.0943	0.2196	0.2390	1.1651
0.0954	0.2191	0.2390	1.1602
0.0963	0.2177	0.2380	1.1544
0.0973	0.2172	0.2380	1.1498
0.0983	0.2167	0.2380	1.1448
0.0993	0.2163	0.2380	1.1402
0.1000	0.2149	0.2370	1.1353
0.1008	0.2134	0.2360	1.1296
0.1014	0.2120	0.2350	1.1247
0.1022	0.2105	0.2340	1.1189
0.1031	0.2100	0.2340	1.1143
0.1042	0.2095	0.2340	1.1095
0.1051	0.2090	0.2340	1.1048
0.1057	0.2076	0.2330	1.0999
0.1067	0.2071	0.2330	1.0953
0.1077	0.2066	0.2330	1.0904
0.1087	0.2061	0.2330	1.0857
0.1092	0.2047	0.2320	1.0808
0.1101	0.2042	0.2320	1.0762
0.1108	0.2027	0.2310	1.0704
0.1118	0.2021	0.2310	1.0655
0.1128	0.2016	0.2310	1.0608
0.1133	0.2002	0.2300	1.0560
0.1142	0.1997	0.2300	1.0514
0.1148	0.1981	0.2290	1.0456
0.1158	0.1976	0.2290	1.0407
0.1162	0.1962	0.2280	1.0361
0.1172	0.1956	0.2280	1.0311
0.1181	0.1951	0.2280	1.0265
0.1190	0.1945	0.2280	1.0216
0.1199	0.1939	0.2280	1.0169
0.1209	0.1933	0.2280	1.0120
0.1214	0.1918	0.2270	1.0063
0.1223	0.1912	0.2270	1.0017
0.1233	0.1906	0.2270	0.9968
0.1241	0.1901	0.2270	0.9922
0.1251	0.1894	0.2270	0.9872
0.1254	0.1880	0.2260	0.9826
0.1263	0.1874	0.2260	0.9777
0.1272	0.1868	0.2260	0.9730
0.1277	0.1852	0.2250	0.9671
0.1280	0.1838	0.2240	0.9625
0.1289	0.1832	0.2240	0.9575
0.1298	0.1826	0.2240	0.9529
0.1307	0.1819	0.2240	0.9480
0.1315	0.1813	0.2240	0.9433
0.1324	0.1807	0.2240	0.9384
0.1332	0.1801	0.2240	0.9338
0.1341	0.1794	0.2240	0.9289
0.1345	0.1778	0.2230	0.9232
0.1354	0.1772	0.2230	0.9186
0.1362	0.1765	0.2230	0.9136
0.1370	0.1759	0.2230	0.9090
0.1379	0.1752	0.2230	0.9041
0.1387	0.1746	0.2230	0.8994
0.1396	0.1739	0.2230	0.8945
0.1397	0.1725	0.2220	0.8899
0.1406	0.1718	0.2220	0.8850
0.1414	0.1711	0.2220	0.8803
0.1422	0.1705	0.2220	0.8754
0.1430	0.1698	0.2220	0.8708
0.1438	0.1691	0.2220	0.8659
0.1446	0.1684	0.2220	0.8612
0.1455	0.1677	0.2220	0.8563
0.1462	0.1670	0.2220	0.8517
0.1471	0.1663	0.2220	0.8468
0.1478	0.1656	0.2220	0.8422
0.1486	0.1649	0.2220	0.8373
0.1494	0.1642	0.2220	0.8327
0.1502	0.1635	0.2220	0.8277
0.1510	0.1628	0.2220	0.8231
0.1517	0.1620	0.2220	0.8182
