x	y	r	phi
-0.6320	0.0008	0.6320	3.1403
-0.6360	0.0040	0.6360	3.1354
-0.6380	0.0073	0.6380	3.1302
-0.6419	0.0105	0.6420	3.1253
-0.6439	0.0138	0.6440	3.1201
-0.6478	0.0166	0.6480	3.1160
-0.6517	0.0199	0.6520	3.1111
-0.6536	0.0233	0.6540	3.1059
-0.6575	0.0269	0.6580	3.1008
-0.6613	0.0303	0.6620	3.0959
-0.6652	0.0332	0.6660	3.0917
-0.6690	0.0369	0.6700	3.0866
-0.6728	0.0404	0.6740	3.0817
-0.6766	0.0441	0.6780	3.0765
-0.6783	0.0476	0.6800	3.0715
-0.6821	0.0506	0.6840	3.0675
-0.6858	0.0545	0.6880	3.0623
-0.6915	0.0583	0.6940	3.0574
-0.6952	0.0623	0.6980	3.0522
-0.6989	0.0661	0.7020	3.0473
-0.7026	0.0693	0.7060	3.0432
-0.7062	0.0734	0.7100	3.0380
-0.7098	0.0775	0.7140	3.0329
-0.7134	0.0815	0.7180	3.0279
-0.7169	0.0856	0.7220	3.0227
-0.7205	0.0890	0.7260	3.0187
-0.7240	0.0931	0.7300	3.0137
-0.7295	0.0977	0.7360	3.0085
-0.7330	0.1018	0.7400	3.0036
-0.7364	0.1061	0.7440	2.9985
-0.7419	0.1100	0.7500	2.9943
-0.7453	0.1143	0.7540	2.9894
-0.7506	0.1191	0.7600	2.9843
-0.7540	0.1234	0.7640	2.9794
-0.7594	0.1275	0.7700	2.9753
-0.7626	0.1321	0.7740	2.9701
-0.7679	0.1371	0.7800	2.9649
-0.7731	0.1419	0.7860	2.9600
-0.7763	0.1467	0.7900	2.9548
-0.7835	0.1514	0.7980	2.9507
-0.7886	0.1564	0.8040	2.9458
-0.7917	0.1613	0.8080	2.9406
-0.7968	0.1664	0.8140	2.9358
-0.8020	0.1709	0.8200	2.9316
-0.8050	0.1759	0.8240	2.9265
-0.8119	0.1816	0.8320	2.9216
-0.8188	0.1876	0.8400	2.9164
-0.8236	0.1932	0.8460	2.9112
-0.8306	0.1984	0.8540	2.9071
-0.8335	0.2034	0.8580	2.9022
-0.8383	0.2092	0.8640	2.8970
-0.8431	0.2148	0.8700	2.8921
-0.8497	0.2212	0.8780	2.8870
-0.8565	0.2267	0.8860	2.8828
-0.8611	0.2327	0.8920	2.8777
-0.8677	0.2390	0.9000	2.8728
-0.8741	0.2457	0.9080	2.8676
-0.8808	0.2515	0.9160	2.8635
-0.8872	0.2583	0.9240	2.8583
-0.8936	0.2649	0.9320	2.8534
-0.8998	0.2718	0.9400	2.8482
-0.9064	0.2779	0.9480	2.8441
-0.9126	0.2847	0.9560	2.8392
-0.9207	0.2924	0.9660	2.8340
-0.9268	0.2997	0.9740	2.8289
-0.9329	0.3067	0.9820	2.8240
-0.9411	0.3137	0.9920	2.8198
-0.1054	0.4878	0.4990	1.7835
-0.1018	0.4834	0.4940	1.7784
-0.0981	0.4801	0.4900	1.7724
-0.0946	0.4757	0.4850	1.7671
-0.0912	0.4733	0.4820	1.7612
-0.0878	0.4688	0.4770	1.7560
-0.0849	0.4663	0.4740	1.7508
-0.0814	0.4629	0.4700	1.7448
-0.0781	0.4584	0.4650	1.7396
-0.0749	0.4559	0.4620	1.7337
-0.0719	0.4523	0.4580	1.7285
-0.0687	0.4498	0.4550	1.7225
-0.0658	0.4462	0.4510	1.7173
-0.0626	0.4426	0.4470	1.7113
-0.0599	0.4399	0.4440	1.7061
-0.0572	0.4373	0.4410	1.7009
-0.0541	0.4336	0.4370	1.6950
-0.0515	0.4309	0.4340	1.6898
-0.0486	0.4283	0.4310	1.6837
-0.0460	0.4255	0.4280	1.6786
-0.0436	0.4228	0.4250	1.6737
-0.0407	0.4200	0.4220	1.6673
-0.0383	0.4172	0.4190	1.6625
-0.0354	0.4135	0.4150	1.6562
