x	y	r	phi
-0.9844	0.0567	0.9860	3.0841
-0.9721	0.0608	0.9740	3.0792
-0.9619	0.0638	0.9640	3.0753
-0.9497	0.0668	0.9520	3.0713
-0.9353	0.0705	0.9380	3.0663
-0.9231	0.0731	0.9260	3.0626
-0.9128	0.0761	0.9160	3.0585
-0.8985	0.0795	0.9020	3.0533
-0.8882	0.0821	0.8920	3.0495
-0.8799	0.0850	0.8840	3.0453
-0.8695	0.0885	0.8740	3.0402
-0.8572	0.0905	0.8620	3.0364
-0.8489	0.0932	0.8540	3.0323
-0.8385	0.0964	0.8440	3.0271
-0.8282	0.0984	0.8340	3.0233
-0.8178	0.1006	0.8240	3.0192
-0.8094	0.1038	0.8160	3.0140
-0.8010	0.1059	0.8080	3.0101
-0.7907	0.1078	0.7980	3.0061
-0.7822	0.1107	0.7900	3.0009
-0.7739	0.1126	0.7820	2.9971
-0.7655	0.1146	0.7740	2.9930
-0.7570	0.1173	0.7660	2.9878
-0.7486	0.1190	0.7580	2.9840
-0.7402	0.1207	0.7500	2.9799
-0.7337	0.1235	0.7440	2.9748
-0.7253	0.1250	0.7360	2.9709
-0.7189	0.1269	0.7300	2.9668
-0.7103	0.1292	0.7220	2.9616
-0.7039	0.1309	0.7160	2.9578
-0.6975	0.1326	0.7100	2.9538
-0.6911	0.1343	0.7040	2.9497
-0.6826	0.1361	0.6960	2.9448
-0.6761	0.1377	0.6900	2.9406
-0.6697	0.1393	0.6840	2.9365
-0.6631	0.1413	0.6780	2.9316
-0.6567	0.1427	0.6720	2.9276
-0.6502	0.1441	0.6660	2.9235
-0.6437	0.1460	0.6600	2.9186
-0.6372	0.1473	0.6540	2.9145
-0.6308	0.1485	0.6480	2.9103
-0.6261	0.1507	0.6440	2.9055
-0.6197	0.1518	0.6380	2.9014
-0.6152	0.1533	0.6340	2.8973
-0.6086	0.1549	0.6280	2.8924
-0.6041	0.1564	0.6240	2.8883
-0.5976	0.1573	0.6180	2.8842
