x	y	r	phi
-0.9921	0.0875	0.9960	3.0536
-0.9818	0.0907	0.9860	3.0495
-0.9714	0.0948	0.9760	3.0443
-0.9610	0.0978	0.9660	3.0402
-0.9507	0.1006	0.9560	3.0361
-0.9423	0.1037	0.9480	3.0320
-0.9298	0.1072	0.9360	3.0268
-0.9214	0.1101	0.9280	3.0227
-0.9131	0.1128	0.9200	3.0187
-0.9025	0.1162	0.9100	3.0135
-0.8941	0.1189	0.9020	3.0094
-0.8857	0.1215	0.8940	3.0053
-0.8773	0.1240	0.8860	3.0012
-0.8687	0.1273	0.8780	2.9961
-0.8603	0.1297	0.8700	2.9919
-0.8538	0.1323	0.8640	2.9878
-0.8454	0.1345	0.8560	2.9838
-0.8369	0.1367	0.8480	2.9797
-0.8283	0.1397	0.8400	2.9745
-0.8218	0.1421	0.8340	2.9704
-0.8133	0.1440	0.8260	2.9663
-0.8068	0.1463	0.8200	2.9622
-0.8002	0.1491	0.8140	2.9573
-0.7917	0.1512	0.8060	2.9529
-0.7832	0.1529	0.7980	2.9488
-0.7766	0.1556	0.7920	2.9439
-0.7720	0.1579	0.7880	2.9399
-0.7655	0.1598	0.7820	2.9358
-0.7589	0.1620	0.7760	2.9313
-0.7524	0.1637	0.7700	2.9273
-0.7457	0.1661	0.7640	2.9224
-0.7392	0.1679	0.7580	2.9183
-0.7326	0.1695	0.7520	2.9142
-0.7280	0.1718	0.7480	2.9099
-0.7213	0.1739	0.7420	2.9050
-0.7148	0.1755	0.7360	2.9009
-0.7102	0.1775	0.7320	2.8967
-0.7036	0.1788	0.7260	2.8927
-0.6988	0.1815	0.7220	2.8874
-0.6923	0.1828	0.7160	2.8834
-0.6876	0.1846	0.7120	2.8793
-0.6811	0.1859	0.7060	2.8752
-0.6763	0.1883	0.7020	2.8700
-0.6717	0.1900	0.6980	2.8660
-0.6651	0.1911	0.6920	2.8618
-0.6605	0.1927	0.6880	2.8577
-0.6537	0.1944	0.6820	2.8525
-0.6491	0.1959	0.6780	2.8485
-0.6445	0.1974	0.6740	2.8444
-0.6398	0.1989	0.6700	2.8403
-0.6352	0.2002	0.6660	2.8362
-0.6303	0.2023	0.6620	2.8311
-0.6257	0.2036	0.6580	2.8269
-0.6211	0.2050	0.6540	2.8228
-0.6164	0.2062	0.6500	2.8188
-0.6116	0.2081	0.6460	2.8136
-0.6069	0.2093	0.6420	2.8095
-0.6023	0.2105	0.6380	2.8054
-0.5977	0.2116	0.6340	2.8013
-0.5949	0.2134	0.6320	2.7972
-0.5900	0.2151	0.6280	2.7920
-0.5854	0.2161	0.6240	2.7879
-0.5808	0.2171	0.6200	2.7839
-0.5761	0.2181	0.6160	2.7798
-0.5731	0.2203	0.6140	2.7746
-0.5685	0.2212	0.6100	2.7705
-0.5639	0.2220	0.6060	2.7664
-0.5592	0.2229	0.6020	2.7623
-0.5564	0.2244	0.6000	2.7582
-0.5534	0.2266	0.5980	2.7530
-0.5506	0.2281	0.5960	2.7489
-0.5460	0.2287	0.5920	2.7449
-0.5414	0.2294	0.5880	2.7407
-0.5365	0.2307	0.5840	2.7356
-0.5337	0.2321	0.5820	2.7314
-0.5291	0.2326	0.5780	2.7274
-0.5263	0.2340	0.5760	2.7233
-0.5217	0.2345	0.5720	2.7192
-0.5187	0.2362	0.5700	2.7143
-0.5142	0.2366	0.5660	2.7103
-0.5114	0.2378	0.5640	2.7064
-0.5086	0.2390	0.5620	2.7023
-0.5039	0.2398	0.5580	2.6974
-0.5011	0.2410	0.5560	2.6933
-0.4983	0.2421	0.5540	2.6893
-0.4937	0.2424	0.5500	2.6851
-0.4910	0.2434	0.5480	2.6813
-0.4879	0.2451	0.5460	2.6761
-0.4834	0.2451	0.5420	2.6723
-0.4806	0.2462	0.5400	2.6683
-0.4778	0.2472	0.5380	2.6641
-0.4750	0.2483	0.5360	2.6600
-0.4721	0.2496	0.5340	2.6551
-0.4693	0.2506	0.5320	2.6510
-0.4648	0.2505	0.5280	2.6473
-0.4620	0.2515	0.5260	2.6431
-0.4592	0.2524	0.5240	2.6390
-0.4562	0.2537	0.5220	2.6341
-0.4534	0.2546	0.5200	2.6300
-0.4507	0.2554	0.5180	2.6260
-0.4462	0.2551	0.5140	2.6221
-0.4451	0.2570	0.5140	2.6180
-0.4422	0.2582	0.5120	2.6131
-0.4394	0.2590	0.5100	2.6090
-0.4357	0.2592	0.5070	2.6050
-0.4330	0.2600	0.5050	2.6009
-0.4302	0.2606	0.5030	2.5970
-0.4272	0.2618	0.5010	2.5919
-0.4245	0.2623	0.4990	2.5880
-0.4217	0.2630	0.4970	2.5840
-0.4189	0.2637	0.4950	2.5799
-0.4170	0.2648	0.4940	2.5757
-0.4143	0.2654	0.4920	2.5719
-0.4112	0.2664	0.4900	2.5667
-0.4094	0.2674	0.4890	2.5630
-0.4066	0.2680	0.4870	2.5589
-0.4039	0.2686	0.4850	2.5547
-0.4011	0.2691	0.4830	2.5507
-0.3981	0.2699	0.4810	2.5457
-0.3962	0.2710	0.4800	2.5417
-0.3952	0.2725	0.4800	2.5379
-0.3924	0.2730	0.4780	2.5338
-0.3861	0.2714	0.4720	2.5289
-0.3834	0.2719	0.4700	2.5247
-0.3823	0.2734	0.4700	2.5207
-0.3812	0.2749	0.4700	2.5169
-0.3785	0.2753	0.4680	2.5128
-0.3766	0.2762	0.4670	2.5087
-0.3738	0.2766	0.4650	2.5046
-0.3719	0.2774	0.4640	2.5008
-0.3697	0.2787	0.4630	2.4956
-0.3670	0.2789	0.4610	2.4918
-0.3643	0.2792	0.4590	2.4877
-0.3624	0.2801	0.4580	2.4836
-0.3596	0.2803	0.4560	2.4795
-0.3575	0.2815	0.4550	2.4746
-0.3555	0.2823	0.4540	2.4705
-0.3537	0.2831	0.4530	2.4666
-0.3510	0.2832	0.4510	2.4626
-0.3490	0.2840	0.4500	2.4585
-0.3471	0.2848	0.4490	2.4544
-0.3441	0.2853	0.4470	2.4495
-0.3422	0.2860	0.4460	2.4455
-0.3396	0.2860	0.4440	2.4416
-0.3377	0.2868	0.4430	2.4375
-0.3357	0.2875	0.4420	2.4334
-0.3338	0.2882	0.4410	2.4293
-0.3319	0.2888	0.4400	2.4255
-0.3297	0.2899	0.4390	2.4203
-0.3278	0.2905	0.4380	2.4165
-0.3259	0.2912	0.4370	2.4124
-0.3240	0.2918	0.4360	2.4083
-0.3221	0.2924	0.4350	2.4045
-0.3201	0.2930	0.4340	2.4004
-0.3182	0.2936	0.4330	2.3964
-0.3163	0.2943	0.4320	2.3922
-0.3141	0.2951	0.4310	2.3874
-0.3122	0.2957	0.4300	2.3832
-0.3103	0.2962	0.4290	2.3794
-0.3091	0.2975	0.4290	2.3754
-0.3064	0.2974	0.4270	2.3712
-0.3038	0.2972	0.4250	2.3671
-0.3009	0.2973	0.4230	2.3622
-0.2997	0.2985	0.4230	2.3581
-0.2979	0.2989	0.4220	2.3544
-0.2952	0.2987	0.4200	2.3503
-0.2933	0.2992	0.4190	2.3461
-0.2921	0.3004	0.4190	2.3421
-0.2909	0.3015	0.4190	2.3383
-0.2890	0.3020	0.4180	2.3341
-0.2870	0.3025	0.4170	2.3300
-0.2849	0.3032	0.4160	2.3251
-0.2830	0.3036	0.4150	2.3211
-0.2804	0.3032	0.4130	2.3173
-0.2778	0.3029	0.4110	2.3131
-0.2750	0.3027	0.4090	2.3083
-0.2739	0.3038	0.4090	2.3044
-0.2726	0.3049	0.4090	2.3003
-0.2715	0.3059	0.4090	2.2966
-0.2702	0.3070	0.4090	2.2924
-0.2684	0.3073	0.4080	2.2886
-0.2664	0.3077	0.4070	2.2845
-0.2646	0.3079	0.4060	2.2807
-0.2627	0.3082	0.4050	2.2766
-0.2615	0.3092	0.4050	2.2728
-0.2596	0.3096	0.4040	2.2687
-0.2574	0.3100	0.4030	2.2638
-0.2563	0.3110	0.4030	2.2599
-0.2550	0.3121	0.4030	2.2559
-0.2532	0.3123	0.4020	2.2521
-0.2513	0.3125	0.4010	2.2480
-0.2501	0.3135	0.4010	2.2441
-0.2482	0.3137	0.4000	2.2401
-0.2464	0.3139	0.3990	2.2363
-0.2451	0.3149	0.3990	2.2321
-0.2432	0.3150	0.3980	2.2283
-0.2420	0.3160	0.3980	2.2243
-0.2401	0.3161	0.3970	2.2204
-0.2388	0.3171	0.3970	2.2163
-0.2367	0.3175	0.3960	2.2114
-0.2355	0.3184	0.3960	2.2076
-0.2336	0.3185	0.3950	2.2036
-0.2318	0.3186	0.3940	2.1997
-0.2299	0.3188	0.3930	2.1956
-0.2287	0.3196	0.3930	2.1918
-0.2268	0.3197	0.3920	2.1877
-0.2250	0.3198	0.3910	2.1839
-0.2237	0.3207	0.3910	2.1798
-0.2215	0.3210	0.3900	2.1749
-0.2203	0.3218	0.3900	2.1711
-0.2184	0.3219	0.3890	2.1669
-0.2172	0.3227	0.3890	2.1632
-0.2159	0.3236	0.3890	2.1591
-0.2141	0.3236	0.3880	2.1552
-0.2127	0.3245	0.3880	2.1511
-0.2110	0.3244	0.3870	2.1474
-0.2091	0.3245	0.3860	2.1433
-0.2079	0.3253	0.3860	2.1394
-0.2060	0.3253	0.3850	2.1353
-0.2048	0.3260	0.3850	2.1316
-0.2034	0.3269	0.3850	2.1274
-0.2013	0.3270	0.3840	2.1226
-0.2000	0.3278	0.3840	2.1187
-0.1982	0.3278	0.3830	2.1146
-0.1969	0.3285	0.3830	2.1108
-0.1951	0.3284	0.3820	2.1067
-0.1938	0.3292	0.3820	2.1029
-0.1924	0.3300	0.3820	2.0988
-0.1907	0.3298	0.3810	2.0950
-0.1893	0.3306	0.3810	2.0909
-0.1881	0.3313	0.3810	2.0871
-0.1862	0.3312	0.3800	2.0830
-0.1850	0.3319	0.3800	2.0792
-0.1831	0.3318	0.3790	2.0751
-0.1819	0.3325	0.3790	2.0713
-0.1805	0.3333	0.3790	2.0671
-0.1792	0.3339	0.3790	2.0634
-0.1779	0.3347	0.3790	2.0593
-0.1758	0.3347	0.3780	2.0544
-0.1745	0.3353	0.3780	2.0505
-0.1731	0.3360	0.3780	2.0464
-0.1713	0.3358	0.3770	2.0426
-0.1700	0.3365	0.3770	2.0386
-0.1687	0.3372	0.3770	2.0347
-0.1673	0.3378	0.3770	2.0306
-0.1656	0.3376	0.3760	2.0268
-0.1642	0.3382	0.3760	2.0227
-0.1629	0.3389	0.3760	2.0189
-0.1615	0.3395	0.3760	2.0148
-0.1602	0.3402	0.3760	2.0110
-0.1584	0.3399	0.3750	2.0069
-0.1571	0.3405	0.3750	2.0031
-0.1553	0.3402	0.3740	1.9990
-0.1536	0.3399	0.3730	1.9951
-0.1515	0.3398	0.3720	1.9902
-0.1501	0.3404	0.3720	1.9862
-0.1488	0.3409	0.3720	1.9824
-0.1474	0.3415	0.3720	1.9783
-0.1461	0.3421	0.3720	1.9744
-0.1455	0.3435	0.3730	1.9715
-0.1442	0.3440	0.3730	1.9676
-0.1427	0.3446	0.3730	1.9635
-0.1415	0.3451	0.3730	1.9598
-0.1400	0.3457	0.3730	1.9556
-0.1387	0.3463	0.3730	1.9518
-0.1373	0.3468	0.3730	1.9478
-0.1360	0.3473	0.3730	1.9439
-0.1339	0.3471	0.3720	1.9390
-0.1325	0.3476	0.3720	1.9349
-0.1307	0.3472	0.3710	1.9308
-0.1293	0.3478	0.3710	1.9267
-0.1279	0.3483	0.3710	1.9227
-0.1264	0.3488	0.3710	1.9185
-0.1250	0.3493	0.3710	1.9144
-0.1236	0.3498	0.3710	1.9104
-0.1221	0.3503	0.3710	1.9063
-0.1207	0.3508	0.3710	1.9021
-0.1190	0.3504	0.3700	1.8981
-0.1175	0.3508	0.3700	1.8940
-0.1161	0.3513	0.3700	1.8899
-0.1150	0.3527	0.3710	1.8858
-0.1132	0.3523	0.3700	1.8817
-0.1117	0.3527	0.3700	1.8776
-0.1106	0.3541	0.3710	1.8736
-0.1092	0.3546	0.3710	1.8694
-0.1077	0.3550	0.3710	1.8653
-0.1063	0.3555	0.3710	1.8613
-0.1045	0.3549	0.3700	1.8572
-0.1033	0.3563	0.3710	1.8530
-0.1019	0.3567	0.3710	1.8490
-0.1004	0.3571	0.3710	1.8449
-0.0990	0.3576	0.3710	1.8408
-0.0978	0.3589	0.3720	1.8368
-0.0963	0.3593	0.3720	1.8326
-0.0948	0.3597	0.3720	1.8285
-0.0934	0.3601	0.3720	1.8245
-0.0919	0.3605	0.3720	1.8204
-0.0913	0.3627	0.3740	1.8174
