x	y	r	phi
-0.9260	0.0050	0.9260	3.1362
-0.9100	0.0094	0.9100	3.1312
-0.8919	0.0131	0.8920	3.1269
-0.8758	0.0171	0.8760	3.1220
-0.8598	0.0206	0.8600	3.1176
-0.8456	0.0244	0.8460	3.1127
-0.8295	0.0276	0.8300	3.1083
-0.8154	0.0311	0.8160	3.1034
-0.8013	0.0341	0.8020	3.0991
-0.7871	0.0373	0.7880	3.0942
-0.7750	0.0402	0.7760	3.0898
-0.7628	0.0433	0.7640	3.0849
-0.7506	0.0459	0.7520	3.0805
-0.7384	0.0488	0.7400	3.0756
-0.7282	0.0513	0.7300	3.0713
-0.7160	0.0540	0.7180	3.0663
-0.7038	0.0561	0.7060	3.0620
-0.6935	0.0587	0.6960	3.0571
-0.6853	0.0611	0.6880	3.0527
-0.6750	0.0637	0.6780	3.0475
-0.6648	0.0655	0.6680	3.0434
-0.6545	0.0679	0.6580	3.0382
-0.6482	0.0699	0.6520	3.0342
-0.6379	0.0721	0.6420	3.0290
-0.6297	0.0738	0.6340	3.0249
-0.6214	0.0761	0.6260	3.0197
-0.6131	0.0776	0.6180	3.0156
-0.6048	0.0798	0.6100	3.0104
-0.5965	0.0811	0.6020	3.0064
-0.5901	0.0834	0.5960	3.0012
-0.5819	0.0847	0.5880	2.9971
-0.5735	0.0865	0.5800	2.9919
-0.5672	0.0879	0.5740	2.9878
-0.5608	0.0899	0.5680	2.9826
-0.5526	0.0909	0.5600	2.9786
-0.5462	0.0928	0.5540	2.9733
-0.5399	0.0939	0.5480	2.9693
-0.5335	0.0957	0.5420	2.9641
-0.5272	0.0966	0.5360	2.9603
-0.5208	0.0981	0.5300	2.9554
-0.5145	0.0991	0.5240	2.9513
-0.5082	0.1005	0.5180	2.9464
-0.5038	0.1018	0.5140	2.9423
-0.4974	0.1030	0.5080	2.9374
-0.4931	0.1042	0.5040	2.9333
-0.4887	0.1058	0.5000	2.9284
-0.4824	0.1065	0.4940	2.9242
-0.4770	0.1078	0.4890	2.9194
-0.4727	0.1087	0.4850	2.9155
-0.4682	0.1102	0.4810	2.9103
-0.4629	0.1108	0.4760	2.9066
-0.4575	0.1119	0.4710	2.9016
-0.4541	0.1131	0.4680	2.8976
-0.4487	0.1140	0.4630	2.8927
-0.4454	0.1151	0.4600	2.8886
-0.4400	0.1160	0.4550	2.8837
-0.4356	0.1168	0.4510	2.8796
-0.4323	0.1177	0.4480	2.8757
-0.4278	0.1187	0.4440	2.8708
-0.4235	0.1194	0.4400	2.8667
-0.4190	0.1204	0.4360	2.8618
-0.4157	0.1213	0.4330	2.8577
-0.4122	0.1225	0.4300	2.8528
-0.4079	0.1230	0.4260	2.8488
-0.4044	0.1241	0.4230	2.8438
-0.4001	0.1244	0.4190	2.8401
-0.3966	0.1256	0.4160	2.8348
-0.3942	0.1265	0.4140	2.8311
-0.3908	0.1272	0.4110	2.8269
-0.3864	0.1279	0.4070	2.8220
-0.3830	0.1285	0.4040	2.8179
-0.3805	0.1297	0.4020	2.8130
-0.3771	0.1303	0.3990	2.8089
-0.3737	0.1312	0.3960	2.8040
-0.3703	0.1316	0.3930	2.8002
-0.3668	0.1325	0.3900	2.7950
-0.3644	0.1332	0.3880	2.7912
-0.3611	0.1336	0.3850	2.7871
-0.3585	0.1347	0.3830	2.7823
-0.3561	0.1354	0.3810	2.7781
-0.3526	0.1361	0.3780	2.7732
-0.3493	0.1364	0.3750	2.7694
-0.3458	0.1371	0.3720	2.7642
-0.3425	0.1373	0.3690	2.7604
-0.3410	0.1383	0.3680	2.7563
-0.3385	0.1392	0.3660	2.7514
-0.3361	0.1398	0.3640	2.7473
-0.3337	0.1403	0.3620	2.7435
-0.3311	0.1413	0.3600	2.7383
-0.3278	0.1413	0.3570	2.7345
-0.3253	0.1421	0.3550	2.7296
-0.3229	0.1427	0.3530	2.7255
-0.3204	0.1434	0.3510	2.7206
-0.3179	0.1439	0.3490	2.7165
-0.3156	0.1443	0.3470	2.7127
-0.3130	0.1451	0.3450	2.7075
-0.3106	0.1455	0.3430	2.7036
-0.3081	0.1461	0.3410	2.6988
-0.3057	0.1465	0.3390	2.6946
-0.3033	0.1469	0.3370	2.6906
-0.3017	0.1479	0.3360	2.6857
-0.2993	0.1482	0.3340	2.6819
-0.2968	0.1488	0.3320	2.6767
-0.2953	0.1495	0.3310	2.6729
-0.2929	0.1498	0.3290	2.6687
-0.2904	0.1503	0.3270	2.6639
-0.2889	0.1511	0.3260	2.6597
-0.2865	0.1512	0.3240	2.6560
-0.2849	0.1523	0.3230	2.6507
-0.2825	0.1524	0.3210	2.6470
-0.2810	0.1531	0.3200	2.6429
-0.2785	0.1535	0.3180	2.6380
-0.2761	0.1536	0.3160	2.6338
-0.2745	0.1545	0.3150	2.6290
-0.2730	0.1551	0.3140	2.6251
-0.2707	0.1552	0.3120	2.6210
-0.2690	0.1560	0.3110	2.6161
-0.2667	0.1561	0.3090	2.6121
-0.2652	0.1566	0.3080	2.6082
-0.2635	0.1575	0.3070	2.6031
-0.2621	0.1579	0.3060	2.5992
-0.2597	0.1580	0.3040	2.5951
-0.2572	0.1582	0.3020	2.5902
-0.2557	0.1587	0.3010	2.5861
-0.2543	0.1592	0.3000	2.5824
-0.2526	0.1600	0.2990	2.5771
-0.2512	0.1604	0.2980	2.5733
-0.2497	0.1609	0.2970	2.5692
-0.2472	0.1610	0.2950	2.5643
-0.2457	0.1615	0.2940	2.5602
-0.2442	0.1618	0.2930	2.5564
-0.2426	0.1625	0.2920	2.5515
-0.2411	0.1629	0.2910	2.5474
-0.2387	0.1630	0.2890	2.5425
-0.2372	0.1634	0.2880	2.5385
-0.2357	0.1637	0.2870	2.5346
-0.2342	0.1641	0.2860	2.5305
-0.2326	0.1647	0.2850	2.5256
-0.2312	0.1650	0.2840	2.5218
-0.2297	0.1653	0.2830	2.5179
-0.2281	0.1658	0.2820	2.5130
-0.2266	0.1662	0.2810	2.5089
-0.2252	0.1664	0.2800	2.5052
-0.2236	0.1669	0.2790	2.5002
-0.2221	0.1672	0.2780	2.4962
-0.2206	0.1675	0.2770	2.4923
-0.2190	0.1679	0.2760	2.4874
-0.2175	0.1682	0.2750	2.4833
-0.2161	0.1684	0.2740	2.4795
-0.2145	0.1689	0.2730	2.4746
-0.2138	0.1697	0.2730	2.4708
-0.2124	0.1700	0.2720	2.4666
-0.2100	0.1697	0.2700	2.4618
-0.2085	0.1699	0.2690	2.4579
-0.2079	0.1708	0.2690	2.4539
-0.2064	0.1709	0.2680	2.4501
-0.2048	0.1713	0.2670	2.4452
-0.2034	0.1715	0.2660	2.4410
-0.2019	0.1716	0.2650	2.4372
-0.2013	0.1724	0.2650	2.4334
-0.1996	0.1728	0.2640	2.4282
-0.1982	0.1729	0.2630	2.4245
-0.1968	0.1729	0.2620	2.4206
-0.1952	0.1732	0.2610	2.4157
-0.1945	0.1740	0.2610	2.4116
-0.1931	0.1741	0.2600	2.4078
-0.1916	0.1742	0.2590	2.4037
-0.1910	0.1750	0.2590	2.3999
-0.1894	0.1752	0.2580	2.3949
-0.1879	0.1753	0.2570	2.3909
-0.1863	0.1755	0.2560	2.3860
-0.1857	0.1763	0.2560	2.3822
-0.1843	0.1763	0.2550	2.3783
-0.1828	0.1763	0.2540	2.3742
-0.1812	0.1765	0.2530	2.3693
-0.1806	0.1772	0.2530	2.3655
-0.1791	0.1772	0.2520	2.3615
-0.1777	0.1772	0.2510	2.3576
-0.1770	0.1780	0.2510	2.3535
-0.1754	0.1781	0.2500	2.3486
