x	y	r	phi
-0.2500	0.0003	0.2500	3.1403
-0.2500	0.0014	0.2500	3.1359
-0.2510	0.0022	0.2510	3.1327
-0.2510	0.0033	0.2510	3.1286
-0.2520	0.0043	0.2520	3.1244
-0.2519	0.0054	0.2520	3.1201
-0.2529	0.0065	0.2530	3.1160
-0.2529	0.0075	0.2530	3.1119
-0.2529	0.0086	0.2530	3.1076
-0.2528	0.0097	0.2530	3.1034
-0.2538	0.0105	0.2540	3.1002
-0.2547	0.0116	0.2550	3.0961
-0.2547	0.0126	0.2550	3.0920
-0.2546	0.0138	0.2550	3.0876
-0.2556	0.0148	0.2560	3.0836
-0.2555	0.0160	0.2560	3.0792
-0.2565	0.0168	0.2570	3.0762
-0.2564	0.0179	0.2570	3.0718
-0.2573	0.0190	0.2580	3.0678
-0.2572	0.0201	0.2580	3.0636
-0.2581	0.0210	0.2590	3.0604
-0.2581	0.0221	0.2590	3.0563
-0.2590	0.0233	0.2600	3.0520
-0.2589	0.0243	0.2600	3.0478
-0.2597	0.0256	0.2610	3.0434
-0.2596	0.0266	0.2610	3.0394
-0.2605	0.0276	0.2620	3.0361
-0.2604	0.0287	0.2620	3.0320
-0.2613	0.0298	0.2630	3.0279
-0.2612	0.0310	0.2630	3.0236
-0.2620	0.0322	0.2640	3.0194
-0.2629	0.0331	0.2650	3.0162
-0.2628	0.0342	0.2650	3.0121
-0.2636	0.0354	0.2660	3.0080
-0.2635	0.0366	0.2660	3.0036
-0.2643	0.0378	0.2670	2.9996
-0.2641	0.0389	0.2670	2.9952
-0.2650	0.0399	0.2680	2.9922
-0.2658	0.0412	0.2690	2.9878
-0.2657	0.0423	0.2690	2.9838
-0.2665	0.0435	0.2700	2.9797
-0.2663	0.0447	0.2700	2.9753
-0.2671	0.0457	0.2710	2.9723
-0.2679	0.0470	0.2720	2.9680
-0.2677	0.0481	0.2720	2.9638
-0.2685	0.0495	0.2730	2.9594
-0.2693	0.0504	0.2740	2.9565
-0.2691	0.0516	0.2740	2.9521
-0.2699	0.0529	0.2750	2.9480
-0.2706	0.0542	0.2760	2.9439
-0.2704	0.0554	0.2760	2.9396
-0.2712	0.0564	0.2770	2.9365
-0.2719	0.0578	0.2780	2.9322
-0.2717	0.0589	0.2780	2.9281
-0.2724	0.0603	0.2790	2.9238
-0.2732	0.0613	0.2800	2.9207
-0.2729	0.0625	0.2800	2.9164
-0.2736	0.0639	0.2810	2.9123
-0.2744	0.0652	0.2820	2.9082
-0.2751	0.0663	0.2830	2.9050
-0.2758	0.0676	0.2840	2.9011
-0.2755	0.0688	0.2840	2.8970
-0.2762	0.0702	0.2850	2.8929
-0.2770	0.0712	0.2860	2.8899
-0.2777	0.0726	0.2870	2.8858
-0.2783	0.0740	0.2880	2.8818
-0.2790	0.0754	0.2890	2.8777
-0.2787	0.0765	0.2890	2.8735
-0.2794	0.0776	0.2900	2.8706
-0.2801	0.0791	0.2910	2.8664
-0.2807	0.0804	0.2920	2.8627
-0.2814	0.0816	0.2930	2.8593
-0.2821	0.0829	0.2940	2.8556
-0.2817	0.0841	0.2940	2.8515
-0.2823	0.0856	0.2950	2.8474
-0.2829	0.0870	0.2960	2.8433
-0.2836	0.0881	0.2970	2.8403
-0.2842	0.0896	0.2980	2.8362
-0.2848	0.0911	0.2990	2.8321
-0.2855	0.0922	0.3000	2.8291
-0.2860	0.0937	0.3010	2.8250
-0.2857	0.0949	0.3010	2.8209
-0.2872	0.0966	0.3030	2.8172
-0.2878	0.0979	0.3040	2.8138
-0.2874	0.0989	0.3040	2.8101
-0.2880	0.1005	0.3050	2.8059
-0.2885	0.1020	0.3060	2.8018
-0.2890	0.1035	0.3070	2.7978
-0.2897	0.1047	0.3080	2.7947
-0.2902	0.1062	0.3090	2.7907
-0.2907	0.1078	0.3100	2.7866
-0.2912	0.1093	0.3110	2.7824
-0.2927	0.1109	0.3130	2.7795
-0.2932	0.1124	0.3140	2.7754
-0.2928	0.1135	0.3140	2.7716
-0.2932	0.1151	0.3150	2.7675
-0.2938	0.1164	0.3160	2.7645
-0.2942	0.1179	0.3170	2.7604
-0.2956	0.1199	0.3190	2.7563
-0.2962	0.1212	0.3200	2.7533
-0.2966	0.1228	0.3210	2.7492
-0.2970	0.1243	0.3220	2.7452
-0.2974	0.1259	0.3230	2.7410
-0.2980	0.1272	0.3240	2.7381
-0.2984	0.1288	0.3250	2.7339
-0.2987	0.1305	0.3260	2.7298
-0.3002	0.1322	0.3280	2.7268
-0.3006	0.1338	0.3290	2.7227
-0.3010	0.1353	0.3300	2.7190
-0.3013	0.1370	0.3310	2.7149
-0.3017	0.1387	0.3320	2.7107
-0.3031	0.1404	0.3340	2.7078
-0.3034	0.1421	0.3350	2.7036
-0.3037	0.1437	0.3360	2.6996
-0.3042	0.1451	0.3370	2.6965
-0.3054	0.1472	0.3390	2.6925
-0.3057	0.1489	0.3400	2.6884
-0.3060	0.1505	0.3410	2.6846
-0.3064	0.1519	0.3420	2.6813
-0.3076	0.1541	0.3440	2.6772
-0.3079	0.1557	0.3450	2.6734
-0.3091	0.1576	0.3470	2.6701
-0.3094	0.1592	0.3480	2.6663
-0.3097	0.1610	0.3490	2.6622
-0.3108	0.1632	0.3510	2.6581
-0.3112	0.1646	0.3520	2.6551
-0.3122	0.1668	0.3540	2.6510
-0.3125	0.1685	0.3550	2.6470
-0.3137	0.1704	0.3570	2.6439
-0.3139	0.1722	0.3580	2.6399
-0.3149	0.1744	0.3600	2.6358
-0.3151	0.1762	0.3610	2.6316
-0.3163	0.1781	0.3630	2.6287
-0.3164	0.1799	0.3640	2.6245
-0.3175	0.1821	0.3660	2.6208
-0.3186	0.1842	0.3680	2.6175
-0.3188	0.1859	0.3690	2.6137
-0.3197	0.1882	0.3710	2.6096
-0.3198	0.1900	0.3720	2.6055
-0.3210	0.1920	0.3740	2.6025
-0.3219	0.1944	0.3760	2.5984
-0.3219	0.1962	0.3770	2.5943
-0.3230	0.1982	0.3790	2.5913
-0.3239	0.2006	0.3810	2.5873
-0.3248	0.2029	0.3830	2.5831
-0.3248	0.2048	0.3840	2.5790
-0.3259	0.2069	0.3860	2.5760
-0.3267	0.2093	0.3880	2.5719
-0.3276	0.2116	0.3900	2.5682
-0.3286	0.2138	0.3920	2.5648
-0.3295	0.2161	0.3940	2.5611
-0.3302	0.2186	0.3960	2.5570
-0.3312	0.2206	0.3980	2.5540
-0.3320	0.2231	0.4000	2.5499
-0.3327	0.2256	0.4020	2.5457
-0.3337	0.2277	0.4040	2.5428
-0.3344	0.2302	0.4060	2.5386
-0.3352	0.2326	0.4080	2.5349
-0.3361	0.2348	0.4100	2.5318
-0.3368	0.2373	0.4120	2.5278
-0.3383	0.2404	0.4150	2.5237
-0.3392	0.2426	0.4170	2.5207
-0.3399	0.2451	0.4190	2.5169
-0.3405	0.2476	0.4210	2.5128
-0.3422	0.2504	0.4240	2.5098
-0.3428	0.2529	0.4260	2.5059
-0.3434	0.2555	0.4280	2.5018
-0.3447	0.2587	0.4310	2.4978
-0.3455	0.2610	0.4330	2.4947
-0.3469	0.2641	0.4360	2.4910
-0.3474	0.2667	0.4380	2.4869
-0.3490	0.2696	0.4410	2.4839
-0.3495	0.2722	0.4430	2.4798
-0.3508	0.2754	0.4460	2.4759
-0.3523	0.2783	0.4490	2.4730
-0.3535	0.2817	0.4520	2.4688
-0.3540	0.2843	0.4540	2.4650
-0.3554	0.2873	0.4570	2.4618
-0.3566	0.2906	0.4600	2.4579
-0.3578	0.2939	0.4630	2.4539
-0.3592	0.2969	0.4660	2.4509
-0.3604	0.3002	0.4690	2.4471
-0.3614	0.3036	0.4720	2.4430
-0.3628	0.3066	0.4750	2.4400
-0.3638	0.3100	0.4780	2.4359
-0.3649	0.3134	0.4810	2.4320
-0.3662	0.3164	0.4840	2.4291
-0.3680	0.3206	0.4880	2.4249
-0.3689	0.3240	0.4910	2.4209
-0.3709	0.3278	0.4950	2.4178
-0.3719	0.3312	0.4980	2.4141
-0.3728	0.3347	0.5010	2.4100
-0.3748	0.3385	0.5050	2.4070
-0.3764	0.3426	0.5090	2.4032
-0.3783	0.3465	0.5130	2.4001
-0.3791	0.3500	0.5160	2.3961
-0.3806	0.3543	0.5200	2.3920
-0.3825	0.3582	0.5240	2.3890
-0.3840	0.3624	0.5280	2.3851
-0.3854	0.3667	0.5320	2.3810
-0.3872	0.3706	0.5360	2.3781
-0.3885	0.3750	0.5400	2.3739
-0.3900	0.3792	0.5440	2.3702
-0.3917	0.3832	0.5480	2.3671
-0.3944	0.3890	0.5540	2.3631
-0.3958	0.3934	0.5580	2.3593
-0.3974	0.3974	0.5620	2.3562
-0.4000	0.4033	0.5680	2.3522
-0.4016	0.4073	0.5720	2.3492
-0.4027	0.4118	0.5760	2.3451
-0.4053	0.4176	0.5820	2.3412
-0.4069	0.4217	0.5860	2.3383
-0.4045	0.4295	0.5900	2.3263
-0.4070	0.4490	0.6060	2.3071
-0.4026	0.4476	0.6020	2.3034
-0.4008	0.4492	0.6020	2.2992
-0.3976	0.4494	0.6000	2.2951
-0.3959	0.4509	0.6000	2.2914
-0.3923	0.4513	0.5980	2.2864
-0.3905	0.4529	0.5980	2.2824
-0.3886	0.4545	0.5980	2.2782
-0.3856	0.4545	0.5960	2.2744
-0.3837	0.4560	0.5960	2.2703
-0.3820	0.4575	0.5960	2.2666
-0.3789	0.4575	0.5940	2.2624
-0.3770	0.4591	0.5940	2.2583
-0.3752	0.4605	0.5940	2.2546
-0.3733	0.4620	0.5940	2.2504
-0.3703	0.4619	0.5920	2.2466
-0.3684	0.4634	0.5920	2.2425
-0.3653	0.4633	0.5900	2.2385
-0.3635	0.4647	0.5900	2.2346
-0.3616	0.4662	0.5900	2.2305
-0.3597	0.4677	0.5900	2.2265
-0.3579	0.4690	0.5900	2.2226
-0.3560	0.4705	0.5900	2.2185
-0.3530	0.4703	0.5880	2.2147
-0.3499	0.4701	0.5860	2.2107
-0.3480	0.4715	0.5860	2.2065
-0.3461	0.4728	0.5860	2.2027
-0.3442	0.4743	0.5860	2.1986
-0.3424	0.4756	0.5860	2.1948
-0.3388	0.4757	0.5840	2.1897
-0.3370	0.4770	0.5840	2.1858
-0.3350	0.4784	0.5840	2.1817
-0.3330	0.4797	0.5840	2.1776
-0.3309	0.4812	0.5840	2.1733
-0.3278	0.4809	0.5820	2.1691
-0.3246	0.4806	0.5800	2.1648
-0.3238	0.4836	0.5820	2.1607
-0.3217	0.4850	0.5820	2.1564
-0.3186	0.4847	0.5800	2.1523
-0.3164	0.4861	0.5800	2.1479
-0.3145	0.4873	0.5800	2.1438
-0.3114	0.4870	0.5780	2.1397
-0.3092	0.4883	0.5780	2.1353
-0.3073	0.4896	0.5780	2.1313
-0.3051	0.4909	0.5780	2.1269
-0.3031	0.4921	0.5780	2.1228
-0.3009	0.4935	0.5780	2.1184
-0.2979	0.4930	0.5760	2.1143
-0.2968	0.4960	0.5780	2.1100
-0.2947	0.4972	0.5780	2.1059
-0.2917	0.4967	0.5760	2.1018
-0.2895	0.4980	0.5760	2.0974
-0.2875	0.4991	0.5760	2.0933
-0.2853	0.5004	0.5760	2.0890
-0.2832	0.5016	0.5760	2.0849
-0.2811	0.5028	0.5760	2.0806
-0.2780	0.5022	0.5740	2.0764
-0.2759	0.5034	0.5740	2.0721
-0.2738	0.5045	0.5740	2.0680
-0.2726	0.5074	0.5760	2.0639
-0.2695	0.5068	0.5740	2.0596
-0.2665	0.5061	0.5720	2.0554
-0.2652	0.5090	0.5740	2.0511
-0.2631	0.5101	0.5740	2.0470
-0.2609	0.5113	0.5740	2.0426
-0.2579	0.5106	0.5720	2.0386
-0.2557	0.5117	0.5720	2.0342
-0.2536	0.5127	0.5720	2.0301
-0.2524	0.5155	0.5740	2.0260
-0.2492	0.5149	0.5720	2.0216
-0.2471	0.5159	0.5720	2.0176
-0.2457	0.5187	0.5740	2.0132
-0.2428	0.5179	0.5720	2.0091
-0.2405	0.5190	0.5720	2.0047
-0.2383	0.5200	0.5720	2.0006
-0.2361	0.5210	0.5720	1.9963
-0.2340	0.5220	0.5720	1.9922
-0.2304	0.5213	0.5700	1.9870
-0.2282	0.5223	0.5700	1.9827
-0.2274	0.5249	0.5720	1.9796
-0.2251	0.5258	0.5720	1.9753
-0.2216	0.5252	0.5700	1.9701
-0.2194	0.5261	0.5700	1.9660
-0.2185	0.5286	0.5720	1.9627
-0.2162	0.5296	0.5720	1.9583
-0.2140	0.5305	0.5720	1.9543
-0.2117	0.5314	0.5720	1.9499
-0.2095	0.5322	0.5720	1.9459
-0.2061	0.5315	0.5700	1.9407
-0.2039	0.5323	0.5700	1.9366
-0.2028	0.5348	0.5720	1.9333
-0.2005	0.5357	0.5720	1.9289
-0.1983	0.5365	0.5720	1.9249
-0.1960	0.5374	0.5720	1.9204
-0.1937	0.5382	0.5720	1.9163
-0.1903	0.5373	0.5700	1.9111
-0.1892	0.5398	0.5720	1.9079
-0.1870	0.5406	0.5720	1.9039
-0.1846	0.5414	0.5720	1.8995
-0.1824	0.5421	0.5720	1.8953
-0.1801	0.5429	0.5720	1.8910
-0.1778	0.5437	0.5720	1.8869
-0.1755	0.5444	0.5720	1.8826
-0.1732	0.5451	0.5720	1.8785
-0.1709	0.5459	0.5720	1.8741
-0.1686	0.5466	0.5720	1.8700
-0.1664	0.5473	0.5720	1.8659
-0.1640	0.5480	0.5720	1.8616
-0.1617	0.5487	0.5720	1.8575
-0.1593	0.5494	0.5720	1.8530
-0.1571	0.5500	0.5720	1.8490
-0.1552	0.5526	0.5740	1.8446
-0.1530	0.5532	0.5740	1.8406
-0.1505	0.5539	0.5740	1.8362
-0.1483	0.5545	0.5740	1.8321
-0.1459	0.5552	0.5740	1.8277
-0.1441	0.5577	0.5760	1.8236
-0.1418	0.5583	0.5760	1.8196
-0.1394	0.5589	0.5760	1.8152
-0.1371	0.5595	0.5760	1.8111
-0.1346	0.5600	0.5760	1.8067
-0.1323	0.5606	0.5760	1.8026
-0.1299	0.5612	0.5760	1.7983
-0.1276	0.5617	0.5760	1.7942
-0.1252	0.5622	0.5760	1.7899
-0.1233	0.5647	0.5780	1.7857
-0.1205	0.5632	0.5760	1.7816
-0.1181	0.5638	0.5760	1.7773
-0.1162	0.5662	0.5780	1.7732
-0.1138	0.5667	0.5780	1.7691
-0.1120	0.5691	0.5800	1.7650
-0.1096	0.5695	0.5800	1.7609
-0.1073	0.5700	0.5800	1.7568
-0.1050	0.5704	0.5800	1.7528
-0.1026	0.5709	0.5800	1.7486
-0.1003	0.5713	0.5800	1.7445
-0.0983	0.5736	0.5820	1.7405
-0.0959	0.5740	0.5820	1.7364
-0.0936	0.5744	0.5820	1.7322
-0.0912	0.5748	0.5820	1.7282
-0.0889	0.5752	0.5820	1.7241
-0.0868	0.5775	0.5840	1.7200
-0.0845	0.5779	0.5840	1.7159
-0.0821	0.5782	0.5840	1.7118
-0.0806	0.5804	0.5860	1.7089
-0.0783	0.5808	0.5860	1.7047
-0.0759	0.5811	0.5860	1.7006
-0.0738	0.5834	0.5880	1.6966
-0.0714	0.5837	0.5880	1.6925
-0.0690	0.5839	0.5880	1.6883
-0.0666	0.5842	0.5880	1.6843
-0.0642	0.5845	0.5880	1.6802
-0.0620	0.5867	0.5900	1.6761
-0.0596	0.5870	0.5900	1.6720
-0.0574	0.5892	0.5920	1.6679
