x	y	r	phi
-0.5320	0.0024	0.5320	3.1370
-0.5380	0.0048	0.5380	3.1327
-0.5419	0.0078	0.5420	3.1272
-0.5479	0.0105	0.5480	3.1225
-0.5518	0.0135	0.5520	3.1170
-0.5578	0.0167	0.5580	3.1117
-0.5637	0.0194	0.5640	3.1073
-0.5695	0.0227	0.5700	3.1018
-0.5734	0.0255	0.5740	3.0972
-0.5793	0.0289	0.5800	3.0917
-0.5851	0.0318	0.5860	3.0873
-0.5909	0.0353	0.5920	3.0820
-0.5967	0.0389	0.5980	3.0765
-0.6045	0.0421	0.6060	3.0721
-0.6103	0.0458	0.6120	3.0666
-0.6160	0.0491	0.6180	3.0620
-0.6237	0.0532	0.6260	3.0566
-0.6295	0.0564	0.6320	3.0522
-0.6371	0.0606	0.6400	3.0468
-0.6448	0.0644	0.6480	3.0421
-0.6504	0.0685	0.6540	3.0366
-0.6580	0.0730	0.6620	3.0311
-0.6656	0.0767	0.6700	3.0268
-0.6731	0.0813	0.6780	3.0214
-0.6807	0.0854	0.6860	3.0168
-0.6901	0.0904	0.6960	3.0113
-0.6976	0.0945	0.7040	3.0069
-0.7070	0.0998	0.7140	3.0014
-0.7144	0.1047	0.7220	2.9961
-0.7238	0.1096	0.7320	2.9914
-0.7330	0.1151	0.7420	2.9859
-0.7424	0.1198	0.7520	2.9816
-0.7516	0.1255	0.7620	2.9761
-0.7629	0.1309	0.7740	2.9717
-0.7720	0.1367	0.7840	2.9663
-0.7831	0.1425	0.7960	2.9616
-0.7941	0.1490	0.8080	2.9562
-0.8072	0.1550	0.8220	2.9519
-0.8182	0.1618	0.8340	2.9464
-0.8290	0.1689	0.8460	2.9406
-0.8419	0.1753	0.8600	2.9363
-0.8547	0.1828	0.8740	2.9309
-0.8675	0.1898	0.8880	2.9262
-0.8820	0.1981	0.9040	2.9207
-0.8948	0.2050	0.9180	2.9164
-0.9092	0.2138	0.9340	2.9106
-0.9258	0.2219	0.9520	2.9063
-0.9401	0.2308	0.9680	2.9009
-0.9565	0.2396	0.9860	2.8962
0.2701	0.9608	0.9980	1.2968
0.2852	0.9543	0.9960	1.2804
0.2878	0.9431	0.9860	1.2746
0.2922	0.9396	0.9840	1.2693
0.2992	0.9437	0.9900	1.2638
0.3043	0.9421	0.9900	1.2583
0.3088	0.9385	0.9880	1.2529
0.3142	0.9367	0.9880	1.2471
0.3187	0.9331	0.9860	1.2417
0.3238	0.9313	0.9860	1.2362
0.3289	0.9295	0.9860	1.2307
0.3332	0.9259	0.9840	1.2254
0.3386	0.9218	0.9820	1.2187
0.3436	0.9199	0.9820	1.2133
0.3479	0.9162	0.9800	1.2079
0.3531	0.9142	0.9800	1.2022
0.3581	0.9122	0.9800	1.1967
0.3631	0.9102	0.9800	1.1912
0.3673	0.9064	0.9780	1.1858
0.3723	0.9044	0.9780	1.1803
0.3774	0.9023	0.9780	1.1746
0.3815	0.8983	0.9760	1.1692
0.3864	0.8962	0.9760	1.1637
0.3905	0.8923	0.9740	1.1583
0.3954	0.8901	0.9740	1.1528
0.4005	0.8878	0.9740	1.1470
0.4053	0.8856	0.9740	1.1416
0.4102	0.8834	0.9740	1.1361
0.4141	0.8794	0.9720	1.1307
0.4189	0.8771	0.9720	1.1253
0.4237	0.8748	0.9720	1.1198
0.4287	0.8724	0.9720	1.1141
0.4334	0.8700	0.9720	1.1086
0.4373	0.8658	0.9700	1.1031
0.4420	0.8634	0.9700	1.0977
0.4476	0.8628	0.9720	1.0922
0.4516	0.8585	0.9700	1.0865
0.4563	0.8560	0.9700	1.0811
0.4609	0.8535	0.9700	1.0756
0.4666	0.8527	0.9720	1.0701
0.4722	0.8519	0.9740	1.0647
0.4781	0.8509	0.9760	1.0589
0.4796	0.8431	0.9700	1.0536
0.4803	0.8335	0.9620	1.0481
0.4858	0.8326	0.9640	1.0426
0.4914	0.8317	0.9660	1.0372
0.4969	0.8307	0.9680	1.0317
0.5017	0.8278	0.9680	1.0259
0.5062	0.8251	0.9680	1.0205
0.5117	0.8241	0.9700	1.0151
0.5162	0.8212	0.9700	1.0096
0.5207	0.8184	0.9700	1.0042
0.5265	0.8171	0.9720	0.9984
0.5298	0.8125	0.9700	0.9930
0.5343	0.8096	0.9700	0.9875
0.5398	0.8083	0.9720	0.9820
0.5442	0.8054	0.9720	0.9766
0.5487	0.8023	0.9720	0.9709
0.5531	0.7993	0.9720	0.9654
0.5586	0.7979	0.9740	0.9600
0.5630	0.7948	0.9740	0.9545
0.5673	0.7917	0.9740	0.9491
0.5716	0.7886	0.9740	0.9436
0.5773	0.7870	0.9760	0.9379
0.5827	0.7854	0.9780	0.9325
0.5870	0.7822	0.9780	0.9270
0.5913	0.7790	0.9780	0.9215
0.5955	0.7758	0.9780	0.9161
0.6000	0.7723	0.9780	0.9103
0.6054	0.7706	0.9800	0.9049
0.6096	0.7673	0.9800	0.8994
0.6157	0.7676	0.9840	0.8948
0.6211	0.7658	0.9860	0.8893
0.6253	0.7624	0.9860	0.8839
0.6264	0.7537	0.9800	0.8773
0.6267	0.7456	0.9740	0.8719
0.6346	0.7468	0.9800	0.8664
0.6406	0.7469	0.9840	0.8618
0.6460	0.7449	0.9860	0.8563
0.6527	0.7443	0.9900	0.8509
0.6568	0.7408	0.9900	0.8454
0.6608	0.7372	0.9900	0.8400
0.6650	0.7334	0.9900	0.8343
0.6703	0.7312	0.9920	0.8288
0.6757	0.7290	0.9940	0.8234
0.6812	0.7266	0.9960	0.8176
0.6866	0.7243	0.9980	0.8121
0.6905	0.7206	0.9980	0.8067
0.5281	0.2350	0.5780	0.4187
0.5257	0.2305	0.5740	0.4132
0.5235	0.2255	0.5700	0.4067
0.5210	0.2211	0.5660	0.4012
0.5241	0.2190	0.5680	0.3958
