x	y	r	phi
-0.4820	0.0006	0.4820	3.1403
-0.4820	0.0025	0.4820	3.1364
-0.4830	0.0039	0.4830	3.1334
-0.4840	0.0058	0.4840	3.1296
-0.4839	0.0076	0.4840	3.1259
-0.4839	0.0096	0.4840	3.1217
-0.4849	0.0115	0.4850	3.1179
-0.4848	0.0133	0.4850	3.1141
-0.4858	0.0152	0.4860	3.1102
-0.4867	0.0172	0.4870	3.1062
-0.4866	0.0191	0.4870	3.1024
-0.4875	0.0210	0.4880	3.0985
-0.4875	0.0229	0.4880	3.0947
-0.4874	0.0248	0.4880	3.0907
-0.4883	0.0268	0.4890	3.0868
-0.4882	0.0286	0.4890	3.0830
-0.4890	0.0306	0.4900	3.0792
-0.4899	0.0326	0.4910	3.0751
-0.4898	0.0345	0.4910	3.0713
-0.4907	0.0361	0.4920	3.0682
-0.4905	0.0379	0.4920	3.0645
-0.4904	0.0398	0.4920	3.0607
-0.4912	0.0417	0.4930	3.0568
-0.4921	0.0438	0.4940	3.0527
-0.4929	0.0458	0.4950	3.0489
-0.4927	0.0477	0.4950	3.0451
-0.4925	0.0497	0.4950	3.0410
-0.4923	0.0517	0.4950	3.0369
-0.4941	0.0539	0.4970	3.0329
-0.4958	0.0562	0.4990	3.0287
-0.4956	0.0582	0.4990	3.0246
-0.4954	0.0602	0.4990	3.0206
-0.4961	0.0624	0.5000	3.0165
-0.4958	0.0644	0.5000	3.0124
-0.4966	0.0666	0.5010	3.0083
-0.4973	0.0682	0.5020	3.0053
-0.4971	0.0702	0.5020	3.0012
-0.4978	0.0724	0.5030	2.9971
-0.4984	0.0746	0.5040	2.9930
-0.4991	0.0768	0.5050	2.9890
-0.4988	0.0788	0.5050	2.9848
-0.4995	0.0811	0.5060	2.9807
-0.5001	0.0832	0.5070	2.9767
-0.5008	0.0855	0.5080	2.9726
-0.5014	0.0877	0.5090	2.9684
-0.5020	0.0899	0.5100	2.9644
-0.5016	0.0920	0.5100	2.9603
-0.5013	0.0940	0.5100	2.9562
-0.5009	0.0960	0.5100	2.9521
-0.5024	0.0985	0.5120	2.9480
-0.5020	0.1006	0.5120	2.9439
-0.5037	0.1026	0.5140	2.9406
-0.5032	0.1047	0.5140	2.9365
-0.5028	0.1067	0.5140	2.9325
-0.5043	0.1092	0.5160	2.9284
-0.5058	0.1117	0.5180	2.9242
