x	y	r	phi
-0.9876	0.1125	0.9940	3.0282
-0.9772	0.1153	0.9840	3.0241
-0.9687	0.1195	0.9760	3.0189
-0.9602	0.1224	0.9680	3.0148
-0.9538	0.1255	0.9620	3.0107
-0.9433	0.1281	0.9520	3.0066
-0.9347	0.1319	0.9440	3.0014
-0.9263	0.1345	0.9360	2.9974
-0.9198	0.1374	0.9300	2.9933
-0.9113	0.1400	0.9220	2.9892
-0.9048	0.1427	0.9160	2.9851
-0.8962	0.1461	0.9080	2.9799
-0.8877	0.1485	0.9000	2.9758
-0.8811	0.1512	0.8940	2.9717
-0.8726	0.1533	0.8860	2.9677
-0.8660	0.1561	0.8800	2.9633
-0.8594	0.1592	0.8740	2.9584
-0.8528	0.1617	0.8680	2.9543
-0.8462	0.1642	0.8620	2.9499
-0.8396	0.1665	0.8560	2.9458
-0.8331	0.1687	0.8500	2.9418
-0.8264	0.1716	0.8440	2.9368
-0.8197	0.1740	0.8380	2.9325
-0.8132	0.1761	0.8320	2.9284
-0.8066	0.1781	0.8260	2.9242
-0.8000	0.1800	0.8200	2.9202
-0.7951	0.1833	0.8160	2.9150
-0.7885	0.1852	0.8100	2.9109
-0.7819	0.1870	0.8040	2.9068
-0.7773	0.1892	0.8000	2.9028
-0.7707	0.1910	0.7940	2.8986
-0.7658	0.1940	0.7900	2.8935
-0.7592	0.1957	0.7840	2.8893
-0.7545	0.1977	0.7800	2.8853
-0.7479	0.1993	0.7740	2.8812
-0.7432	0.2013	0.7700	2.8771
-0.7383	0.2041	0.7660	2.8719
-0.7317	0.2054	0.7600	2.8679
-0.7289	0.2079	0.7580	2.8638
-0.7223	0.2092	0.7520	2.8596
-0.7157	0.2105	0.7460	2.8556
-0.7108	0.2130	0.7420	2.8504
-0.7061	0.2148	0.7380	2.8463
-0.7013	0.2165	0.7340	2.8422
-0.6986	0.2187	0.7320	2.8382
-0.6938	0.2206	0.7280	2.8337
-0.6870	0.2221	0.7220	2.8289
-0.6823	0.2237	0.7180	2.8247
-0.6776	0.2252	0.7140	2.8207
-0.6747	0.2276	0.7120	2.8163
-0.6699	0.2290	0.7080	2.8122
-0.6652	0.2304	0.7040	2.8081
-0.6603	0.2323	0.7000	2.8033
-0.6555	0.2339	0.6960	2.7988
-0.6508	0.2353	0.6920	2.7947
-0.6480	0.2372	0.6900	2.7907
-0.6432	0.2385	0.6860	2.7866
-0.6382	0.2404	0.6820	2.7814
-0.6335	0.2416	0.6780	2.7773
-0.6307	0.2434	0.6760	2.7732
-0.6259	0.2446	0.6720	2.7691
-0.6212	0.2457	0.6680	2.7650
-0.6183	0.2474	0.6660	2.7610
-0.6133	0.2491	0.6620	2.7558
-0.6105	0.2509	0.6600	2.7517
-0.6057	0.2519	0.6560	2.7476
-0.6011	0.2526	0.6520	2.7437
-0.5982	0.2543	0.6500	2.7397
-0.5954	0.2558	0.6480	2.7359
-0.5923	0.2579	0.6460	2.7310
-0.5876	0.2587	0.6420	2.7268
-0.5828	0.2595	0.6380	2.7227
-0.5782	0.2600	0.6340	2.7190
-0.5753	0.2616	0.6320	2.7149
-0.5722	0.2636	0.6300	2.7100
-0.5694	0.2649	0.6280	2.7061
-0.5647	0.2655	0.6240	2.7020
-0.5618	0.2670	0.6220	2.6980
-0.5572	0.2674	0.6180	2.6941
-0.5543	0.2688	0.6160	2.6900
-0.5511	0.2706	0.6140	2.6851
-0.5483	0.2719	0.6120	2.6813
-0.5436	0.2723	0.6080	2.6772
-0.5408	0.2735	0.6060	2.6734
-0.5379	0.2748	0.6040	2.6693
-0.5350	0.2761	0.6020	2.6652
-0.5321	0.2772	0.6000	2.6614
-0.5290	0.2789	0.5980	2.6565
-0.5261	0.2800	0.5960	2.6524
-0.5215	0.2802	0.5920	2.6486
-0.5168	0.2804	0.5880	2.6445
-0.5139	0.2816	0.5860	2.6404
-0.5108	0.2831	0.5840	2.6355
-0.5080	0.2841	0.5820	2.6316
-0.5051	0.2852	0.5800	2.6276
-0.5022	0.2861	0.5780	2.6238
-0.4976	0.2862	0.5740	2.6197
-0.4947	0.2871	0.5720	2.6158
-0.4915	0.2886	0.5700	2.6106
-0.4887	0.2894	0.5680	2.6069
-0.4858	0.2904	0.5660	2.6028
-0.4830	0.2913	0.5640	2.5989
-0.4801	0.2922	0.5620	2.5948
-0.4773	0.2929	0.5600	2.5911
-0.4740	0.2944	0.5580	2.5859
-0.4712	0.2951	0.5560	2.5821
