x	y	r	phi
-0.9943	0.0589	0.9960	3.0824
-0.9820	0.0621	0.9840	3.0784
-0.9677	0.0661	0.9700	3.0734
-0.9555	0.0691	0.9580	3.0694
-0.9432	0.0721	0.9460	3.0653
-0.9309	0.0758	0.9340	3.0604
-0.9186	0.0786	0.9220	3.0563
-0.9084	0.0814	0.9120	3.0522
-0.8980	0.0852	0.9020	3.0470
-0.8857	0.0874	0.8900	3.0432
-0.8754	0.0900	0.8800	3.0391
-0.8650	0.0935	0.8700	3.0339
-0.8546	0.0959	0.8600	3.0298
-0.8443	0.0981	0.8500	3.0260
-0.8359	0.1015	0.8420	3.0208
-0.8255	0.1036	0.8320	3.0168
-0.8172	0.1060	0.8240	3.0126
-0.8067	0.1086	0.8140	3.0078
-0.7983	0.1108	0.8060	3.0036
-0.7880	0.1126	0.7960	2.9996
-0.7795	0.1154	0.7880	2.9946
-0.7711	0.1173	0.7800	2.9906
-0.7627	0.1193	0.7720	2.9865
-0.7562	0.1220	0.7660	2.9816
-0.7478	0.1239	0.7580	2.9775
-0.7394	0.1256	0.7500	2.9733
-0.7328	0.1284	0.7440	2.9682
-0.7264	0.1301	0.7380	2.9644
-0.7180	0.1316	0.7300	2.9603
-0.7116	0.1335	0.7240	2.9562
-0.7030	0.1356	0.7160	2.9510
-0.6966	0.1372	0.7100	2.9472
-0.6902	0.1388	0.7040	2.9431
-0.6816	0.1408	0.6960	2.9380
-0.6752	0.1423	0.6900	2.9338
-0.6687	0.1438	0.6840	2.9297
-0.6621	0.1458	0.6780	2.9248
-0.6557	0.1472	0.6720	2.9207
-0.6512	0.1490	0.6680	2.9167
-0.6446	0.1508	0.6620	2.9118
-0.6381	0.1521	0.6560	2.9077
-0.6336	0.1537	0.6520	2.9035
-0.6270	0.1554	0.6460	2.8986
-0.6206	0.1565	0.6400	2.8945
-0.6161	0.1580	0.6360	2.8905
-0.6094	0.1597	0.6300	2.8853
-0.6049	0.1610	0.6260	2.8815
-0.6004	0.1624	0.6220	2.8774
-0.5940	0.1633	0.6160	2.8733
-0.5873	0.1647	0.6100	2.8682
-0.5829	0.1659	0.6060	2.8643
-0.5783	0.1672	0.6020	2.8602
-0.5736	0.1690	0.5980	2.8550
-0.5672	0.1697	0.5920	2.8509
-0.5627	0.1707	0.5880	2.8471
-0.5580	0.1724	0.5840	2.8419
-0.5535	0.1735	0.5800	2.8379
-0.5489	0.1745	0.5760	2.8337
-0.5444	0.1754	0.5720	2.8299
-0.5397	0.1770	0.5680	2.8247
-0.5352	0.1779	0.5640	2.8207
-0.5307	0.1788	0.5600	2.8166
-0.5260	0.1801	0.5560	2.8117
-0.5215	0.1810	0.5520	2.8076
-0.5170	0.1818	0.5480	2.8034
