x	y	r	phi
-0.9819	0.1415	0.9920	2.9985
-0.9712	0.1451	0.9820	2.9933
-0.9627	0.1479	0.9740	2.9892
-0.9562	0.1508	0.9680	2.9851
-0.9476	0.1535	0.9600	2.9810
-0.9411	0.1564	0.9540	2.9769
-0.9326	0.1589	0.9460	2.9729
-0.9258	0.1627	0.9400	2.9677
-0.9173	0.1651	0.9320	2.9636
-0.9107	0.1677	0.9260	2.9594
-0.9041	0.1703	0.9200	2.9554
-0.8975	0.1729	0.9140	2.9513
-0.8888	0.1757	0.9060	2.9464
-0.8841	0.1789	0.9020	2.9420
-0.8775	0.1812	0.8960	2.9380
-0.8689	0.1832	0.8880	2.9338
-0.8623	0.1855	0.8820	2.9297
-0.8575	0.1888	0.8780	2.9248
-0.8508	0.1911	0.8720	2.9207
-0.8422	0.1927	0.8640	2.9167
-0.8375	0.1953	0.8600	2.9126
-0.8309	0.1973	0.8540	2.9084
-0.8243	0.1993	0.8480	2.9044
-0.8193	0.2026	0.8440	2.8992
-0.8127	0.2045	0.8380	2.8951
-0.8079	0.2068	0.8340	2.8910
-0.8013	0.2086	0.8280	2.8870
-0.7966	0.2108	0.8240	2.8828
-0.7897	0.2134	0.8180	2.8777
-0.7849	0.2156	0.8140	2.8735
-0.7783	0.2171	0.8080	2.8695
-0.7735	0.2193	0.8040	2.8654
-0.7688	0.2213	0.8000	2.8613
-0.7640	0.2233	0.7960	2.8572
-0.7571	0.2256	0.7900	2.8521
-0.7524	0.2275	0.7860	2.8479
-0.7476	0.2294	0.7820	2.8438
-0.7428	0.2313	0.7780	2.8398
-0.7381	0.2331	0.7740	2.8357
-0.7333	0.2349	0.7700	2.8315
-0.7283	0.2375	0.7660	2.8264
-0.7235	0.2392	0.7620	2.8223
-0.7187	0.2409	0.7580	2.8182
-0.7139	0.2425	0.7540	2.8141
-0.7092	0.2441	0.7500	2.8101
-0.7044	0.2457	0.7460	2.8059
-0.6994	0.2478	0.7420	2.8010
-0.6965	0.2500	0.7400	2.7969
-0.6917	0.2515	0.7360	2.7928
-0.6850	0.2522	0.7300	2.7888
-0.6820	0.2546	0.7280	2.7844
-0.6773	0.2559	0.7240	2.7803
-0.6723	0.2578	0.7200	2.7754
-0.6675	0.2591	0.7160	2.7713
-0.6645	0.2611	0.7140	2.7672
-0.6598	0.2622	0.7100	2.7634
-0.6569	0.2641	0.7080	2.7593
-0.6521	0.2653	0.7040	2.7552
-0.6471	0.2669	0.7000	2.7503
-0.6442	0.2687	0.6980	2.7465
-0.6394	0.2698	0.6940	2.7424
-0.6365	0.2715	0.6920	2.7383
-0.6318	0.2724	0.6880	2.7345
-0.6270	0.2734	0.6840	2.7304
-0.6220	0.2748	0.6800	2.7255
-0.6190	0.2766	0.6780	2.7214
-0.6161	0.2781	0.6760	2.7175
-0.6114	0.2790	0.6720	2.7135
-0.6066	0.2798	0.6680	2.7094
-0.6037	0.2813	0.6660	2.7056
-0.6005	0.2834	0.6640	2.7007
-0.5957	0.2841	0.6600	2.6965
-0.5928	0.2855	0.6580	2.6928
-0.5899	0.2871	0.6560	2.6887
-0.5851	0.2877	0.6520	2.6846
-0.5822	0.2891	0.6500	2.6807
-0.5792	0.2905	0.6480	2.6767
-0.5760	0.2924	0.6460	2.6718
-0.5712	0.2930	0.6420	2.6677
-0.5683	0.2943	0.6400	2.6639
-0.5654	0.2957	0.6380	2.6597
-0.5606	0.2961	0.6340	2.6557
-0.5577	0.2973	0.6320	2.6519
-0.5545	0.2991	0.6300	2.6470
-0.5533	0.3013	0.6300	2.6429
-0.5485	0.3017	0.6260	2.6387
-0.5456	0.3028	0.6240	2.6350
-0.5426	0.3040	0.6220	2.6309
-0.5397	0.3051	0.6200	2.6270
-0.5350	0.3054	0.6160	2.6229
-0.5317	0.3070	0.6140	2.6180
-0.5288	0.3082	0.6120	2.6139
-0.5259	0.3091	0.6100	2.6102
-0.5229	0.3103	0.6080	2.6060
-0.5199	0.3114	0.6060	2.6019
-0.5170	0.3123	0.6040	2.5982
-0.5140	0.3134	0.6020	2.5941
-0.5111	0.3143	0.6000	2.5902
-0.5078	0.3159	0.5980	2.5850
-0.5048	0.3168	0.5960	2.5812
-0.5002	0.3167	0.5920	2.5771
-0.4973	0.3175	0.5900	2.5733
-0.4943	0.3185	0.5880	2.5692
-0.4913	0.3194	0.5860	2.5651
-0.4881	0.3207	0.5840	2.5602
-0.4868	0.3226	0.5840	2.5564
-0.4875	0.3251	0.5860	2.5534
-0.4825	0.3254	0.5820	2.5482
-0.4763	0.3239	0.5760	2.5444
-0.4733	0.3247	0.5740	2.5403
-0.4721	0.3265	0.5740	2.5365
-0.4707	0.3284	0.5740	2.5324
-0.4678	0.3292	0.5720	2.5283
-0.4629	0.3292	0.5680	2.5234
-0.4616	0.3310	0.5680	2.5196
-0.4587	0.3316	0.5660	2.5155
-0.4557	0.3324	0.5640	2.5114
-0.4528	0.3329	0.5620	2.5076
-0.4514	0.3348	0.5620	2.5035
-0.4485	0.3353	0.5600	2.4997
-0.4436	0.3352	0.5560	2.4945
-0.4423	0.3369	0.5560	2.4907
-0.4393	0.3375	0.5540	2.4866
-0.4365	0.3379	0.5520	2.4827
-0.4351	0.3397	0.5520	2.4787
-0.4321	0.3402	0.5500	2.4746
-0.4293	0.3407	0.5480	2.4708
-0.4278	0.3424	0.5480	2.4666
