x	y	r	phi
-0.8600	0.0007	0.8600	3.1408
-0.8580	0.0042	0.8580	3.1367
-0.8540	0.0076	0.8540	3.1327
-0.8519	0.0114	0.8520	3.1283
-0.8499	0.0148	0.8500	3.1241
-0.8478	0.0182	0.8480	3.1201
-0.8457	0.0225	0.8460	3.1149
-0.8416	0.0259	0.8420	3.1108
-0.8395	0.0295	0.8400	3.1065
-0.8374	0.0329	0.8380	3.1024
-0.8352	0.0362	0.8360	3.0983
-0.8311	0.0394	0.8320	3.0942
-0.8309	0.0431	0.8320	3.0898
-0.8267	0.0463	0.8280	3.0857
-0.8245	0.0495	0.8260	3.0817
-0.8223	0.0527	0.8240	3.0775
-0.8201	0.0561	0.8220	3.0732
-0.8178	0.0594	0.8200	3.0691
-0.1956	0.0367	0.1990	2.9562
-0.1954	0.0375	0.1990	2.9521
-0.1943	0.0383	0.1980	2.9470
-0.1941	0.0391	0.1980	2.9428
-0.1939	0.0399	0.1980	2.9387
-0.1928	0.0405	0.1970	2.9344
-0.1926	0.0413	0.1970	2.9303
-0.1924	0.0421	0.1970	2.9262
-0.1912	0.0429	0.1960	2.9210
-0.1911	0.0437	0.1960	2.9170
-0.1909	0.0445	0.1960	2.9126
-0.1897	0.0452	0.1950	2.9077
-0.1885	0.0458	0.1940	2.9033
-0.1883	0.0466	0.1940	2.8992
-0.1881	0.0473	0.1940	2.8951
-0.1879	0.0481	0.1940	2.8908
-0.1877	0.0489	0.1940	2.8867
-0.1865	0.0496	0.1930	2.8815
-0.1863	0.0504	0.1930	2.8774
-0.1851	0.0511	0.1920	2.8722
-0.1849	0.0518	0.1920	2.8682
-0.1847	0.0526	0.1920	2.8640
-0.1844	0.0534	0.1920	2.8596
-0.1832	0.0539	0.1910	2.8556
-0.1830	0.0546	0.1910	2.8515
-0.1828	0.0554	0.1910	2.8474
-0.1815	0.0560	0.1900	2.8422
-0.1813	0.0568	0.1900	2.8382
-0.1811	0.0576	0.1900	2.8337
-0.1808	0.0583	0.1900	2.8296
-0.1796	0.0589	0.1890	2.8244
-0.1793	0.0597	0.1890	2.8204
-0.1791	0.0604	0.1890	2.8163
-0.1788	0.0612	0.1890	2.8120
-0.1776	0.0616	0.1880	2.8079
-0.1774	0.0623	0.1880	2.8037
-0.1761	0.0629	0.1870	2.7986
-0.1759	0.0636	0.1870	2.7945
-0.1756	0.0644	0.1870	2.7901
-0.1753	0.0651	0.1870	2.7860
-0.1750	0.0658	0.1870	2.7820
-0.1748	0.0665	0.1870	2.7778
-0.1745	0.0673	0.1870	2.7734
-0.1732	0.0678	0.1860	2.7683
-0.1729	0.0685	0.1860	2.7642
-0.1726	0.0692	0.1860	2.7601
-0.1714	0.0696	0.1850	2.7558
-0.1711	0.0703	0.1850	2.7517
-0.1708	0.0711	0.1850	2.7473
-0.1705	0.0718	0.1850	2.7432
-0.1702	0.0725	0.1850	2.7388
-0.1689	0.0730	0.1840	2.7336
-0.1686	0.0737	0.1840	2.7296
-0.1683	0.0744	0.1840	2.7252
-0.1680	0.0751	0.1840	2.7211
-0.1676	0.0758	0.1840	2.7168
-0.1673	0.0765	0.1840	2.7127
-0.1660	0.0770	0.1830	2.7072
-0.1657	0.0777	0.1830	2.7032
-0.1653	0.0784	0.1830	2.6988
-0.1650	0.0791	0.1830	2.6946
-0.1647	0.0798	0.1830	2.6903
-0.1643	0.0805	0.1830	2.6862
-0.1640	0.0812	0.1830	2.6819
-0.1637	0.0819	0.1830	2.6778
-0.1633	0.0825	0.1830	2.6736
-0.1620	0.0830	0.1820	2.6683
-0.1616	0.0836	0.1820	2.6641
-0.1613	0.0843	0.1820	2.6597
-0.1609	0.0850	0.1820	2.6557
-0.1597	0.0852	0.1810	2.6513
-0.1593	0.0859	0.1810	2.6473
-0.1598	0.0871	0.1820	2.6429
-0.1595	0.0877	0.1820	2.6387
-0.1582	0.0879	0.1810	2.6344
-0.1579	0.0886	0.1810	2.6303
-0.1575	0.0892	0.1810	2.6260
-0.1571	0.0899	0.1810	2.6219
-0.1567	0.0905	0.1810	2.6177
-0.1563	0.0912	0.1810	2.6134
-0.1560	0.0919	0.1810	2.6093
-0.1556	0.0925	0.1810	2.6050
-0.1552	0.0932	0.1810	2.6009
-0.1538	0.0935	0.1800	2.5954
-0.1534	0.0941	0.1800	2.5913
-0.1530	0.0947	0.1800	2.5873
-0.1526	0.0954	0.1800	2.5828
-0.1522	0.0960	0.1800	2.5788
-0.1518	0.0967	0.1800	2.5744
-0.1514	0.0973	0.1800	2.5703
-0.1510	0.0980	0.1800	2.5660
-0.1506	0.0986	0.1800	2.5618
-0.1502	0.0993	0.1800	2.5575
-0.1498	0.0999	0.1800	2.5534
-0.1503	0.1009	0.1810	2.5501
-0.1489	0.1011	0.1800	2.5450
-0.1485	0.1018	0.1800	2.5406
-0.1480	0.1024	0.1800	2.5365
-0.1476	0.1030	0.1800	2.5321
-0.1472	0.1036	0.1800	2.5280
-0.1467	0.1043	0.1800	2.5237
-0.1463	0.1049	0.1800	2.5196
-0.1458	0.1055	0.1800	2.5152
-0.1454	0.1061	0.1800	2.5111
-0.1449	0.1067	0.1800	2.5068
-0.1445	0.1073	0.1800	2.5027
-0.1440	0.1080	0.1800	2.4983
-0.1436	0.1086	0.1800	2.4943
-0.1431	0.1092	0.1800	2.4898
-0.1427	0.1098	0.1800	2.4858
-0.1422	0.1104	0.1800	2.4814
-0.1417	0.1110	0.1800	2.4773
-0.1412	0.1116	0.1800	2.4730
-0.1408	0.1122	0.1800	2.4688
-0.1403	0.1128	0.1800	2.4645
-0.1398	0.1133	0.1800	2.4604
-0.1393	0.1140	0.1800	2.4561
-0.1389	0.1145	0.1800	2.4520
-0.1384	0.1151	0.1800	2.4476
-0.1379	0.1157	0.1800	2.4435
-0.1374	0.1163	0.1800	2.4391
-0.1369	0.1169	0.1800	2.4351
-0.1373	0.1180	0.1810	2.4317
-0.1368	0.1186	0.1810	2.4274
-0.1363	0.1191	0.1810	2.4233
-0.1358	0.1197	0.1810	2.4193
-0.1353	0.1203	0.1810	2.4149
-0.1348	0.1208	0.1810	2.4107
-0.1343	0.1214	0.1810	2.4064
-0.1338	0.1220	0.1810	2.4023
-0.1332	0.1225	0.1810	2.3980
-0.1327	0.1231	0.1810	2.3939
-0.1322	0.1236	0.1810	2.3896
-0.1317	0.1242	0.1810	2.3854
-0.1318	0.1255	0.1820	2.3810
-0.1313	0.1260	0.1820	2.3770
-0.1308	0.1266	0.1820	2.3726
-0.1303	0.1271	0.1820	2.3685
-0.1297	0.1277	0.1820	2.3642
-0.1292	0.1282	0.1820	2.3600
-0.1286	0.1288	0.1820	2.3557
-0.1281	0.1293	0.1820	2.3516
-0.1284	0.1304	0.1830	2.3483
-0.1278	0.1310	0.1830	2.3439
-0.1273	0.1315	0.1830	2.3399
-0.1267	0.1321	0.1830	2.3355
-0.1262	0.1326	0.1830	2.3315
-0.1256	0.1331	0.1830	2.3270
-0.1250	0.1336	0.1830	2.3229
-0.1253	0.1348	0.1840	2.3197
-0.1247	0.1353	0.1840	2.3154
-0.1241	0.1358	0.1840	2.3112
-0.1235	0.1364	0.1840	2.3069
-0.1230	0.1369	0.1840	2.3028
-0.1224	0.1374	0.1840	2.2984
-0.1218	0.1379	0.1840	2.2944
