x	y	r	phi
-0.9157	0.0252	0.9160	3.1141
-0.8895	0.0288	0.8900	3.1092
-0.8654	0.0323	0.8660	3.1043
-0.8413	0.0355	0.8420	3.0994
-0.8191	0.0377	0.8200	3.0956
-0.7990	0.0407	0.8000	3.0907
-0.7768	0.0435	0.7780	3.0857
-0.7586	0.0462	0.7600	3.0808
-0.7384	0.0486	0.7400	3.0759
-0.7222	0.0505	0.7240	3.0718
-0.7040	0.0527	0.7060	3.0669
-0.6878	0.0548	0.6900	3.0620
-0.6736	0.0570	0.6760	3.0571
-0.6594	0.0591	0.6620	3.0522
-0.6452	0.0605	0.6480	3.0481
-0.6289	0.0621	0.6320	3.0432
-0.6167	0.0640	0.6200	3.0382
-0.6044	0.0657	0.6080	3.0334
-0.5922	0.0673	0.5960	3.0285
-0.5820	0.0684	0.5860	3.0246
-0.5697	0.0698	0.5740	3.0197
-0.5595	0.0713	0.5640	3.0148
-0.5492	0.0729	0.5540	3.0097
-0.5409	0.0745	0.5460	3.0048
-0.5307	0.0753	0.5360	3.0007
-0.5204	0.0766	0.5260	2.9955
-0.5121	0.0781	0.5180	2.9903
-0.5038	0.0795	0.5100	2.9851
-0.4955	0.0803	0.5020	2.9810
-0.4882	0.0817	0.4950	2.9758
-0.4799	0.0828	0.4870	2.9706
-0.4726	0.0840	0.4800	2.9658
-0.4653	0.0848	0.4730	2.9613
-0.4580	0.0859	0.4660	2.9562
-0.4507	0.0868	0.4590	2.9513
-0.4444	0.0880	0.4530	2.9461
-0.4380	0.0891	0.4470	2.9409
-0.4308	0.0895	0.4400	2.9368
-0.4245	0.0905	0.4340	2.9316
-0.4191	0.0916	0.4290	2.9265
-0.4139	0.0922	0.4240	2.9224
-0.4075	0.0930	0.4180	2.9172
-0.4022	0.0940	0.4130	2.9120
-0.3968	0.0949	0.4080	2.9068
-0.3915	0.0958	0.4030	2.9016
-0.3862	0.0962	0.3980	2.8976
-0.3818	0.0972	0.3940	2.8924
-0.3765	0.0979	0.3890	2.8872
-0.3722	0.0984	0.3850	2.8831
-0.3678	0.0993	0.3810	2.8779
-0.3625	0.0999	0.3760	2.8728
-0.3581	0.1007	0.3720	2.8676
