x	y	r	phi
-0.5100	0.0001	0.5100	3.1414
-0.5100	0.0023	0.5100	3.1370
-0.5100	0.0047	0.5100	3.1324
-0.5100	0.0069	0.5100	3.1280
-0.5099	0.0093	0.5100	3.1234
-0.5099	0.0115	0.5100	3.1190
-0.5098	0.0139	0.5100	3.1144
-0.5097	0.0161	0.5100	3.1101
-0.5097	0.0185	0.5100	3.1054
-0.5096	0.0207	0.5100	3.1010
-0.5105	0.0231	0.5110	3.0963
-0.5104	0.0253	0.5110	3.0920
-0.5092	0.0277	0.5100	3.0873
-0.5091	0.0299	0.5100	3.0830
-0.5100	0.0323	0.5110	3.0784
-0.5098	0.0345	0.5110	3.0740
-0.5097	0.0369	0.5110	3.0694
-0.5095	0.0391	0.5110	3.0650
-0.5093	0.0413	0.5110	3.0607
-0.5101	0.0438	0.5120	3.0560
-0.5099	0.0460	0.5120	3.0517
-0.5097	0.0484	0.5120	3.0470
-0.5095	0.0506	0.5120	3.0427
-0.5093	0.0529	0.5120	3.0380
-0.5090	0.0552	0.5120	3.0336
-0.5088	0.0575	0.5120	3.0290
-0.5085	0.0598	0.5120	3.0246
-0.5082	0.0621	0.5120	3.0200
-0.5100	0.0641	0.5140	3.0165
-0.5097	0.0664	0.5140	3.0121
-0.5094	0.0687	0.5140	3.0075
-0.5091	0.0709	0.5140	3.0032
-0.5087	0.0733	0.5140	2.9985
-0.5104	0.0758	0.5160	2.9941
-0.5100	0.0782	0.5160	2.9894
-0.5097	0.0804	0.5160	2.9851
-0.5093	0.0828	0.5160	2.9804
-0.5090	0.0850	0.5160	2.9761
-0.5105	0.0876	0.5180	2.9717
-0.5082	0.0896	0.5160	2.9671
-0.5097	0.0921	0.5180	2.9628
-0.5093	0.0945	0.5180	2.9581
-0.5089	0.0967	0.5180	2.9538
-0.5084	0.0991	0.5180	2.9491
-0.5080	0.1013	0.5180	2.9448
-0.5075	0.1037	0.5180	2.9401
-0.5090	0.1064	0.5200	2.9355
-0.5085	0.1089	0.5200	2.9306
-0.5080	0.1113	0.5200	2.9260
-0.5094	0.1141	0.5220	2.9213
-0.5088	0.1166	0.5220	2.9164
-0.5103	0.1188	0.5240	2.9128
-0.5098	0.1213	0.5240	2.9079
-0.5092	0.1237	0.5240	2.9033
-0.5106	0.1265	0.5260	2.8986
-0.5099	0.1290	0.5260	2.8938
-0.5093	0.1314	0.5260	2.8892
-0.5106	0.1343	0.5280	2.8845
-0.5100	0.1368	0.5280	2.8796
-0.5093	0.1391	0.5280	2.8750
-0.5087	0.1415	0.5280	2.8703
-0.5099	0.1445	0.5300	2.8654
-0.5092	0.1469	0.5300	2.8608
-0.5085	0.1493	0.5300	2.8561
-0.5097	0.1523	0.5320	2.8512
-0.5090	0.1547	0.5320	2.8466
-0.5102	0.1577	0.5340	2.8419
-0.5094	0.1601	0.5340	2.8370
-0.5087	0.1625	0.5340	2.8324
-0.5100	0.1651	0.5360	2.8286
-0.5092	0.1674	0.5360	2.8240
-0.5103	0.1705	0.5380	2.8191
-0.5095	0.1729	0.5380	2.8144
-0.5105	0.1759	0.5400	2.8098
-0.5097	0.1784	0.5400	2.8049
-0.5088	0.1808	0.5400	2.8002
-0.5099	0.1838	0.5420	2.7956
-0.5090	0.1863	0.5420	2.7907
-0.5100	0.1894	0.5440	2.7860
-0.5110	0.1924	0.5460	2.7814
-0.5100	0.1949	0.5460	2.7765
-0.5091	0.1973	0.5460	2.7718
-0.5102	0.2000	0.5480	2.7681
-0.5093	0.2024	0.5480	2.7634
-0.5101	0.2056	0.5500	2.7585
-0.5092	0.2079	0.5500	2.7539
-0.5100	0.2111	0.5520	2.7492
-0.5108	0.2144	0.5540	2.7443
-0.5099	0.2167	0.5540	2.7397
-0.5107	0.2199	0.5560	2.7350
-0.5096	0.2224	0.5560	2.7301
-0.5086	0.2247	0.5560	2.7255
-0.5093	0.2279	0.5580	2.7209
-0.5103	0.2307	0.5600	2.7171
-0.4893	0.2423	0.5460	2.6819
