x	y	r	phi
-0.7100	0.0005	0.7100	3.1408
-0.7100	0.0035	0.7100	3.1367
-0.7080	0.0063	0.7080	3.1327
-0.7059	0.0092	0.7060	3.1286
-0.7059	0.0121	0.7060	3.1244
-0.7038	0.0149	0.7040	3.1204
-0.7018	0.0184	0.7020	3.1154
-0.7017	0.0212	0.7020	3.1114
-0.6996	0.0240	0.7000	3.1073
-0.6975	0.0268	0.6980	3.1031
-0.6974	0.0296	0.6980	3.0991
-0.6952	0.0324	0.6960	3.0950
-0.6951	0.0353	0.6960	3.0909
-0.6950	0.0381	0.6960	3.0868
-0.6928	0.0406	0.6940	3.0830
-0.6926	0.0435	0.6940	3.0789
-0.6865	0.0459	0.6880	3.0749
-0.6843	0.0484	0.6860	3.0710
-0.6841	0.0512	0.6860	3.0669
-0.6839	0.0538	0.6860	3.0631
-0.6837	0.0566	0.6860	3.0590
-0.6814	0.0590	0.6840	3.0552
-0.6832	0.0620	0.6860	3.0511
-0.6849	0.0648	0.6880	3.0473
-0.6807	0.0672	0.6840	3.0432
-0.6724	0.0697	0.6760	3.0382
-0.6701	0.0722	0.6740	3.0342
-0.6758	0.0755	0.6800	3.0304
-0.6755	0.0783	0.6800	3.0263
-0.6692	0.0801	0.6740	3.0224
-0.6669	0.0826	0.6720	3.0184
-0.6666	0.0851	0.6720	3.0146
-0.6662	0.0879	0.6720	3.0104
-0.6659	0.0904	0.6720	3.0066
-0.6655	0.0931	0.6720	3.0026
-0.6631	0.0956	0.6700	2.9985
-0.6628	0.0981	0.6700	2.9946
-0.6624	0.1008	0.6700	2.9906
-0.6600	0.1030	0.6680	2.9868
-0.6576	0.1054	0.6660	2.9826
-0.6572	0.1079	0.6660	2.9788
-0.6568	0.1106	0.6660	2.9748
-0.6542	0.1135	0.6640	2.9698
-0.6538	0.1162	0.6640	2.9658
-0.6533	0.1187	0.6640	2.9619
-0.6528	0.1214	0.6640	2.9578
-0.6504	0.1234	0.6620	2.9541
-0.6499	0.1261	0.6620	2.9499
-0.6474	0.1282	0.6600	2.9461
-0.6449	0.1305	0.6580	2.9420
-0.6425	0.1325	0.6560	2.9382
-0.6400	0.1347	0.6540	2.9341
-0.6394	0.1374	0.6540	2.9300
-0.6408	0.1402	0.6560	2.9262
-0.6403	0.1428	0.6560	2.9221
-0.6397	0.1453	0.6560	2.9183
-0.6372	0.1474	0.6540	2.9142
-0.6366	0.1499	0.6540	2.9103
-0.6360	0.1525	0.6540	2.9063
-0.6354	0.1549	0.6540	2.9025
-0.6347	0.1575	0.6540	2.8984
-0.6341	0.1601	0.6540	2.8943
-0.6316	0.1620	0.6520	2.8905
-0.6309	0.1646	0.6520	2.8864
-0.6302	0.1670	0.6520	2.8825
-0.6276	0.1690	0.6500	2.8785
-0.6251	0.1709	0.6480	2.8747
-0.6223	0.1734	0.6460	2.8698
-0.6196	0.1754	0.6440	2.8657
-0.6189	0.1780	0.6440	2.8615
-0.6201	0.1809	0.6460	2.8577
-0.6215	0.1833	0.6480	2.8547
-0.6187	0.1858	0.6460	2.8498
-0.6179	0.1884	0.6460	2.8457
-0.6172	0.1907	0.6460	2.8419
-0.6164	0.1932	0.6460	2.8379
-0.6157	0.1956	0.6460	2.8340
-0.6170	0.1980	0.6480	2.8311
-0.6181	0.2012	0.6500	2.8269
-0.6133	0.2029	0.6460	2.8220
-0.6087	0.2042	0.6420	2.8179
-0.6060	0.2059	0.6400	2.8141
-0.6070	0.2090	0.6420	2.8101
-0.6081	0.2120	0.6440	2.8062
-0.6091	0.2151	0.6460	2.8021
-0.6083	0.2175	0.6460	2.7983
-0.6037	0.2185	0.6420	2.7942
-0.6028	0.2209	0.6420	2.7904
-0.6019	0.2233	0.6420	2.7863
-0.6010	0.2258	0.6420	2.7823
-0.5983	0.2274	0.6400	2.7784
-0.5992	0.2305	0.6420	2.7743
-0.5964	0.2321	0.6400	2.7705
-0.5955	0.2345	0.6400	2.7664
-0.5946	0.2368	0.6400	2.7626
-0.5936	0.2392	0.6400	2.7585
-0.5927	0.2415	0.6400	2.7546
-0.5917	0.2439	0.6400	2.7506
-0.5907	0.2463	0.6400	2.7465
-0.5897	0.2486	0.6400	2.7427
-0.5887	0.2510	0.6400	2.7385
-0.5878	0.2532	0.6400	2.7348
-0.5867	0.2556	0.6400	2.7307
-0.5857	0.2579	0.6400	2.7268
-0.5847	0.2603	0.6400	2.7227
-0.5837	0.2625	0.6400	2.7190
-0.5826	0.2649	0.6400	2.7149
-0.5798	0.2663	0.6380	2.7110
-0.5787	0.2687	0.6380	2.7069
-0.5758	0.2702	0.6360	2.7029
-0.5747	0.2724	0.6360	2.6990
-0.5754	0.2756	0.6380	2.6949
-0.5761	0.2787	0.6400	2.6911
-0.5732	0.2801	0.6380	2.6871
-0.5721	0.2825	0.6380	2.6829
-0.5710	0.2847	0.6380	2.6791
-0.5680	0.2861	0.6360	2.6751
-0.5669	0.2882	0.6360	2.6712
-0.5657	0.2906	0.6360	2.6671
-0.5664	0.2937	0.6380	2.6633
-0.5652	0.2959	0.6380	2.6593
-0.5640	0.2983	0.6380	2.6551
-0.5628	0.3004	0.6380	2.6513
-0.5616	0.3027	0.6380	2.6473
-0.5605	0.3048	0.6380	2.6434
-0.5592	0.3072	0.6380	2.6393
-0.5597	0.3104	0.6400	2.6352
-0.5585	0.3125	0.6400	2.6314
-0.5590	0.3158	0.6420	2.6273
-0.5577	0.3179	0.6420	2.6235
-0.5547	0.3192	0.6400	2.6194
-0.5535	0.3213	0.6400	2.6156
-0.5522	0.3236	0.6400	2.6115
-0.5508	0.3259	0.6400	2.6074
-0.5496	0.3280	0.6400	2.6035
-0.5500	0.3312	0.6420	2.5995
-0.5487	0.3333	0.6420	2.5957
-0.5456	0.3345	0.6400	2.5916
-0.5443	0.3367	0.6400	2.5875
-0.5447	0.3399	0.6420	2.5837
-0.5449	0.3432	0.6440	2.5796
-0.5436	0.3453	0.6440	2.5757
-0.5422	0.3475	0.6440	2.5717
-0.5409	0.3495	0.6440	2.5679
-0.5394	0.3518	0.6440	2.5638
-0.5380	0.3540	0.6440	2.5596
-0.5367	0.3560	0.6440	2.5559
-0.5369	0.3593	0.6460	2.5518
-0.5355	0.3614	0.6460	2.5479
-0.5340	0.3636	0.6460	2.5438
-0.5325	0.3657	0.6460	2.5398
-0.5311	0.3678	0.6460	2.5360
-0.5296	0.3699	0.6460	2.5318
-0.5282	0.3720	0.6460	2.5280
-0.5303	0.3759	0.6500	2.5250
-0.5288	0.3780	0.6500	2.5210
-0.5273	0.3800	0.6500	2.5172
-0.5258	0.3822	0.6500	2.5130
-0.5242	0.3843	0.6500	2.5089
-0.5244	0.3875	0.6520	2.5052
-0.5228	0.3897	0.6520	2.5011
-0.5213	0.3917	0.6520	2.4972
-0.5212	0.3950	0.6540	2.4931
-0.5181	0.3959	0.6520	2.4891
-0.5165	0.3979	0.6520	2.4852
-0.5165	0.4012	0.6540	2.4811
-0.5165	0.4044	0.6560	2.4773
-0.5164	0.4078	0.6580	2.4733
-0.5149	0.4097	0.6580	2.4694
-0.5116	0.4106	0.6560	2.4653
-0.5068	0.4101	0.6520	2.4613
-0.5068	0.4133	0.6540	2.4574
-0.5082	0.4180	0.6580	2.4533
-0.5081	0.4212	0.6600	2.4495
-0.5064	0.4232	0.6600	2.4455
-0.5032	0.4240	0.6580	2.4413
-0.5015	0.4260	0.6580	2.4375
-0.5013	0.4293	0.6600	2.4334
-0.4997	0.4312	0.6600	2.4296
-0.4979	0.4332	0.6600	2.4255
-0.4977	0.4365	0.6620	2.4217
-0.4959	0.4385	0.6620	2.4176
-0.4957	0.4418	0.6640	2.4135
-0.4940	0.4437	0.6640	2.4097
-0.4941	0.4465	0.6660	2.4067
-0.4923	0.4486	0.6660	2.4026
-0.4905	0.4505	0.6660	2.3988
-0.4902	0.4538	0.6680	2.3947
-0.4898	0.4572	0.6700	2.3906
-0.4880	0.4591	0.6700	2.3868
-0.4876	0.4624	0.6720	2.3827
-0.4858	0.4643	0.6720	2.3789
-0.4839	0.4663	0.6720	2.3748
-0.4821	0.4681	0.6720	2.3710
-0.4816	0.4715	0.6740	2.3668
-0.4826	0.4762	0.6780	2.3628
-0.4807	0.4781	0.6780	2.3590
-0.4774	0.4786	0.6760	2.3549
-0.4755	0.4805	0.6760	2.3510
-0.4750	0.4838	0.6780	2.3470
