x	y	r	phi
-0.1970	0.0003	0.1970	3.1400
-0.1980	0.0011	0.1980	3.1362
-0.1980	0.0019	0.1980	3.1321
-0.1980	0.0026	0.1980	3.1283
-0.1980	0.0034	0.1980	3.1244
-0.1990	0.0040	0.1990	3.1215
-0.1989	0.0048	0.1990	3.1176
-0.1989	0.0056	0.1990	3.1136
-0.1989	0.0063	0.1990	3.1098
-0.1999	0.0070	0.2000	3.1067
-0.1999	0.0077	0.2000	3.1030
-0.1998	0.0085	0.2000	3.0991
-0.2008	0.0094	0.2010	3.0950
-0.2007	0.0101	0.2010	3.0912
-0.2007	0.0109	0.2010	3.0873
-0.2007	0.0117	0.2010	3.0836
-0.2016	0.0123	0.2020	3.0805
-0.2016	0.0131	0.2020	3.0765
-0.2015	0.0139	0.2020	3.0727
-0.2025	0.0148	0.2030	3.0688
-0.2024	0.0155	0.2030	3.0650
-0.2023	0.0164	0.2030	3.0610
-0.2023	0.0171	0.2030	3.0571
-0.2032	0.0178	0.2040	3.0541
-0.2032	0.0186	0.2040	3.0503
-0.2031	0.0194	0.2040	3.0465
-0.2040	0.0201	0.2050	3.0434
-0.2039	0.0209	0.2050	3.0397
-0.2038	0.0217	0.2050	3.0356
-0.2038	0.0225	0.2050	3.0317
-0.2047	0.0234	0.2060	3.0279
-0.2046	0.0242	0.2060	3.0239
-0.2045	0.0250	0.2060	3.0200
-0.2054	0.0257	0.2070	3.0171
-0.2053	0.0265	0.2070	3.0132
-0.2062	0.0274	0.2080	3.0094
-0.2061	0.0283	0.2080	3.0053
-0.2070	0.0290	0.2090	3.0026
-0.2069	0.0298	0.2090	2.9985
-0.2067	0.0306	0.2090	2.9946
-0.2066	0.0314	0.2090	2.9909
-0.2075	0.0324	0.2100	2.9868
-0.2074	0.0332	0.2100	2.9829
-0.2072	0.0340	0.2100	2.9791
-0.2081	0.0348	0.2110	2.9761
-0.2080	0.0356	0.2110	2.9723
-0.2089	0.0363	0.2120	2.9693
-0.2087	0.0371	0.2120	2.9655
-0.2086	0.0380	0.2120	2.9613
-0.2094	0.0390	0.2130	2.9575
-0.2093	0.0398	0.2130	2.9538
-0.2091	0.0406	0.2130	2.9499
-0.2089	0.0414	0.2130	2.9458
-0.2098	0.0422	0.2140	2.9431
-0.2106	0.0432	0.2150	2.9393
-0.2104	0.0441	0.2150	2.9352
-0.2103	0.0449	0.2150	2.9313
-0.2111	0.0456	0.2160	2.9287
-0.2119	0.0467	0.2170	2.9245
-0.2117	0.0475	0.2170	2.9207
-0.2115	0.0483	0.2170	2.9170
-0.2114	0.0491	0.2170	2.9131
-0.2112	0.0500	0.2170	2.9093
-0.2120	0.0508	0.2180	2.9063
-0.2128	0.0519	0.2190	2.9025
-0.2136	0.0527	0.2200	2.8995
-0.2134	0.0536	0.2200	2.8957
-0.2141	0.0546	0.2210	2.8918
-0.2139	0.0554	0.2210	2.8880
-0.2147	0.0563	0.2220	2.8850
-0.2145	0.0572	0.2220	2.8812
-0.2143	0.0580	0.2220	2.8774
-0.2150	0.0591	0.2230	2.8733
-0.2158	0.0600	0.2240	2.8706
-0.2166	0.0611	0.2250	2.8667
-0.2163	0.0619	0.2250	2.8627
-0.2161	0.0628	0.2250	2.8589
-0.2158	0.0636	0.2250	2.8550
-0.2166	0.0645	0.2260	2.8523
-0.2173	0.0656	0.2270	2.8482
-0.2170	0.0665	0.2270	2.8444
-0.2168	0.0673	0.2270	2.8405
-0.2175	0.0683	0.2280	2.8376
-0.2182	0.0694	0.2290	2.8337
-0.2190	0.0703	0.2300	2.8311
-0.2187	0.0712	0.2300	2.8269
-0.2194	0.0723	0.2310	2.8231
-0.2191	0.0732	0.2310	2.8193
-0.2198	0.0741	0.2320	2.8163
-0.2205	0.0753	0.2330	2.8125
-0.2202	0.0762	0.2330	2.8086
-0.2209	0.0773	0.2340	2.8049
-0.2216	0.0783	0.2350	2.8018
-0.2213	0.0792	0.2350	2.7980
-0.2219	0.0803	0.2360	2.7942
-0.2216	0.0812	0.2360	2.7904
-0.2223	0.0822	0.2370	2.7874
-0.2220	0.0830	0.2370	2.7836
-0.2236	0.0844	0.2390	2.7805
-0.2242	0.0856	0.2400	2.7768
-0.2239	0.0865	0.2400	2.7730
-0.2245	0.0877	0.2410	2.7691
-0.2241	0.0886	0.2410	2.7650
-0.2248	0.0896	0.2420	2.7623
-0.2245	0.0905	0.2420	2.7585
-0.2250	0.0918	0.2430	2.7544
-0.2257	0.0927	0.2440	2.7517
-0.2263	0.0940	0.2450	2.7478
-0.2269	0.0951	0.2460	2.7449
-0.2274	0.0963	0.2470	2.7410
-0.2271	0.0972	0.2470	2.7372
-0.2276	0.0985	0.2480	2.7332
-0.2282	0.0995	0.2490	2.7304
-0.2288	0.1008	0.2500	2.7266
-0.2284	0.1017	0.2500	2.7225
-0.2290	0.1028	0.2510	2.7197
-0.2295	0.1041	0.2520	2.7159
-0.2310	0.1056	0.2540	2.7129
-0.2306	0.1065	0.2540	2.7091
-0.2320	0.1082	0.2560	2.7053
-0.2326	0.1093	0.2570	2.7023
-0.2322	0.1102	0.2570	2.6985
-0.2318	0.1111	0.2570	2.6946
-0.2322	0.1125	0.2580	2.6906
-0.2328	0.1135	0.2590	2.6878
-0.2333	0.1148	0.2600	2.6841
-0.2337	0.1163	0.2610	2.6800
-0.2343	0.1173	0.2620	2.6772
-0.2347	0.1187	0.2630	2.6734
-0.2351	0.1201	0.2640	2.6693
-0.2357	0.1212	0.2650	2.6665
-0.2361	0.1225	0.2660	2.6628
-0.2356	0.1235	0.2660	2.6587
-0.2360	0.1249	0.2670	2.6548
-0.2365	0.1260	0.2680	2.6522
-0.2369	0.1274	0.2690	2.6480
-0.2373	0.1288	0.2700	2.6442
-0.2378	0.1299	0.2710	2.6415
-0.2382	0.1314	0.2720	2.6374
-0.2385	0.1328	0.2730	2.6336
-0.2399	0.1344	0.2750	2.6309
-0.2402	0.1359	0.2760	2.6268
-0.2407	0.1370	0.2770	2.6241
-0.2411	0.1385	0.2780	2.6202
-0.2405	0.1395	0.2780	2.6161
-0.2408	0.1409	0.2790	2.6123
-0.2422	0.1425	0.2810	2.6096
-0.2424	0.1440	0.2820	2.6055
-0.2428	0.1454	0.2830	2.6022
-0.2431	0.1468	0.2840	2.5982
-0.2433	0.1484	0.2850	2.5941
-0.2437	0.1496	0.2860	2.5911
-0.2448	0.1517	0.2880	2.5870
-0.2450	0.1532	0.2890	2.5828
-0.2454	0.1545	0.2900	2.5799
-0.2456	0.1560	0.2910	2.5757
-0.2469	0.1578	0.2930	2.5728
-0.2471	0.1594	0.2940	2.5687
-0.2472	0.1609	0.2950	2.5646
-0.2484	0.1628	0.2970	2.5614
-0.2486	0.1643	0.2980	2.5575
-0.2488	0.1659	0.2990	2.5534
-0.2490	0.1673	0.3000	2.5501
-0.2500	0.1694	0.3020	2.5460
-0.2501	0.1710	0.3030	2.5420
-0.2504	0.1723	0.3040	2.5389
-0.2514	0.1745	0.3060	2.5349
-0.2515	0.1761	0.3070	2.5308
-0.2518	0.1774	0.3080	2.5278
-0.2527	0.1796	0.3100	2.5237
-0.2527	0.1812	0.3110	2.5196
-0.2538	0.1831	0.3130	2.5166
-0.2539	0.1848	0.3140	2.5125
-0.2549	0.1868	0.3160	2.5092
-0.2550	0.1883	0.3170	2.5054
-0.2558	0.1906	0.3190	2.5013
-0.2560	0.1920	0.3200	2.4981
-0.2568	0.1943	0.3220	2.4940
-0.2568	0.1959	0.3230	2.4898
-0.2578	0.1979	0.3250	2.4869
-0.2578	0.1996	0.3260	2.4827
-0.2588	0.2016	0.3280	2.4798
-0.2587	0.2033	0.3290	2.4757
-0.2595	0.2055	0.3310	2.4716
-0.2594	0.2072	0.3320	2.4675
-0.2603	0.2093	0.3340	2.4645
-0.2610	0.2116	0.3360	2.4604
-0.2619	0.2137	0.3380	2.4571
-0.2626	0.2160	0.3400	2.4533
-0.2625	0.2177	0.3410	2.4492
-0.2633	0.2198	0.3430	2.4459
-0.2639	0.2222	0.3450	2.4419
-0.2648	0.2243	0.3470	2.4388
-0.2654	0.2266	0.3490	2.4348
-0.2660	0.2290	0.3510	2.4307
-0.2668	0.2311	0.3530	2.4277
-0.2674	0.2335	0.3550	2.4236
-0.2682	0.2357	0.3570	2.4206
-0.2687	0.2381	0.3590	2.4165
-0.2692	0.2405	0.3610	2.4124
-0.2699	0.2427	0.3630	2.4091
-0.2704	0.2452	0.3650	2.4051
-0.2709	0.2476	0.3670	2.4010
-0.2716	0.2498	0.3690	2.3980
-0.2720	0.2523	0.3710	2.3939
-0.2735	0.2551	0.3740	2.3909
-0.2739	0.2576	0.3760	2.3868
-0.2743	0.2601	0.3780	2.3827
-0.2749	0.2623	0.3800	2.3797
-0.2760	0.2655	0.3830	2.3756
-0.2766	0.2678	0.3850	2.3723
-0.2770	0.2703	0.3870	2.3685
-0.2780	0.2735	0.3900	2.3644
-0.2786	0.2758	0.3920	2.3612
-0.2795	0.2791	0.3950	2.3571
-0.2801	0.2813	0.3970	2.3541
-0.2811	0.2846	0.4000	2.3500
-0.2820	0.2879	0.4030	2.3458
-0.2832	0.2909	0.4060	2.3429
-0.2834	0.2935	0.4080	2.3387
-0.2845	0.2966	0.4110	2.3355
-0.2855	0.2998	0.4140	2.3317
-0.2866	0.3029	0.4170	2.3284
-0.2874	0.3063	0.4200	2.3244
-0.2882	0.3097	0.4230	2.3202
-0.2893	0.3127	0.4260	2.3173
-0.2900	0.3161	0.4290	2.3131
-0.2911	0.3192	0.4320	2.3102
-0.2918	0.3226	0.4350	2.3061
-0.2931	0.3268	0.4390	2.3019
-0.2942	0.3299	0.4420	2.2990
-0.2948	0.3334	0.4450	2.2948
-0.2963	0.3373	0.4490	2.2916
-0.2969	0.3408	0.4520	2.2875
-0.2985	0.3447	0.4560	2.2845
-0.2991	0.3482	0.4590	2.2805
-0.3002	0.3525	0.4630	2.2763
-0.3018	0.3564	0.4670	2.2734
-0.3029	0.3607	0.4710	2.2692
-0.3037	0.3639	0.4740	2.2663
-0.3048	0.3682	0.4780	2.2621
-0.3058	0.3726	0.4820	2.2580
-0.3077	0.3775	0.4870	2.2548
-0.3088	0.3817	0.4910	2.2510
-0.3102	0.3858	0.4950	2.2480
-0.3117	0.3909	0.5000	2.2439
-0.3131	0.3949	0.5040	2.2411
-0.3140	0.3994	0.5080	2.2370
-0.3149	0.4037	0.5120	2.2333
-0.3174	0.4094	0.5180	2.2302
-0.3181	0.4138	0.5220	2.2262
-0.3205	0.4196	0.5280	2.2231
-0.3214	0.4240	0.5320	2.2194
-0.3237	0.4297	0.5380	2.2163
-0.3255	0.4359	0.5440	2.2123
-0.3266	0.4401	0.5480	2.2092
-0.3285	0.4461	0.5540	2.2055
-0.3307	0.4520	0.5600	2.2024
-0.3324	0.4581	0.5660	2.1984
-0.3346	0.4639	0.5720	2.1956
-0.3362	0.4702	0.5780	2.1915
-0.3379	0.4763	0.5840	2.1877
-0.3399	0.4823	0.5900	2.1847
-0.3414	0.4886	0.5960	2.1806
-0.3444	0.4962	0.6040	2.1776
-0.3460	0.5024	0.6100	2.1738
-0.3478	0.5084	0.6160	2.1708
-0.3502	0.5164	0.6240	2.1667
-0.3516	0.5227	0.6300	2.1629
-0.3545	0.5305	0.6380	2.1598
-0.3567	0.5386	0.6460	2.1558
-0.3595	0.5463	0.6540	2.1528
-0.3618	0.5544	0.6620	2.1490
-0.3645	0.5622	0.6700	2.1459
-0.3667	0.5703	0.6780	2.1422
-0.3692	0.5782	0.6860	2.1391
-0.3722	0.5881	0.6960	2.1351
-0.3747	0.5960	0.7040	2.1320
-0.3767	0.6042	0.7120	2.1283
-0.3795	0.6142	0.7220	2.1242
-0.3829	0.6239	0.7320	2.1212
-0.3857	0.6339	0.7420	2.1174
-0.3889	0.6436	0.7520	2.1143
-0.3925	0.6555	0.7640	2.1103
-0.3956	0.6653	0.7740	2.1073
-0.3992	0.6771	0.7860	2.1035
-0.4031	0.6887	0.7980	2.1004
-0.4066	0.7006	0.8100	2.0967
-0.4094	0.7105	0.8200	2.0936
-0.4125	0.7225	0.8320	2.0896
-0.4157	0.7346	0.8440	2.0857
-0.4203	0.7480	0.8580	2.0828
-0.4231	0.7602	0.8700	2.0786
-0.4276	0.7737	0.8840	2.0757
-0.4323	0.7894	0.9000	2.0718
-0.4366	0.8030	0.9140	2.0688
-0.4400	0.8171	0.9280	2.0647
-0.4444	0.8329	0.9440	2.0609
-0.4494	0.8483	0.9600	2.0579
-0.4533	0.8643	0.9760	2.0538
-0.4593	0.8815	0.9940	2.0511
-0.0493	-0.9768	0.9780	-1.6212
-0.0530	-0.9726	0.9740	-1.6253
-0.0570	-0.9723	0.9740	-1.6294
-0.0608	-0.9721	0.9740	-1.6332
-0.0754	-0.4335	0.4400	-1.7431
-0.0768	-0.4292	0.4360	-1.7480
-0.0781	-0.4259	0.4330	-1.7521
-0.0794	-0.4216	0.4290	-1.7570
-0.0806	-0.4183	0.4260	-1.7611
-0.0820	-0.4150	0.4230	-1.7660
-0.0830	-0.4107	0.4190	-1.7701
-0.0844	-0.4074	0.4160	-1.7750
-0.0856	-0.4050	0.4140	-1.7791
-0.0866	-0.4018	0.4110	-1.7832
-0.0880	-0.3984	0.4080	-1.7881
-0.0889	-0.3951	0.4050	-1.7922
-0.0902	-0.3918	0.4020	-1.7971
-0.0911	-0.3885	0.3990	-1.8012
-0.0923	-0.3851	0.3960	-1.8061
-0.0932	-0.3818	0.3930	-1.8102
-0.0943	-0.3795	0.3910	-1.8143
-0.0954	-0.3761	0.3880	-1.8192
-0.0964	-0.3738	0.3860	-1.8232
-0.0975	-0.3704	0.3830	-1.8282
-0.0985	-0.3681	0.3810	-1.8322
-0.0995	-0.3647	0.3780	-1.8372
-0.1005	-0.3623	0.3760	-1.8413
-0.1011	-0.3590	0.3730	-1.8454
-0.1021	-0.3556	0.3700	-1.8503
-0.1030	-0.3533	0.3680	-1.8544
-0.1041	-0.3509	0.3660	-1.8593
-0.1050	-0.3485	0.3640	-1.8634
-0.1058	-0.3462	0.3620	-1.8674
-0.1066	-0.3428	0.3590	-1.8723
-0.1074	-0.3405	0.3570	-1.8764
-0.1085	-0.3380	0.3550	-1.8813
-0.1093	-0.3357	0.3530	-1.8855
-0.1103	-0.3332	0.3510	-1.8903
-0.1110	-0.3309	0.3490	-1.8945
-0.1116	-0.3286	0.3470	-1.8983
-0.1127	-0.3261	0.3450	-1.9035
-0.1133	-0.3238	0.3430	-1.9073
-0.1143	-0.3213	0.3410	-1.9125
-0.1149	-0.3189	0.3390	-1.9165
-0.1154	-0.3166	0.3370	-1.9204
-0.1164	-0.3141	0.3350	-1.9255
-0.1172	-0.3128	0.3340	-1.9294
-0.1181	-0.3103	0.3320	-1.9345
-0.1186	-0.3080	0.3300	-1.9384
-0.1194	-0.3066	0.3290	-1.9422
-0.1202	-0.3041	0.3270	-1.9471
-0.1206	-0.3018	0.3250	-1.9509
-0.1213	-0.3004	0.3240	-1.9547
-0.1221	-0.2980	0.3220	-1.9597
-0.1228	-0.2966	0.3210	-1.9635
-0.1235	-0.2941	0.3190	-1.9684
-0.1239	-0.2918	0.3170	-1.9722
-0.1246	-0.2904	0.3160	-1.9760
-0.1252	-0.2880	0.3140	-1.9809
-0.1259	-0.2866	0.3130	-1.9847
-0.1265	-0.2841	0.3110	-1.9897
-0.1271	-0.2827	0.3100	-1.9934
-0.1279	-0.2813	0.3090	-1.9975
-0.1284	-0.2789	0.3070	-2.0021
-0.1290	-0.2775	0.3060	-2.0060
-0.1297	-0.2760	0.3050	-2.0101
-0.1301	-0.2736	0.3030	-2.0147
-0.1308	-0.2722	0.3020	-2.0188
-0.1314	-0.2708	0.3010	-2.0226
-0.1319	-0.2684	0.2990	-2.0275
-0.1320	-0.2661	0.2970	-2.0314
-0.1329	-0.2645	0.2960	-2.0363
-0.1334	-0.2631	0.2950	-2.0401
-0.1340	-0.2617	0.2940	-2.0439
-0.1343	-0.2593	0.2920	-2.0488
-0.1349	-0.2579	0.2910	-2.0527
-0.1354	-0.2565	0.2900	-2.0564
-0.1362	-0.2549	0.2890	-2.0614
-0.1366	-0.2535	0.2880	-2.0651
-0.1371	-0.2521	0.2870	-2.0690
-0.1376	-0.2507	0.2860	-2.0728
-0.1384	-0.2492	0.2850	-2.0777
-0.1383	-0.2469	0.2830	-2.0815
-0.1390	-0.2453	0.2820	-2.0864
-0.1395	-0.2439	0.2810	-2.0902
-0.1400	-0.2425	0.2800	-2.0944
-0.1406	-0.2410	0.2790	-2.0990
-0.1410	-0.2396	0.2780	-2.1028
-0.1415	-0.2381	0.2770	-2.1069
-0.1421	-0.2366	0.2760	-2.1118
-0.1425	-0.2352	0.2750	-2.1156
-0.1429	-0.2338	0.2740	-2.1195
-0.1435	-0.2322	0.2730	-2.1244
-0.1439	-0.2308	0.2720	-2.1282
-0.1442	-0.2294	0.2710	-2.1319
-0.1448	-0.2279	0.2700	-2.1369
