x	y	r	phi
-0.3250	0.0007	0.3250	3.1395
-0.3250	0.0020	0.3250	3.1354
-0.3250	0.0034	0.3250	3.1312
-0.3250	0.0047	0.3250	3.1272
-0.3259	0.0060	0.3260	3.1231
-0.3249	0.0074	0.3250	3.1190
-0.3249	0.0087	0.3250	3.1149
-0.3258	0.0100	0.3260	3.1108
-0.3258	0.0114	0.3260	3.1067
-0.3268	0.0127	0.3270	3.1027
-0.3257	0.0140	0.3260	3.0985
-0.3266	0.0154	0.3270	3.0944
-0.3266	0.0167	0.3270	3.0904
-0.3265	0.0180	0.3270	3.0866
-0.3274	0.0191	0.3280	3.0833
-0.3274	0.0205	0.3280	3.0792
-0.3273	0.0218	0.3280	3.0751
-0.3272	0.0231	0.3280	3.0710
-0.3271	0.0245	0.3280	3.0669
-0.3270	0.0257	0.3280	3.0631
-0.3279	0.0271	0.3290	3.0590
-0.3278	0.0285	0.3290	3.0549
-0.3276	0.0298	0.3290	3.0508
-0.3285	0.0312	0.3300	3.0468
-0.3284	0.0326	0.3300	3.0427
-0.3292	0.0341	0.3310	3.0385
-0.3291	0.0354	0.3310	3.0345
-0.3290	0.0367	0.3310	3.0304
-0.3285	0.0408	0.3310	3.0181
-0.2580	0.0393	0.2610	2.9903
-0.2569	0.0402	0.2600	2.9865
-0.2557	0.0411	0.2590	2.9823
-0.2545	0.0422	0.2580	2.9772
-0.2534	0.0431	0.2570	2.9731
-0.2512	0.0440	0.2550	2.9682
-0.2510	0.0450	0.2550	2.9641
-0.2498	0.0459	0.2540	2.9600
-0.2476	0.0468	0.2520	2.9548
-0.2484	0.0480	0.2530	2.9507
-0.2472	0.0488	0.2520	2.9467
-0.2470	0.0498	0.2520	2.9426
-0.2468	0.0508	0.2520	2.9384
-0.2456	0.0516	0.2510	2.9344
-0.2454	0.0526	0.2510	2.9306
-0.2452	0.0536	0.2510	2.9265
-0.2450	0.0546	0.2510	2.9224
-0.2448	0.0556	0.2510	2.9183
-0.2445	0.0566	0.2510	2.9142
-0.2443	0.0576	0.2510	2.9102
-0.2441	0.0586	0.2510	2.9060
-0.2438	0.0596	0.2510	2.9019
-0.2436	0.0606	0.2510	2.8979
-0.2443	0.0618	0.2520	2.8938
-0.2440	0.0628	0.2520	2.8896
-0.2438	0.0638	0.2520	2.8856
-0.2445	0.0651	0.2530	2.8815
-0.2442	0.0661	0.2530	2.8774
-0.2440	0.0671	0.2530	2.8733
-0.2447	0.0681	0.2540	2.8703
-0.2444	0.0691	0.2540	2.8662
-0.2451	0.0703	0.2550	2.8621
-0.2458	0.0716	0.2560	2.8580
-0.2465	0.0726	0.2570	2.8550
-0.2472	0.0739	0.2580	2.8509
-0.2469	0.0749	0.2580	2.8469
-0.2486	0.0763	0.2600	2.8438
-0.2492	0.0776	0.2610	2.8398
-0.2499	0.0787	0.2620	2.8365
-0.2511	0.0814	0.2640	2.8283
-0.2629	0.0873	0.2770	2.8209
-0.2644	0.0890	0.2790	2.8169
-0.2660	0.0905	0.2810	2.8138
-0.2677	0.0919	0.2830	2.8108
-0.3391	0.1237	0.3610	2.7917
-0.3406	0.1255	0.3630	2.7885
-0.3401	0.1269	0.3630	2.7844
-0.3405	0.1287	0.3640	2.7803
-0.3409	0.1304	0.3650	2.7762
-0.3413	0.1322	0.3660	2.7721
-0.3408	0.1336	0.3660	2.7681
-0.3411	0.1353	0.3670	2.7639
-0.3417	0.1367	0.3680	2.7610
-0.3420	0.1385	0.3690	2.7569
-0.3424	0.1403	0.3700	2.7527
-0.3418	0.1417	0.3700	2.7487
-0.3421	0.1435	0.3710	2.7446
-0.3425	0.1453	0.3720	2.7405
-0.3430	0.1467	0.3730	2.7375
-0.3433	0.1485	0.3740	2.7334
-0.3436	0.1503	0.3750	2.7293
-0.3439	0.1521	0.3760	2.7252
-0.3442	0.1539	0.3770	2.7211
-0.3444	0.1557	0.3780	2.7171
-0.3449	0.1572	0.3790	2.7140
-0.3442	0.1586	0.3790	2.7100
-0.3445	0.1604	0.3800	2.7058
-0.3447	0.1622	0.3810	2.7017
-0.3450	0.1641	0.3820	2.6977
-0.3461	0.1663	0.3840	2.6936
-0.3465	0.1679	0.3850	2.6903
-0.3458	0.1693	0.3850	2.6862
-0.3460	0.1712	0.3860	2.6822
-0.3471	0.1735	0.3880	2.6780
-0.3463	0.1749	0.3880	2.6739
-0.3465	0.1768	0.3890	2.6699
-0.3478	0.1787	0.3910	2.6668
-0.3479	0.1806	0.3920	2.6628
-0.3481	0.1825	0.3930	2.6587
-0.3482	0.1844	0.3940	2.6546
-0.3483	0.1863	0.3950	2.6505
-0.3484	0.1882	0.3960	2.6464
-0.3487	0.1897	0.3970	2.6434
-0.3497	0.1921	0.3990	2.6393
-0.3498	0.1940	0.4000	2.6352
-0.3499	0.1959	0.4010	2.6312
-0.3499	0.1978	0.4020	2.6270
-0.3500	0.1998	0.4030	2.6229
-0.3511	0.2018	0.4050	2.6199
-0.3512	0.2038	0.4060	2.6158
-0.3512	0.2057	0.4070	2.6118
-0.3512	0.2076	0.4080	2.6077
-0.3523	0.2098	0.4100	2.6044
-0.3522	0.2118	0.4110	2.6003
-0.3522	0.2137	0.4120	2.5963
-0.3531	0.2162	0.4140	2.5921
-0.3530	0.2182	0.4150	2.5880
-0.3530	0.2201	0.4160	2.5840
-0.3540	0.2223	0.4180	2.5809
-0.3540	0.2242	0.4190	2.5769
-0.3539	0.2262	0.4200	2.5728
-0.3538	0.2282	0.4210	2.5687
-0.3545	0.2307	0.4230	2.5646
-0.3537	0.2338	0.4240	2.5575
-0.1713	0.1316	0.2160	2.4863
-0.1698	0.1319	0.2150	2.4811
-0.1693	0.1326	0.2150	2.4771
-0.1670	0.1322	0.2130	2.4721
-0.1648	0.1318	0.2110	2.4669
-0.1642	0.1325	0.2110	2.4629
-0.1628	0.1326	0.2100	2.4579
-0.1615	0.1327	0.2090	2.4539
