x	y	r	phi
-0.7120	0.0013	0.7120	3.1398
-0.7140	0.0042	0.7140	3.1356
-0.7160	0.0070	0.7160	3.1318
-0.7159	0.0100	0.7160	3.1277
-0.7159	0.0126	0.7160	3.1240
-0.7178	0.0154	0.7180	3.1201
-0.7198	0.0184	0.7200	3.1160
-0.7197	0.0212	0.7200	3.1122
-0.7216	0.0242	0.7220	3.1081
-0.7235	0.0264	0.7240	3.1051
-0.7254	0.0292	0.7260	3.1013
-0.7253	0.0322	0.7260	3.0972
-0.7272	0.0351	0.7280	3.0934
-0.7290	0.0382	0.7300	3.0892
-0.7289	0.0409	0.7300	3.0855
-0.7307	0.0438	0.7320	3.0817
-0.7305	0.0468	0.7320	3.0775
-0.7323	0.0498	0.7340	3.0737
-0.7341	0.0529	0.7360	3.0697
-0.7359	0.0558	0.7380	3.0659
-0.7356	0.0589	0.7380	3.0617
-0.7374	0.0619	0.7400	3.0579
-0.7372	0.0648	0.7400	3.0539
-0.7409	0.0682	0.7440	3.0497
-0.7406	0.0713	0.7440	3.0456
-0.7403	0.0743	0.7440	3.0416
-0.7440	0.0772	0.7480	3.0382
-0.7477	0.0806	0.7520	3.0342
-0.7473	0.0837	0.7520	3.0301
-0.7450	0.0867	0.7500	3.0258
-0.7466	0.0900	0.7520	3.0217
-0.7482	0.0933	0.7540	3.0175
-0.7498	0.0966	0.7560	3.0135
-0.7514	0.1001	0.7580	3.0091
-0.7549	0.1038	0.7620	3.0050
-0.7565	0.1071	0.7640	3.0009
-0.7580	0.1105	0.7660	2.9968
-0.7575	0.1136	0.7660	2.9927
-0.7611	0.1167	0.7700	2.9894
-0.7626	0.1201	0.7720	2.9854
-0.7621	0.1232	0.7720	2.9813
-0.7596	0.1263	0.7700	2.9769
-0.7610	0.1296	0.7720	2.9729
-0.7625	0.1331	0.7740	2.9687
-0.7639	0.1366	0.7760	2.9646
-0.7633	0.1399	0.7760	2.9603
-0.7627	0.1431	0.7760	2.9562
-0.7621	0.1461	0.7760	2.9521
-0.7654	0.1500	0.7800	2.9480
-0.7707	0.1544	0.7860	2.9439
-0.7720	0.1581	0.7880	2.9396
-0.7713	0.1613	0.7880	2.9355
-0.7726	0.1649	0.7900	2.9313
-0.7739	0.1684	0.7920	2.9273
-0.7772	0.1718	0.7960	2.9241
-0.7785	0.1754	0.7980	2.9199
-0.7797	0.1791	0.8000	2.9158
-0.7809	0.1829	0.8020	2.9115
-0.7820	0.1866	0.8040	2.9074
-0.7832	0.1903	0.8060	2.9033
-0.7844	0.1939	0.8080	2.8992
-0.7855	0.1976	0.8100	2.8951
-0.7866	0.2015	0.8120	2.8908
-0.7877	0.2053	0.8140	2.8867
-0.7907	0.2095	0.8180	2.8825
-0.7920	0.2126	0.8200	2.8793
-0.7930	0.2164	0.8220	2.8752
-0.7940	0.2202	0.8240	2.8711
-0.7931	0.2234	0.8240	2.8670
-0.7960	0.2279	0.8280	2.8627
-0.7989	0.2323	0.8320	2.8586
-0.7979	0.2356	0.8320	2.8545
-0.8008	0.2400	0.8360	2.8504
-0.8017	0.2441	0.8380	2.8460
-0.8026	0.2480	0.8400	2.8419
-0.8035	0.2518	0.8420	2.8379
-0.8062	0.2563	0.8460	2.8337
-0.8073	0.2596	0.8480	2.8305
-0.8081	0.2635	0.8500	2.8264
-0.8089	0.2674	0.8520	2.8223
-0.8116	0.2720	0.8560	2.8182
-0.8123	0.2762	0.8580	2.8138
-0.8131	0.2802	0.8600	2.8098
-0.8157	0.2848	0.8640	2.8057
-0.8164	0.2889	0.8660	2.8015
-0.8189	0.2937	0.8700	2.7972
-0.8196	0.2978	0.8720	2.7931
-0.8221	0.3025	0.8760	2.7891
-0.8227	0.3065	0.8780	2.7849
-0.8236	0.3099	0.8800	2.7817
-0.8261	0.3147	0.8840	2.7776
-0.8266	0.3189	0.8860	2.7734
-0.8290	0.3239	0.8900	2.7691
-0.8314	0.3288	0.8940	2.7650
-0.8337	0.3336	0.8980	2.7610
-0.8361	0.3385	0.9020	2.7569
-0.8347	0.3420	0.9020	2.7527
-0.8332	0.3456	0.9020	2.7484
-0.8373	0.3513	0.9080	2.7443
-0.8377	0.3556	0.9100	2.7402
-0.8383	0.3591	0.9120	2.7369
-0.8406	0.3640	0.9160	2.7329
-0.8427	0.3691	0.9200	2.7288
-0.8448	0.3742	0.9240	2.7246
-0.8469	0.3795	0.9280	2.7203
