x	y	r	phi
-0.5040	0.0015	0.5040	3.1386
-0.5040	0.0035	0.5040	3.1346
-0.5040	0.0055	0.5040	3.1308
-0.5039	0.0075	0.5040	3.1266
-0.5039	0.0096	0.5040	3.1225
-0.5039	0.0116	0.5040	3.1185
-0.5038	0.0137	0.5040	3.1144
-0.5038	0.0158	0.5040	3.1102
-0.5047	0.0177	0.5050	3.1065
-0.5046	0.0198	0.5050	3.1024
-0.5045	0.0219	0.5050	3.0983
-0.5044	0.0239	0.5050	3.0942
-0.5043	0.0260	0.5050	3.0901
-0.5052	0.0281	0.5060	3.0860
-0.5051	0.0301	0.5060	3.0822
-0.5060	0.0322	0.5070	3.0781
-0.5059	0.0341	0.5070	3.0743
-0.5057	0.0362	0.5070	3.0702
-0.5056	0.0381	0.5070	3.0663
-0.5054	0.0400	0.5070	3.0626
-0.5052	0.0421	0.5070	3.0585
-0.5061	0.0441	0.5080	3.0546
-0.5059	0.0461	0.5080	3.0508
-0.5057	0.0481	0.5080	3.0468
-0.5065	0.0501	0.5090	3.0429
-0.5063	0.0521	0.5090	3.0391
-0.5071	0.0543	0.5100	3.0350
-0.5069	0.0562	0.5100	3.0311
-0.5077	0.0582	0.5110	3.0274
-0.5074	0.0603	0.5110	3.0233
-0.5062	0.0621	0.5100	3.0194
-0.5060	0.0641	0.5100	3.0156
-0.5067	0.0662	0.5110	3.0116
-0.5085	0.0679	0.5130	3.0088
-0.4381	0.0656	0.4430	2.9930
-0.4338	0.0671	0.4390	2.9881
-0.4306	0.0683	0.4360	2.9843
-0.4284	0.0696	0.4340	2.9804
-0.4271	0.0712	0.4330	2.9764
-0.4258	0.0727	0.4320	2.9726
-0.4235	0.0744	0.4300	2.9677
-0.4232	0.0760	0.4300	2.9638
-0.4219	0.0776	0.4290	2.9597
-0.4206	0.0790	0.4280	2.9559
-0.4203	0.0806	0.4280	2.9521
-0.4200	0.0823	0.4280	2.9480
-0.4197	0.0839	0.4280	2.9442
-0.4194	0.0856	0.4280	2.9404
-0.4190	0.0872	0.4280	2.9363
-0.4197	0.0891	0.4290	2.9325
-0.4193	0.0907	0.4290	2.9287
-0.4199	0.0926	0.4300	2.9245
-0.4205	0.0944	0.4310	2.9207
-0.4202	0.0960	0.4310	2.9170
-0.4208	0.0975	0.4320	2.9139
-0.4214	0.0994	0.4330	2.9099
-0.4240	0.1018	0.4360	2.9060
-0.4245	0.1036	0.4370	2.9022
-0.4271	0.1056	0.4400	2.8992
-0.4306	0.1082	0.4440	2.8954
-0.4331	0.1107	0.4470	2.8913
-0.4376	0.1131	0.4520	2.8886
