x	y	r	phi
-0.9975	0.0326	0.9980	3.1089
-0.9713	0.0368	0.9720	3.1037
-0.9452	0.0394	0.9460	3.0999
-0.9230	0.0433	0.9240	3.0947
-0.9008	0.0467	0.9020	3.0898
-0.8806	0.0493	0.8820	3.0857
-0.8584	0.0522	0.8600	3.0808
-0.8362	0.0552	0.8380	3.0756
-0.8180	0.0574	0.8200	3.0715
-0.7997	0.0601	0.8020	3.0666
-0.7835	0.0629	0.7860	3.0614
-0.7652	0.0652	0.7680	3.0566
-0.7490	0.0670	0.7520	3.0524
-0.7347	0.0693	0.7380	3.0475
-0.7205	0.0710	0.7240	3.0434
-0.7062	0.0730	0.7100	3.0385
-0.6919	0.0752	0.6960	3.0334
-0.6776	0.0770	0.6820	3.0285
-0.6654	0.0784	0.6700	3.0243
-0.6531	0.0804	0.6580	3.0192
-0.6428	0.0815	0.6480	3.0154
-0.6305	0.0834	0.6360	3.0101
-0.6202	0.0851	0.6260	3.0053
-0.6079	0.0866	0.6140	3.0001
-0.5976	0.0875	0.6040	2.9962
-0.5893	0.0894	0.5960	2.9911
-0.5790	0.0902	0.5860	2.9870
-0.5687	0.0915	0.5760	2.9821
-0.5603	0.0930	0.5680	2.9772
-0.5521	0.0939	0.5600	2.9731
-0.5437	0.0954	0.5520	2.9680
-0.5353	0.0966	0.5440	2.9630
-0.5271	0.0974	0.5360	2.9590
-0.5187	0.0984	0.5280	2.9541
-0.5104	0.0996	0.5200	2.9488
-0.5041	0.1004	0.5140	2.9451
-0.4977	0.1018	0.5080	2.9399
-0.4914	0.1025	0.5020	2.9360
-0.4841	0.1034	0.4950	2.9311
-0.4777	0.1045	0.4890	2.9262
-0.4714	0.1051	0.4830	2.9221
-0.4650	0.1061	0.4770	2.9172
-0.4596	0.1073	0.4720	2.9123
-0.4534	0.1078	0.4660	2.9082
-0.4480	0.1088	0.4610	2.9033
-0.4416	0.1096	0.4550	2.8984
-0.4363	0.1101	0.4500	2.8943
