x	y	r	phi
-0.4540	0.0012	0.4540	3.1389
-0.4520	0.0031	0.4520	3.1348
-0.4510	0.0049	0.4510	3.1308
-0.4499	0.0067	0.4500	3.1266
-0.4479	0.0085	0.4480	3.1225
-0.4469	0.0107	0.4470	3.1176
-0.4458	0.0125	0.4460	3.1136
-0.4438	0.0143	0.4440	3.1095
-0.4427	0.0161	0.4430	3.1054
-0.4416	0.0177	0.4420	3.1015
-0.4396	0.0194	0.4400	3.0975
-0.4385	0.0216	0.4390	3.0923
-0.4374	0.0234	0.4380	3.0882
-0.4353	0.0249	0.4360	3.0844
-0.4342	0.0267	0.4350	3.0802
-0.4331	0.0284	0.4340	3.0762
-0.4320	0.0301	0.4330	3.0721
-0.4308	0.0318	0.4320	3.0680
-0.4297	0.0338	0.4310	3.0631
-0.4275	0.0354	0.4290	3.0590
-0.4264	0.0370	0.4280	3.0549
-0.4252	0.0387	0.4270	3.0508
-0.4241	0.0403	0.4260	3.0468
-0.4229	0.0420	0.4250	3.0427
-0.4218	0.0435	0.4240	3.0388
-0.4196	0.0453	0.4220	3.0339
-0.4184	0.0470	0.4210	3.0298
-0.4172	0.0485	0.4200	3.0260
-0.4170	0.0500	0.4200	3.0222
-0.4158	0.0516	0.4190	3.0181
-0.4146	0.0531	0.4180	3.0143
-0.4134	0.0547	0.4170	3.0101
-0.4121	0.0565	0.4160	3.0053
-0.4109	0.0580	0.4150	3.0014
-0.4107	0.0595	0.4150	2.9977
-0.4095	0.0611	0.4140	2.9936
-0.4073	0.0623	0.4120	2.9897
-0.4060	0.0639	0.4110	2.9856
-0.4048	0.0652	0.4100	2.9819
-0.4045	0.0669	0.4100	2.9777
-0.4032	0.0687	0.4090	2.9729
-0.4010	0.0699	0.4070	2.9690
-0.3997	0.0713	0.4060	2.9652
-0.3984	0.0727	0.4050	2.9611
-0.3972	0.0740	0.4040	2.9573
-0.3958	0.0758	0.4030	2.9523
-0.3955	0.0774	0.4030	2.9483
-0.3942	0.0787	0.4020	2.9445
-0.3929	0.0800	0.4010	2.9406
-0.3916	0.0815	0.4000	2.9365
-0.3903	0.0827	0.3990	2.9328
-0.3900	0.0843	0.3990	2.9287
-0.3887	0.0856	0.3980	2.9248
-0.3874	0.0870	0.3970	2.9207
-0.3870	0.0884	0.3970	2.9170
-0.3856	0.0901	0.3960	2.9120
-0.3843	0.0913	0.3950	2.9082
-0.3829	0.0927	0.3940	2.9041
-0.3826	0.0942	0.3940	2.9003
-0.3822	0.0957	0.3940	2.8962
-0.3809	0.0969	0.3930	2.8924
-0.3786	0.0979	0.3910	2.8886
-0.3781	0.0994	0.3910	2.8845
-0.3767	0.1010	0.3900	2.8796
-0.3753	0.1022	0.3890	2.8757
-0.3749	0.1038	0.3890	2.8716
-0.3736	0.1049	0.3880	2.8679
-0.3722	0.1061	0.3870	2.8638
-0.3717	0.1076	0.3870	2.8599
-0.3704	0.1087	0.3860	2.8561
-0.3690	0.1099	0.3850	2.8521
-0.3686	0.1113	0.3850	2.8482
-0.3670	0.1128	0.3840	2.8433
-0.3666	0.1144	0.3840	2.8392
-0.3652	0.1155	0.3830	2.8354
-0.3638	0.1166	0.3820	2.8315
-0.3633	0.1180	0.3820	2.8275
-0.3629	0.1194	0.3820	2.8237
-0.3633	0.1212	0.3830	2.8196
-0.3619	0.1223	0.3820	2.8157
-0.3586	0.1228	0.3790	2.8117
-0.3561	0.1239	0.3770	2.8068
-0.3556	0.1252	0.3770	2.8030
-0.3551	0.1266	0.3770	2.7991
-0.3546	0.1281	0.3770	2.7950
-0.3541	0.1294	0.3770	2.7912
-0.3536	0.1308	0.3770	2.7871
-0.3521	0.1318	0.3760	2.7833
-0.3507	0.1328	0.3750	2.7795
-0.3501	0.1343	0.3750	2.7754
-0.3487	0.1352	0.3740	2.7716
-0.3481	0.1367	0.3740	2.7675
-0.3467	0.1376	0.3730	2.7637
-0.3461	0.1391	0.3730	2.7595
-0.3456	0.1404	0.3730	2.7558
-0.3440	0.1417	0.3720	2.7508
-0.3434	0.1430	0.3720	2.7471
