x	y	r	phi
-0.3591	0.1404	0.3856	2.7688
-0.3574	0.1410	0.3842	2.7658
-0.3549	0.1410	0.3818	2.7635
-0.3539	0.1422	0.3814	2.7596
-0.3529	0.1433	0.3809	2.7559
-0.3528	0.1451	0.3815	2.7515
-0.3518	0.1463	0.3810	2.7476
