x	y	r	phi
-0.6660	0.0018	0.6660	3.1389
-0.6680	0.0045	0.6680	3.1348
-0.6680	0.0072	0.6680	3.1308
-0.6699	0.0100	0.6700	3.1266
-0.6699	0.0126	0.6700	3.1228
-0.6718	0.0153	0.6720	3.1188
-0.6718	0.0181	0.6720	3.1147
-0.6737	0.0209	0.6740	3.1105
-0.6756	0.0237	0.6760	3.1065
-0.6755	0.0265	0.6760	3.1024
-0.6774	0.0294	0.6780	3.0983
-0.6772	0.0321	0.6780	3.0942
-0.6791	0.0350	0.6800	3.0901
-0.6809	0.0379	0.6820	3.0860
-0.6828	0.0400	0.6840	3.0830
-0.6827	0.0429	0.6840	3.0789
-0.6845	0.0457	0.6860	3.0749
-0.6843	0.0486	0.6860	3.0707
-0.6861	0.0515	0.6880	3.0666
-0.6878	0.0545	0.6900	3.0626
-0.6876	0.0573	0.6900	3.0585
-0.6894	0.0603	0.6920	3.0543
-0.6911	0.0633	0.6940	3.0503
-0.6948	0.0665	0.6980	3.0462
-0.6945	0.0693	0.6980	3.0421
-0.6943	0.0721	0.6980	3.0380
-0.6959	0.0752	0.7000	3.0339
-0.6956	0.0781	0.7000	3.0298
-0.6973	0.0811	0.7020	3.0258
-0.6990	0.0835	0.7040	3.0227
-0.7007	0.0866	0.7060	3.0187
-0.7023	0.0897	0.7080	3.0146
-0.7039	0.0929	0.7100	3.0104
-0.7055	0.0960	0.7120	3.0064
-0.7071	0.0991	0.7140	3.0023
-0.7086	0.1023	0.7160	2.9982
-0.7122	0.1058	0.7200	2.9941
-0.7117	0.1087	0.7200	2.9900
-0.7093	0.1113	0.7180	2.9859
-0.7109	0.1144	0.7200	2.9821
-0.7104	0.1172	0.7200	2.9780
-0.7119	0.1205	0.7220	2.9739
-0.7114	0.1234	0.7220	2.9698
-0.7129	0.1261	0.7240	2.9665
-0.7103	0.1292	0.7220	2.9616
-0.7119	0.1319	0.7240	2.9584
-0.7153	0.1356	0.7280	2.9543
-0.7187	0.1390	0.7320	2.9505
-0.7201	0.1424	0.7340	2.9464
-0.7214	0.1457	0.7360	2.9423
-0.7228	0.1490	0.7380	2.9382
-0.7241	0.1524	0.7400	2.9341
-0.7255	0.1558	0.7420	2.9300
-0.7268	0.1592	0.7440	2.9260
-0.7282	0.1621	0.7460	2.9226
-0.7295	0.1652	0.7480	2.9189
-0.7308	0.1687	0.7500	2.9148
-0.7340	0.1726	0.7540	2.9106
-0.7352	0.1760	0.7560	2.9066
-0.7345	0.1790	0.7560	2.9025
-0.7357	0.1826	0.7580	2.8984
-0.7388	0.1865	0.7620	2.8943
-0.7400	0.1900	0.7640	2.8902
-0.7411	0.1936	0.7660	2.8861
-0.7423	0.1971	0.7680	2.8821
-0.7436	0.1999	0.7700	2.8790
-0.7447	0.2034	0.7720	2.8750
-0.7458	0.2070	0.7740	2.8708
-0.7469	0.2106	0.7760	2.8667
-0.7499	0.2147	0.7800	2.8627
-0.7509	0.2184	0.7820	2.8586
-0.7519	0.2220	0.7840	2.8545
-0.7529	0.2256	0.7860	2.8504
-0.7539	0.2293	0.7880	2.8463
-0.7568	0.2336	0.7920	2.8422
-0.7580	0.2365	0.7940	2.8392
-0.7589	0.2402	0.7960	2.8351
-0.7598	0.2438	0.7980	2.8311
-0.7626	0.2482	0.8020	2.8269
-0.7635	0.2520	0.8040	2.8228
-0.7644	0.2557	0.8060	2.8188
-0.7652	0.2595	0.8080	2.8147
-0.7679	0.2639	0.8120	2.8105
-0.7688	0.2675	0.8140	2.8068
-0.7696	0.2713	0.8160	2.8027
-0.7725	0.2751	0.8200	2.7994
-0.7732	0.2790	0.8220	2.7953
-0.7758	0.2836	0.8260	2.7912
-0.7765	0.2874	0.8280	2.7871
-0.7792	0.2918	0.8320	2.7833
-0.7798	0.2957	0.8340	2.7792
-0.7805	0.2995	0.8360	2.7752
-0.7830	0.3042	0.8400	2.7710
-0.7854	0.3089	0.8440	2.7669
-0.7882	0.3129	0.8480	2.7637
-0.7888	0.3167	0.8500	2.7598
-0.7894	0.3206	0.8520	2.7558
-0.7917	0.3254	0.8560	2.7517
-0.7922	0.3294	0.8580	2.7476
-0.7928	0.3334	0.8600	2.7435
-0.7951	0.3382	0.8640	2.7394
-0.7973	0.3431	0.8680	2.7353
-0.7978	0.3471	0.8700	2.7313
-0.8000	0.3520	0.8740	2.7271
-0.8022	0.3569	0.8780	2.7230
-0.8048	0.3609	0.8820	2.7200
-0.8051	0.3650	0.8840	2.7159
-0.8091	0.3708	0.8900	2.7119
-0.8112	0.3758	0.8940	2.7078
-0.8132	0.3808	0.8980	2.7036
-0.8135	0.3850	0.9000	2.6996
-0.8155	0.3900	0.9040	2.6955
-0.8175	0.3951	0.9080	2.6914
-0.8199	0.3993	0.9120	2.6884
-0.8219	0.4045	0.9160	2.6843
-0.8238	0.4095	0.9200	2.6802
-0.8257	0.4147	0.9240	2.6761
-0.8275	0.4199	0.9280	2.6720
-0.8294	0.4251	0.9320	2.6680
-0.8312	0.4303	0.9360	2.6639
-0.8331	0.4354	0.9400	2.6600
-0.8370	0.4409	0.9460	2.6568
-0.8387	0.4462	0.9500	2.6526
-0.8404	0.4515	0.9540	2.6486
-0.8420	0.4569	0.9580	2.6445
-0.8454	0.4632	0.9640	2.6404
-0.8472	0.4683	0.9680	2.6366
-0.8505	0.4747	0.9740	2.6325
-0.8520	0.4802	0.9780	2.6284
-0.8535	0.4856	0.9820	2.6244
-0.8571	0.4914	0.9880	2.6210
-0.8587	0.4966	0.9920	2.6173
-0.8619	0.5032	0.9980	2.6131
0.2852	0.9543	0.9960	1.2804
0.2880	0.9493	0.9920	1.2763
0.2900	0.9424	0.9860	1.2722
0.2928	0.9352	0.9800	1.2674
0.2955	0.9302	0.9760	1.2632
0.2975	0.9233	0.9700	1.2591
0.2999	0.9183	0.9660	1.2551
0.3025	0.9132	0.9620	1.2510
0.3043	0.9063	0.9560	1.2468
0.3059	0.8994	0.9500	1.2430
0.3082	0.8944	0.9460	1.2390
0.3115	0.8890	0.9420	1.2338
0.3138	0.8840	0.9380	1.2297
0.3152	0.8771	0.9320	1.2258
0.3173	0.8721	0.9280	1.2218
0.3195	0.8670	0.9240	1.2177
0.3224	0.8638	0.9220	1.2136
0.3230	0.8550	0.9140	1.2095
0.3259	0.8496	0.9100	1.2046
0.3278	0.8446	0.9060	1.2005
0.3291	0.8377	0.9000	1.1964
0.3318	0.8344	0.8980	1.1923
0.3337	0.8294	0.8940	1.1883
0.3354	0.8244	0.8900	1.1844
0.3373	0.8193	0.8860	1.1803
0.3390	0.8142	0.8820	1.1763
0.3417	0.8088	0.8780	1.1711
0.3432	0.8038	0.8740	1.1673
0.3457	0.8005	0.8720	1.1631
0.3474	0.7954	0.8680	1.1590
0.3490	0.7904	0.8640	1.1550
0.3506	0.7853	0.8600	1.1509
0.3522	0.7802	0.8560	1.1467
0.3543	0.7770	0.8540	1.1430
0.3558	0.7719	0.8500	1.1389
0.3582	0.7687	0.8480	1.1348
0.3604	0.7632	0.8440	1.1296
0.3616	0.7582	0.8400	1.1258
0.3638	0.7549	0.8380	1.1217
0.3652	0.7498	0.8340	1.1176
0.3665	0.7447	0.8300	1.1135
0.3686	0.7414	0.8280	1.1095
0.3698	0.7363	0.8240	1.1053
0.3718	0.7331	0.8220	1.1015
0.3737	0.7276	0.8180	1.0963
0.3758	0.7243	0.8160	1.0922
0.3769	0.7193	0.8120	1.0882
0.3796	0.7178	0.8120	1.0843
0.3807	0.7127	0.8080	1.0802
0.3807	0.7059	0.8020	1.0762
0.3827	0.7026	0.8000	1.0721
0.3846	0.6992	0.7980	1.0679
0.3864	0.6959	0.7960	1.0639
0.3879	0.6905	0.7920	1.0589
0.3897	0.6872	0.7900	1.0549
0.3906	0.6821	0.7860	1.0508
0.3924	0.6788	0.7840	1.0467
0.3939	0.6756	0.7820	1.0429
0.3946	0.6705	0.7780	1.0388
0.3964	0.6671	0.7760	1.0347
0.3980	0.6638	0.7740	1.0306
0.3997	0.6604	0.7720	1.0265
0.4014	0.6571	0.7700	1.0224
0.4036	0.6534	0.7680	1.0175
0.4052	0.6500	0.7660	1.0134
0.4057	0.6450	0.7620	1.0094
0.4062	0.6400	0.7580	1.0052
0.4065	0.6350	0.7540	1.0014
0.4091	0.6334	0.7540	0.9974
0.4117	0.6317	0.7540	0.9933
0.4121	0.6267	0.7500	0.9891
0.4124	0.6217	0.7460	0.9851
0.4144	0.6179	0.7440	0.9801
0.4157	0.6146	0.7420	0.9761
0.4182	0.6129	0.7420	0.9720
0.4185	0.6079	0.7380	0.9678
0.4209	0.6062	0.7380	0.9638
