x	y	r	phi
0.2999	0.4894	0.5740	1.0211
0.3002	0.4846	0.5700	1.0162
0.2990	0.4782	0.5640	1.0120
0.2981	0.4717	0.5580	1.0072
0.2967	0.4655	0.5520	1.0033
0.2959	0.4589	0.5460	0.9981
0.2943	0.4527	0.5400	0.9943
0.2940	0.4482	0.5360	0.9903
0.2929	0.4417	0.5300	0.9853
0.2913	0.4356	0.5240	0.9813
0.2912	0.4308	0.5200	0.9764
0.2900	0.4256	0.5150	0.9725
0.2894	0.4199	0.5100	0.9674
0.2882	0.4147	0.5050	0.9635
0.2873	0.4092	0.5000	0.9586
0.2861	0.4039	0.4950	0.9545
0.2852	0.3985	0.4900	0.9496
0.2845	0.3940	0.4860	0.9455
0.2834	0.3886	0.4810	0.9406
0.2827	0.3842	0.4770	0.9365
0.2818	0.3799	0.4730	0.9327
0.2812	0.3753	0.4690	0.9278
0.2803	0.3710	0.4650	0.9237
0.2797	0.3664	0.4610	0.9188
0.2788	0.3621	0.4570	0.9147
0.2781	0.3576	0.4530	0.9098
0.2771	0.3533	0.4490	0.9057
0.2763	0.3488	0.4450	0.9008
0.2759	0.3453	0.4420	0.8967
0.2751	0.3409	0.4380	0.8918
0.2745	0.3375	0.4350	0.8880
0.2737	0.3330	0.4310	0.8828
0.2730	0.3296	0.4280	0.8790
0.2718	0.3254	0.4240	0.8748
0.2715	0.3218	0.4210	0.8700
0.2708	0.3184	0.4180	0.8659
0.2705	0.3148	0.4150	0.8609
0.2697	0.3115	0.4120	0.8572
0.2693	0.3078	0.4090	0.8520
0.2685	0.3045	0.4060	0.8482
0.2680	0.3010	0.4030	0.8433
0.2679	0.2984	0.4010	0.8392
0.2671	0.2951	0.3980	0.8351
0.2665	0.2915	0.3950	0.8302
0.2656	0.2883	0.3920	0.8263
0.2651	0.2847	0.3890	0.8212
0.2641	0.2815	0.3860	0.8173
0.2641	0.2788	0.3840	0.8124
0.2632	0.2755	0.3810	0.8083
0.2629	0.2730	0.3790	0.8043
0.2628	0.2703	0.3770	0.7994
0.2625	0.2678	0.3750	0.7953
0.2617	0.2644	0.3720	0.7904
