x	y	r	phi
-0.9300	0.0010	0.9300	3.1405
-0.9300	0.0048	0.9300	3.1364
-0.9300	0.0086	0.9300	3.1324
-0.9279	0.0121	0.9280	3.1286
-0.9279	0.0159	0.9280	3.1244
-0.9278	0.0197	0.9280	3.1204
-0.9277	0.0235	0.9280	3.1163
-0.9256	0.0273	0.9260	3.1122
-0.9275	0.0309	0.9280	3.1083
-0.9294	0.0347	0.9300	3.1043
-0.9212	0.0382	0.9220	3.1002
-0.9170	0.0418	0.9180	3.0961
-0.9189	0.0453	0.9200	3.0923
-0.9227	0.0493	0.9240	3.0882
-0.9225	0.0531	0.9240	3.0841
-0.9183	0.0566	0.9200	3.0800
-0.9180	0.0604	0.9200	3.0759
-0.9178	0.0639	0.9200	3.0721
-0.9175	0.0677	0.9200	3.0680
-0.9152	0.0712	0.9180	3.0639
-0.9149	0.0750	0.9180	3.0598
-0.9146	0.0785	0.9180	3.0560
-0.9143	0.0822	0.9180	3.0520
-0.9140	0.0859	0.9180	3.0478
-0.9136	0.0897	0.9180	3.0437
-0.9132	0.0934	0.9180	3.0397
-0.9129	0.0969	0.9180	3.0358
-0.9145	0.1009	0.9200	3.0317
-0.9121	0.1043	0.9180	3.0277
-0.9057	0.1074	0.9120	3.0236
-0.9031	0.1116	0.9100	3.0187
-0.9027	0.1153	0.9100	3.0146
-0.9022	0.1190	0.9100	3.0104
-0.9017	0.1225	0.9100	3.0066
-0.8992	0.1258	0.9080	3.0026
-0.8948	0.1290	0.9040	2.9985
-0.8982	0.1332	0.9080	2.9943
-0.8976	0.1368	0.9080	2.9903
-0.8971	0.1403	0.9080	2.9865
-0.8965	0.1440	0.9080	2.9823
-0.8959	0.1476	0.9080	2.9783
-0.8953	0.1513	0.9080	2.9742
-0.8967	0.1551	0.9100	2.9704
-0.8961	0.1587	0.9100	2.9663
-0.8934	0.1620	0.9080	2.9622
-0.8928	0.1657	0.9080	2.9581
-0.8921	0.1693	0.9080	2.9541
-0.8895	0.1723	0.9060	2.9502
-0.8887	0.1760	0.9060	2.9461
-0.8880	0.1796	0.9060	2.9420
-0.8892	0.1836	0.9080	2.9380
-0.8866	0.1866	0.9060	2.9341
-0.8858	0.1903	0.9060	2.9300
-0.8850	0.1938	0.9060	2.9260
-0.8842	0.1975	0.9060	2.9218
-0.8834	0.2011	0.9060	2.9177
-0.8826	0.2045	0.9060	2.9139
-0.8837	0.2085	0.9080	2.9099
-0.8829	0.2122	0.9080	2.9057
-0.8800	0.2153	0.9060	2.9016
-0.8792	0.2189	0.9060	2.8976
-0.8783	0.2222	0.9060	2.8938
