x	y	r	phi
-0.5540	0.0004	0.5540	3.1408
-0.5540	0.0027	0.5540	3.1367
-0.5560	0.0051	0.5560	3.1324
-0.5560	0.0074	0.5560	3.1283
-0.5579	0.0097	0.5580	3.1241
-0.5579	0.0121	0.5580	3.1198
-0.5598	0.0139	0.5600	3.1169
-0.5598	0.0163	0.5600	3.1124
-0.5617	0.0187	0.5620	3.1083
-0.5616	0.0210	0.5620	3.1043
-0.5635	0.0235	0.5640	3.0999
-0.5634	0.0258	0.5640	3.0959
-0.5653	0.0282	0.5660	3.0917
-0.5652	0.0307	0.5660	3.0873
-0.5670	0.0331	0.5680	3.0833
-0.5669	0.0354	0.5680	3.0792
-0.5687	0.0379	0.5700	3.0751
-0.5686	0.0404	0.5700	3.0707
-0.5704	0.0424	0.5720	3.0675
-0.5722	0.0449	0.5740	3.0634
-0.5721	0.0472	0.5740	3.0592
-0.5718	0.0497	0.5740	3.0549
-0.5736	0.0522	0.5760	3.0508
-0.5754	0.0547	0.5780	3.0468
-0.5772	0.0573	0.5800	3.0427
-0.5769	0.0598	0.5800	3.0382
-0.5767	0.0622	0.5800	3.0342
-0.5784	0.0648	0.5820	3.0301
-0.5801	0.0675	0.5840	3.0258
-0.5818	0.0697	0.5860	3.0224
-0.5816	0.0720	0.5860	3.0184
-0.5832	0.0747	0.5880	3.0143
-0.5829	0.0771	0.5880	3.0101
-0.5846	0.0799	0.5900	3.0058
-0.5862	0.0825	0.5920	3.0017
-0.5859	0.0849	0.5920	2.9977
-0.5875	0.0878	0.5940	2.9933
-0.5891	0.0905	0.5960	2.9892
-0.5907	0.0932	0.5980	2.9851
-0.5903	0.0958	0.5980	2.9807
-0.5920	0.0979	0.6000	2.9777
-0.5935	0.1008	0.6020	2.9733
-0.5951	0.1035	0.6040	2.9693
-0.5946	0.1060	0.6040	2.9652
-0.5961	0.1089	0.6060	2.9609
-0.5976	0.1117	0.6080	2.9567
-0.5991	0.1146	0.6100	2.9526
-0.5986	0.1172	0.6100	2.9483
-0.6001	0.1200	0.6120	2.9442
-0.6016	0.1229	0.6140	2.9401
-0.6031	0.1253	0.6160	2.9368
-0.6026	0.1277	0.6160	2.9328
-0.6040	0.1306	0.6180	2.9287
-0.6055	0.1335	0.6200	2.9245
