x	y
-0.4645	0.1651
-0.4550	0.1650
-0.4464	0.1652
-0.4378	0.1653
-0.4293	0.1653
-0.4198	0.1648
-0.4113	0.1646
-0.4037	0.1646
-0.3962	0.1646
-0.3896	0.1648
-0.3821	0.1646
-0.3756	0.1644
-0.3680	0.1643
-0.3616	0.1639
-0.3550	0.1638
-0.3494	0.1640
-0.3439	0.1641
-0.3382	0.1643
-0.3327	0.1643
-0.3280	0.1647
-0.3252	0.1658
-0.3242	0.1676
-0.3215	0.1686
-0.3168	0.1689
-0.3121	0.1691
-0.3057	0.1683
-0.2857	0.1631
-0.2820	0.1635
-0.2838	0.1664
-0.2845	0.1712
-0.2710	0.1664
-0.2637	0.1648
-0.2592	0.1644
-0.2566	0.1649
-0.2521	0.1644
-0.2486	0.1644
-0.2449	0.1644
-0.2423	0.1648
-0.2387	0.1646
-0.2352	0.1645
-0.2324	0.1650
-0.2288	0.1648
-0.2253	0.1646
-0.2227	0.1647
-0.2200	0.1650
-0.2173	0.1653
-0.2138	0.1649
-0.2112	0.1649
-0.2085	0.1651
-0.2059	0.1652
-0.2034	0.1652
-0.2007	0.1653
-0.1980	0.1654
-0.1954	0.1654
-0.1929	0.1652
-0.1903	0.1652
-0.1886	0.1656
-0.1860	0.1656
-0.1833	0.1655
-0.1807	0.1654
-0.1791	0.1658
-0.1764	0.1656
-0.1746	0.1661
-0.1729	0.1664
-0.1703	0.1662
-0.1678	0.1660
-0.1661	0.1662
-0.1643	0.1666
-0.1619	0.1661
-0.1594	0.1658
-0.1576	0.1661
-0.1551	0.1658
-0.1526	0.1653
-0.1510	0.1655
-0.1500	0.1663
-0.1491	0.1672
-0.1466	0.1667
-0.1442	0.1662
-0.1424	0.1664
-0.1414	0.1672
-0.1405	0.1680
-0.1389	0.1681
-0.1371	0.1682
-0.1347	0.1676
-0.1323	0.1669
-0.1307	0.1669
-0.1298	0.1677
-0.1280	0.1677
-0.1257	0.1670
-0.1239	0.1671
-0.1230	0.1678
-0.1214	0.1677
-0.1197	0.1677
-0.1181	0.1676
-0.1164	0.1675
-0.1154	0.1682
-0.1132	0.1673
-0.1122	0.1680
-0.1105	0.1679
-0.1090	0.1677
-0.1073	0.1676
-0.1057	0.1675
-0.1041	0.1672
-0.1032	0.1678
-0.1015	0.1677
-0.1005	0.1682
-0.0989	0.1681
-0.0974	0.1678
-0.0965	0.1683
-0.0948	0.1681
-0.0932	0.1679
-0.0917	0.1675
-0.0908	0.1680
-0.0899	0.1685
-0.0883	0.1682
-0.0867	0.1679
-0.0858	0.1684
-0.0843	0.1680
-0.0834	0.1685
-0.0818	0.1681
-0.0803	0.1678
-0.0794	0.1682
-0.0784	0.1687
-0.0770	0.1682
-0.0755	0.1678
-0.0746	0.1682
-0.0737	0.1686
-0.0721	0.1682
-0.0706	0.1677
-0.0697	0.1681
-0.0687	0.1685
-0.0674	0.1680
-0.0665	0.1683
-0.0650	0.1679
-0.0641	0.1682
-0.0626	0.1677
-0.0616	0.1681
-0.0607	0.1684
-0.0592	0.1679
-0.0583	0.1682
-0.0574	0.1685
-0.0561	0.1679
-0.0552	0.1682
-0.0542	0.1685
-0.0528	0.1679
-0.0518	0.1682
-0.0509	0.1685
-0.0495	0.1679
-0.0485	0.1681
-0.0476	0.1684
-0.0462	0.1677
-0.0453	0.1680
-0.0443	0.1683
-0.0434	0.1685
-0.0420	0.1678
-0.0411	0.1681
-0.0399	0.1673
-0.0390	0.1675
-0.0380	0.1677
-0.0371	0.1680
-0.0361	0.1682
-0.0348	0.1674
-0.0339	0.1676
-0.0329	0.1678
-0.0319	0.1680
-0.0310	0.1682
-0.0301	0.1683
-0.0292	0.1685
-0.0278	0.1677
-0.0269	0.1679
-0.0260	0.1680
-0.0250	0.1682
-0.0241	0.1683
-0.0228	0.1674
-0.0219	0.1676
-0.0209	0.1677
-0.0200	0.1678
-0.0190	0.1679
-0.0181	0.1680
-0.0172	0.1681
-0.0162	0.1682
-0.0150	0.1673
-0.0141	0.1674
-0.0131	0.1675
-0.0122	0.1676
-0.0112	0.1676
-0.0103	0.1677
-0.0094	0.1677
-0.0084	0.1678
-0.0075	0.1678
-0.0065	0.1679
-0.0056	0.1679
-0.0046	0.1679
-0.0037	0.1680
-0.0028	0.1680
-0.0018	0.1680
-0.0008	0.1680
0.0001	0.1680
0.0010	0.1680
0.0020	0.1680
0.0029	0.1680
0.0039	0.1680
0.0048	0.1679
0.0058	0.1679
0.0067	0.1679
0.0076	0.1678
0.0086	0.1678
0.0095	0.1677
0.0105	0.1677
0.0114	0.1676
0.0124	0.1675
0.0133	0.1675
0.0142	0.1674
0.0151	0.1673
0.0160	0.1682
0.0169	0.1682
0.0178	0.1681
0.0188	0.1680
0.0197	0.1678
0.0206	0.1677
0.0216	0.1676
0.0225	0.1685
0.0234	0.1684
0.0243	0.1682
0.0253	0.1681
0.0262	0.1680
0.0271	0.1678
0.0281	0.1677
0.0290	0.1685
0.0300	0.1684
0.0309	0.1682
0.0318	0.1680
0.0328	0.1678
0.0337	0.1677
0.0346	0.1675
0.0355	0.1673
0.0365	0.1681
0.0374	0.1679
0.0384	0.1677
0.0396	0.1684
0.0405	0.1682
0.0414	0.1680
0.0423	0.1677
0.0433	0.1675
0.0443	0.1683
0.0452	0.1680
0.0462	0.1678
0.0471	0.1675
0.0480	0.1672
0.0490	0.1680
0.0500	0.1677
0.0509	0.1674
0.0520	0.1681
0.0529	0.1679
0.0538	0.1676
0.0549	0.1683
0.0558	0.1680
0.0568	0.1676
0.0580	0.1683
0.0590	0.1680
0.0599	0.1676
0.0608	0.1673
0.0619	0.1679
0.0629	0.1676
0.0640	0.1682
0.0649	0.1679
0.0659	0.1675
0.0670	0.1681
0.0679	0.1678
0.0688	0.1674
0.0702	0.1679
