x	y
-0.3560	0.3468
-0.3524	0.3461
-0.3485	0.3459
-0.3464	0.3465
-0.3437	0.3465
-0.3415	0.3472
-0.3394	0.3478
-0.3366	0.3478
-0.3345	0.3484
-0.3320	0.3494
-0.3299	0.3501
-0.3271	0.3499
-0.3250	0.3506
-0.3235	0.3519
-0.3207	0.3517
-0.3186	0.3523
-0.3172	0.3536
-0.3144	0.3534
-0.3114	0.3534
-0.3092	0.3539
-0.3071	0.3545
-0.3044	0.3542
-0.3016	0.3539
-0.2995	0.3544
-0.2981	0.3556
-0.2950	0.3555
-0.2930	0.3559
-0.2909	0.3564
-0.2888	0.3568
-0.2867	0.3572
-0.2840	0.3568
-0.2825	0.3579
-0.2800	0.3586
-0.2774	0.3582
-0.2747	0.3577
-0.2726	0.3580
-0.2711	0.3591
-0.2691	0.3595
-0.2670	0.3598
-0.2646	0.3603
-0.2620	0.3597
-0.2599	0.3600
-0.2584	0.3610
-0.2564	0.3613
-0.2543	0.3615
-0.2523	0.3617
-0.2502	0.3619
-0.2478	0.3624
-0.2463	0.3634
-0.2437	0.3627
-0.2416	0.3629
-0.2402	0.3639
-0.2381	0.3640
-0.2361	0.3642
-0.2341	0.3643
-0.2320	0.3644
-0.2297	0.3647
-0.2277	0.3648
-0.2257	0.3648
-0.2242	0.3658
-0.2221	0.3658
-0.2202	0.3659
-0.2186	0.3668
-0.2166	0.3668
-0.2146	0.3668
-0.2126	0.3668
-0.2102	0.3671
-0.2082	0.3671
-0.2062	0.3670
-0.2047	0.3679
-0.2032	0.3687
-0.2017	0.3695
-0.1997	0.3695
-0.1977	0.3694
-0.1958	0.3693
-0.1938	0.3692
-0.1915	0.3693
-0.1900	0.3701
-0.1885	0.3709
-0.1870	0.3716
-0.1850	0.3715
-0.1830	0.3714
-0.1811	0.3712
-0.1791	0.3710
-0.1776	0.3718
-0.1761	0.3725
-0.1745	0.3732
-0.1726	0.3730
-0.1707	0.3728
-0.1691	0.3735
-0.1668	0.3734
-0.1652	0.3741
-0.1633	0.3739
-0.1618	0.3746
-0.1599	0.3743
-0.1583	0.3749
-0.1564	0.3747
-0.1549	0.3753
-0.1534	0.3759
-0.1514	0.3756
-0.1499	0.3762
-0.1484	0.3768
-0.1464	0.3765
-0.1442	0.3763
0.0474	0.1434
0.0479	0.1432
0.0485	0.1430
0.0491	0.1428
0.0499	0.1436
0.0505	0.1434
0.0510	0.1432
0.0518	0.1440
0.0524	0.1437
0.0530	0.1435
0.0536	0.1433
0.0544	0.1441
0.0549	0.1439
0.0555	0.1436
0.0564	0.1444
0.0570	0.1442
0.0576	0.1439
0.0584	0.1447
0.0589	0.1444
0.0595	0.1442
0.0601	0.1439
0.0609	0.1447
0.0615	0.1444
0.0624	0.1452
0.0630	0.1449
0.0635	0.1447
0.0644	0.1454
0.0650	0.1451
0.0656	0.1448
0.0665	0.1455
0.0671	0.1453
0.0676	0.1450
0.0685	0.1457
0.0691	0.1454
0.0697	0.1451
0.0706	0.1458
0.0712	0.1455
0.0721	0.1462
0.0727	0.1459
0.0733	0.1456
0.0742	0.1463
0.0748	0.1460
0.0754	0.1457
0.0764	0.1462
0.0773	0.1469
0.0779	0.1466
0.0785	0.1463
0.0794	0.1469
0.0800	0.1466
0.0810	0.1472
0.0816	0.1469
0.0825	0.1475
0.0831	0.1471
0.0841	0.1478
0.0847	0.1474
0.0857	0.1480
0.0862	0.1477
0.0872	0.1483
0.0878	0.1479
0.0884	0.1475
0.0895	0.1480
0.0901	0.1477
0.0911	0.1482
0.0917	0.1479
0.0927	0.1484
0.0933	0.1481
0.0943	0.1486
0.0953	0.1492
0.0959	0.1488
0.0971	0.1492
0.0977	0.1488
0.0987	0.1493
0.0993	0.1489
0.1003	0.1495
0.1009	0.1490
0.1019	0.1496
0.1026	0.1491
0.1038	0.1495
0.1048	0.1500
0.1054	0.1496
0.1064	0.1501
0.1070	0.1497
0.1081	0.1501
0.1093	0.1505
0.1099	0.1500
0.1110	0.1505
0.1121	0.1509
0.1127	0.1505
0.1139	0.1508
0.1150	0.1513
0.1160	0.1517
0.1166	0.1512
0.1179	0.1516
0.1190	0.1520
0.1196	0.1515
0.1207	0.1519
0.1219	0.1522
0.1230	0.1526
0.1237	0.1521
0.1248	0.1525
0.1260	0.1527
0.1266	0.1522
0.1277	0.1526
0.1289	0.1529
0.1302	0.1532
0.1313	0.1535
0.1319	0.1530
0.1332	0.1532
0.1343	0.1535
0.1355	0.1539
0.1367	0.1541
0.1379	0.1544
0.1385	0.1538
0.1398	0.1540
0.1410	0.1543
0.1423	0.1544
0.1434	0.1548
0.1446	0.1550
0.1459	0.1551
0.1471	0.1554
0.1477	0.1548
0.1491	0.1549
0.1503	0.1552
0.1516	0.1553
0.1528	0.1555
0.1541	0.1556
0.1553	0.1559
0.1566	0.1559
0.1578	0.1561
0.1592	0.1562
0.1604	0.1564
0.1617	0.1564
0.1629	0.1566
0.1643	0.1566
0.1655	0.1568
0.1669	0.1568
0.1681	0.1570
0.1701	0.1578
0.1714	0.1578
0.1728	0.1578
0.1740	0.1579
0.1754	0.1579
0.1767	0.1580
0.1781	0.1579
0.1801	0.1587
0.1814	0.1586
0.1827	0.1587
0.1841	0.1586
0.1854	0.1587
0.1874	0.1594
0.1888	0.1593
0.1902	0.1592
0.1922	0.1598
0.1935	0.1599
0.1949	0.1597
0.1970	0.1603
0.1984	0.1602
0.1999	0.1600
0.2019	0.1606
0.2032	0.1606
0.2046	0.1604
0.2067	0.1610
0.2081	0.1609
0.2114	0.1598
0.4584	-0.1868
0.4549	-0.1875
0.4502	-0.1883
0.4467	-0.1890
0.4421	-0.1896
0.4376	-0.1898
0.4341	-0.1904
0.4295	-0.1909
0.4260	-0.1915
0.4224	-0.1919
0.4187	-0.1929
0.4143	-0.1929
0.4106	-0.1936
0.4071	-0.1940
0.4036	-0.1944
0.4000	-0.1951
0.3965	-0.1954
0.3939	-0.1961
0.3902	-0.1968
0.3876	-0.1974
0.3842	-0.1976
0.3805	-0.1982
0.3770	-0.1983
0.3744	-0.1989
0.3708	-0.1993
0.3691	-0.2004
0.3657	-0.2004
0.3612	-0.2003
0.3586	-0.2008
0.3558	-0.2017
0.3533	-0.2021
0.3507	-0.2025
0.3462	-0.2023
0.3428	-0.2022
0.3401	-0.2028
0.3376	-0.2032
0.3359	-0.2040
0.3333	-0.2044
0.3306	-0.2050
0.3289	-0.2058
0.3264	-0.2060
0.3237	-0.2067
0.3203	-0.2063
0.3178	-0.2065
0.3151	-0.2070
0.3125	-0.2072
0.3100	-0.2074
0.3082	-0.2083
0.3057	-0.2085
0.3032	-0.2086
0.3013	-0.2095
0.2988	-0.2096
0.2963	-0.2096
0.2947	-0.2103
0.2920	-0.2106
0.2895	-0.2106
0.2879	-0.2111
0.2851	-0.2115
0.2827	-0.2114
0.2811	-0.2119
0.2784	-0.2121
0.2767	-0.2127
0.2743	-0.2126
0.2724	-0.2133
0.2700	-0.2132
0.2683	-0.2137
0.2667	-0.2141
0.2648	-0.2148
0.2624	-0.2146
0.2608	-0.2151
0.2581	-0.2151
0.2565	-0.2155
0.2549	-0.2159
0.2532	-0.2162
0.2506	-0.2162
0.2489	-0.2166
0.2474	-0.2169
0.2457	-0.2173
0.2438	-0.2179
0.2415	-0.2175
0.2398	-0.2178
0.2373	-0.2177
0.2357	-0.2180
0.2348	-0.2189
0.2332	-0.2192
0.2314	-0.2196
0.2290	-0.2192
0.2274	-0.2194
0.2256	-0.2199
0.2240	-0.2201
0.2224	-0.2203
0.2207	-0.2205
0.2189	-0.2209
0.2173	-0.2210
0.2158	-0.2212
0.2141	-0.2214
0.2123	-0.2218
0.2107	-0.2219
0.2092	-0.2220
0.2076	-0.2221
0.2058	-0.2224
0.2048	-0.2233
0.2032	-0.2234
0.2017	-0.2235
0.2001	-0.2235
0.1983	-0.2238
0.1967	-0.2238
0.1952	-0.2239
0.1934	-0.2241
0.1925	-0.2249
0.1910	-0.2248
0.1888	-0.2241
0.1870	-0.2242
0.1862	-0.2250
0.1847	-0.2249
0.1838	-0.2256
0.1829	-0.2263
0.1814	-0.2263
0.1791	-0.2256
0.1776	-0.2255
0.1767	-0.2262
0.1752	-0.2261
0.1735	-0.2261
0.1720	-0.2260
0.1711	-0.2267
0.1702	-0.2273
0.1687	-0.2272
0.1671	-0.2272
0.1655	-0.2271
0.1641	-0.2269
0.1624	-0.2269
0.1615	-0.2275
0.1607	-0.2281
0.1592	-0.2279
0.1583	-0.2285
0.1574	-0.2291
0.1559	-0.2290
0.1542	-0.2289
0.1533	-0.2295
0.1525	-0.2301
0.1505	-0.2290
0.1488	-0.2289
0.1474	-0.2286
0.1459	-0.2284
0.1443	-0.2282
0.1434	-0.2288
0.1432	-0.2300
0.1429	-0.2314
0.1415	-0.2311
0.1393	-0.2301
0.1379	-0.2298
0.1363	-0.2296
0.1354	-0.2301
0.1344	-0.2307
0.1343	-0.2319
0.1327	-0.2317
0.1317	-0.2322
0.1304	-0.2319
0.1290	-0.2315
0.1281	-0.2320
0.1265	-0.2317
0.1251	-0.2314
0.1242	-0.2318
0.1238	-0.2332
0.1229	-0.2337
0.1215	-0.2333
0.1201	-0.2329
0.1185	-0.2325
0.1172	-0.2321
0.1158	-0.2317
0.1149	-0.2321
0.1140	-0.2326
0.1131	-0.2330
0.1115	-0.2326
0.1106	-0.2331
0.1104	-0.2343
0.1095	-0.2347
0.1079	-0.2344
0.1069	-0.2348
0.1056	-0.2343
0.1041	-0.2339
0.1032	-0.2343
0.1023	-0.2347
0.1013	-0.2351
0.1004	-0.2355
0.0995	-0.2359
0.0986	-0.2362
0.0973	-0.2357
0.0964	-0.2361
0.0955	-0.2364
0.0945	-0.2368
0.0936	-0.2372
0.0927	-0.2376
0.0918	-0.2379
0.0908	-0.2383
0.0899	-0.2386
0.0890	-0.2390
0.0871	-0.2375
0.0859	-0.2369
0.0846	-0.2363
0.0837	-0.2366
0.0828	-0.2370
0.0821	-0.2382
0.0809	-0.2376
0.0794	-0.2371
0.0785	-0.2374
0.0781	-0.2385
0.0771	-0.2389
0.0756	-0.2383
0.0752	-0.2395
0.0742	-0.2398
0.0726	-0.2392
0.0717	-0.2395
0.0707	-0.2398
0.0697	-0.2401
0.0687	-0.2404
0.0677	-0.2406
0.0667	-0.2409
0.0658	-0.2412
0.0645	-0.2405
0.0635	-0.2408
0.0628	-0.2420
0.0618	-0.2422
0.0608	-0.2425
0.0596	-0.2418
0.0586	-0.2420
0.0576	-0.2422
0.0567	-0.2425
0.0557	-0.2427
0.0547	-0.2429
0.0537	-0.2431
0.0527	-0.2434
0.0517	-0.2436
0.0507	-0.2438
0.0497	-0.2440
0.0483	-0.2433
0.0471	-0.2425
0.0461	-0.2427
0.0453	-0.2438
0.0443	-0.2440
0.0431	-0.2432
0.0421	-0.2434
0.0411	-0.2436
0.0401	-0.2437
0.0391	-0.2439
0.0381	-0.2440
0.0373	-0.2452
0.0367	-0.2463
0.0353	-0.2455
0.0342	-0.2456
0.0333	-0.2458
0.0321	-0.2449
0.0311	-0.2450
0.0301	-0.2452
0.0292	-0.2463
0.0283	-0.2464
0.0272	-0.2455
0.0262	-0.2456
0.0252	-0.2457
0.0242	-0.2458
0.0232	-0.2469
0.0222	-0.2470
0.0212	-0.2471
0.0202	-0.2472
0.0192	-0.2473
0.0185	-0.2483
0.0175	-0.2484
0.0164	-0.2485
0.0152	-0.2475
0.0141	-0.2476
0.0134	-0.2486
0.0124	-0.2487
0.0114	-0.2487
0.0103	-0.2488
0.0094	-0.2488
0.0084	-0.2489
0.0074	-0.2489
0.0063	-0.2489
0.0053	-0.2489
0.0043	-0.2490
0.0033	-0.2490
0.0022	-0.2490
0.0012	-0.2490
0.0002	-0.2500
-0.0008	-0.2500
-0.0018	-0.2500
-0.0029	-0.2500
-0.0039	-0.2500
-0.0049	-0.2500
-0.0059	-0.2499
-0.0069	-0.2499
-0.0080	-0.2499
-0.0090	-0.2498
-0.0100	-0.2498
-0.0110	-0.2498
-0.0121	-0.2497
-0.0131	-0.2497
-0.0141	-0.2496
-0.0149	-0.2506
-0.0159	-0.2505
-0.0170	-0.2504
-0.0180	-0.2504
-0.0191	-0.2513
-0.0202	-0.2522
-0.0211	-0.2531
-0.0222	-0.2540
-0.0232	-0.2539
-0.0243	-0.2538
-0.0253	-0.2537
-0.0264	-0.2536
-0.0274	-0.2535
-0.0284	-0.2534
-0.0295	-0.2533
-0.0305	-0.2532
-0.0316	-0.2530
-0.0327	-0.2539
-0.0337	-0.2538
-0.0348	-0.2536
-0.0357	-0.2545
-0.0367	-0.2544
-0.0378	-0.2542
-0.0388	-0.2541
-0.0400	-0.2549
-0.0410	-0.2547
-0.0421	-0.2545
-0.0431	-0.2544
-0.0442	-0.2542
-0.0452	-0.2540
-0.0463	-0.2538
-0.0473	-0.2547
-0.0483	-0.2545
