x	y
-0.4720	0.1558
-0.4635	0.1558
-0.4560	0.1561
-0.4487	0.1559
-0.4412	0.1561
-0.4347	0.1564
-0.4272	0.1565
-0.4209	0.1564
-0.4144	0.1566
-0.4079	0.1567
-0.4014	0.1568
-0.3961	0.1569
-0.3896	0.1568
-0.3841	0.1571
-0.3788	0.1569
-0.3751	0.1579
-0.3735	0.1592
-0.3718	0.1606
-0.3702	0.1618
-0.3647	0.1619
-0.3568	0.1647
-0.3404	0.1621
-0.3424	0.1647
-0.3133	0.1583
-0.3099	0.1584
-0.3063	0.1587
-0.3019	0.1585
-0.2985	0.1585
-0.2950	0.1588
-0.2915	0.1590
-0.2881	0.1589
-0.2846	0.1590
-0.2811	0.1591
-0.2786	0.1594
-0.2751	0.1594
-0.2716	0.1595
-0.2692	0.1597
-0.2657	0.1597
-0.2623	0.1595
-0.2598	0.1597
-0.2572	0.1601
-0.2548	0.1602
-0.2514	0.1600
-0.2488	0.1603
-0.2464	0.1604
-0.2438	0.1607
-0.2414	0.1607
-0.2389	0.1609
-0.2355	0.1605
-0.2331	0.1605
-0.2305	0.1607
-0.2280	0.1608
-0.2265	0.1612
-0.2249	0.1617
-0.2216	0.1612
-0.2190	0.1613
-0.2175	0.1616
-0.2150	0.1616
-0.2135	0.1620
-0.2110	0.1620
-0.2085	0.1620
-0.2062	0.1616
-0.2045	0.1622
-0.2022	0.1619
-0.1997	0.1617
-0.1980	0.1622
-0.1966	0.1624
-0.1941	0.1623
-0.1926	0.1626
-0.1910	0.1628
-0.1894	0.1632
-0.1879	0.1634
-0.1855	0.1631
-0.1831	0.1628
-0.1823	0.1637
-0.1799	0.1633
-0.1776	0.1630
-0.1761	0.1631
-0.1746	0.1632
-0.1729	0.1635
-0.1715	0.1636
-0.1698	0.1639
-0.1675	0.1634
-0.1660	0.1635
-0.1646	0.1635
-0.1629	0.1638
-0.1614	0.1638
-0.1598	0.1640
-0.1575	0.1635
-0.1561	0.1635
-0.1545	0.1636
-0.1530	0.1636
-0.1523	0.1643
-0.1507	0.1644
-0.1492	0.1644
-0.1477	0.1644
-0.1462	0.1644
-0.1446	0.1644
-0.1432	0.1644
-0.1410	0.1636
-0.1394	0.1637
-0.1387	0.1643
-0.1379	0.1650
-0.1365	0.1648
-0.1350	0.1648
-0.1327	0.1640
-0.1320	0.1646
-0.1312	0.1652
-0.1297	0.1652
-0.1283	0.1650
-0.1276	0.1656
-0.1260	0.1655
-0.1246	0.1653
