x	y
-0.3551	0.2599
-0.3522	0.2604
-0.3479	0.2595
-0.3442	0.2594
-0.3408	0.2590
-0.3374	0.2584
-0.3337	0.2583
-0.3303	0.2578
-0.3259	0.2569
-0.3233	0.2570
-0.3199	0.2564
-0.3163	0.2561
-0.3130	0.2554
-0.3094	0.2551
-0.3061	0.2544
-0.3033	0.2546
-0.3000	0.2539
-0.2964	0.2534
-0.2939	0.2533
-0.2906	0.2526
-0.2878	0.2527
-0.2845	0.2519
-0.2818	0.2520
-0.2785	0.2511
-0.2760	0.2509
-0.2732	0.2510
-0.2700	0.2501
-0.2672	0.2501
-0.2647	0.2498
-0.2622	0.2495
-0.2589	0.2487
-0.2564	0.2484
-0.2537	0.2483
-0.2513	0.2480
-0.2486	0.2478
-0.2468	0.2482
-0.2444	0.2477
-0.2418	0.2475
-0.2394	0.2470
-0.2370	0.2466
-0.2343	0.2464
-0.2319	0.2459
-0.2294	0.2455
-0.2277	0.2457
-0.2253	0.2452
-0.2227	0.2449
-0.2210	0.2450
-0.2187	0.2445
-0.2161	0.2441
-0.2144	0.2442
-0.2119	0.2438
-0.2103	0.2439
-0.2080	0.2432
-0.2061	0.2435
-0.2038	0.2428
-0.2021	0.2429
-0.2003	0.2431
-0.1981	0.2424
-0.1964	0.2424
-0.1945	0.2426
-0.1923	0.2419
-0.1907	0.2419
-0.1888	0.2421
-0.1866	0.2413
-0.1850	0.2412
-0.1832	0.2413
-0.1816	0.2413
-0.1800	0.2412
-0.1776	0.2405
-0.1760	0.2405
-0.1744	0.2404
-0.1726	0.2405
-0.1711	0.2403
-0.1695	0.2402
-0.1679	0.2401
-0.1662	0.2401
-0.1641	0.2391
-0.1623	0.2391
-0.1607	0.2390
-0.1598	0.2396
-0.1577	0.2386
-0.1559	0.2386
-0.1544	0.2383
-0.1529	0.2381
-0.1511	0.2381
-0.1502	0.2387
-0.1487	0.2385
-0.1472	0.2382
-0.1454	0.2381
-0.1439	0.2379
-0.1424	0.2376
-0.1407	0.2374
-0.1398	0.2380
-0.1383	0.2377
-0.1368	0.2374
-0.1351	0.2372
-0.1336	0.2369
-0.1327	0.2375
-0.1312	0.2371
-0.1295	0.2369
-0.1281	0.2366
-0.1266	0.2362
-0.1256	0.2367
-0.1240	0.2365
-0.1226	0.2361
-0.1212	0.2357
-0.1202	0.2362
-0.1185	0.2359
-0.1175	0.2364
-0.1173	0.2376
-0.1163	0.2381
-0.1158	0.2395
-0.1152	0.2409
-0.1149	0.2421
-0.1147	0.2444
-0.1144	0.2457
-0.1142	0.2480
-0.1139	0.2492
-0.1133	0.2506
-0.1127	0.2519
-0.1123	0.2532
-0.1116	0.2546
-0.1117	0.2568
-0.1114	0.2591
-0.1110	0.2603
-0.1107	0.2626
-0.1106	0.2648
-0.1099	0.2662
-0.1099	0.2684
-0.1095	0.2707
-0.1095	0.2729
-0.1087	0.2742
-0.1086	0.2764
-0.1082	0.2787
-0.1080	0.2809
-0.1076	0.2833
-0.1074	0.2854
-0.1066	0.2868
-0.1065	0.2890
-0.1060	0.2913
-0.1057	0.2936
-0.1052	0.2959
-0.1043	0.2972
-0.1040	0.2994
-0.1035	0.3018
-0.1029	0.3030
-0.1023	0.3053
-0.1013	0.3067
-0.1007	0.3079
-0.1001	0.3103
-0.0991	0.3116
-0.0978	0.3120
-0.0974	0.3143
-0.0964	0.3156
-0.0957	0.3179
-0.0953	0.3201
-0.0952	0.3233
-0.0944	0.3256
-0.0942	0.3288
-0.0934	0.3311
-0.0932	0.3343
-0.0926	0.3375
-0.0924	0.3407
-0.0918	0.3440
-0.0917	0.3481
-0.0914	0.3513
-0.0909	0.3556
-0.0908	0.3597
-0.0909	0.3649
-0.0912	0.3709
-0.0913	0.3761
-0.0912	0.3812
-0.0906	0.3855
-0.0903	0.3897
-0.0900	0.3938
-0.0889	0.3962
-0.0862	0.3937
-0.0846	0.4257
-0.0704	0.4940
-0.0684	0.4943
-0.0663	0.4946
-0.0644	0.4938
-0.0622	0.4931
-0.0602	0.4933
