x	y
-0.4741	0.1523
-0.4678	0.1524
-0.4636	0.1557
-0.4386	0.1543
-0.4549	0.1654
-0.4124	0.1561
-0.4070	0.1563
-0.4026	0.1566
-0.3972	0.1568
-0.3926	0.1574
-0.3883	0.1575
-0.3829	0.1575
-0.3785	0.1575
-0.3740	0.1579
-0.3704	0.1587
-0.3661	0.1586
-0.3617	0.1588
-0.3583	0.1590
-0.3538	0.1592
-0.3504	0.1595
-0.3460	0.1596
-0.3425	0.1600
-0.3382	0.1597
-0.3346	0.1602
-0.3313	0.1602
-0.3278	0.1606
-0.3244	0.1606
-0.3209	0.1609
-0.3174	0.1612
-0.3141	0.1611
-0.3115	0.1618
-0.3082	0.1617
-0.3047	0.1618
-0.3014	0.1617
-0.2988	0.1622
-0.2955	0.1620
-0.2929	0.1625
-0.2905	0.1628
-0.2871	0.1628
-0.2846	0.1630
-0.2812	0.1629
-0.2787	0.1633
-0.2763	0.1634
-0.2737	0.1638
-0.2705	0.1634
-0.2680	0.1637
-0.2656	0.1637
-0.2630	0.1640
-0.2607	0.1641
-0.2581	0.1643
-0.2558	0.1643
-0.2533	0.1645
-0.2509	0.1644
-0.2484	0.1646
-0.2459	0.1648
-0.2444	0.1652
-0.2421	0.1651
-0.2396	0.1651
-0.2381	0.1656
-0.2356	0.1656
-0.2333	0.1654
-0.2309	0.1654
-0.2284	0.1654
-0.2270	0.1657
-0.2246	0.1656
-0.2231	0.1659
-0.2207	0.1658
-0.2184	0.1654
-0.2168	0.1659
-0.2154	0.1661
-0.2130	0.1659
-0.2115	0.1662
-0.2092	0.1659
-0.2069	0.1655
-0.2054	0.1659
-0.2039	0.1661
-0.2016	0.1658
-0.2002	0.1659
-0.1987	0.1661
-0.1964	0.1658
-0.1948	0.1661
-0.1934	0.1662
-0.1920	0.1663
-0.1897	0.1659
-0.1883	0.1660
-0.1867	0.1662
-0.1853	0.1663
-0.1838	0.1665
-0.1824	0.1666
-0.1801	0.1661
-0.1787	0.1662
-0.1772	0.1663
-0.1758	0.1663
-0.1742	0.1665
-0.1729	0.1665
-0.1715	0.1664
-0.1700	0.1666
-0.1686	0.1666
-0.1671	0.1667
-0.1657	0.1666
-0.1642	0.1667
-0.1629	0.1666
-0.1615	0.1666
-0.1600	0.1666
-0.1586	0.1665
-0.1571	0.1666
-0.1558	0.1664
-0.1543	0.1665
-0.1530	0.1663
-0.1515	0.1663
-0.1502	0.1662
-0.1495	0.1668
-0.1489	0.1674
-0.1468	0.1666
-0.1453	0.1666
-0.1446	0.1671
-0.1433	0.1669
-0.1418	0.1669
-0.1412	0.1674
-0.1405	0.1680
-0.1384	0.1671
-0.1371	0.1669
-0.1357	0.1668
-0.1350	0.1673
-0.1343	0.1679
-0.1331	0.1676
-0.1325	0.1681
-0.1310	0.1679
-0.1290	0.1670
-0.1283	0.1675
-0.1276	0.1680
-0.1270	0.1685
-0.1256	0.1683
-0.1243	0.1680
-0.1236	0.1685
-0.1222	0.1683
-0.1216	0.1688
-0.1204	0.1684
-0.1197	0.1689
-0.1183	0.1687
-0.1170	0.1683
-0.1157	0.1681
-0.1150	0.1685
-0.1143	0.1690
-0.1129	0.1687
-0.1123	0.1691
-0.1111	0.1687
-0.1097	0.1684
-0.1090	0.1689
-0.1078	0.1684
-0.1072	0.1688
-0.1065	0.1693
-0.1051	0.1690
-0.1045	0.1694
-0.1038	0.1698
-0.1025	0.1694
-0.1013	0.1690
-0.1006	0.1694
-0.0999	0.1698
-0.0986	0.1694
-0.0972	0.1691
-0.0965	0.1695
-0.0958	0.1698
-0.0946	0.1694
-0.0939	0.1698
-0.0933	0.1701
-0.0919	0.1697
-0.0912	0.1701
-0.0899	0.1697
-0.0892	0.1700
-0.0885	0.1704
-0.0874	0.1698
-0.0867	0.1702
-0.0853	0.1698
-0.0846	0.1701
-0.0834	0.1696
-0.0827	0.1700
-0.0820	0.1703
-0.0813	0.1706
-0.0802	0.1701
