x	y
-0.3556	0.3500
-0.3535	0.3508
-0.3514	0.3514
-0.3486	0.3514
-0.3458	0.3514
-0.3436	0.3521
-0.3412	0.3531
-0.3384	0.3530
-0.3355	0.3530
-0.3327	0.3529
-0.3306	0.3535
-0.3274	0.3537
-0.3246	0.3536
-0.3225	0.3542
-0.3204	0.3548
-0.3176	0.3546
-0.3148	0.3544
-0.3127	0.3549
-0.3095	0.3550
-0.3074	0.3555
-0.3046	0.3553
-0.3025	0.3557
-0.3003	0.3563
-0.2976	0.3560
-0.2946	0.3559
-0.2925	0.3564
-0.2909	0.3576
-0.2888	0.3580
-0.2861	0.3576
-0.2840	0.3580
-0.2825	0.3592
-0.2811	0.3603
-0.2790	0.3607
-0.2765	0.3613
-0.2726	0.3593
-0.2683	0.3575
-0.2657	0.3570
-0.2630	0.3565
-0.2616	0.3575
-0.2595	0.3578
-0.2569	0.3572
-0.2545	0.3577
-0.2530	0.3588
-0.2510	0.3590
-0.2489	0.3592
-0.2469	0.3594
-0.2448	0.3596
-0.2427	0.3598
-0.2407	0.3600
-0.2392	0.3609
-0.2372	0.3611
-0.2348	0.3615
-0.2333	0.3624
-0.2313	0.3625
-0.2298	0.3635
-0.2277	0.3636
-0.2252	0.3628
-0.2232	0.3628
-0.2216	0.3638
-0.2201	0.3647
-0.2181	0.3648
-0.2161	0.3648
-0.2137	0.3651
-0.2117	0.3650
-0.2102	0.3659
-0.2082	0.3659
-0.2067	0.3667
-0.2047	0.3667
-0.2027	0.3667
-0.2008	0.3666
-0.1988	0.3666
-0.1972	0.3674
-0.1949	0.3675
-0.1930	0.3674
-0.1909	0.3674
-0.1894	0.3681
-0.1874	0.3680
-0.1855	0.3679
-0.1840	0.3686
-0.1820	0.3685
-0.1805	0.3693
-0.1786	0.3691
-0.1770	0.3698
-0.1747	0.3698
-0.1732	0.3705
-0.1712	0.3703
-0.1692	0.3702
-0.1673	0.3699
-0.1654	0.3697
-0.1638	0.3704
-0.1623	0.3711
-0.1604	0.3708
-0.1589	0.3714
-0.1574	0.3721
-0.1559	0.3727
-0.1542	0.3734
-0.1520	0.3732
-0.1505	0.3739
-0.1482	0.3726
-0.1462	0.3723
-0.1447	0.3729
-0.1432	0.3735
-0.1413	0.3732
-0.1397	0.3737
-0.1382	0.3743
-0.1365	0.3739
-0.1349	0.3744
-0.1331	0.3740
-0.1316	0.3745
-0.1295	0.3742
-0.1279	0.3748
