x	y
-0.4990	0.0049
-0.4990	0.0049
-0.4747	0.1538
0.1658	0.1790
0.1828	-0.4557
-0.1410	-0.4787
-0.4973	-0.0413
-0.4040	-0.0010
-0.4586	-0.0198
-0.4690	-0.0003
