x	y
-0.2240	-0.0000
-0.2240	0.0009
-0.2240	0.0018
-0.2240	0.0027
-0.2240	0.0035
-0.2240	0.0044
-0.2239	0.0053
-0.2239	0.0062
-0.2249	0.0071
-0.2249	0.0080
-0.2248	0.0089
-0.2248	0.0098
-0.2247	0.0107
-0.2247	0.0116
-0.2257	0.0123
-0.2256	0.0132
-0.2256	0.0141
-0.2255	0.0150
-0.2254	0.0159
-0.2254	0.0167
-0.2253	0.0177
-0.2252	0.0185
-0.2252	0.0194
-0.2251	0.0203
-0.2250	0.0212
-0.2249	0.0221
-0.2258	0.0231
-0.2257	0.0240
-0.2256	0.0248
-0.2255	0.0258
-0.2254	0.0266
-0.2253	0.0275
-0.2252	0.0284
-0.2251	0.0293
-0.2260	0.0301
-0.2259	0.0310
-0.2267	0.0320
-0.2266	0.0329
-0.2265	0.0338
-0.2264	0.0347
-0.2262	0.0356
-0.2271	0.0365
-0.2279	0.0375
-0.2278	0.0384
-0.2276	0.0393
-0.2275	0.0402
-0.2273	0.0411
-0.2282	0.0420
-0.2280	0.0428
-0.2278	0.0438
-0.2277	0.0446
-0.2275	0.0456
-0.2273	0.0464
-0.2281	0.0476
-0.2279	0.0484
-0.2277	0.0494
-0.2275	0.0502
-0.2273	0.0512
-0.2271	0.0520
-0.2269	0.0530
-0.2267	0.0538
-0.2274	0.0550
-0.2272	0.0559
-0.2270	0.0568
-0.2278	0.0577
-0.2285	0.0588
-0.2293	0.0598
-0.2291	0.0607
-0.2289	0.0616
-0.2286	0.0625
-0.2284	0.0634
-0.2291	0.0646
-0.2288	0.0655
-0.2296	0.0664
-0.2293	0.0673
-0.2291	0.0682
-0.2288	0.0691
-0.2295	0.0704
-0.2301	0.0715
-0.2299	0.0725
-0.2296	0.0733
-0.2293	0.0743
-0.2290	0.0752
-0.2297	0.0762
-0.2294	0.0771
-0.2291	0.0780
-0.2288	0.0790
-0.2284	0.0799
-0.2290	0.0812
-0.2287	0.0821
-0.2284	0.0830
-0.2291	0.0841
-0.2287	0.0850
-0.2293	0.0863
-0.2289	0.0872
-0.2296	0.0883
-0.2302	0.0896
-0.2298	0.0905
-0.2304	0.0918
-0.2310	0.0929
-0.2306	0.0938
-0.2303	0.0947
-0.2299	0.0957
-0.2304	0.0970
-0.2300	0.0979
-0.2296	0.0989
-0.2302	0.1000
-0.2307	0.1013
-0.2303	0.1022
-0.2308	0.1036
-0.2304	0.1045
-0.2310	0.1056
-0.2315	0.1070
-0.2310	0.1079
-0.2315	0.1093
-0.2311	0.1102
-0.2316	0.1114
-0.2321	0.1127
-0.2316	0.1137
-0.2311	0.1146
-0.2317	0.1157
-0.2312	0.1167
-0.2316	0.1181
-0.2320	0.1195
-0.2326	0.1207
-0.2330	0.1221
-0.2325	0.1230
-0.2328	0.1244
-0.2323	0.1254
-0.2328	0.1266
-0.2323	0.1275
-0.2327	0.1290
-0.2330	0.1304
-0.2335	0.1316
-0.2329	0.1325
-0.2324	0.1335
-0.2327	0.1349
-0.2331	0.1363
-0.2335	0.1376
-0.2338	0.1390
-0.2341	0.1405
-0.2335	0.1414
-0.2339	0.1426
-0.2334	0.1436
-0.2336	0.1451
-0.2330	0.1460
-0.2333	0.1475
-0.2337	0.1488
-0.2339	0.1503
-0.2341	0.1517
-0.2345	0.1530
-0.2339	0.1539
-0.2341	0.1555
-0.2343	0.1570
-0.2346	0.1582
-0.2348	0.1598
-0.2342	0.1607
-0.2343	0.1622
-0.2346	0.1635
-0.2348	0.1651
-0.2349	0.1666
-0.2351	0.1681
-0.2354	0.1694
-0.2355	0.1710
-0.2348	0.1719
-0.2349	0.1734
-0.2352	0.1748
-0.2353	0.1763
-0.2354	0.1778
-0.2354	0.1794
-0.2356	0.1808
-0.2357	0.1823
-0.2358	0.1839
-0.2360	0.1853
-0.2360	0.1868
-0.2361	0.1884
-0.2361	0.1900
-0.2363	0.1913
-0.2362	0.1929
-0.2362	0.1945
-0.2362	0.1961
-0.2364	0.1975
-0.2363	0.1991
-0.2363	0.2007
-0.2362	0.2023
-0.2364	0.2037
-0.2363	0.2053
-0.2363	0.2068
-0.2371	0.2089
-0.2370	0.2105
-0.2369	0.2121
-0.2368	0.2138
-0.2369	0.2151
-0.2367	0.2168
-0.2373	0.2191
-0.2374	0.2205
-0.2372	0.2222
-0.2370	0.2238
-0.2368	0.2255
-0.2376	0.2276
-0.2374	0.2292
-0.2372	0.2308
-0.2379	0.2330
-0.2377	0.2346
-0.2375	0.2363
-0.2372	0.2380
-0.2379	0.2401
-0.2376	0.2418
-0.2373	0.2435
-0.2380	0.2456
-0.2384	0.2480
-0.2380	0.2497
-0.2377	0.2514
-0.2383	0.2536
-0.2387	0.2560
-0.2383	0.2577
-0.2389	0.2599
-0.2385	0.2616
-0.2366	0.2660
-0.1593	0.1940
-0.1585	0.1946
-0.1569	0.1946
-0.1555	0.1945
-0.1539	0.1945
-0.1525	0.1943
-0.1517	0.1949
-0.1503	0.1947
-0.1487	0.1947
-0.1479	0.1953
-0.1465	0.1951
-0.1457	0.1957
-0.1442	0.1956
-0.1428	0.1954
-0.1420	0.1960
-0.1404	0.1958
-0.1391	0.1956
-0.1377	0.1954
-0.1369	0.1959
-0.1361	0.1964
-0.1346	0.1963
-0.1332	0.1960
