x	y
-0.2930	0.0009
-0.2930	0.0021
-0.2930	0.0033
-0.2930	0.0045
-0.2929	0.0056
-0.2929	0.0068
-0.2929	0.0080
-0.2929	0.0092
-0.2928	0.0104
-0.2928	0.0116
-0.2927	0.0127
-0.2927	0.0139
-0.2926	0.0151
-0.2935	0.0163
-0.2935	0.0175
-0.2934	0.0187
-0.2943	0.0200
-0.2952	0.0212
-0.2952	0.0224
-0.2951	0.0236
-0.2950	0.0248
-0.2949	0.0260
-0.2958	0.0270
-0.2957	0.0282
-0.2955	0.0294
-0.2954	0.0306
-0.2953	0.0318
-0.2952	0.0330
-0.2960	0.0343
-0.2959	0.0355
-0.2957	0.0367
-0.2956	0.0379
-0.2954	0.0391
-0.2962	0.0405
-0.2961	0.0416
-0.2969	0.0427
-0.2968	0.0439
-0.2966	0.0450
-0.2964	0.0463
-0.2972	0.0476
-0.2980	0.0490
-0.2978	0.0502
-0.2976	0.0515
-0.2984	0.0528
-0.2982	0.0540
-0.2990	0.0551
-0.2987	0.0563
-0.2985	0.0575
-0.2983	0.0587
-0.2990	0.0601
-0.2997	0.0616
-0.2995	0.0628
-0.3002	0.0642
-0.3000	0.0654
-0.2997	0.0666
-0.2984	0.0676
-0.2982	0.0688
-0.2979	0.0700
-0.2976	0.0712
-0.2983	0.0727
-0.2980	0.0739
-0.2987	0.0751
-0.2994	0.0765
-0.3000	0.0779
-0.2997	0.0792
-0.3004	0.0806
-0.3000	0.0819
-0.2997	0.0831
-0.3004	0.0843
-0.3010	0.0858
-0.3007	0.0870
-0.3003	0.0882
-0.3009	0.0897
-0.3006	0.0909
-0.3002	0.0921
-0.3008	0.0936
-0.3014	0.0949
-0.3020	0.0964
-0.3016	0.0975
-0.3022	0.0991
-0.3018	0.1002
-0.3014	0.1015
-0.3019	0.1029
-0.3026	0.1042
-0.3021	0.1054
-0.3026	0.1070
-0.3022	0.1081
-0.3027	0.1097
-0.3033	0.1112
-0.3028	0.1125
-0.3034	0.1137
-0.3039	0.1152
-0.3034	0.1164
-0.3039	0.1180
-0.3034	0.1192
-0.3039	0.1208
-0.3034	0.1220
-0.3040	0.1233
-0.3035	0.1245
-0.3039	0.1260
-0.3043	0.1277
-0.3047	0.1292
-0.3051	0.1309
-0.3056	0.1322
-0.3051	0.1333
-0.3046	0.1346
-0.3049	0.1363
-0.3044	0.1374
-0.3048	0.1391
-0.3051	0.1407
-0.3056	0.1420
-0.3059	0.1437
-0.3054	0.1448
-0.3057	0.1465
-0.3060	0.1481
-0.3063	0.1498
-0.3068	0.1512
-0.3062	0.1524
-0.3065	0.1540
-0.3067	0.1557
-0.3070	0.1574
-0.3073	0.1591
-0.3077	0.1605
-0.3079	0.1621
-0.3082	0.1638
-0.3075	0.1650
-0.3077	0.1667
-0.3079	0.1685
-0.3083	0.1699
-0.3085	0.1715
-0.3087	0.1733
-0.3089	0.1750
