x	y
-0.4708	0.1462
-0.4633	0.1466
-0.4559	0.1469
-0.4485	0.1472
-0.4421	0.1472
-0.4357	0.1476
-0.4283	0.1476
-0.4239	0.1481
-0.4223	0.1495
-0.4217	0.1514
-0.4190	0.1529
-0.4136	0.1529
-0.4091	0.1537
-0.4017	0.1533
-0.3795	0.1498
-0.3731	0.1496
-0.3688	0.1497
-0.3672	0.1508
-0.3646	0.1520
-0.3573	0.1512
-0.3510	0.1507
-0.3466	0.1509
-0.3432	0.1512
-0.3387	0.1514
-0.3354	0.1515
-0.3309	0.1516
-0.3274	0.1521
-0.3231	0.1517
-0.3196	0.1522
-0.3161	0.1526
-0.3119	0.1521
-0.3084	0.1525
-0.3049	0.1527
-0.3016	0.1526
-0.2981	0.1529
-0.2957	0.1532
-0.2922	0.1533
-0.2887	0.1535
-0.2855	0.1533
-0.2820	0.1533
-0.2795	0.1538
-0.2771	0.1540
-0.2736	0.1540
-0.2712	0.1542
-0.2687	0.1546
-0.2663	0.1548
-0.2629	0.1546
-0.2595	0.1545
-0.2571	0.1546
-0.2546	0.1549
-0.2531	0.1554
-0.2506	0.1557
-0.2472	0.1554
-0.2449	0.1553
-0.2424	0.1556
-0.2400	0.1555
-0.2384	0.1562
-0.2360	0.1561
-0.2336	0.1562
-0.2320	0.1567
-0.2304	0.1573
-0.2281	0.1571
-0.2248	0.1567
-0.2224	0.1567
-0.2199	0.1567
-0.2176	0.1565
-0.2160	0.1570
-0.2145	0.1573
-0.2120	0.1573
-0.2106	0.1575
-0.2082	0.1574
-0.2067	0.1577
-0.2052	0.1580
-0.2028	0.1578
-0.2012	0.1583
-0.1990	0.1579
-0.1966	0.1577
-0.1952	0.1579
-0.1935	0.1583
-0.1921	0.1584
-0.1905	0.1588
-0.1883	0.1583
-0.1867	0.1587
-0.1852	0.1588
-0.1829	0.1585
-0.1813	0.1587
-0.1806	0.1595
-0.1792	0.1596
-0.1769	0.1592
-0.1755	0.1593
-0.1739	0.1595
-0.1725	0.1596
-0.1709	0.1598
-0.1688	0.1592
-0.1672	0.1594
-0.1658	0.1594
-0.1643	0.1596
-0.1636	0.1602
-0.1614	0.1597
-0.1599	0.1597
-0.1584	0.1598
-0.1570	0.1598
-0.1563	0.1605
-0.1540	0.1599
-0.1525	0.1600
-0.1511	0.1599
-0.1495	0.1600
-0.1488	0.1607
-0.1481	0.1613
-0.1459	0.1606
-0.1437	0.1599
-0.1430	0.1606
-0.1416	0.1604
-0.1409	0.1610
-0.1394	0.1610
-0.1372	0.1603
-0.1365	0.1609
-0.1358	0.1615
-0.1343	0.1614
-0.1329	0.1613
-0.1322	0.1618
-0.1308	0.1617
-0.1300	0.1624
-0.1287	0.1621
-0.1272	0.1620
-0.1259	0.1618
-0.1244	0.1617
-0.1237	0.1622
-0.1222	0.1621
-0.1215	0.1626
-0.1202	0.1623
-0.1187	0.1622
-0.1174	0.1619
-0.1167	0.1624
-0.1153	0.1622
-0.1146	0.1627
-0.1131	0.1625
-0.1124	0.1630
-0.1111	0.1627
-0.1104	0.1632
-0.1089	0.1629
-0.1082	0.1634
-0.1068	0.1632
-0.1055	0.1628
-0.1048	0.1632
-0.1034	0.1630
-0.1027	0.1634
-0.1020	0.1639
-0.1005	0.1636
-0.0993	0.1631
-0.0986	0.1636
-0.0972	0.1633
-0.0965	0.1637
-0.0951	0.1633
-0.0944	0.1638
-0.0937	0.1642
-0.0924	0.1637
-0.0917	0.1641
-0.0904	0.1637
-0.0896	0.1641
-0.0889	0.1645
-0.0876	0.1641
-0.0868	0.1645
-0.0857	0.1640
-0.0849	0.1644
-0.0842	0.1647
-0.0829	0.1643
-0.0822	0.1646
-0.0814	0.1650
-0.0801	0.1645
-0.0794	0.1649
-0.0781	0.1644
-0.0773	0.1648
-0.0766	0.1651
-0.0759	0.1654
-0.0748	0.1648
-0.0740	0.1652
-0.0733	0.1655
-0.0720	0.1650
-0.0713	0.1653
-0.0706	0.1656
-0.0693	0.1651
-0.0685	0.1654
-0.0673	0.1648
-0.0666	0.1651
-0.0658	0.1654
-0.0651	0.1657
-0.0644	0.1659
-0.0637	0.1662
-0.0626	0.1656
-0.0618	0.1659
-0.0611	0.1661
-0.0599	0.1655
-0.0591	0.1658
-0.0584	0.1660
-0.0577	0.1663
-0.0565	0.1656
-0.0558	0.1659
-0.0551	0.1661
-0.0544	0.1663
-0.0536	0.1666
-0.0529	0.1668
-0.0517	0.1661
-0.0511	0.1663
-0.0503	0.1666
-0.0496	0.1668
-0.0489	0.1670
-0.0477	0.1663
-0.0471	0.1665
-0.0463	0.1667
-0.0456	0.1669
-0.0449	0.1671
-0.0442	0.1673
-0.0433	0.1665
-0.0425	0.1667
-0.0418	0.1668
-0.0411	0.1670
-0.0404	0.1672
-0.0393	0.1664
-0.0386	0.1666
-0.0378	0.1668
-0.0372	0.1669
-0.0364	0.1671
-0.0357	0.1672
-0.0350	0.1674
-0.0343	0.1675
-0.0336	0.1677
-0.0329	0.1678
-0.0318	0.1670
-0.0311	0.1671
-0.0303	0.1673
-0.0297	0.1674
-0.0289	0.1675
-0.0282	0.1676
-0.0275	0.1678
-0.0268	0.1679
-0.0258	0.1670
-0.0250	0.1671
-0.0243	0.1672
-0.0236	0.1673
-0.0229	0.1674
-0.0222	0.1675
-0.0217	0.1686
-0.0207	0.1677
-0.0200	0.1678
-0.0193	0.1679
-0.0186	0.1680
-0.0179	0.1681
-0.0172	0.1681
-0.0164	0.1682
-0.0155	0.1673
-0.0147	0.1674
-0.0143	0.1684
-0.0135	0.1685
-0.0126	0.1675
-0.0121	0.1686
-0.0114	0.1686
-0.0107	0.1687
-0.0098	0.1677
-0.0090	0.1678
-0.0083	0.1678
-0.0076	0.1678
-0.0069	0.1679
-0.0062	0.1679
-0.0055	0.1679
-0.0049	0.1689
-0.0042	0.1689
-0.0035	0.1690
-0.0028	0.1690
-0.0018	0.1680
-0.0012	0.1680
-0.0006	0.1690
0.0001	0.1690
0.0009	0.1690
0.0016	0.1690
0.0023	0.1690
0.0030	0.1690
0.0037	0.1690
0.0045	0.1689
0.0052	0.1689
0.0059	0.1689
0.0066	0.1689
0.0074	0.1688
0.0080	0.1688
0.0088	0.1688
0.0095	0.1687
0.0102	0.1687
0.0109	0.1686
0.0117	0.1686
0.0124	0.1685
0.0131	0.1685
0.0139	0.1684
0.0144	0.1694
0.0152	0.1693
0.0159	0.1693
0.0166	0.1692
0.0173	0.1691
0.0180	0.1690
0.0187	0.1700
0.0194	0.1699
0.0201	0.1698
0.0209	0.1697
0.0216	0.1696
0.0223	0.1695
0.0230	0.1694
0.0237	0.1693
0.0245	0.1692
0.0252	0.1701
