x	y
-0.3070	0.0011
-0.3070	0.0022
-0.3070	0.0035
-0.3070	0.0048
-0.3079	0.0056
-0.3099	0.0069
-0.3109	0.0081
-0.3109	0.0094
-0.3098	0.0106
-0.3088	0.0118
-0.3087	0.0130
-0.3087	0.0142
-0.3096	0.0155
-0.3095	0.0167
-0.3095	0.0180
-0.3094	0.0192
-0.3093	0.0204
-0.3102	0.0217
-0.3102	0.0229
-0.3101	0.0241
-0.3110	0.0251
-0.3109	0.0264
-0.3118	0.0277
-0.3117	0.0290
-0.3105	0.0300
-0.3104	0.0313
-0.3103	0.0325
-0.3112	0.0339
-0.3110	0.0351
-0.3119	0.0365
-0.3117	0.0377
-0.3136	0.0388
-0.3144	0.0403
-0.3143	0.0415
-0.3151	0.0429
-0.3149	0.0441
-0.3147	0.0454
-0.3156	0.0467
-0.3154	0.0480
-0.3152	0.0492
-0.3160	0.0503
-0.3168	0.0518
-0.3166	0.0530
-0.3174	0.0544
-0.3181	0.0558
-0.3179	0.0571
-0.3187	0.0582
-0.3185	0.0595
-0.3192	0.0610
-0.3190	0.0622
-0.3187	0.0635
-0.3195	0.0650
-0.3192	0.0662
-0.3199	0.0677
-0.3197	0.0689
-0.3204	0.0701
-0.3211	0.0716
-0.3218	0.0731
-0.3215	0.0744
-0.3222	0.0759
-0.3229	0.0774
-0.3226	0.0786
-0.3233	0.0798
-0.3230	0.0812
-0.3226	0.0824
-0.3233	0.0840
-0.3239	0.0854
-0.3236	0.0868
-0.3242	0.0883
-0.3249	0.0895
-0.3255	0.0911
-0.3251	0.0924
-0.3257	0.0939
-0.3254	0.0952
-0.3259	0.0968
-0.3265	0.0984
-0.3272	0.0996
-0.3277	0.1013
-0.3273	0.1026
-0.3279	0.1041
-0.3284	0.1058
-0.3289	0.1074
-0.3285	0.1087
-0.3291	0.1100
-0.3287	0.1112
-0.3292	0.1129
-0.3297	0.1145
-0.3311	0.1165
-0.3317	0.1179
-0.3312	0.1191
-0.3317	0.1208
-0.3322	0.1224
-0.3326	0.1241
-0.3330	0.1258
-0.3325	0.1271
-0.3331	0.1285
-0.3335	0.1302
-0.3339	0.1318
-0.3343	0.1336
-0.3347	0.1352
