x	y
-0.2240	-0.0000
-0.2366	0.2660
-0.1593	0.1940
0.0220	0.2068
0.3956	0.3041
0.4253	-0.2591
-0.1970	-0.4585
-0.2660	-0.0013
-0.4895	-0.0219
-0.4460	-0.0017
