x	y
-0.3951	0.0935
-0.3917	0.0947
-0.3884	0.0956
-0.3851	0.0965
-0.3817	0.0976
-0.3784	0.0984
-0.3750	0.0996
-0.3727	0.1006
-0.3693	0.1016
-0.3660	0.1023
-0.3635	0.1037
-0.3602	0.1042
-0.3568	0.1053
-0.3544	0.1061
-0.3511	0.1070
-0.3487	0.1078
-0.3464	0.1087
-0.3429	0.1095
-0.3406	0.1103
-0.3381	0.1114
-0.3348	0.1118
-0.3324	0.1128
-0.3300	0.1135
-0.3277	0.1142
-0.3252	0.1152
-0.3228	0.1159
-0.3204	0.1168
-0.3180	0.1174
-0.3146	0.1180
-0.3132	0.1189
-0.3109	0.1194
-0.3084	0.1203
-0.3060	0.1208
-0.3036	0.1216
-0.3012	0.1221
-0.2998	0.1229
-0.2973	0.1237
-0.2950	0.1240
-0.2925	0.1248
-0.2911	0.1256
-0.2886	0.1262
-0.2863	0.1266
-0.2848	0.1274
-0.2823	0.1280
-0.2809	0.1287
-0.2784	0.1293
-0.2770	0.1300
-0.2747	0.1303
-0.2731	0.1312
-0.2708	0.1314
-0.2694	0.1321
-0.2669	0.1325
-0.2655	0.1332
-0.2630	0.1336
-0.2616	0.1342
-0.2602	0.1348
-0.2577	0.1352
-0.2562	0.1358
-0.2547	0.1366
-0.2533	0.1371
-0.2509	0.1372
-0.2494	0.1379
-0.2479	0.1385
-0.2465	0.1390
-0.2450	0.1397
-0.2427	0.1397
-0.2410	0.1405
-0.2397	0.1409
-0.2382	0.1414
-0.2366	0.1421
-0.2352	0.1425
-0.2328	0.1426
-0.2313	0.1431
-0.2299	0.1435
-0.2284	0.1441
-0.2269	0.1445
-0.2255	0.1449
-0.2239	0.1454
-0.2225	0.1458
-0.2211	0.1461
-0.2195	0.1467
-0.2181	0.1470
-0.2167	0.1473
-0.2151	0.1479
-0.2136	0.1482
-0.2123	0.1484
-0.2116	0.1493
-0.2101	0.1498
-0.2086	0.1501
-0.2071	0.1505
-0.2056	0.1508
-0.2042	0.1510
-0.2027	0.1514
-0.2013	0.1516
-0.2006	0.1525
-0.1992	0.1527
-0.1977	0.1531
-0.1963	0.1532
-0.1956	0.1540
-0.1941	0.1544
-0.1927	0.1545
-0.1920	0.1553
-0.1906	0.1555
-0.1891	0.1558
-0.1877	0.1559
-0.1870	0.1567
-0.1855	0.1570
-0.1841	0.1571
-0.1835	0.1578
-0.1819	0.1581
-0.1805	0.1582
-0.1799	0.1589
-0.1785	0.1589
-0.1778	0.1597
-0.1763	0.1599
-0.1749	0.1599
-0.1743	0.1606
-0.1727	0.1609
-0.1720	0.1615
-0.1707	0.1615
-0.1700	0.1622
-0.1694	0.1629
-0.1694	0.1643
-0.1696	0.1655
-0.1697	0.1669
-0.1699	0.1681
-0.1699	0.1695
-0.1708	0.1714
-0.1708	0.1728
-0.1716	0.1748
-0.1718	0.1761
-0.1718	0.1775
-0.1717	0.1789
-0.1719	0.1801
-0.1727	0.1821
-0.1734	0.1843
-0.1742	0.1862
-0.1741	0.1877
-0.1749	0.1897
-0.1756	0.1917
-0.1764	0.1937
-0.1763	0.1952
-0.1771	0.1972
-0.1776	0.1993
-0.1784	0.2014
-0.1791	0.2034
-0.1790	0.2048
-0.1797	0.2069
-0.1801	0.2091
-0.1802	0.2104
-0.1806	0.2126
-0.1806	0.2139
-0.1811	0.2162
-0.1811	0.2175
-0.1808	0.2190
-0.1815	0.2210
-0.1812	0.2225
-0.1816	0.2248
-0.1816	0.2261
