x	y
-0.1760	0.0006
-0.1760	0.0013
-0.1760	0.0021
-0.1760	0.0028
-0.1760	0.0035
-0.1759	0.0042
-0.1759	0.0049
-0.1759	0.0057
-0.1769	0.0062
-0.1769	0.0069
-0.1758	0.0078
-0.1758	0.0085
-0.1758	0.0092
-0.1767	0.0098
-0.1757	0.0107
-0.1766	0.0113
-0.1766	0.0120
-0.1765	0.0127
-0.1765	0.0134
-0.1764	0.0142
-0.1764	0.0149
-0.1763	0.0156
-0.1762	0.0163
-0.1772	0.0171
-0.1771	0.0178
-0.1770	0.0185
-0.1770	0.0192
-0.1769	0.0199
-0.1768	0.0206
-0.1767	0.0212
-0.1766	0.0220
-0.1766	0.0227
-0.1765	0.0234
-0.1764	0.0240
-0.1763	0.0247
-0.1762	0.0254
-0.1771	0.0261
-0.1770	0.0268
-0.1769	0.0275
-0.1768	0.0282
-0.1767	0.0289
-0.1765	0.0295
-0.1764	0.0303
-0.1763	0.0309
-0.1772	0.0316
-0.1771	0.0323
-0.1769	0.0330
-0.1768	0.0337
-0.1767	0.0344
-0.1765	0.0351
-0.1764	0.0358
-0.1763	0.0365
-0.1761	0.0372
-0.1760	0.0379
-0.1758	0.0386
-0.1767	0.0393
-0.1765	0.0400
-0.1764	0.0407
-0.1762	0.0414
-0.1760	0.0421
-0.1768	0.0430
-0.1767	0.0437
-0.1765	0.0444
-0.1763	0.0451
-0.1762	0.0458
-0.1770	0.0465
-0.1768	0.0473
-0.1766	0.0479
-0.1764	0.0486
-0.1762	0.0493
-0.1760	0.0500
-0.1768	0.0508
-0.1767	0.0515
-0.1764	0.0522
-0.1762	0.0529
-0.1760	0.0535
-0.1768	0.0544
-0.1766	0.0551
-0.1764	0.0558
-0.1762	0.0564
-0.1769	0.0575
-0.1767	0.0581
-0.1764	0.0589
-0.1762	0.0595
-0.1760	0.0602
-0.1767	0.0611
-0.1765	0.0618
-0.1763	0.0625
-0.1770	0.0633
-0.1768	0.0640
-0.1765	0.0647
-0.1763	0.0654
-0.1760	0.0661
-0.1767	0.0671
-0.1764	0.0678
-0.1761	0.0685
-0.1769	0.0694
-0.1766	0.0701
-0.1763	0.0708
-0.1770	0.0717
-0.1768	0.0724
-0.1765	0.0731
-0.1762	0.0738
-0.1768	0.0749
-0.1765	0.0755
-0.1762	0.0762
-0.1769	0.0771
-0.1766	0.0778
-0.1773	0.0788
-0.1770	0.0795
-0.1776	0.0806
-0.1773	0.0812
-0.1769	0.0820
-0.1776	0.0829
-0.1773	0.0836
-0.1770	0.0843
-0.1766	0.0850
-0.1773	0.0860
-0.1769	0.0867
-0.1775	0.0878
-0.1771	0.0885
-0.1777	0.0896
-0.1774	0.0902
-0.1770	0.0910
-0.1766	0.0917
-0.1772	0.0927
-0.1769	0.0934
-0.1765	0.0941
-0.1761	0.0949
-0.1766	0.0960
-0.1772	0.0971
-0.1768	0.0978
-0.1772	0.0990
-0.1768	0.0997
-0.1774	0.1007
-0.1770	0.1015
-0.1775	0.1025
-0.1771	0.1033
-0.1776	0.1044
-0.1771	0.1052
-0.1767	0.1059
-0.1772	0.1069
-0.1768	0.1077
-0.1772	0.1089
-0.1777	0.1100
-0.1773	0.1107
-0.1768	0.1114
-0.1772	0.1127
-0.1777	0.1138
-0.1773	0.1145
-0.1768	0.1152
-0.1772	0.1163
-0.1776	0.1176
-0.1781	0.1187
-0.1776	0.1194
-0.1779	0.1207
-0.1774	0.1214
-0.1770	0.1221
-0.1765	0.1228
-0.1769	0.1240
-0.1772	0.1252
-0.1767	0.1260
-0.1771	0.1271
-0.1774	0.1284
-0.1778	0.1295
-0.1773	0.1303
-0.1767	0.1310
-0.1770	0.1323
-0.1774	0.1335
-0.1777	0.1348
-0.1771	0.1355
-0.1775	0.1366
-0.1769	0.1374
-0.1772	0.1387
-0.1766	0.1394
-0.1769	0.1406
-0.1772	0.1419
-0.1775	0.1431
-0.1769	0.1438
-0.1771	0.1452
-0.1774	0.1463
-0.1768	0.1471
-0.1770	0.1484
-0.1773	0.1496
-0.1775	0.1510
-0.1769	0.1517
-0.1770	0.1531
-0.1773	0.1543
-0.1774	0.1557
-0.1768	0.1564
-0.1770	0.1576
-0.1771	0.1589
-0.1774	0.1602
-0.1767	0.1609
-0.1768	0.1623
-0.1769	0.1637
-0.1771	0.1649
-0.1772	0.1663
-0.1765	0.1670
-0.1767	0.1683
-0.1767	0.1697
-0.1769	0.1709
-0.1769	0.1723
-0.1769	0.1738
-0.1763	0.1744
-0.1764	0.1757
-0.1764	0.1771
-0.1766	0.1784
-0.1765	0.1798
-0.1765	0.1813
-0.1767	0.1825
-0.1766	0.1840
-0.1765	0.1854
-0.1767	0.1867
-0.1766	0.1881
-0.1758	0.1888
-0.1766	0.1908
-0.1766	0.1922
-0.1766	0.1935
-0.1765	0.1950
-0.1764	0.1964
-0.1765	0.1977
-0.1764	0.1991
-0.1762	0.2006
-0.1763	0.2019
-0.1761	0.2034
-0.1759	0.2048
-0.1759	0.2061
-0.1765	0.2083
-0.1765	0.2096
-0.1763	0.2111
-0.1760	0.2126
-0.1767	0.2146
-0.1764	0.2161
-0.1764	0.2174
-0.1762	0.2189
-0.1768	0.2210
-0.1765	0.2225
-0.1762	0.2240
-0.1768	0.2261
-0.1764	0.2276
-0.1762	0.2291
-0.1767	0.2312
-0.1764	0.2327
-0.1769	0.2348
-0.1765	0.2364
-0.1770	0.2385
-0.1767	0.2400
-0.1771	0.2422
-0.1767	0.2436
-0.1769	0.2460
-0.1773	0.2481
-0.1769	0.2497
-0.1773	0.2519
-0.1769	0.2533
-0.1770	0.2557
-0.1774	0.2579
-0.1774	0.2603
-0.1772	0.2616
-0.1773	0.2640
-0.1776	0.2662
-0.1777	0.2686
-0.1780	0.2708
-0.1779	0.2732
-0.1782	0.2754
-0.1782	0.2778
-0.1781	0.2802
-0.1783	0.2824
-0.1783	0.2848
-0.1785	0.2870
-0.1784	0.2895
-0.1785	0.2917
-0.1784	0.2941
-0.1790	0.2972
-0.1789	0.2997
-0.1775	0.3028
-0.1038	0.2008
-0.1023	0.2004
-0.1015	0.2008
-0.1007	0.2012
-0.0999	0.2016
-0.0986	0.2011
-0.0972	0.2007
-0.0960	0.2002
-0.0951	0.2006
-0.0937	0.2001
-0.0929	0.2005
-0.0921	0.2009
-0.0913	0.2012
-0.0901	0.2007
-0.0893	0.2011
-0.0885	0.2014
-0.0877	0.2018
-0.0863	0.2013
-0.0855	0.2016
-0.0843	0.2011
-0.0829	0.2005
-0.0817	0.2000
-0.0809	0.2003
-0.0801	0.2006
-0.0793	0.2009
-0.0785	0.2012
-0.0777	0.2015
