x	y
-0.4740	0.0013
-0.4740	0.0032
-0.4740	0.0051
-0.4739	0.0071
-0.4729	0.0090
-0.4739	0.0108
-0.4738	0.0128
-0.4738	0.0147
-0.4737	0.0166
-0.4736	0.0186
-0.4736	0.0204
-0.4735	0.0224
-0.4734	0.0243
-0.4733	0.0262
-0.4742	0.0281
-0.4741	0.0300
-0.4739	0.0319
-0.4738	0.0339
-0.4736	0.0358
-0.4745	0.0377
-0.4743	0.0397
-0.4752	0.0417
-0.4750	0.0436
-0.4758	0.0455
-0.4756	0.0475
-0.4764	0.0495
-0.4772	0.0516
-0.4770	0.0535
-0.4778	0.0555
-0.4786	0.0575
-0.4783	0.0595
-0.4781	0.0615
-0.4789	0.0630
-0.4786	0.0650
-0.4784	0.0668
-0.4770	0.0691
-0.4728	0.0705
-0.4715	0.0722
-0.4782	0.0748
-0.4878	0.0778
-0.4875	0.0798
-0.4852	0.0813
-0.4717	0.1598
-0.4643	0.1598
-0.4589	0.1601
-0.4524	0.1603
-0.4452	0.1598
-0.4397	0.1603
-0.4372	0.1614
-0.4148	0.1583
-0.4274	0.1701
-0.4212	0.1720
-0.3851	0.1627
-0.3796	0.1626
-0.3752	0.1629
-0.3708	0.1628
-0.3664	0.1630
-0.3621	0.1628
-0.3576	0.1630
-0.3540	0.1636
-0.3498	0.1632
-0.3462	0.1638
-0.3429	0.1638
-0.3394	0.1642
-0.3351	0.1638
-0.3316	0.1642
-0.3281	0.1644
-0.3256	0.1649
-0.3223	0.1648
-0.3179	0.1646
-0.3145	0.1648
-0.3111	0.1647
-0.3085	0.1652
-0.3052	0.1651
-0.3027	0.1656
-0.2993	0.1654
-0.2968	0.1659
-0.2935	0.1656
-0.2901	0.1656
-0.2875	0.1660
-0.2851	0.1662
-0.2817	0.1660
-0.2793	0.1661
-0.2768	0.1665
-0.2744	0.1666
-0.2710	0.1664
-0.2686	0.1664
-0.2661	0.1667
-0.2637	0.1667
-0.2612	0.1669
-0.2589	0.1669
-0.2564	0.1671
-0.2540	0.1670
-0.2515	0.1672
-0.2492	0.1671
-0.2467	0.1672
-0.2452	0.1676
-0.2427	0.1677
-0.2404	0.1675
-0.2379	0.1676
-0.2365	0.1679
-0.2340	0.1679
-0.2318	0.1676
-0.2293	0.1676
-0.2279	0.1678
-0.2254	0.1678
-0.2230	0.1677
-0.2216	0.1679
-0.2201	0.1682
-0.2177	0.1680
-0.2153	0.1678
-0.2139	0.1681
-0.2124	0.1683
-0.2100	0.1681
-0.2086	0.1682
-0.2062	0.1680
-0.2038	0.1678
-0.2024	0.1679
-0.2001	0.1676
-0.1994	0.1684
-0.1980	0.1685
-0.1957	0.1681
-0.1933	0.1678
-0.1919	0.1679
-0.1905	0.1680
-0.1890	0.1682
-0.1876	0.1683
-0.1852	0.1679
-0.1839	0.1679
-0.1823	0.1681
-0.1802	0.1675
-0.1786	0.1677
-0.1780	0.1683
-0.1766	0.1684
-0.1750	0.1686
-0.1737	0.1685
-0.1714	0.1680
-0.1701	0.1679
-0.1694	0.1686
-0.1679	0.1687
-0.1657	0.1681
-0.1643	0.1680
-0.1628	0.1681
-0.1615	0.1680
-0.1601	0.1679
-0.1586	0.1680
-0.1572	0.1679
-0.1566	0.1685
-0.1551	0.1685
-0.1529	0.1678
-0.1516	0.1676
-0.1501	0.1676
-0.1495	0.1682
-0.1482	0.1680
-0.1467	0.1680
-0.1460	0.1686
-0.1447	0.1684
-0.1432	0.1683
-0.1419	0.1681
-0.1413	0.1686
-0.1398	0.1686
-0.1392	0.1691
-0.1371	0.1682
-0.1358	0.1680
-0.1351	0.1685
-0.1337	0.1684
-0.1330	0.1689
-0.1318	0.1686
-0.1297	0.1677
-0.1283	0.1675
-0.1276	0.1680
-0.1269	0.1685
-0.1263	0.1690
-0.1249	0.1688
-0.1236	0.1685
-0.1230	0.1690
-0.1223	0.1695
-0.1209	0.1692
-0.1197	0.1689
-0.1190	0.1694
-0.1176	0.1691
-0.1164	0.1688
-0.1157	0.1692
-0.1144	0.1689
-0.1137	0.1694
-0.1123	0.1691
-0.1116	0.1696
-0.1104	0.1691
-0.1098	0.1696
-0.1084	0.1692
-0.1078	0.1697
-0.1071	0.1701
-0.1059	0.1697
-0.1052	0.1701
-0.1039	0.1697
-0.1032	0.1701
-0.1018	0.1698
-0.1011	0.1702
-0.0999	0.1698
-0.0992	0.1702
-0.0985	0.1706
-0.0971	0.1702
-0.0964	0.1706
-0.0951	0.1703
-0.0944	0.1707
-0.0932	0.1702
-0.0925	0.1705
-0.0918	0.1709
-0.0904	0.1705
-0.0897	0.1709
-0.0890	0.1712
-0.0877	0.1708
-0.0865	0.1703
-0.0858	0.1706
-0.0851	0.1710
-0.0838	0.1705
-0.0831	0.1709
-0.0818	0.1704
-0.0811	0.1707
-0.0804	0.1710
-0.0797	0.1714
-0.0786	0.1708
-0.0779	0.1711
-0.0771	0.1715
-0.0759	0.1709
-0.0752	0.1712
-0.0744	0.1715
-0.0732	0.1710
-0.0725	0.1713
-0.0718	0.1716
-0.0707	0.1710
-0.0700	0.1713
-0.0693	0.1715
-0.0686	0.1718
-0.0673	0.1712
-0.0666	0.1715
-0.0659	0.1718
-0.0652	0.1721
-0.0640	0.1715
-0.0633	0.1717
-0.0626	0.1720
-0.0613	0.1714
-0.0606	0.1716
-0.0599	0.1719
-0.0592	0.1721
-0.0585	0.1723
-0.0575	0.1716
-0.0568	0.1719
-0.0560	0.1721
-0.0553	0.1723
-0.0546	0.1726
-0.0535	0.1719
-0.0527	0.1721
-0.0520	0.1723
-0.0513	0.1725
-0.0502	0.1718
-0.0494	0.1720
-0.0487	0.1722
-0.0480	0.1724
-0.0473	0.1726
-0.0466	0.1728
-0.0455	0.1721
-0.0448	0.1723
-0.0441	0.1725
-0.0431	0.1717
-0.0424	0.1718
-0.0417	0.1720
-0.0409	0.1722
-0.0403	0.1724
-0.0395	0.1725
-0.0388	0.1727
-0.0377	0.1719
-0.0370	0.1721
-0.0363	0.1722
-0.0356	0.1724
-0.0349	0.1725
-0.0342	0.1726
-0.0335	0.1728
-0.0324	0.1720
-0.0317	0.1721
-0.0310	0.1722
-0.0303	0.1724
-0.0296	0.1725
-0.0288	0.1726
-0.0281	0.1727
-0.0274	0.1728
-0.0264	0.1720
-0.0257	0.1721
-0.0250	0.1722
-0.0243	0.1723
-0.0236	0.1724
-0.0229	0.1725
-0.0222	0.1726
-0.0215	0.1727
-0.0208	0.1728
-0.0201	0.1728
-0.0194	0.1729
-0.0187	0.1730
-0.0180	0.1731
-0.0171	0.1722
-0.0164	0.1722
-0.0157	0.1723
-0.0149	0.1724
-0.0145	0.1734
-0.0136	0.1725
-0.0129	0.1725
-0.0122	0.1726
-0.0115	0.1726
-0.0108	0.1727
-0.0101	0.1727
-0.0094	0.1727
-0.0087	0.1728
-0.0080	0.1728
-0.0073	0.1728
-0.0066	0.1729
-0.0060	0.1729
-0.0052	0.1729
-0.0045	0.1729
-0.0038	0.1730
-0.0032	0.1730
-0.0025	0.1730
-0.0018	0.1730
-0.0010	0.1730
-0.0004	0.1730
0.0003	0.1730
0.0010	0.1730
0.0017	0.1730
0.0024	0.1730
0.0031	0.1730
0.0038	0.1730
0.0044	0.1739
0.0051	0.1739
0.0058	0.1739
0.0064	0.1739
0.0070	0.1749
0.0077	0.1748
0.0086	0.1738
0.0092	0.1738
0.0100	0.1737
0.0107	0.1737
0.0114	0.1736
0.0120	0.1736
0.0128	0.1735
0.0134	0.1735
0.0142	0.1734
0.0148	0.1734
0.0155	0.1733
0.0162	0.1732
0.0170	0.1732
0.0176	0.1731
0.0183	0.1730
0.0190	0.1730
0.0197	0.1739
0.0204	0.1738
0.0210	0.1737
0.0217	0.1736
0.0225	0.1736
0.0232	0.1735
0.0238	0.1734
0.0245	0.1733
0.0252	0.1732
0.0260	0.1731
0.0266	0.1730
0.0273	0.1729
0.0280	0.1727
0.0287	0.1736
0.0294	0.1735
0.0301	0.1734
0.0308	0.1733
0.0315	0.1732
0.0322	0.1730
0.0329	0.1729
0.0336	0.1728
0.0343	0.1726
0.0350	0.1725
0.0357	0.1723
0.0364	0.1722
0.0371	0.1731
0.0378	0.1729
0.0385	0.1728
0.0394	0.1736
0.0401	0.1734
0.0408	0.1733
0.0415	0.1731
0.0422	0.1729
0.0429	0.1728
0.0436	0.1726
0.0443	0.1734
0.0450	0.1732
0.0457	0.1731
0.0464	0.1729
0.0470	0.1727
0.0478	0.1735
0.0485	0.1734
0.0492	0.1731
0.0498	0.1730
0.0506	0.1738
0.0513	0.1736
0.0520	0.1734
0.0527	0.1732
0.0533	0.1730
0.0540	0.1728
0.0550	0.1735
0.0557	0.1733
0.0563	0.1731
0.0570	0.1728
0.0578	0.1736
0.0585	0.1734
0.0592	0.1732
0.0598	0.1729
0.0606	0.1727
0.0614	0.1735
0.0621	0.1732
0.0627	0.1730
0.0634	0.1727
0.0641	0.1725
0.0649	0.1732
0.0656	0.1730
0.0666	0.1737
0.0673	0.1734
0.0680	0.1731
0.0687	0.1729
0.0696	0.1736
0.0702	0.1733
0.0709	0.1730
0.0716	0.1728
0.0725	0.1735
0.0732	0.1732
0.0742	0.1738
0.0749	0.1735
0.0756	0.1732
0.0763	0.1729
0.0770	0.1726
0.0778	0.1733
0.0788	0.1740
0.0799	0.1746
0.0806	0.1743
0.0812	0.1740
0.0822	0.1746
0.0828	0.1743
0.0835	0.1740
0.0845	0.1746
0.0856	0.1752
0.0865	0.1759
0.0875	0.1765
0.0886	0.1771
0.0896	0.1777
0.0900	0.1764
0.0902	0.1751
0.0906	0.1738
0.0913	0.1734
0.0923	0.1740
0.0930	0.1737
0.0937	0.1733
0.0943	0.1729
0.0955	0.1734
0.0986	0.1751
0.1015	0.1758
0.1029	0.1773
0.1052	0.1806
0.1068	0.1820
0.1075	0.1816
0.1073	0.1793
0.1072	0.1771
0.1075	0.1757
0.1082	0.1753
0.1089	0.1748
0.1099	0.1754
0.1106	0.1749
0.1113	0.1745
0.1125	0.1749
0.1132	0.1745
0.1139	0.1740
0.1150	0.1745
0.1156	0.1741
0.1169	0.1745
0.1176	0.1740
0.1190	0.1754
0.1197	0.1750
0.1204	0.1745
0.1211	0.1740
0.1218	0.1735
0.1231	0.1738
0.1238	0.1733
0.1255	0.1746
0.1262	0.1740
0.1273	0.1745
0.1286	0.1748
0.1294	0.1742
0.1301	0.1737
0.1312	0.1741
0.1325	0.1744
0.1337	0.1747
0.1344	0.1742
0.1351	0.1736
0.1364	0.1739
0.1376	0.1742
0.1383	0.1737
0.1396	0.1739
0.1408	0.1742
0.1421	0.1744
0.1428	0.1739
0.1435	0.1733
0.1447	0.1736
0.1460	0.1738
0.1467	0.1732
0.1486	0.1743
0.1498	0.1745
0.1505	0.1739
0.1519	0.1741
0.1525	0.1735
0.1538	0.1737
0.1551	0.1738
0.1559	0.1732
0.1572	0.1733
0.1591	0.1743
0.1598	0.1737
0.1605	0.1730
0.1624	0.1740
0.1631	0.1733
0.1643	0.1736
0.1657	0.1736
0.1671	0.1736
0.1678	0.1730
0.1690	0.1732
0.1705	0.1732
0.1717	0.1733
0.1731	0.1733
0.1744	0.1735
0.1758	0.1735
0.1772	0.1735
0.1785	0.1737
0.1791	0.1729
0.1806	0.1729
0.1818	0.1730
0.1840	0.1737
0.1860	0.1744
0.1880	0.1752
0.1900	0.1760
0.1573	-0.4735
0.1551	-0.4732
0.1530	-0.4729
0.1510	-0.4735
0.1489	-0.4731
0.1467	-0.4728
0.1446	-0.4724
0.1429	-0.4739
0.1410	-0.4745
0.1389	-0.4741
0.1367	-0.4737
0.1349	-0.4742
0.1329	-0.4747
0.1309	-0.4743
0.1281	-0.4740
0.1261	-0.4735
0.1241	-0.4740
0.1221	-0.4735
0.1201	-0.4740
0.1181	-0.4735
0.1161	-0.4740
0.1140	-0.4735
0.1124	-0.4749
0.1104	-0.4753
0.1084	-0.4748
0.1063	-0.4742
0.1042	-0.4737
0.1023	-0.4741
0.1004	-0.4745
0.0983	-0.4739
0.0964	-0.4743
0.0946	-0.4747
0.0925	-0.4741
0.0906	-0.4744
0.0887	-0.4748
0.0862	-0.4742
0.0842	-0.4746
0.0824	-0.4749
0.0805	-0.4752
0.0785	-0.4746
0.0765	-0.4749
0.0746	-0.4742
0.0727	-0.4745
0.0707	-0.4738
0.0689	-0.4750
0.0670	-0.4753
0.0650	-0.4746
0.0631	-0.4748
0.0612	-0.4751
0.0593	-0.4753
0.0574	-0.4745
0.0554	-0.4748
0.0535	-0.4750
0.0516	-0.4742
0.0496	-0.4744
0.0478	-0.4746
0.0459	-0.4748
0.0441	-0.4750
0.0420	-0.4741
0.0402	-0.4743
0.0383	-0.4745
0.0363	-0.4746
0.0345	-0.4747
0.0326	-0.4749
0.0308	-0.4750
0.0288	-0.4751
0.0270	-0.4752
0.0250	-0.4753
0.0231	-0.4754
0.0213	-0.4755
0.0193	-0.4756
0.0175	-0.4757
0.0156	-0.4757
0.0138	-0.4758
0.0118	-0.4759
0.0100	-0.4759
0.0081	-0.4759
0.0061	-0.4760
0.0043	-0.4760
0.0024	-0.4770
0.0005	-0.4770
-0.0014	-0.4770
-0.0032	-0.4760
-0.0052	-0.4770
-0.0071	-0.4769
-0.0090	-0.4769
-0.0109	-0.4769
-0.0127	-0.4758
-0.0147	-0.4768
-0.0165	-0.4767
-0.0184	-0.4766
-0.0203	-0.4766
-0.0222	-0.4765
-0.0241	-0.4754
-0.0260	-0.4763
-0.0280	-0.4772
-0.0299	-0.4791
-0.0320	-0.4799
-0.0336	-0.4768
-0.0353	-0.4737
-0.0373	-0.4745
-0.0392	-0.4754
-0.0412	-0.4762
-0.0432	-0.4771
-0.0451	-0.4769
-0.0470	-0.4767
-0.0489	-0.4755
-0.0510	-0.4753
-0.0530	-0.4761
-0.0551	-0.4768
-0.0571	-0.4766
-0.0591	-0.4774
-0.0611	-0.4771
-0.0630	-0.4769
-0.0650	-0.4766
-0.0671	-0.4773
-0.0688	-0.4781
-0.0707	-0.4778
-0.0727	-0.4775
-0.0750	-0.4761
-0.0766	-0.4769
-0.0787	-0.4776
-0.0806	-0.4772
-0.0827	-0.4769
-0.0847	-0.4765
-0.0868	-0.4772
-0.0890	-0.4778
-0.0909	-0.4774
-0.0928	-0.4770
-0.0948	-0.4767
-0.0969	-0.4773
-0.0991	-0.4778
-0.1011	-0.4774
-0.1030	-0.4770
-0.1053	-0.4775
-0.1075	-0.4781
-0.1094	-0.4776
-0.1114	-0.4772
-0.1135	-0.4777
-0.1155	-0.4772
-0.1175	-0.4767
-0.1193	-0.4773
-0.1214	-0.4778
-0.1234	-0.4773
-0.1254	-0.4768
-0.1276	-0.4772
-0.1298	-0.4777
-0.1320	-0.4781
-0.1342	-0.4785
-0.1362	-0.4780
-0.1381	-0.4774
-0.1405	-0.4778
-0.1427	-0.4781
-0.1447	-0.4776
