x	y
-0.4728	0.1564
-0.4702	0.1578
-0.4677	0.1590
-0.4661	0.1606
-0.4634	0.1622
-0.4618	0.1638
-0.4593	0.1650
-0.4576	0.1665
-0.4551	0.1677
-0.4525	0.1689
-0.4498	0.1704
-0.4482	0.1719
-0.4465	0.1733
-0.4440	0.1744
-0.4424	0.1758
-0.4398	0.1768
-0.4371	0.1782
-0.4354	0.1796
-0.4329	0.1805
-0.4312	0.1819
-0.4286	0.1829
-0.4270	0.1841
-0.4242	0.1855
-0.4226	0.1867
-0.4209	0.1881
-0.4183	0.1889
-0.4167	0.1901
-0.4150	0.1914
-0.4122	0.1926
-0.4106	0.1938
-0.4080	0.1946
-0.4063	0.1958
-0.4046	0.1969
-0.4029	0.1981
-0.4002	0.1992
-0.3975	0.2000
-0.3959	0.2010
-0.3942	0.2022
-0.3925	0.2033
-0.3908	0.2044
-0.3891	0.2055
-0.3872	0.2069
-0.3854	0.2080
-0.3838	0.2090
-0.3812	0.2096
-0.3795	0.2106
-0.3777	0.2117
-0.3760	0.2127
-0.3732	0.2136
-0.3724	0.2150
-0.3706	0.2160
-0.3689	0.2170
-0.3672	0.2179
-0.3655	0.2189
-0.3637	0.2199
-0.3620	0.2207
-0.3601	0.2220
-0.3583	0.2229
-0.3565	0.2239
-0.3548	0.2247
-0.3531	0.2256
-0.3514	0.2264
-0.3504	0.2278
-0.3487	0.2287
-0.3467	0.2299
-0.3450	0.2306
-0.3441	0.2320
-0.3423	0.2329
-0.3406	0.2336
-0.3388	0.2344
-0.3370	0.2353
-0.3353	0.2360
-0.3343	0.2373
-0.3323	0.2384
-0.3306	0.2392
-0.3280	0.2393
-0.3270	0.2406
-0.3245	0.2407
-0.3224	0.2417
-0.3207	0.2423
-0.3197	0.2437
-0.3196	0.2455
-0.3186	0.2468
-0.3168	0.2475
-0.3143	0.2475
-0.3125	0.2481
-0.3107	0.2488
-0.3097	0.2499
-0.3087	0.2512
-0.3077	0.2524
-0.3059	0.2530
-0.3031	0.2532
-0.3014	0.2538
-0.2989	0.2537
-0.2970	0.2543
-0.2960	0.2554
-0.2950	0.2566
-0.2940	0.2578
-0.2930	0.2589
-0.2919	0.2601
-0.2899	0.2609
-0.2888	0.2620
-0.2870	0.2626
-0.2860	0.2637
-0.2842	0.2641
-0.2825	0.2645
-0.2814	0.2657
-0.2803	0.2669
-0.2793	0.2679
-0.2775	0.2684
-0.2757	0.2687
-0.2747	0.2698
-0.2726	0.2704
-0.2715	0.2715
-0.2698	0.2718
-0.2688	0.2729
-0.2676	0.2740
-0.2659	0.2743
-0.2649	0.2753
-0.2630	0.2756
-0.2613	0.2759
-0.2602	0.2769
-0.2591	0.2780
-0.2580	0.2790
-0.2563	0.2792
-0.2551	0.2803
-0.2541	0.2812
-0.2529	0.2823
-0.2509	0.2827
-0.2498	0.2837
-0.2480	0.2839
-0.2469	0.2849
-0.2458	0.2859
-0.2447	0.2868
-0.2435	0.2878
-0.2418	0.2880
-0.2400	0.2881
-0.2389	0.2891
-0.2378	0.2900
-0.2366	0.2909
-0.2348	0.2911
-0.2343	0.2928
-0.2332	0.2937
-0.2314	0.2938
-0.2303	0.2947
-0.2285	0.2948
-0.2273	0.2957
-0.2253	0.2961
-0.2241	0.2969
-0.2224	0.2969
-0.2212	0.2979
-0.2200	0.2987
-0.2194	0.3004
-0.2192	0.3018
-0.2180	0.3027
-0.2174	0.3043
-0.2162	0.3052
-0.2144	0.3052
-0.2132	0.3061
-0.2120	0.3069
-0.2100	0.3071
-0.2082	0.3071
-0.2064	0.3071
-0.2047	0.3070
-0.2029	0.3070
-0.2017	0.3078
-0.2005	0.3086
-0.1993	0.3094
-0.1981	0.3101
-0.1968	0.3109
-0.1956	0.3117
-0.1944	0.3124
-0.1931	0.3132
-0.1920	0.3140
-0.1899	0.3141
-0.1887	0.3148
-0.1874	0.3155
-0.1870	0.3169
-0.1858	0.3177
-0.1845	0.3184
-0.1838	0.3200
-0.1825	0.3207
-0.1808	0.3205
-0.1795	0.3213
-0.1782	0.3220
-0.1770	0.3226
-0.1757	0.3233
-0.1745	0.3240
-0.1732	0.3247
-0.1719	0.3254
-0.1706	0.3260
-0.1699	0.3276
-0.1685	0.3283
-0.1673	0.3289
-0.1660	0.3296
-0.1647	0.3302
-0.1638	0.3317
-0.1621	0.3315
-0.1608	0.3321
-0.1595	0.3327
-0.1586	0.3343
-0.1573	0.3349
-0.1560	0.3355
-0.1547	0.3361
-0.1534	0.3367
-0.1520	0.3373
-0.1506	0.3380
-0.1493	0.3385
-0.1479	0.3391
-0.1465	0.3397
-0.1452	0.3403
-0.1441	0.3419
-0.1427	0.3424
-0.1414	0.3430
-0.1400	0.3436
-0.1386	0.3441
-0.1376	0.3456
-0.1362	0.3462
-0.1347	0.3467
-0.1334	0.3473
-0.1320	0.3478
-0.1306	0.3483
-0.1291	0.3489
-0.1285	0.3502
-0.1270	0.3507
-0.1259	0.3522
-0.1245	0.3527
-0.1230	0.3532
-0.1220	0.3546
-0.1206	0.3551
-0.1194	0.3565
-0.1179	0.3570
-0.1165	0.3575
-0.1150	0.3580
-0.1137	0.3584
-0.1122	0.3589
-0.1110	0.3603
-0.1093	0.3598
-0.1078	0.3602
-0.1066	0.3616
-0.1052	0.3620
-0.1040	0.3634
-0.1025	0.3638
-0.1017	0.3651
-0.1002	0.3655
-0.0990	0.3669
-0.0975	0.3673
-0.0962	0.3686
-0.0948	0.3690
-0.0933	0.3694
-0.0920	0.3707
-0.0905	0.3711
-0.0887	0.3705
-0.0875	0.3718
-0.0861	0.3722
-0.0847	0.3735
-0.0832	0.3738
-0.0819	0.3752
-0.0810	0.3764
-0.0794	0.3767
-0.0779	0.3770
-0.0764	0.3773
-0.0750	0.3786
-0.0738	0.3799
-0.0722	0.3802
-0.0708	0.3815
-0.0693	0.3818
-0.0679	0.3830
-0.0663	0.3833
-0.0650	0.3845
-0.0634	0.3848
-0.0624	0.3860
-0.0609	0.3862
-0.0595	0.3875
-0.0579	0.3877
-0.0564	0.3889
-0.0548	0.3892
-0.0533	0.3894
-0.0519	0.3906
-0.0504	0.3918
-0.0489	0.3930
-0.0473	0.3932
-0.0463	0.3943
-0.0446	0.3945
-0.0431	0.3957
-0.0416	0.3968
-0.0401	0.3970
-0.0386	0.3981
-0.0370	0.3983
-0.0354	0.3994
-0.0338	0.3996
-0.0322	0.4007
-0.0308	0.4018
-0.0295	0.4029
-0.0280	0.4030
-0.0264	0.4041
-0.0248	0.4052
-0.0231	0.4053
-0.0215	0.4064
-0.0199	0.4065
-0.0183	0.4076
-0.0167	0.4087
-0.0151	0.4087
-0.0139	0.4098
-0.0123	0.4108
-0.0106	0.4119
-0.0090	0.4119
-0.0073	0.4129
-0.0057	0.4140
-0.0041	0.4150
-0.0024	0.4160
-0.0007	0.4160
0.0006	0.4180
0.0022	0.4180
0.0039	0.4190
0.0056	0.4200
0.0073	0.4209
0.0091	0.4219
0.0107	0.4219
0.0124	0.4228
0.0137	0.4238
0.0155	0.4247
0.0173	0.4256
0.0189	0.4266
0.0207	0.4265
0.0225	0.4274
0.0242	0.4283
0.0261	0.4302
0.0274	0.4311
0.0292	0.4320
0.0310	0.4319
0.0327	0.4328
0.0347	0.4346
0.0365	0.4355
0.0384	0.4363
0.0400	0.4362
0.0419	0.4370
0.0434	0.4389
0.0453	0.4397
0.0473	0.4405
0.0491	0.4423
0.0511	0.4431
0.0529	0.4429
0.0547	0.4436
0.0564	0.4454
0.0582	0.4462
0.0603	0.4480
0.0623	0.4487
0.0642	0.4494
0.0661	0.4502
0.0676	0.4510
0.0696	0.4517
0.0718	0.4534
0.0737	0.4541
0.0757	0.4547
0.0779	0.4564
0.0794	0.4572
0.0815	0.4578
0.0836	0.4595
0.0858	0.4611
0.0879	0.4617
0.0782	0.3688
0.0799	0.3695
0.0811	0.3682
0.0822	0.3659
0.0832	0.3636
0.0845	0.3612
0.0855	0.3589
0.0868	0.3576
0.0880	0.3553
0.0890	0.3529
0.0898	0.3507
0.0912	0.3483
0.0922	0.3470
0.0931	0.3446
0.0943	0.3422
0.0954	0.3409
0.0963	0.3386
0.0974	0.3362
0.0985	0.3348
0.0993	0.3325
0.1006	0.3311
