x	y
-0.4920	0.0009
-0.4910	0.0033
-0.4880	0.0053
-0.4869	0.0073
-0.4849	0.0093
-0.4829	0.0112
-0.4808	0.0135
-0.4798	0.0154
-0.4777	0.0173
-0.4766	0.0192
-0.4745	0.0211
-0.4724	0.0229
-0.4713	0.0252
-0.4702	0.0271
-0.4681	0.0288
-0.4660	0.0306
-0.4639	0.0324
-0.4627	0.0342
-0.4616	0.0365
-0.4594	0.0381
-0.4583	0.0400
-0.4561	0.0417
-0.4539	0.0433
-0.4527	0.0454
-0.4515	0.0472
-0.4503	0.0489
-0.4482	0.0505
-0.4470	0.0523
-0.4448	0.0539
-0.4435	0.0559
-0.4423	0.0576
-0.4410	0.0593
-0.4398	0.0609
-0.4376	0.0625
-0.4363	0.0640
-0.4351	0.0656
-0.4337	0.0677
-0.4315	0.0692
-0.4312	0.0709
-0.4299	0.0724
-0.4287	0.0740
-0.4264	0.0754
-0.4240	0.0773
-0.4237	0.0790
-0.4224	0.0804
-0.4211	0.0820
-0.4198	0.0835
-0.4185	0.0850
-0.4171	0.0865
-0.4158	0.0880
-0.4144	0.0895
-0.4130	0.0913
-0.4117	0.0928
-0.4103	0.0942
-0.4090	0.0957
-0.4076	0.0971
-0.4072	0.0988
-0.4068	0.1004
-0.4054	0.1018
-0.4040	0.1032
-0.4025	0.1050
-0.4011	0.1064
-0.3997	0.1078
-0.3983	0.1090
-0.3979	0.1107
-0.3965	0.1120
-0.3951	0.1134
-0.3936	0.1147
-0.3921	0.1164
-0.3907	0.1177
-0.3892	0.1190
-0.3878	0.1203
-0.3854	0.1213
-0.3838	0.1228
-0.3833	0.1244
-0.3828	0.1260
-0.3823	0.1276
-0.3818	0.1290
-0.3803	0.1302
-0.3788	0.1315
-0.3773	0.1327
-0.3759	0.1339
-0.3744	0.1351
-0.3748	0.1369
-0.3742	0.1384
-0.3718	0.1392
-0.3701	0.1408
-0.3677	0.1415
-0.3662	0.1426
-0.3647	0.1437
-0.3632	0.1449
-0.3626	0.1464
-0.3629	0.1482
-0.3614	0.1493
-0.3608	0.1507
-0.3591	0.1522
-0.3585	0.1537
-0.3570	0.1546
-0.3563	0.1561
-0.3548	0.1571
-0.3532	0.1582
-0.3526	0.1596
-0.3519	0.1611
-0.3512	0.1625
-0.3497	0.1634
-0.3481	0.1644
-0.3475	0.1658
-0.3457	0.1671
-0.3442	0.1681
-0.3426	0.1690
-0.3419	0.1704
-0.3412	0.1718
-0.3405	0.1732
-0.3389	0.1742
-0.3382	0.1755
