x	y
-0.3489	0.3567
-0.3460	0.3567
-0.3432	0.3567
-0.3404	0.3567
-0.3372	0.3569
-0.3344	0.3568
-0.3316	0.3567
-0.3289	0.3565
-0.3281	0.3586
-0.3259	0.3592
-0.3215	0.3578
-0.3187	0.3576
-0.3172	0.3589
-0.3144	0.3587
-0.3117	0.3584
-0.3090	0.3582
-0.3064	0.3590
-0.3038	0.3586
-0.3017	0.3591
-0.2996	0.3596
-0.2968	0.3592
-0.2948	0.3596
-0.2927	0.3600
-0.2896	0.3600
-0.2876	0.3603
-0.2854	0.3608
-0.2827	0.3604
-0.2800	0.3599
-0.2775	0.3606
-0.2754	0.3609
-0.2727	0.3605
-0.2712	0.3616
-0.2692	0.3619
-0.2665	0.3614
-0.2644	0.3616
-0.2620	0.3622
-0.2599	0.3624
-0.2578	0.3627
-0.2545	0.3614
-0.2487	0.3569
-0.2456	0.3554
-0.2452	0.3581
-0.2442	0.3600
-0.2428	0.3609
-0.2413	0.3619
-0.2398	0.3629
-0.2394	0.3656
-0.2410	0.3705
-0.2431	0.3763
-0.2420	0.3782
-0.2271	0.3639
-0.2246	0.3631
-0.2221	0.3624
-0.2201	0.3624
-0.2177	0.3627
-0.2157	0.3627
-0.2147	0.3645
-0.2127	0.3645
-0.2107	0.3645
-0.2081	0.3637
-0.2061	0.3636
-0.2047	0.3645
-0.2018	0.3638
-0.2003	0.3646
-0.1983	0.3645
-0.1969	0.3653
-0.1953	0.3661
-0.1934	0.3661
-0.1919	0.3668
-0.1898	0.3668
-0.1878	0.3667
-0.1864	0.3674
-0.1849	0.3682
-0.1833	0.3690
-0.1818	0.3697
-0.1799	0.3695
-0.1771	0.3687
-0.1756	0.3694
-0.1736	0.3692
-0.1716	0.3691
-0.1701	0.3697
-0.1686	0.3704
-0.1667	0.3702
-0.1648	0.3700
-0.1632	0.3706
-0.1616	0.3714
-0.1601	0.3720
-0.1586	0.3727
-0.1559	0.3716
-0.1539	0.3714
-0.1521	0.3710
-0.1502	0.3707
-0.1486	0.3714
-0.1471	0.3720
-0.1456	0.3726
-0.1440	0.3732
-0.1421	0.3728
-0.1399	0.3716
-0.1383	0.3721
-0.1361	0.3719
-0.1346	0.3724
-0.1330	0.3730
-0.1315	0.3735
-0.1300	0.3741
-0.1281	0.3737
-0.1265	0.3742
-0.1249	0.3747
-0.1231	0.3743
-0.1216	0.3748
-0.1197	0.3743
-0.1182	0.3748
-0.1164	0.3743
-0.1147	0.3748
-0.1132	0.3753
-0.1117	0.3758
-0.1098	0.3753
-0.1076	0.3749
-0.1068	0.3761
-0.1052	0.3766
-0.1036	0.3770
-0.1022	0.3774
-0.1000	0.3769
-0.0983	0.3764
-0.0970	0.3777
-0.0954	0.3771
-0.0936	0.3765
-0.0921	0.3769
-0.0904	0.3763
-0.0889	0.3766
-0.0875	0.3770
-0.0857	0.3764
-0.0843	0.3767
-0.0827	0.3770
-0.0813	0.3773
-0.0799	0.3776
-0.0783	0.3780
-0.0771	0.3792
-0.0753	0.3786
-0.0737	0.3779
-0.0721	0.3782
-0.0701	0.3775
-0.0685	0.3768
-0.0672	0.3781
-0.0656	0.3783
-0.0642	0.3786
-0.0627	0.3789
-0.0612	0.3791
-0.0598	0.3793
-0.0581	0.3786
-0.0565	0.3778
-0.0551	0.3790
-0.0538	0.3802
-0.0522	0.3804
-0.0506	0.3796
-0.0492	0.3798
-0.0477	0.3810
-0.0463	0.3812
-0.0453	0.3823
-0.0438	0.3825
-0.0423	0.3827
-0.0408	0.3828
-0.0388	0.3820
-0.0372	0.3822
-0.0357	0.3813
-0.0341	0.3805
-0.0326	0.3806
-0.0311	0.3807
-0.0296	0.3809
-0.0282	0.3820
-0.0266	0.3821
-0.0252	0.3822
-0.0237	0.3823
-0.0222	0.3824
-0.0207	0.3824
-0.0191	0.3825
-0.0177	0.3826
-0.0161	0.3827
-0.0146	0.3827
-0.0132	0.3828
-0.0116	0.3828
-0.0102	0.3839
-0.0086	0.3839
-0.0071	0.3829
-0.0057	0.3830
-0.0041	0.3840
-0.0027	0.3840
-0.0011	0.3830
0.0004	0.3840
0.0020	0.3840
0.0034	0.3840
0.0049	0.3840
0.0065	0.3839
0.0076	0.3849
0.0091	0.3849
0.0106	0.3849
0.0121	0.3848
0.0140	0.3837
0.0152	0.3847
0.0167	0.3856
0.0183	0.3856
0.0198	0.3855
0.0213	0.3864
0.0229	0.3863
0.0244	0.3862
0.0259	0.3861
0.0275	0.3870
0.0290	0.3869
0.0305	0.3858
0.0320	0.3867
0.0336	0.3865
0.0351	0.3864
0.0367	0.3863
0.0382	0.3871
0.0398	0.3880
0.0410	0.3888
0.0429	0.3876
0.0444	0.3875
0.0457	0.3883
0.0472	0.3881
0.0489	0.3889
0.0505	0.3887
0.0520	0.3885
0.0536	0.3883
0.0552	0.3891
0.0568	0.3889
0.0583	0.3887
0.0600	0.3894
0.0616	0.3892
0.0631	0.3889
0.0648	0.3896
0.0665	0.3904
0.0679	0.3891
0.0697	0.3898
0.0711	0.3906
0.0727	0.3913
0.0743	0.3910
0.0758	0.3907
0.0774	0.3904
0.0791	0.3911
