x	y
-0.4480	0.0011
-0.4480	0.0029
-0.4480	0.0047
-0.4469	0.0070
-0.4469	0.0089
-0.4469	0.0107
-0.4468	0.0125
-0.4468	0.0144
-0.4457	0.0162
-0.4456	0.0180
-0.4456	0.0198
-0.4455	0.0218
-0.4454	0.0235
-0.4453	0.0254
-0.4452	0.0272
-0.4451	0.0290
-0.4449	0.0308
-0.4438	0.0326
-0.4437	0.0344
-0.4445	0.0363
-0.4444	0.0383
-0.4442	0.0401
-0.4440	0.0419
-0.4439	0.0437
-0.4437	0.0455
-0.4445	0.0474
-0.4443	0.0493
-0.4441	0.0511
-0.4439	0.0529
-0.4436	0.0548
-0.4444	0.0563
-0.4442	0.0581
-0.4440	0.0599
-0.4437	0.0617
-0.4444	0.0638
-0.4442	0.0656
-0.4439	0.0674
-0.4436	0.0692
-0.4433	0.0711
-0.4440	0.0730
-0.4447	0.0750
-0.4444	0.0768
-0.4451	0.0788
-0.4447	0.0808
-0.4454	0.0828
-0.4441	0.0844
-0.4477	0.0865
-0.4513	0.0891
-0.4509	0.0908
-0.4535	0.0933
-0.4593	0.0996
-0.4687	0.1683
-0.4634	0.1684
-0.4569	0.1685
-0.4505	0.1687
-0.4441	0.1684
-0.4387	0.1688
-0.4324	0.1683
-0.4269	0.1686
-0.4215	0.1688
-0.4161	0.1686
-0.4107	0.1688
-0.4073	0.1692
-0.4023	0.1732
-0.3956	0.1760
-0.3940	0.1771
-0.3886	0.1770
-0.3814	0.1759
-0.3587	0.1702
-0.3514	0.1692
-0.3480	0.1693
-0.3445	0.1697
-0.3402	0.1693
-0.3367	0.1696
-0.3333	0.1696
-0.3289	0.1694
-0.3255	0.1696
-0.3221	0.1695
-0.3187	0.1696
-0.3153	0.1695
-0.3127	0.1701
-0.3094	0.1699
-0.3060	0.1699
-0.3027	0.1697
-0.3001	0.1702
-0.2968	0.1699
-0.2943	0.1703
-0.2910	0.1700
-0.2884	0.1704
-0.2850	0.1703
-0.2826	0.1703
-0.2802	0.1705
-0.2777	0.1708
-0.2743	0.1705
-0.2720	0.1705
-0.2694	0.1708
-0.2670	0.1708
-0.2645	0.1710
-0.2613	0.1704
-0.2597	0.1711
-0.2573	0.1711
-0.2548	0.1712
-0.2525	0.1711
-0.2500	0.1712
-0.2476	0.1711
-0.2452	0.1712
-0.2429	0.1709
-0.2412	0.1716
-0.2389	0.1713
-0.2364	0.1714
-0.2341	0.1711
-0.2325	0.1716
-0.2302	0.1713
-0.2288	0.1717
-0.2263	0.1716
-0.2239	0.1715
-0.2216	0.1711
-0.2200	0.1716
-0.2178	0.1712
