x	y
-0.3504	0.3539
-0.3476	0.3538
-0.3454	0.3546
-0.3440	0.3560
-0.3418	0.3566
-0.3379	0.3562
-0.3344	0.3554
-0.3329	0.3568
-0.3308	0.3574
-0.3273	0.3566
-0.3235	0.3559
-0.3207	0.3558
-0.3186	0.3564
-0.3165	0.3569
-0.3144	0.3574
-0.3122	0.3580
-0.3095	0.3577
-0.3070	0.3586
-0.3042	0.3583
-0.3021	0.3588
-0.3000	0.3592
-0.2972	0.3589
-0.2951	0.3594
-0.2914	0.3585
-0.2893	0.3589
-0.2879	0.3601
-0.2858	0.3605
-0.2837	0.3608
-0.2816	0.3612
-0.2789	0.3608
-0.2758	0.3606
-0.2743	0.3618
-0.2717	0.3613
-0.2678	0.3592
-0.2623	0.3557
-0.2588	0.3546
-0.2589	0.3570
-0.2585	0.3597
-0.2576	0.3616
-0.2562	0.3626
-0.2547	0.3637
-0.2538	0.3656
-0.2555	0.3704
-0.2568	0.3756
-0.2562	0.3772
-0.2399	0.3617
-0.2373	0.3610
-0.2349	0.3614
-0.2323	0.3607
-0.2303	0.3608
-0.2288	0.3617
-0.2268	0.3618
-0.2253	0.3627
-0.2233	0.3628
-0.2213	0.3628
-0.2193	0.3629
-0.2170	0.3631
-0.2150	0.3631
-0.2135	0.3640
-0.2115	0.3640
-0.2095	0.3640
-0.2075	0.3640
-0.2060	0.3648
-0.2046	0.3657
-0.2031	0.3665
-0.2011	0.3665
-0.1991	0.3664
-0.1976	0.3672
-0.1961	0.3680
-0.1937	0.3681
-0.1918	0.3680
-0.1898	0.3679
-0.1878	0.3678
-0.1859	0.3677
-0.1844	0.3685
-0.1828	0.3692
-0.1809	0.3690
-0.1789	0.3689
-0.1766	0.3689
-0.1751	0.3696
-0.1736	0.3703
-0.1716	0.3701
-0.1701	0.3708
-0.1682	0.3706
-0.1663	0.3704
-0.1643	0.3702
-0.1628	0.3708
-0.1613	0.3715
-0.1598	0.3721
-0.1579	0.3719
-0.1556	0.3717
-0.1538	0.3714
-0.1520	0.3711
-0.1501	0.3708
-0.1486	0.3714
-0.1471	0.3720
-0.1457	0.3725
-0.1442	0.3731
-0.1424	0.3727
-0.1405	0.3724
-0.1391	0.3729
-0.1376	0.3735
-0.1361	0.3740
-0.1343	0.3736
-0.1321	0.3733
-0.1304	0.3729
-0.1288	0.3734
-0.1273	0.3739
-0.1259	0.3744
-0.1243	0.3749
-0.1226	0.3744
-0.1207	0.3740
-0.1196	0.3754
-0.1181	0.3759
-0.1166	0.3763
-0.1151	0.3768
-0.1134	0.3763
-0.1116	0.3758
-0.1101	0.3762
-0.1083	0.3757
-0.1069	0.3761
-0.1053	0.3765
-0.1032	0.3761
-0.1018	0.3765
-0.1002	0.3769
-0.0985	0.3763
-0.0970	0.3767
-0.0955	0.3771
-0.0938	0.3765
-0.0923	0.3769
-0.0908	0.3772
-0.0893	0.3776
-0.0878	0.3779
-0.0863	0.3783
-0.0846	0.3776
-0.0828	0.3770
-0.0814	0.3773
-0.0799	0.3776
-0.0784	0.3779
-0.0769	0.3783
-0.0752	0.3776
-0.0737	0.3779
-0.0722	0.3782
-0.0707	0.3785
-0.0692	0.3787
-0.0677	0.3790
-0.0663	0.3793
-0.0647	0.3795
-0.0634	0.3808
-0.0619	0.3810
-0.0604	0.3812
-0.0588	0.3815
-0.0573	0.3817
-0.0560	0.3829
-0.0543	0.3822
-0.0528	0.3824
-0.0511	0.3816
-0.0491	0.3808
-0.0475	0.3800
-0.0459	0.3792
-0.0444	0.3794
-0.0429	0.3806
-0.0415	0.3807
-0.0401	0.3819
-0.0386	0.3821
-0.0370	0.3822
-0.0355	0.3814
-0.0340	0.3825
-0.0325	0.3816
-0.0309	0.3818
-0.0295	0.3819
-0.0279	0.3820
-0.0263	0.3821
-0.0248	0.3822
-0.0234	0.3833
-0.0218	0.3824
-0.0203	0.3825
-0.0188	0.3835
-0.0173	0.3826
-0.0158	0.3837
-0.0142	0.3837
-0.0128	0.3838
-0.0112	0.3838
-0.0098	0.3839
-0.0082	0.3829
-0.0067	0.3839
-0.0052	0.3840
-0.0040	0.3850
-0.0025	0.3850
-0.0010	0.3850
0.0006	0.3850
0.0021	0.3850
0.0037	0.3850
0.0051	0.3860
0.0067	0.3859
0.0082	0.3859
0.0098	0.3859
0.0113	0.3848
0.0128	0.3858
0.0144	0.3867
0.0159	0.3867
0.0175	0.3866
0.0191	0.3875
0.0205	0.3865
0.0222	0.3874
0.0237	0.3873
0.0252	0.3872
0.0268	0.3881
0.0284	0.3880
0.0300	0.3878
0.0314	0.3877
0.0330	0.3876
0.0345	0.3875
0.0362	0.3883
0.0375	0.3892
0.0390	0.3890
0.0405	0.3889
0.0421	0.3887
0.0437	0.3896
0.0453	0.3894
0.0468	0.3892
0.0484	0.3890
0.0501	0.3898
0.0516	0.3896
0.0533	0.3904
0.0548	0.3902
0.0566	0.3909
0.0581	0.3907
0.0596	0.3905
0.0614	0.3912
0.0627	0.3920
0.0645	0.3907
0.0658	0.3915
0.0691	0.3920
0.0634	0.3096
0.0654	0.2712
0.0658	0.2670
0.0662	0.2628
0.0667	0.2585
0.0670	0.2543
0.0675	0.2511
0.0679	0.2468
0.0680	0.2426
0.0684	0.2394
0.0688	0.2362
0.0690	0.2319
0.0693	0.2287
0.0698	0.2254
0.0700	0.2222
0.0702	0.2190
0.0705	0.2158
0.0710	0.2135
0.0711	0.2103
0.0713	0.2071
0.0717	0.2048
0.0717	0.2016
0.0721	0.1994
0.0725	0.1971
0.0728	0.1948
0.0731	0.1926
0.0733	0.1904
0.0735	0.1881
0.0737	0.1859
0.0741	0.1836
0.0742	0.1814
0.0744	0.1792
0.0746	0.1769
0.0748	0.1747
0.0748	0.1725
0.0753	0.1712
0.0753	0.1690
0.0755	0.1667
0.0755	0.1645
0.0758	0.1632
0.0760	0.1610
0.0762	0.1598
0.0763	0.1575
0.0766	0.1562
0.0765	0.1541
0.0768	0.1528
0.0768	0.1505
0.0771	0.1493
0.0774	0.1480
0.0773	0.1458
0.0774	0.1446
0.0776	0.1433
0.0776	0.1411
0.0778	0.1398
0.0779	0.1386
0.0781	0.1373
0.0783	0.1361
0.0785	0.1348
0.0790	0.1345
0.0796	0.1342
0.0801	0.1339
0.0806	0.1335
0.0816	0.1342
0.0821	0.1338
0.0826	0.1335
0.0835	0.1341
0.0841	0.1338
0.0850	0.1344
0.0855	0.1340
0.0861	0.1337
0.0870	0.1343
0.0876	0.1339
0.0885	0.1345
0.0890	0.1341
0.0896	0.1338
0.0905	0.1343
0.0915	0.1349
0.0920	0.1345
0.0926	0.1342
0.0935	0.1347
0.0941	0.1343
0.0952	0.1348
0.0957	0.1344
0.0967	0.1349
0.0972	0.1345
0.0982	0.1351
0.0988	0.1347
0.0997	0.1352
0.1003	0.1348
0.1013	0.1353
0.1023	0.1358
0.1029	0.1354
0.1039	0.1358
0.1044	0.1354
0.1054	0.1359
0.1060	0.1355
0.1071	0.1359
0.1081	0.1363
0.1087	0.1359
0.1097	0.1363
0.1102	0.1359
0.1113	0.1364
0.1123	0.1368
0.1129	0.1363
0.1140	0.1367
0.1151	0.1371
0.1157	0.1366
0.1167	0.1370
0.1173	0.1366
0.1183	0.1370
0.1195	0.1373
0.1201	0.1368
0.1211	0.1372
0.1222	0.1375
0.1227	0.1371
0.1238	0.1375
0.1251	0.1377
0.1256	0.1372
0.1267	0.1376
0.1278	0.1379
0.1290	0.1381
0.1301	0.1385
0.1306	0.1380
0.1317	0.1383
0.1330	0.1385
0.1341	0.1388
0.1352	0.1391
0.1358	0.1386
0.1370	0.1388
0.1381	0.1391
0.1393	0.1393
0.1405	0.1395
0.1411	0.1389
0.1422	0.1392
0.1433	0.1395
0.1446	0.1396
0.1458	0.1398
0.1470	0.1399
0.1476	0.1393
0.1494	0.1404
0.1500	0.1398
0.1513	0.1398
0.1525	0.1400
0.1538	0.1401
0.1550	0.1402
0.1563	0.1403
0.1574	0.1405
0.1587	0.1406
0.1600	0.1406
0.1605	0.1400
0.1618	0.1401
0.1631	0.1401
0.1643	0.1402
0.1657	0.1402
0.1668	0.1403
0.1682	0.1403
0.1702	0.1410
