x	y
-0.3520	0.0006
-0.3520	0.0019
-0.3500	0.0037
-0.3490	0.0050
-0.3499	0.0065
-0.3499	0.0079
-0.3499	0.0093
-0.3498	0.0108
-0.3498	0.0121
-0.3507	0.0136
-0.3507	0.0150
-0.3506	0.0164
-0.3505	0.0178
-0.3505	0.0192
-0.3514	0.0203
-0.3523	0.0218
-0.3522	0.0233
-0.3511	0.0246
-0.3510	0.0260
-0.3509	0.0274
-0.3518	0.0289
-0.3517	0.0304
-0.3526	0.0318
-0.3544	0.0334
-0.3553	0.0346
-0.3562	0.0361
-0.3560	0.0376
-0.3559	0.0391
-0.3567	0.0406
-0.3565	0.0420
-0.3564	0.0434
-0.3572	0.0450
-0.3570	0.0465
-0.3578	0.0480
-0.3586	0.0493
-0.3584	0.0506
-0.3592	0.0523
-0.3600	0.0539
-0.3598	0.0553
-0.3605	0.0569
-0.3603	0.0584
-0.3610	0.0600
-0.3608	0.0615
-0.3615	0.0630
-0.3613	0.0645
-0.3621	0.0658
-0.3628	0.0674
-0.3625	0.0689
-0.3632	0.0706
-0.3639	0.0722
-0.3646	0.0738
-0.3643	0.0753
-0.3640	0.0768
-0.3647	0.0781
-0.3644	0.0796
-0.3651	0.0813
-0.3657	0.0829
-0.3673	0.0849
-0.3670	0.0864
-0.3676	0.0881
-0.3672	0.0895
-0.3679	0.0909
-0.3676	0.0923
-0.3682	0.0940
-0.3688	0.0957
-0.3694	0.0974
-0.3700	0.0991
-0.3705	0.1008
-0.3701	0.1022
-0.3708	0.1036
-0.3714	0.1053
-0.3709	0.1068
-0.3715	0.1085
-0.3720	0.1102
-0.3735	0.1122
-0.3741	0.1136
-0.3737	0.1150
-0.3742	0.1168
-0.3747	0.1186
-0.3752	0.1203
-0.3756	0.1221
-0.3752	0.1236
-0.3756	0.1253
-0.3762	0.1268
-0.3767	0.1285
-0.3780	0.1307
-0.3785	0.1325
-0.3780	0.1339
-0.3784	0.1358
-0.3799	0.1375
-0.3802	0.1394
-0.3806	0.1412
-0.3810	0.1430
-0.3814	0.1448
-0.3818	0.1468
-0.3823	0.1482
-0.3826	0.1501
-0.3830	0.1519
-0.3833	0.1538
-0.3845	0.1561
-0.3849	0.1579
-0.3853	0.1595
-0.3856	0.1613
-0.3859	0.1632
-0.3862	0.1651
-0.3865	0.1670
-0.3876	0.1693
-0.3890	0.1713
-0.3892	0.1732
-0.3895	0.1751
-0.3897	0.1770
-0.3908	0.1794
-0.3910	0.1813
-0.3914	0.1829
-0.3925	0.1852
-0.3926	0.1873
-0.3937	0.1896
-0.3939	0.1915
-0.3940	0.1936
-0.3944	0.1951
-0.3954	0.1976
-0.3964	0.2000
-0.3974	0.2025
-0.3975	0.2045
-0.3987	0.2066
-0.3996	0.2091
