x	y
-0.4990	0.0007
-0.4990	0.0026
-0.4698	0.1528
0.1668	0.1753
0.1793	-0.4592
-0.1393	-0.4791
-0.4976	-0.0371
-0.4040	-0.0010
-0.4586	-0.0198
-0.4690	-0.0003
