x	y
-0.4658	0.1616
-0.4572	0.1618
-0.4497	0.1621
-0.4412	0.1621
-0.4336	0.1622
-0.4272	0.1623
-0.4197	0.1624
-0.4132	0.1626
-0.4066	0.1628
-0.4002	0.1627
-0.3937	0.1628
-0.3881	0.1632
-0.3816	0.1632
-0.3771	0.1635
-0.3715	0.1637
-0.3651	0.1635
-0.3577	0.1628
-0.3551	0.1637
-0.3551	0.1659
-0.3534	0.1672
-0.3506	0.1685
-0.3462	0.1685
-0.3416	0.1688
-0.3370	0.1690
-0.3315	0.1688
-0.3225	0.1666
-0.3133	0.1647
-0.3079	0.1643
-0.3034	0.1642
-0.2981	0.1635
-0.2964	0.1646
-0.2956	0.1660
-0.2920	0.1663
-0.2857	0.1651
-0.2813	0.1647
-0.2777	0.1649
-0.2743	0.1647
-0.2708	0.1648
-0.2681	0.1654
-0.2647	0.1652
-0.2612	0.1652
-0.2585	0.1656
-0.2551	0.1653
-0.2516	0.1652
-0.2490	0.1656
-0.2465	0.1657
-0.2430	0.1655
-0.2404	0.1658
-0.2379	0.1659
-0.2345	0.1655
-0.2319	0.1657
-0.2294	0.1658
-0.2268	0.1660
-0.2241	0.1661
-0.2217	0.1660
-0.2191	0.1661
-0.2165	0.1662
-0.2142	0.1661
-0.2116	0.1661
-0.2090	0.1661
-0.2066	0.1660
-0.2040	0.1659
-0.2024	0.1663
-0.2000	0.1662
-0.1974	0.1661
-0.1959	0.1664
-0.1934	0.1662
-0.1909	0.1660
-0.1886	0.1656
-0.1869	0.1661
-0.1854	0.1662
-0.1829	0.1660
-0.1814	0.1662
-0.1789	0.1659
-0.1772	0.1663
-0.1757	0.1664
-0.1740	0.1667
-0.1718	0.1662
-0.1694	0.1658
-0.1677	0.1660
-0.1662	0.1662
-0.1654	0.1669
-0.1637	0.1672
-0.1622	0.1672
-0.1607	0.1673
-0.1584	0.1668
-0.1561	0.1662
-0.1544	0.1664
-0.1529	0.1664
-0.1506	0.1658
-0.1489	0.1660
-0.1482	0.1666
-0.1459	0.1660
-0.1444	0.1660
-0.1428	0.1661
-0.1414	0.1660
-0.1397	0.1660
-0.1383	0.1659
-0.1367	0.1660
-0.1353	0.1658
-0.1345	0.1665
-0.1329	0.1665
-0.1307	0.1657
-0.1291	0.1657
-0.1283	0.1662
-0.1269	0.1661
-0.1261	0.1667
-0.1245	0.1666
-0.1231	0.1664
-0.1223	0.1670
-0.1207	0.1669
-0.1194	0.1667
-0.1178	0.1666
-0.1163	0.1664
-0.1155	0.1669
-0.1134	0.1660
-0.1126	0.1665
-0.1112	0.1662
-0.1104	0.1668
-0.1089	0.1666
-0.1074	0.1663
-0.1060	0.1660
-0.1046	0.1658
-0.1037	0.1663
-0.1029	0.1668
-0.1014	0.1665
-0.1007	0.1670
-0.0993	0.1666
-0.0979	0.1663
-0.0971	0.1668
-0.0956	0.1665
-0.0948	0.1670
-0.0935	0.1666
-0.0927	0.1670
-0.0912	0.1667
-0.0904	0.1671
-0.0890	0.1668
-0.0882	0.1672
-0.0869	0.1667
-0.0861	0.1671
-0.0847	0.1667
-0.0839	0.1671
-0.0825	0.1667
-0.0817	0.1671
-0.0804	0.1666
-0.0796	0.1670
-0.0782	0.1665
-0.0774	0.1669
-0.0766	0.1673
-0.0752	0.1668
-0.0744	0.1672
-0.0730	0.1667
-0.0723	0.1670
-0.0714	0.1674
-0.0702	0.1668
-0.0695	0.1671
-0.0686	0.1675
-0.0673	0.1669
-0.0665	0.1673
-0.0652	0.1667
-0.0643	0.1670
-0.0635	0.1673
-0.0622	0.1668
-0.0614	0.1671
-0.0606	0.1674
-0.0598	0.1677
-0.0586	0.1670
-0.0579	0.1673
-0.0570	0.1676
-0.0558	0.1669
-0.0549	0.1672
-0.0541	0.1675
-0.0529	0.1668
-0.0520	0.1671
-0.0512	0.1673
-0.0504	0.1676
-0.0496	0.1678
-0.0484	0.1671
-0.0476	0.1674
-0.0467	0.1676
-0.0460	0.1678
-0.0451	0.1680
-0.0439	0.1673
-0.0431	0.1675
-0.0420	0.1668
-0.0412	0.1670
-0.0404	0.1672
-0.0396	0.1674
-0.0388	0.1676
-0.0380	0.1677
-0.0368	0.1670
-0.0360	0.1672
-0.0352	0.1673
-0.0344	0.1675
-0.0336	0.1677
-0.0328	0.1678
-0.0319	0.1680
-0.0312	0.1681
-0.0300	0.1673
-0.0292	0.1675
-0.0284	0.1676
-0.0276	0.1677
-0.0267	0.1679
-0.0260	0.1680
-0.0251	0.1681
-0.0243	0.1683
-0.0235	0.1684
-0.0227	0.1685
-0.0216	0.1676
-0.0208	0.1677
-0.0200	0.1678
-0.0189	0.1669
-0.0181	0.1670
-0.0175	0.1681
-0.0167	0.1682
-0.0156	0.1673
-0.0148	0.1673
-0.0141	0.1674
-0.0132	0.1675
-0.0124	0.1675
-0.0116	0.1676
-0.0108	0.1677
-0.0100	0.1677
-0.0092	0.1677
-0.0084	0.1678
-0.0076	0.1678
-0.0067	0.1679
-0.0060	0.1679
-0.0051	0.1679
-0.0043	0.1679
-0.0035	0.1680
-0.0027	0.1680
-0.0019	0.1680
-0.0011	0.1680
-0.0003	0.1680
0.0005	0.1680
0.0013	0.1680
0.0021	0.1680
0.0030	0.1680
0.0038	0.1680
0.0046	0.1679
0.0054	0.1679
0.0062	0.1679
0.0070	0.1679
0.0078	0.1678
0.0086	0.1678
0.0094	0.1677
0.0103	0.1677
0.0111	0.1676
0.0119	0.1676
0.0127	0.1675
0.0135	0.1675
0.0143	0.1674
0.0150	0.1683
0.0159	0.1683
0.0166	0.1682
0.0175	0.1681
0.0183	0.1680
0.0191	0.1679
0.0199	0.1678
0.0207	0.1687
0.0215	0.1686
0.0223	0.1675
0.0231	0.1684
0.0239	0.1683
0.0248	0.1682
0.0255	0.1681
0.0264	0.1679
0.0272	0.1678
0.0280	0.1677
0.0288	0.1686
0.0296	0.1684
0.0304	0.1683
0.0313	0.1681
0.0320	0.1680
0.0328	0.1678
0.0337	0.1677
0.0345	0.1685
0.0353	0.1683
0.0361	0.1682
0.0369	0.1680
0.0380	0.1688
0.0388	0.1686
0.0396	0.1684
0.0404	0.1682
0.0413	0.1690
0.0421	0.1688
0.0429	0.1686
0.0437	0.1684
0.0446	0.1682
0.0454	0.1680
0.0462	0.1678
0.0471	0.1685
0.0479	0.1683
0.0487	0.1681
0.0497	0.1689
0.0505	0.1686
0.0513	0.1684
0.0521	0.1681
0.0530	0.1689
0.0539	0.1686
0.0546	0.1684
0.0555	0.1681
0.0566	0.1688
0.0574	0.1685
0.0582	0.1682
0.0592	0.1689
0.0600	0.1686
0.0609	0.1683
0.0617	0.1680
0.0627	0.1687
0.0634	0.1684
0.0643	0.1681
0.0653	0.1688
0.0661	0.1685
0.0669	0.1682
0.0677	0.1679
0.0689	0.1685
0.0697	0.1681
0.0708	0.1688
0.0715	0.1684
0.0724	0.1681
0.0734	0.1687
0.0742	0.1684
0.0751	0.1680
0.0758	0.1676
0.0769	0.1683
0.0777	0.1679
0.0790	0.1684
0.0798	0.1680
0.0809	0.1686
0.0817	0.1682
0.0825	0.1678
0.0836	0.1684
0.0844	0.1680
0.0857	0.1685
0.0864	0.1681
0.0873	0.1676
0.0884	0.1682
0.0892	0.1678
0.0903	0.1683
0.0911	0.1679
0.0924	0.1683
0.0932	0.1679
0.0943	0.1684
0.0952	0.1679
0.0960	0.1674
0.0971	0.1679
0.0979	0.1675
0.0992	0.1679
0.1004	0.1683
0.1016	0.1688
0.1024	0.1683
0.1032	0.1678
0.1045	0.1681
0.1053	0.1677
0.1062	0.1671
0.1073	0.1676
0.1085	0.1680
0.1093	0.1675
0.1107	0.1678
0.1119	0.1682
0.1127	0.1676
0.1141	0.1679
0.1153	0.1683
0.1161	0.1677
0.1173	0.1681
0.1187	0.1683
0.1195	0.1678
0.1207	0.1681
0.1216	0.1675
0.1230	0.1677
0.1238	0.1671
0.1250	0.1675
0.1265	0.1676
0.1272	0.1671
0.1285	0.1673
0.1298	0.1676
0.1306	0.1670
0.1320	0.1672
0.1333	0.1674
0.1347	0.1676
0.1360	0.1678
0.1374	0.1679
0.1382	0.1673
0.1395	0.1675
0.1410	0.1676
0.1423	0.1678
0.1438	0.1679
0.1450	0.1681
0.1459	0.1673
0.1473	0.1674
0.1486	0.1676
0.1501	0.1676
0.1514	0.1678
0.1529	0.1678
0.1542	0.1679
0.1557	0.1679
0.1570	0.1680
0.1585	0.1680
0.1599	0.1681
0.1614	0.1681
0.1629	0.1680
0.1642	0.1681
0.1658	0.1680
0.1671	0.1680
0.1686	0.1679
0.1700	0.1680
0.1715	0.1679
0.1730	0.1677
0.1744	0.1678
0.1759	0.1676
0.1780	0.1683
0.1789	0.1674
0.1802	0.1674
0.1818	0.1672
0.1839	0.1679
0.1855	0.1676
0.1868	0.1676
0.1892	0.1680
0.1913	0.1686
0.1929	0.1683
0.1943	0.1682
0.1959	0.1679
0.1973	0.1678
0.1988	0.1675
0.2010	0.1680
0.2026	0.1677
0.2042	0.1674
0.2056	0.1672
0.2072	0.1668
0.2094	0.1673
0.2110	0.1669
0.2132	0.1673
0.2148	0.1669
0.2170	0.1673
0.2186	0.1668
0.2208	0.1672
0.2233	0.1673
0.2247	0.1671
0.2271	0.1671
0.2286	0.1669
0.2310	0.1669
0.2333	0.1672
0.2349	0.1666
0.2372	0.1669
0.2396	0.1669
0.2419	0.1671
0.2444	0.1671
0.2466	0.1673
0.2482	0.1667
0.2505	0.1668
0.2536	0.1676
0.2561	0.1674
0.2584	0.1675
0.2609	0.1674
0.2625	0.1668
0.2648	0.1668
0.2680	0.1674
0.2705	0.1672
0.2728	0.1672
0.2753	0.1670
0.2777	0.1670
0.2802	0.1667
0.2825	0.1667
0.2850	0.1663
0.2876	0.1659
0.2899	0.1658
0.2931	0.1663
0.2965	0.1663
0.2998	0.1667
0.3032	0.1667
0.3065	0.1670
0.3081	0.1660
0.3105	0.1658
0.3131	0.1653
0.3163	0.1655
0.3198	0.1654
0.3240	0.1660
0.3274	0.1658
0.3307	0.1659
0.3349	0.1664
0.3384	0.1662
0.3417	0.1662
0.3461	0.1664
0.3494	0.1663
0.3537	0.1667
0.3581	0.1668
0.3614	0.1666
0.3658	0.1666
0.3701	0.1669
0.3744	0.1671
0.3788	0.1670
0.3831	0.1671
0.3876	0.1669
0.3919	0.1670
0.3973	0.1671
0.4016	0.1672
0.4061	0.1667
0.4113	0.1671
0.4157	0.1671
0.4220	0.1673
0.4273	0.1675
0.4326	0.1677
0.4381	0.1675
0.4434	0.1676
0.4498	0.1676
0.4551	0.1676
0.4616	0.1675
0.4669	0.1675
0.1718	-0.4685
0.1693	-0.4683
0.1668	-0.4682
0.1643	-0.4680
0.1620	-0.4688
0.1595	-0.4686
0.1570	-0.4684
0.1546	-0.4681
0.1520	-0.4679
0.1492	-0.4678
0.1469	-0.4685
0.1444	-0.4682
0.1417	-0.4670
0.1395	-0.4676
0.1374	-0.4683
0.1349	-0.4680
0.1327	-0.4686
0.1303	-0.4682
0.1278	-0.4679
0.1257	-0.4684
0.1233	-0.4680
0.1208	-0.4676
0.1187	-0.4682
0.1157	-0.4679
0.1133	-0.4675
0.1109	-0.4670
0.1088	-0.4675
0.1066	-0.4680
0.1042	-0.4675
0.1018	-0.4670
0.0997	-0.4675
0.0975	-0.4680
0.0951	-0.4674
0.0928	-0.4679
0.0904	-0.4673
0.0883	-0.4677
0.0861	-0.4681
0.0839	-0.4685
0.0820	-0.4699
0.0796	-0.4693
0.0774	-0.4697
0.0753	-0.4700
0.0731	-0.4704
0.0706	-0.4687
0.0676	-0.4671
0.0653	-0.4664
0.0630	-0.4658
0.0610	-0.4670
0.0584	-0.4643
0.0559	-0.4616
0.0538	-0.4619
0.0518	-0.4631
0.0497	-0.4643
0.0477	-0.4656
0.0455	-0.4658
0.0434	-0.4660
0.0410	-0.4662
0.0388	-0.4654
0.0367	-0.4656
0.0345	-0.4657
0.0323	-0.4659
0.0301	-0.4650
0.0280	-0.4652
0.0258	-0.4653
0.0237	-0.4654
0.0215	-0.4655
0.0193	-0.4656
0.0172	-0.4657
0.0150	-0.4658
0.0129	-0.4658
0.0107	-0.4659
0.0085	-0.4649
0.0062	-0.4650
0.0041	-0.4650
0.0019	-0.4650
-0.0002	-0.4650
-0.0024	-0.4650
-0.0045	-0.4650
-0.0067	-0.4650
-0.0089	-0.4649
-0.0110	-0.4649
-0.0131	-0.4648
-0.0153	-0.4647
-0.0175	-0.4647
-0.0196	-0.4646
-0.0218	-0.4645
-0.0239	-0.4644
-0.0261	-0.4643
-0.0284	-0.4641
-0.0305	-0.4640
-0.0327	-0.4648
-0.0349	-0.4647
-0.0370	-0.4645
-0.0392	-0.4643
-0.0415	-0.4641
-0.0439	-0.4649
-0.0460	-0.4647
-0.0483	-0.4645
-0.0507	-0.4652
-0.0528	-0.4650
-0.0550	-0.4638
-0.0573	-0.4635
-0.0596	-0.4642
-0.0620	-0.4649
-0.0642	-0.4646
-0.0664	-0.4643
-0.0687	-0.4639
-0.0710	-0.4636
-0.0732	-0.4643
-0.0755	-0.4639
-0.0780	-0.4645
-0.0801	-0.4641
-0.0824	-0.4637
-0.0845	-0.4654
-0.0868	-0.4650
-0.0890	-0.4646
-0.0913	-0.4641
-0.0937	-0.4646
-0.0959	-0.4642
-0.0982	-0.4637
-0.1006	-0.4642
-0.1030	-0.4647
-0.1053	-0.4642
-0.1075	-0.4637
-0.1099	-0.4642
-0.1125	-0.4646
-0.1150	-0.4650
-0.1171	-0.4645
-0.1197	-0.4648
-0.1215	-0.4633
-0.1238	-0.4627
-0.1264	-0.4631
-0.1288	-0.4634
-0.1313	-0.4638
-0.1336	-0.4631
-0.1358	-0.4625
-0.1379	-0.4629
-0.1404	-0.4632
-0.1429	-0.4635
-0.1451	-0.4628
-0.1473	-0.4621
-0.1502	-0.4632
-0.1527	-0.4635
-0.1549	-0.4627
-0.1575	-0.4629
-0.1604	-0.4641
-0.1626	-0.4633
-0.1647	-0.4636
-0.1670	-0.4628
-0.1691	-0.4620
-0.1718	-0.4621
-0.1744	-0.4622
-0.1769	-0.4623
-0.1795	-0.4624
-0.1825	-0.4634
-0.1846	-0.4625
-0.1873	-0.4625
