x	y
-0.2640	-0.0000
-0.2630	0.0010
-0.2610	0.0023
-0.2600	0.0033
-0.2590	0.0044
-0.2579	0.0056
-0.2569	0.0067
-0.2549	0.0078
-0.2538	0.0089
-0.2528	0.0101
-0.2508	0.0110
-0.2497	0.0122
-0.2497	0.0132
-0.2496	0.0142
-0.2475	0.0153
-0.2465	0.0163
-0.2454	0.0172
-0.2443	0.0184
-0.2432	0.0193
-0.2432	0.0203
-0.2421	0.0214
-0.2410	0.0223
-0.2399	0.0233
-0.2388	0.0242
-0.2377	0.0251
-0.2376	0.0260
-0.2365	0.0271
-0.2354	0.0279
-0.2342	0.0290
-0.2331	0.0298
-0.2320	0.0308
-0.2308	0.0317
-0.2297	0.0324
-0.2286	0.0335
-0.2284	0.0344
-0.2283	0.0353
-0.2272	0.0360
-0.2260	0.0370
-0.2258	0.0379
-0.2247	0.0387
-0.2225	0.0394
-0.2224	0.0403
-0.2212	0.0412
-0.2210	0.0421
-0.2199	0.0429
-0.2197	0.0437
-0.2185	0.0446
-0.2173	0.0453
-0.2172	0.0461
-0.2159	0.0471
-0.2148	0.0477
-0.2146	0.0486
-0.2133	0.0494
-0.2122	0.0500
-0.2120	0.0509
-0.2108	0.0517
-0.2105	0.0525
-0.2103	0.0534
-0.2101	0.0543
-0.2089	0.0548
-0.2077	0.0556
-0.2065	0.0562
-0.2063	0.0570
-0.2050	0.0578
-0.2048	0.0586
-0.2045	0.0594
-0.2033	0.0600
-0.2031	0.0608
-0.2029	0.0616
-0.2026	0.0624
-0.2013	0.0632
-0.2011	0.0639
-0.2008	0.0648
-0.1995	0.0654
-0.2003	0.0664
-0.2000	0.0672
-0.1987	0.0679
-0.1975	0.0683
-0.1962	0.0690
-0.1950	0.0694
-0.1947	0.0702
-0.1934	0.0709
-0.1922	0.0713
-0.1909	0.0719
-0.1896	0.0725
-0.1884	0.0729
-0.1871	0.0735
-0.1868	0.0742
-0.1865	0.0750
-0.1853	0.0753
-0.1850	0.0761
-0.1847	0.0768
-0.1834	0.0774
-0.1830	0.0781
-0.1827	0.0788
-0.1814	0.0793
-0.1811	0.0801
-0.1808	0.0808
-0.1804	0.0815
-0.1801	0.0822
-0.1789	0.0826
-0.1785	0.0833
-0.1782	0.0840
-0.1769	0.0845
-0.1765	0.0852
-0.1762	0.0859
-0.1758	0.0866
-0.1755	0.0873
-0.1741	0.0878
-0.1738	0.0885
-0.1734	0.0892
-0.1722	0.0894
-0.1718	0.0901
-0.1714	0.0908
-0.1711	0.0915
-0.1707	0.0922
-0.1703	0.0928
-0.1700	0.0935
-0.1696	0.0942
-0.1692	0.0949
-0.1679	0.0953
-0.1675	0.0959
-0.1671	0.0966
-0.1657	0.0969
-0.1653	0.0976
-0.1649	0.0983
-0.1645	0.0990
-0.1641	0.0996
-0.1637	0.1003
-0.1633	0.1009
-0.1629	0.1016
-0.1625	0.1023
-0.1612	0.1024
-0.1608	0.1030
-0.1604	0.1037
-0.1600	0.1043
-0.1596	0.1050
-0.1591	0.1056
-0.1578	0.1058
-0.1573	0.1065
-0.1569	0.1071
-0.1565	0.1078
-0.1560	0.1084
-0.1556	0.1090
-0.1552	0.1097
-0.1547	0.1103
-0.1533	0.1105
-0.1529	0.1111
-0.1525	0.1117
-0.1520	0.1123
-0.1515	0.1130
-0.1511	0.1136
-0.1506	0.1142
-0.1502	0.1148
-0.1497	0.1154
-0.1492	0.1160
-0.1488	0.1166
-0.1483	0.1172
-0.1478	0.1178
-0.1473	0.1184
-0.1461	0.1183
-0.1456	0.1189
-0.1451	0.1195
-0.1446	0.1201
-0.1442	0.1207
-0.1437	0.1213
-0.1432	0.1219
-0.1427	0.1224
-0.1422	0.1230
